row_id,f1,f2,f3,f4
R00400,-1.400593,0.285636,1.240755,4.109516
R00401,-2.307688,-0.630445,-0.753256,5.674992
R00402,-0.932154,-0.477269,2.367848,2.616057
R00403,1.744564,-2.139845,5.642247,2.695075
R00404,-1.409913,-0.161824,1.396551,2.573936
R00405,0.382026,-2.230773,3.89928,4.737226
R00406,-0.241601,-1.198849,5.235644,5.112533
R00407,-0.797135,-1.503285,1.679844,1.894359
R00408,-0.378719,-3.462138,3.763879,3.467031
R00409,1.053915,-2.763921,5.98388,3.513081
R00410,-1.598339,-0.480773,2.675023,2.514972
R00411,-2.540165,-0.377351,3.498827,2.51115
R00412,-0.821139,0.153957,2.814061,4.255923
R00413,-0.023186,-0.858242,2.102351,6.830468
R00414,-1.156451,-2.485663,2.369341,5.944347
R00415,-0.092261,-1.876653,4.858161,7.322917
R00416,-2.497843,2.105553,1.81079,4.566651
R00417,0.832785,-4.078121,-1.226306,4.131758
R00418,-0.406584,-0.586626,4.794372,6.642996
R00419,1.923387,-0.815374,1.056672,4.248526
R00420,-2.143292,-2.35619,0.282911,6.025865
R00421,-1.947086,-1.264243,2.018179,1.595794
R00422,0.59763,-1.280859,3.394749,3.331491
R00423,-1.673894,-0.492752,0.426755,3.770038
R00424,-0.875764,-1.839925,-3.493257,5.40676
R00425,0.369732,-3.416245,3.399157,4.46363
R00426,-1.750755,-2.139537,0.676663,1.28339
R00427,-2.344184,-2.334273,2.748634,2.552007
R00428,-0.706887,0.208468,5.644164,4.227098
R00429,-0.94147,-1.064465,1.051787,3.211982
R00430,-1.173601,-1.322949,-1.949587,5.650225
R00431,-0.124576,-0.104942,1.278232,4.319183
R00432,-0.931748,-2.229538,-2.179326,1.142342
R00433,1.765856,-2.171139,2.241718,3.475853
R00434,1.965217,0.881589,-2.161169,3.124553
R00435,-1.397122,-1.106834,2.355607,2.700625
R00436,1.200096,-0.917065,1.6991,3.155875
R00437,-0.958076,-1.257303,1.31159,4.280344
R00438,-1.300847,-1.83374,0.09338,4.897508
R00439,-1.249582,-1.609892,1.859287,4.654837
R00440,0.306525,-2.730234,0.231043,4.429447
R00441,-0.529425,0.571356,0.249909,6.883094
R00442,-0.21003,-3.170214,0.57963,4.558552
R00443,-1.068173,0.492342,1.422395,8.278105
R00444,-0.209507,-1.895028,0.710609,6.302983
R00445,-0.970897,-1.77121,1.52838,4.007888
R00446,0.467108,-1.545629,1.875808,2.952883
R00447,-0.280809,-1.683093,3.511088,6.812775
R00448,-1.093356,0.038696,1.502744,6.424374
R00449,-0.615811,-0.445019,-0.036366,5.848314
R00450,-1.160375,-1.251842,0.10493,6.024999
R00451,-1.608448,0.308823,2.18037,3.990131
R00452,0.82577,-3.384522,1.33823,5.983334
R00453,-0.835417,1.011489,2.518083,3.1583
R00454,1.668081,-2.521374,0.258293,4.313742
R00455,-2.028114,-2.651269,1.965978,4.79381
R00456,-1.059325,-3.444395,2.70256,4.176464
R00457,-0.844791,-1.321763,5.598372,6.632628
R00458,-0.036625,1.424259,1.733771,4.062964
R00459,-0.02386,0.13826,6.662058,4.083833
R00460,-0.737283,-1.113178,3.671359,3.374247
R00461,-0.884707,0.081513,4.754147,2.555824
R00462,0.01145,-2.620971,2.911408,3.134988
R00463,-0.262791,-2.10318,2.859694,4.789068
R00464,-0.773569,-0.294587,3.564814,4.211999
R00465,-0.214934,0.037418,2.897727,3.956628
R00466,0.269286,-1.291517,4.315841,3.952132
R00467,-2.016144,-0.725987,6.04817,7.315839
R00468,0.016656,-0.09404,4.146162,4.283372
R00469,-0.694607,-1.12765,2.273177,4.992005
R00470,0.004884,-3.245995,3.975661,4.804127
R00471,-2.369767,-2.000331,0.200426,3.045497
R00472,2.272965,-0.367994,0.913385,5.493657
R00473,-0.779705,-2.222541,-0.401177,4.590141
R00474,-0.982838,-1.203755,2.422241,4.561857
R00475,1.273384,-2.779677,3.402652,2.368773
R00476,-2.249678,-0.072475,1.409497,6.444608
R00477,-0.201178,-1.994787,3.7535,4.430803
R00478,-0.35011,-2.714859,0.979421,3.045622
R00479,-0.422849,-1.158946,4.315429,3.378998
R00480,-1.14574,1.78596,5.728443,3.779064
R00481,0.069983,-2.023444,2.556231,7.997716
