row_id,f1,f2,f3,f4
R00000,2.853472,3.788064,6.387172,-0.530532
R00001,2.656114,4.306826,9.980146,1.87443
R00002,1.521941,2.835621,3.658404,-2.523877
R00003,0.970918,2.220813,4.44876,-2.424087
R00004,0.499663,2.213193,2.186451,-5.523323
R00005,-0.058305,2.512224,4.170261,-4.495021
R00006,0.425882,1.804733,9.546087,-7.562108
R00007,0.902045,2.701526,3.591104,-5.771211
R00008,3.267065,3.284302,5.226159,-2.937444
R00009,3.262633,2.610638,4.467054,-2.788599
R00010,2.983115,2.725771,5.490293,1.034844
R00011,-1.228474,4.132033,5.07966,0.386205
R00012,1.305824,5.02503,1.841351,-7.116273
R00013,-1.091199,2.445394,5.632422,-1.578498
R00014,1.386624,3.394152,6.229174,-7.835013
R00015,3.648783,2.171415,6.948445,-1.150042
R00016,1.846212,1.393662,-1.908883,-4.387447
R00017,4.770576,3.221357,3.487712,-7.689856
R00018,0.905999,4.352634,-0.522163,-4.547391
R00019,-1.457576,3.402807,3.536452,-4.086525
R00020,-0.983581,1.008266,0.041462,-6.613268
R00021,3.95437,4.596475,1.160972,-1.904007
R00022,1.657372,1.163643,0.395037,-10.459729
R00023,0.725474,4.451145,3.707359,-4.362409
R00024,1.981485,2.600747,2.241955,-3.130557
R00025,1.34406,2.981057,3.858264,-3.238979
R00026,2.098786,3.780485,-0.590992,-4.71787
R00027,3.206496,2.618409,3.485904,-0.360104
R00028,-0.878801,3.894191,8.340158,-8.19288
R00029,0.772532,3.218026,6.470808,-5.68765
R00030,2.213537,1.895992,4.286083,-4.656774
R00031,4.006242,3.297088,5.375884,-0.425522
R00032,2.815658,3.26509,7.036589,-7.235525
R00033,2.022748,1.545126,4.17227,-1.37658
R00034,2.03109,2.934376,7.014731,0.885679
R00035,1.016978,4.068351,1.997137,-3.274105
R00036,2.083364,3.100329,1.177736,-3.880851
R00037,1.741386,3.393034,5.348078,-4.679827
R00038,0.838762,2.72103,4.334163,-6.406192
R00039,1.469907,5.288245,5.345044,-0.18975
R00040,2.865886,3.038487,2.056021,-4.675384
R00041,0.613538,4.498036,3.000667,-4.075831
R00042,2.975632,4.772832,3.262912,-1.402911
R00043,3.702073,4.677511,2.361067,-6.548053
R00044,0.475787,4.191728,5.486892,-7.141616
R00045,1.549902,2.792539,5.278695,2.322217
R00046,1.064346,3.918348,-0.060134,-6.994085
R00047,0.034253,1.598339,4.231474,-5.443059
R00048,2.017613,1.921061,4.114848,-6.639101
R00049,3.630019,3.384377,4.443039,-2.155764
R00050,1.031469,3.037867,0.16946,-7.595769
R00051,-0.814365,4.199509,4.938209,-1.160308
R00052,1.813895,5.425783,3.808699,-4.562114
R00053,1.442841,3.973785,2.557339,-3.136762
R00054,1.0855,1.5773,-2.641312,-4.540498
R00055,2.665823,3.055541,4.964912,0.661058
R00056,4.224111,3.442159,4.130907,-2.121779
R00057,-0.843501,2.668666,4.612145,-4.207432
R00058,1.497157,3.362048,4.919753,-0.748039
R00059,2.992994,2.854829,6.197802,-5.170211
R00060,1.505538,2.723787,4.800149,-7.499143
R00061,-2.901898,4.8683,6.733296,-6.06784
R00062,0.775753,3.511285,0.879498,-5.884529
R00063,3.709498,2.804787,4.793918,3.952238
R00064,3.194707,4.646962,5.132305,-4.578602
R00065,2.59198,4.838832,1.405982,-5.386991
R00066,1.813676,4.456327,2.558822,-1.858738
R00067,3.514961,3.527195,1.672527,-5.808643
R00068,0.754752,2.58109,-0.810563,-5.315362
R00069,2.326893,3.666182,2.40013,-6.575494
R00070,2.804653,2.242877,2.019327,-4.299664
R00071,-0.27739,3.032919,3.117833,-2.022232
R00072,-2.343118,3.050525,3.657383,-4.057628
R00073,2.126875,2.924242,5.316979,-3.04448
R00074,-0.552826,3.870612,4.919744,-4.526378
R00075,5.532795,3.205558,2.130982,-7.337507
R00076,-0.362381,2.287491,4.806531,-3.947829
R00077,0.288667,3.955991,4.703447,-4.83661
R00078,1.787134,4.843822,1.605481,-5.066467
R00079,2.047311,3.115829,3.191575,-6.313659
R00080,1.697081,2.448542,-1.044147,-3.61264
R00081,1.13866,2.848213,3.88136,-1.796352
R00082,-1.192584,3.122693,0.999203,-2.093917
R00083,1.611903,3.522874,1.586194,2.047523
R00084,4.065077,2.688825,-1.517613,-8.809956
R00085,-3.881694,3.106721,3.390505,-2.163851
R00086,0.758616,2.735776,4.513248,-2.141221
R00087,1.298814,3.660174,5.968389,-6.741623
R00088,-0.525136,3.651967,8.181172,-5.969783
R00089,1.954074,3.622197,8.01269,-3.691794
