account_id,event_time,f1,f2,f3
A0000,1769924160000,0.6139,-1.48,-0.9472
A0000,1770117120000,-0.2301,0.1639,-1.133
A0000,1770247980000,-0.865,-3.7229,-1.9481
A0000,1771269180000,0.9188,0.7215,-1.2714
A0000,1772370600000,-0.6232,-1.7791,-0.79
A0000,1773789720000,-1.6074,-2.6639,-2.2265
A0001,1771080000000,-3.0631,1.7767,-2.6902
A0001,1771442580000,-2.8913,0.2903,-3.1039
A0001,1771761000000,-1.6005,0.0788,-0.837
A0001,1774590780000,-1.7196,1.2359,0.8284
A0001,1774679940000,0.5633,0.8092,-1.6663
A0002,1770703620000,-0.569,2.311,0.6633
A0002,1771471440000,1.068,-4.2021,0.2143
A0002,1772146740000,-1.2397,-3.4824,-2.9393
A0002,1772283180000,2.1262,2.5211,-0.3041
A0002,1772624760000,0.7449,1.5873,-0.6318
A0002,1773215880000,0.0699,4.3208,-0.0864
A0002,1773474240000,2.0412,-0.3222,-2.6054
A0003,1770765480000,2.1464,3.2863,0.348
A0003,1771308780000,-4.9965,0.3838,1.222
A0003,1771924020000,-1.3111,1.2116,3.9347
A0003,1772387040000,-2.4219,0.6087,-2.6604
A0003,1772604060000,1.0341,-2.1788,0.4061
A0003,1773223860000,-1.9852,-4.1013,-2.3032
A0003,1774053420000,-2.7534,1.1528,4.4034
A0003,1774722660000,2.253,2.9049,-5.1493
A0004,1770982980000,0.5795,0.9982,-1.4718
A0004,1771094880000,2.7418,-2.1135,-1.8898
A0004,1772707980000,1.5002,-0.61,-0.8559
A0004,1772883240000,-1.1777,-1.0766,-2.5792
A0004,1773070500000,-0.9838,1.1412,2.3035
A0004,1773597840000,-0.4881,-1.5848,3.4512
A0004,1774110780000,2.0363,0.2363,-2.8502
A0005,1769917200000,1.3746,-1.517,1.1534
A0005,1770836700000,-0.3108,-1.4233,0.951
A0005,1772081640000,2.5579,1.3457,-0.0357
A0005,1772161980000,-2.3207,-3.5718,-0.8274
A0005,1774109580000,2.5292,1.7719,1.8693
A0006,1771145820000,-0.4278,2.7019,3.8787
