row_id,a_val
R00000,2.4622
R00001,6.6968
R00002,12.0616
R00003,10.8767
R00004,11.2243
R00005,7.404
R00006,9.1312
R00007,10.131
R00008,8.9346
R00009,16.688
R00010,13.4479
R00011,4.366
R00012,11.8304
R00013,13.698
R00015,5.6117
R00016,11.2403
R00017,8.1073
R00019,12.6478
R00020,6.3856
R00021,10.709
R00023,11.5387
R00024,12.2006
R00026,9.6477
R00027,19.1366
R00028,9.667
R00029,6.857
R00030,14.6212
R00031,9.68
R00032,13.5997
R00034,9.984
R00037,7.6268
R00038,11.5343
R00039,11.8983
R00041,8.8902
R00042,19.16
R00043,15.6241
R00045,12.6705
R00046,13.9774
R00047,9.6233
R00048,9.1498
R00049,7.6392
R00050,8.957
R00051,9.3806
R00054,12.9135
R00055,4.049
R00057,1.0685
R00058,3.8825
R00059,13.3564
R00060,7.9422
R00061,14.9586
R00063,15.3173
R00065,7.3657
R00068,6.9287
R00070,14.0128
R00071,12.2767
R00072,10.935
R00073,11.8551
R00074,11.7907
R00075,6.6617
R00076,5.7559
R00077,9.0416
R00078,13.6515
R00079,6.7109
R00080,5.6837
R00081,8.3176
R00082,11.4617
R00085,8.9849
R00086,10.2339
R00087,4.5869
R00088,13.1837
R00092,2.3646
R00093,0.1034
R00094,14.4793
R00095,9.6112
R00098,7.3124
R00100,11.8105
R00101,13.3973
R00102,12.0481
R00103,13.8028
R00105,11.1864
R00108,14.1657
R00109,7.5752
R00111,9.0229
R00112,4.6649
R00113,11.93
R00115,6.1489
R00117,16.3538
R00118,16.8536
R00120,10.9819
R00121,9.0649
R00124,7.2696
R00125,11.7756
R00126,10.6339
R00127,11.857
R00128,6.1298
R00129,4.9207
R00130,8.2172
R00132,14.2717
R00133,12.0126
R00134,8.2597
R00135,7.491
R00136,10.4323
R00137,15.1645
R00140,11.2832
R00142,11.7638
R00143,7.4874
R00144,18.8443
R00145,11.2077
R00146,17.8456
R00148,6.3925
R00149,5.5354
R00150,9.8221
R00151,10.8778
R00153,9.1506
R00154,9.2663
R00155,15.588
R00156,14.5877
R00157,12.8618
R00158,16.7443
R00159,3.4017
R00160,9.4492
R00162,6.1676
R00163,1.0967
R00164,8.3572
R00165,7.6797
R00166,16.0822
R00167,11.162
R00168,7.6451
R00169,8.0215
R00170,12.4014
R00171,16.5516
R00172,8.0311
R00173,13.3014
R00174,6.1179
R00175,10.2053
R00176,5.8944
R00177,16.0331
R00178,7.8687
R00179,17.9627
R00180,1.3284
R00181,9.299
R00183,14.489
R00184,6.5271
R00185,12.9098
R00186,12.4463
R00188,12.7218
R00189,8.9501
R00190,9.6178
R00191,7.0363
R00192,9.7983
R00194,9.1888
R00197,14.5563
R00198,12.3602
R00200,16.4138
R00201,10.1125
R00202,10.6697
R00203,5.2495
R00204,5.8681
R00206,7.5135
R00207,3.739
R00209,3.9932
R00210,10.0454
R00212,11.0063
R00213,8.1814
R00214,8.0357
R00216,10.2251
R00217,5.8193
R00219,5.8074
R00220,10.1599
R00221,10.2681
R00222,6.7648
R00223,9.7024
R00224,7.8778
R00225,6.9039
R00226,8.0145
R00227,13.2521
R00228,4.9555
R00230,3.9557
R00231,4.852
R00232,19.5515
R00234,7.0414
R00235,10.3482
R00236,7.8392
R00237,10.647
R00238,4.3503
R00240,10.0526
R00242,15.0858
R00243,9.0045
R00244,15.6149
R00246,12.2262
R00247,10.8613
R00248,6.8303
R00249,10.1597
R00250,9.7372
R00251,6.9269
R00252,6.8102
R00253,9.934
R00254,8.4405
R00255,11.6749
R00256,15.6441
R00257,11.3534
R00258,9.1239
R00260,13.0461
R00261,7.2899
R00263,7.4481
R00265,14.4559
R00266,10.1752
R00268,11.3852
R00269,4.0299
R00270,10.1171
R00271,14.1585
R00273,7.6385
R00275,13.4348
R00276,12.0603
R00279,6.8355
R00280,14.8891
R00281,3.853
R00282,9.1595
R00284,6.6969
R00285,3.8821
R00286,10.9099
R00287,4.0495
R00288,12.3883
R00289,16.9668
R00290,11.8604
R00291,4.7205
R00292,10.7354
R00293,3.1691
R00296,11.5365
R00297,8.0889
R00298,12.7883
R00299,12.5854
R00300,10.5813
R00302,14.1501
R00303,3.0069
R00304,8.0814
R00305,8.8447
R00306,6.6489
R00307,11.9788
R00308,0.7064
R00309,6.5977
R00310,6.1739
R00311,4.9983
R00312,11.7735
R00313,10.1293
R00315,11.4084
R00316,0.4462
R00317,9.6563
R00318,11.4021
R00319,10.1327
