row_id,status,balance,updated_at
R00229,dormant,8769.56,1769906280000
R00218,active,3922.33,1769912700000
R00030,dormant,9200.24,1769913000000
R00378,active,4613.72,1769914080000
R00045,active,2396.55,1769914980000
R00191,closed,2650.49,1769916120000
R00297,closed,3599.55,1769916360000
R00047,active,4818.82,1769916420000
R00134,active,4221.09,1769917440000
R00384,dormant,5904.67,1769918520000
R00221,closed,6108.88,1769920740000
R00215,closed,5331.81,1769923140000
R00106,closed,3317.69,1769923800000
R00135,dormant,4963.65,1769924580000
R00034,closed,1851.54,1769925120000
R00320,dormant,6033.42,1769928840000
R00192,closed,7471.76,1769931660000
R00032,active,5088.69,1769932140000
R00365,active,2610.64,1769937240000
R00069,active,6497.21,1769937840000
R00383,active,2844.24,1769939040000
R00113,closed,9625.38,1769939940000
R00100,closed,6178.28,1769940420000
R00396,closed,4946.77,1769942640000
R00087,closed,5478.4,1769944620000
R00102,dormant,7479.94,1769946120000
R00109,dormant,3793.46,1769946180000
R00326,dormant,5353.62,1769949480000
R00207,active,4886.58,1769949720000
R00223,dormant,4591.23,1769949900000
R00187,dormant,-1220.84,1769950980000
R00168,active,3610.63,1769953200000
R00166,dormant,8969.85,1769954460000
R00194,active,4767.12,1769957940000
R00212,dormant,4618.22,1769958840000
R00375,dormant,3010.42,1769960880000
R00275,active,3838.31,1769961180000
R00248,closed,6330.86,1769961240000
R00214,active,2012.98,1769962560000
R00276,active,4771.51,1769963220000
R00356,closed,5982.23,1769963580000
R00321,active,4915.53,1769964120000
R00058,active,6423.84,1769965020000
R00048,dormant,1453.21,1769965800000
R00343,active,4077.56,1769965800000
R00315,active,5864.48,1769966820000
R00013,dormant,5999.83,1769967540000
R00195,closed,5561.51,1769968080000
R00186,dormant,6821.19,1769970600000
R00204,dormant,8202.06,1769972580000
R00315,active,6614.37,1769973000000
R00067,dormant,6728.72,1769973780000
R00090,closed,8548.5,1769976240000
R00054,closed,3917.27,1769976540000
R00380,active,9205.32,1769977260000
R00389,closed,4996.2,1769979180000
R00159,dormant,8974.02,1769979600000
R00283,closed,8200.12,1769980140000
R00007,active,4747.93,1769981220000
R00183,closed,3716.63,1769981880000
R00355,dormant,2775.02,1769984220000
R00298,active,5090.1,1769985960000
R00227,dormant,4711.06,1769986980000
R00202,closed,4650.97,1769987460000
R00050,closed,1781.48,1769987580000
R00110,active,6187.41,1769988600000
R00254,dormant,5507.54,1769988600000
R00158,closed,2670.76,1769989200000
R00361,closed,4467.55,1769990880000
R00352,active,4463.29,1769991060000
R00236,dormant,5822.56,1769991300000
R00160,dormant,3694.79,1769994840000
R00310,closed,7540.76,1769997420000
R00216,closed,7821.37,1769998500000
R00120,active,1714.07,1769999940000
R00072,active,1727.38,1770000120000
R00131,active,4362.26,1770005400000
R00216,active,8917.45,1770006120000
R00067,dormant,6678.61,1770007440000
R00247,dormant,6749.11,1770008760000
R00279,active,4922.55,1770012000000
R00292,active,6626.47,1770013620000
R00284,closed,4575.98,1770013740000
R00027,dormant,4362.63,1770014640000
R00124,active,4921.0,1770018960000
R00347,closed,3558.38,1770018960000
R00221,dormant,6453.25,1770019080000
R00213,closed,6274.43,1770020040000
R00076,dormant,2164.67,1770021120000
R00078,closed,4266.16,1770021720000
R00089,dormant,4525.09,1770021720000
R00065,dormant,2437.98,1770022560000
R00316,closed,5952.19,1770023400000
R00143,closed,1073.84,1770026940000
R00202,dormant,3292.34,1770027780000
R00179,active,4374.36,1770028560000
R00163,dormant,5795.69,1770030420000
R00228,active,5079.8,1770030780000
R00056,active,5976.87,1770031200000
R00271,closed,7134.16,1770032340000
R00246,active,2247.87,1770032940000
R00250,active,4260.71,1770038880000
R00261,closed,5143.78,1770044280000
R00000,dormant,7466.17,1770045960000
R00365,dormant,1934.77,1770046680000
R00230,dormant,4703.91,1770048600000
R00020,dormant,1744.98,1770049920000
R00121,closed,2879.96,1770049980000
R00095,active,4725.5,1770051360000
R00173,closed,4364.37,1770052620000
R00118,active,3681.21,1770053940000
R00389,active,4065.35,1770054240000
R00256,dormant,2975.43,1770056820000
R00167,dormant,5907.7,1770057180000
R00367,active,4937.16,1770059100000
R00006,closed,6625.14,1770060420000
R00042,active,10951.58,1770061800000
R00243,dormant,1584.63,1770062460000
R00111,active,7242.84,1770063060000
R00147,dormant,8963.0,1770063120000
R00012,closed,6737.89,1770067860000
R00170,closed,3802.04,1770071700000
R00086,dormant,5743.26,1770071760000
R00114,closed,8008.67,1770072180000
R00346,dormant,3206.14,1770072360000
