account_id,event_time,amount,balance
A0000,1767287476000,12.49,7954.52
A0000,1767687326000,15.42,7790.12
A0000,1767687326000,15.42,7790.12
A0000,1769062599000,17.59,7570.56
A0000,1770480840000,66.13,7617.52
A0000,1772987773000,28.26,7371.61
A0000,1773166750000,89.61,7683.15
A0001,1767304082000,23.63,4665.38
A0001,1768209580000,35.64,5020.94
A0001,1769146963000,4.13,4892.77
A0001,1772066359000,23.85,5329.2
A0001,1772066359000,23.85,5329.2
A0001,1773493188000,63.54,4227.51
A0001,1773897203000,9.58,4140.02
A0001,1774476620000,133.46,3558.0
A0002,1767297185000,132.15,5168.2
A0002,1770523192000,108.53,5207.89
A0002,1770523192000,108.53,5207.89
A0002,1770668854000,116.76,5467.69
A0002,1772141774000,55.76,4923.93
A0002,1774557990000,22.94,5058.05
A0003,1767257104000,9.5,6042.84
A0003,1768339940000,45.17,5796.54
A0003,1769386704000,95.25,6176.06
A0003,1770425002000,36.3,6030.3
A0003,1770612541000,47.06,5402.25
A0003,1771047736000,39.83,5526.49
A0003,1772275600000,8.61,5526.97
A0003,1773082982000,72.33,5602.61
A0003,1773415539000,11.08,5848.85
A0004,1767274782000,92.18,7559.62
A0004,1767796183000,13.26,7817.32
A0004,1768017645000,44.4,7814.95
A0004,1768679369000,22.1,7528.71
A0004,1771608019000,264.18,7067.15
A0004,1772733111000,6.51,7333.48
A0004,1773350874000,42.29,7725.11
A0004,1773729946000,46.75,8103.69
A0004,1774700037000,109.95,7808.1
A0005,1767566896000,176.21,5500.39
A0005,1769564526000,11.17,5254.78
A0005,1771204685000,37.5,5458.12
A0005,1774016234000,36.31,5669.79
A0005,1774999786000,112.56,5126.08
A0006,1767278791000,142.19,6789.12
A0006,1768093122000,51.34,7073.44
A0006,1770480591000,11.69,7332.87
A0006,1771428987000,31.27,7217.31
A0006,1772463250000,107.96,7073.86
A0006,1772599679000,34.77,6666.82
A0006,1773465299000,16.69,7107.09
A0006,1774533757000,206.06,6768.76
A0007,1767246313000,17.38,6566.9
A0007,1769961024000,61.58,6915.93
A0007,1770502872000,228.52,6961.12
A0007,1770961998000,16.69,6902.23
A0007,1772929177000,9.27,6635.75
A0007,1773113383000,24.49,5005.08
A0007,1773144361000,22.8,5759.92
A0007,1774611363000,17.59,5202.46
A0007,1774637782000,269.59,5899.7
A0008,1767276173000,114.89,4388.73
