account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772742002000,138.79,4514.61,409,silver,30,7.66,1
A0001,1772394410000,203.14,8638.08,613,bronze,1,11.84,1
A0002,1773053746000,76.69,5020.64,523,bronze,4,12.54,1
A0003,1771996968000,16.3,-815.74,742,bronze,14,12.95,1
A0004,1772439865000,188.48,5000.19,794,gold,5,5.91,1
A0005,1772928533000,75.49,3438.07,812,silver,36,6.49,1
A0006,1773100633000,151.9,6761.84,771,bronze,27,12.48,1
A0007,1772588849000,29.54,5262.82,542,bronze,24,7.77,1
A0008,1772211722000,16.68,3196.05,626,silver,13,9.35,1
A0009,1772146854000,50.69,6749.94,850,bronze,34,91.42,0
A0010,1773315106000,118.81,4538.95,588,silver,39,6.29,1
A0011,1773570536000,27.78,4961.18,349,bronze,2,92.52,0
A0012,1773426144000,69.22,5448.46,300,silver,2,94.36,0
A0013,1772351231000,115.52,4054.53,333,gold,24,87.27,0
A0014,1772555264000,45.26,6294.86,850,gold,3,12.89,1
A0015,1773642624000,9.67,7976.74,639,gold,38,8.13,1
A0016,1773048307000,39.57,4006.74,734,bronze,13,7.27,1
A0017,1773621906000,14.8,6509.75,749,gold,28,10.3,1
A0018,1773612874000,18.07,7485.29,460,bronze,10,11.75,1
A0019,1772947227000,44.08,5076.53,676,silver,37,93.58,0
A0020,1772867923000,20.93,4324.94,728,silver,0,12.47,1
A0021,1772032029000,11.84,4373.28,833,bronze,14,13.67,1
A0022,1772581688000,31.6,5567.31,301,silver,29,5.05,1
A0023,1772705889000,23.36,2792.24,581,bronze,20,93.2,0
A0024,1772472469000,32.96,5352.52,474,silver,28,10.44,1
A0025,1772985823000,123.21,3710.18,761,gold,19,11.37,1
A0026,1773638302000,70.99,3469.89,439,bronze,30,91.73,0
A0027,1772140197000,102.58,5242.81,512,bronze,21,92.11,0
A0028,1772691185000,21.07,4580.13,563,bronze,30,94.63,0
A0029,1773558672000,8.45,3562.31,603,bronze,16,10.68,1
A0030,1773102679000,114.18,9338.13,647,gold,14,91.27,0
A0031,1773518161000,18.38,4743.54,652,silver,9,88.88,0
A0032,1772902738000,7.37,4729.73,750,bronze,4,11.57,1
A0033,1773023816000,31.79,3347.55,740,gold,36,89.78,0
A0034,1773683659000,61.08,5227.24,734,gold,33,88.93,0
A0035,1773383676000,10.28,4615.4,784,bronze,34,6.8,1
A0036,1772632576000,100.93,5852.68,488,gold,9,8.99,1
A0037,1772026112000,22.19,6347.54,300,bronze,5,14.69,1
A0038,1773417072000,145.03,4407.81,659,bronze,32,87.34,0
A0039,1772628147000,141.23,2577.87,392,silver,10,89.71,0
A0040,1772614372000,342.55,4275.57,323,gold,33,86.42,0
A0041,1773335096000,52.31,4966.97,705,gold,31,6.97,1
