date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-07,3.6,5.8,63,16.5,1020.5,0.0
2025-04-09,3.7,4.0,56,28.9,1014.4,0.3
2025-04-19,15.3,8.6,87,17.8,1007.0,4.0
2025-04-28,3.4,11.9,67,26.2,1012.0,0.2
2025-04-30,2.2,9.1,73,24.4,1012.6,0.4
2025-05-02,3.1,11.5,67,30.8,999.0,2.5
2025-05-09,3.4,4.7,86,12.7,1015.2,4.0
2025-05-12,4.0,10.6,66,12.0,1016.3,0.0
2025-05-15,2.6,9.7,62,28.7,1010.3,0.6
2025-05-21,3.3,7.9,79,19.6,1001.1,4.3
2025-05-27,3.2,12.7,67,24.3,1006.8,2.2
2025-05-29,4.1,15.0,58,11.9,1006.9,0.0
2025-06-01,1.9,14.7,60,20.4,1007.9,0.0
2025-06-10,4.2,13.6,71,16.5,1006.7,0.2
2025-06-16,3.6,19.2,64,17.3,1007.4,0.2
2025-06-22,2.6,15.3,55,16.1,1013.7,0.2
2025-07-05,2.3,14.1,90,14.1,1003.1,8.7
2025-07-08,3.7,14.4,78,16.5,1002.1,4.6
2025-07-10,4.1,18.1,66,13.3,1013.9,0.0
2025-07-12,3.5,17.6,86,18.4,1013.6,4.2
2025-07-27,5.9,21.9,65,13.2,1004.7,0.0
2025-07-29,5.5,20.3,82,34.4,995.8,21.3
2025-08-02,4.4,18.6,81,15.4,1003.8,3.0
2025-08-05,4.0,17.9,69,21.4,999.3,4.4
2025-08-11,3.3,16.9,67,14.4,1014.7,0.0
2025-08-15,5.6,20.2,73,23.0,1010.8,7.0
2025-08-19,3.9,15.1,67,15.3,1008.0,0.4
2025-08-22,3.7,10.5,88,18.6,1001.3,27.0
2025-08-26,1.9,12.2,78,10.0,1006.9,1.0
2025-09-02,6.8,16.7,87,15.2,1008.4,1.6
2025-09-07,6.8,16.9,82,8.1,1020.7,0.0
2025-09-10,10.5,17.1,86,18.6,1016.6,5.2
2025-09-19,3.2,15.4,78,19.7,1006.8,0.0
2025-09-23,1.4,9.2,64,14.5,1017.7,0.0
2025-09-26,3.5,10.7,81,8.2,1031.6,0.0
2025-09-30,2.7,9.6,74,11.1,1031.3,0.0
2025-10-05,4.4,10.7,87,20.0,989.9,3.4
2025-10-07,5.7,10.9,89,18.4,1013.6,6.5
2025-10-09,3.1,10.0,86,20.4,1006.2,2.9
2025-10-16,3.3,7.6,81,12.3,1008.9,0.0
2025-10-21,4.2,9.5,81,22.7,999.8,0.0
2025-10-23,9.8,10.7,95,16.6,993.4,0.3
2025-10-26,5.8,7.0,93,10.3,984.0,0.5
2025-10-28,5.4,5.5,94,9.3,986.4,0.8
2025-11-01,2.1,7.2,86,19.5,1011.4,0.0
2025-11-07,7.9,9.0,93,9.5,1009.6,5.2
2025-11-09,12.2,5.8,93,12.6,1009.9,0.6
2025-11-17,3.1,-2.2,88,12.9,997.9,0.0
2025-11-23,3.6,1.6,84,17.6,1006.5,0.0
2025-11-28,4.9,5.9,96,23.3,999.0,2.6
2025-12-03,5.0,3.7,91,14.3,1013.0,0.1
2025-12-17,11.6,5.1,95,19.8,1007.7,0.5
2025-12-22,2.5,-0.4,93,13.8,1022.7,0.0
2025-12-24,3.6,-2.4,91,11.9,1033.5,0.0
2025-12-26,3.5,1.5,92,13.9,1024.6,0.0
2026-01-01,5.5,-0.4,91,28.0,978.6,9.3
2026-01-04,2.5,-5.4,89,21.7,996.2,0.0
2026-01-07,5.5,-5.4,91,16.9,1008.7,1.4
2026-01-09,4.7,-4.4,81,19.3,1016.3,0.1
2026-01-15,4.5,1.3,93,19.5,1009.9,0.0
2026-01-20,11.0,-1.5,95,10.5,1021.6,0.0
2026-01-22,6.5,-2.3,86,21.0,1017.7,0.6
2026-01-29,2.9,-5.5,86,15.4,1014.9,0.1
2026-01-31,2.7,-5.2,81,14.3,1024.7,0.0
2026-02-03,3.7,-10.7,80,11.2,1025.6,0.0
2026-02-09,4.5,-8.4,87,15.0,1013.2,0.0
2026-02-11,6.8,-5.5,91,11.9,991.7,0.9
2026-02-13,3.5,-8.7,88,15.9,998.7,0.0
2026-02-18,3.4,-6.9,87,11.6,1008.2,0.0
2026-02-21,5.4,-0.6,88,19.2,1000.4,4.6
2026-02-24,3.6,-1.5,93,14.8,1012.0,5.5
2026-03-02,3.6,1.4,83,13.7,1016.9,0.0
2026-03-13,5.9,6.0,79,29.6,997.6,1.9
2026-03-15,4.1,2.1,94,13.3,1005.0,6.3
2026-03-29,4.4,4.5,75,18.2,1010.7,0.0
2026-03-31,5.5,4.6,83,10.9,1012.2,0.0
2026-04-06,2.9,5.5,66,33.9,995.0,1.2
2026-04-11,3.4,3.8,66,10.1,1020.3,0.0
2026-04-19,5.4,6.0,62,16.7,1022.0,0.0
2026-04-24,2.6,9.6,57,15.3,1007.0,0.0
2026-04-27,2.0,5.5,49,20.3,1019.2,0.1
2026-04-29,2.2,8.4,52,14.5,1024.5,0.0
2026-05-01,3.3,15.3,51,21.1,1016.9,0.0
2026-05-05,3.3,8.7,48,20.3,1003.7,0.0
2026-05-08,2.6,9.6,39,13.3,1023.0,0.0
2026-05-12,3.7,7.3,92,21.7,995.1,9.0
2026-05-20,2.9,13.6,65,13.7,1017.0,0.0
2026-05-26,2.7,14.9,61,24.2,1010.4,0.8
2026-05-28,1.5,12.7,52,20.0,1015.5,0.0
2026-05-31,4.1,16.8,53,13.9,1008.3,0.0
