account_id,event_time,amount,balance
A0000,1770978340000,22.12,3170.14
A0002,1767666561000,25.33,4192.0
A0002,1770431648000,33.13,3731.74
A0003,1772126015000,2.68,4901.09
A0004,1772651274000,18.9,6483.11
A0005,1767244664000,20.83,7539.67
A0005,1769146377000,85.16,7706.89
A0005,1772147559000,19.88,7884.99
A0006,1771004513000,24.72,7119.85
A0007,1771453832000,82.44,2343.54
A0009,1769040197000,517.48,4407.16
A0011,1772518477000,59.57,7247.73
A0015,1770574169000,5.69,7540.56
A0016,1767280710000,5.82,4006.23
A0022,1772999735000,22.52,8909.99
A0023,1767256841000,80.78,6109.77
A0025,1769333841000,6.41,3830.32
A0026,1770964924000,43.13,-1132.17
A0028,1767291874000,4.89,4253.34
A0031,1767730052000,13.42,4608.51
A0036,1767271031000,14.45,7715.47
A0037,1772447720000,247.39,4155.71
A0042,1769945675000,48.24,4590.49
A0045,1770224290000,35.74,3735.95
A0046,1769610776000,22.81,4556.39
A0047,1767273488000,34.34,190.36
A0050,1772514517000,23.53,3692.19
A0051,1771549559000,11.41,5144.5
A0052,1770195959000,12.51,2583.39
A0054,1767308795000,64.98,3953.51
A0054,1771064672000,19.49,4011.45
A0055,1770340164000,79.2,4988.16
A0056,1770740763000,4.73,5583.62
A0057,1772768358000,4.56,7291.92
A0059,1767484529000,74.94,6627.14
A0059,1772866427000,35.79,6579.83
A0061,1770442123000,70.07,6233.16
A0064,1767496800000,58.9,5747.7
A0067,1768005417000,107.59,6756.77
A0067,1769944560000,26.3,7034.24
A0068,1770628578000,54.75,2230.75
A0071,1770362294000,21.16,5640.18
A0071,1772912703000,12.46,6802.78
A0072,1768152683000,17.66,5703.95
A0073,1769571880000,13.49,6158.2
A0073,1772207353000,115.56,6976.92
A0076,1769475318000,137.73,5867.01
A0077,1770588631000,48.23,5083.68
A0078,1768840233000,48.53,7866.33
A0079,1768524875000,17.58,8458.11
A0080,1767289489000,8.52,1830.79
A0082,1772514668000,119.11,5442.17
A0083,1767270986000,48.44,3946.2
A0083,1769973022000,20.58,4084.1
A0084,1770168834000,7.37,5761.17
A0085,1767621006000,192.87,5053.5
A0085,1768471942000,44.32,3878.37
A0086,1772001804000,12.09,4246.54
A0091,1768090014000,33.32,6176.25
A0091,1772130101000,10.97,5957.21
A0092,1770325339000,8.99,6067.82
A0094,1771464603000,61.78,2476.71
A0094,1772098553000,110.07,1822.8
A0095,1767247546000,7.52,4487.64
A0095,1769739296000,6.0,4078.08
A0095,1772215748000,21.72,4252.45
A0096,1768623347000,49.59,6467.41
A0096,1770649274000,8.95,6352.11
A0097,1769382101000,8.47,4726.7
