account_id,event_time,amount,balance
A0000,1767228981000,68.79,3999.12
A0000,1769397322000,11.3,3619.24
A0000,1769406893000,45.87,3676.95
A0000,1769494343000,25.06,3896.85
A0000,1770876811000,85.57,3405.7
A0000,1772494608000,6.55,3256.67
A0000,1773425831000,23.92,3465.24
A0001,1767231613000,9.15,2814.92
A0001,1768152314000,219.81,3053.15
A0001,1770592986000,20.9,2597.8
A0001,1771072614000,17.85,2589.78
A0001,1771446913000,22.34,2804.35
A0001,1774035821000,21.91,2057.54
A0002,1767285749000,2.95,4304.25
A0002,1768141186000,11.7,3808.27
A0002,1769089962000,44.47,3331.76
A0002,1770634089000,41.16,3941.83
A0002,1772161659000,30.16,3434.22
A0002,1774627426000,6.4,3379.58
A0003,1767310667000,16.88,5012.63
A0003,1768377363000,1437.83,4802.24
A0003,1768377363000,1437.83,4802.24
A0003,1771165009000,105.07,5310.75
A0003,1771184272000,41.58,4860.67
A0003,1772092196000,29.59,4831.61
A0003,1772461120000,36.91,5383.07
A0004,1767243697000,213.5,5347.57
A0004,1769520158000,45.59,5103.57
A0004,1770041805000,38.51,5584.72
A0004,1772955540000,6.77,7002.76
A0004,1772969412000,5.21,8233.44
A0004,1773703576000,14.17,8964.12
A0004,1773714982000,98.89,8611.46
A0005,1768451080000,34.37,7578.41
A0005,1768663510000,9.23,7230.32
A0005,1768906031000,28.16,7674.3
A0005,1771943454000,24.5,7489.4
A0005,1771943454000,24.5,7489.4
A0005,1774238157000,39.8,7681.67
A0005,1774782441000,20.94,7228.45
A0006,1767261409000,42.27,8314.53
A0006,1769556992000,12.67,8131.05
A0006,1769838088000,9.18,8204.19
A0006,1770575556000,13.33,7720.93
A0006,1773486228000,90.94,7103.83
A0006,1773894106000,103.46,7155.74
A0007,1767296235000,81.66,1913.84
A0007,1769773413000,21.27,1693.48
A0007,1769802408000,69.57,2265.46
A0007,1773727318000,185.24,2734.64
A0008,1767274154000,9.44,5537.55
A0008,1769139389000,169.34,5552.78
A0008,1769759565000,46.39,5655.95
A0008,1770524555000,149.06,5457.63
A0008,1770683077000,62.4,5242.95
A0008,1771109534000,205.82,3986.54
A0008,1773783188000,65.46,4484.97
A0008,1774356851000,113.16,4271.45
A0009,1767230656000,26.92,4084.21
A0009,1769499842000,18.26,4604.46
A0009,1769755113000,32.7,5047.99
A0009,1770705411000,39.06,5912.84
A0009,1770971316000,29.96,6515.08
A0009,1771402918000,108.82,6298.9
A0009,1773066524000,17.96,6154.76
A0009,1774534304000,1153.24,5536.65
A0010,1767245292000,66.18,5180.09
A0010,1768101511000,56.49,5638.42
A0010,1769125569000,10.8,5546.91
A0010,1770957664000,79.53,5711.09
A0010,1772048603000,25.74,5785.26
A0010,1773949236000,12.3,5755.94
A0010,1774167360000,21.34,4797.02
A0011,1767249047000,87.91,7471.91
A0011,1767970205000,40.91,7755.89
A0011,1770657627000,197.88,7659.05
A0011,1771530242000,22.35,7422.76
A0011,1773511720000,23.56,7423.0
A0012,1767285772000,41.55,4197.29
A0012,1768681937000,40.94,3627.3
A0012,1769257991000,8.76,3655.56
A0012,1769592705000,26.76,4416.67
A0012,1774935688000,51.0,4841.93
A0013,1767285577000,30.32,7708.44
A0013,1768672229000,39.28,7960.41
A0013,1768672229000,39.28,7960.41
A0013,1768706818000,63.42,7496.05
A0013,1768779212000,266.73,7248.85
A0013,1770850895000,61.41,7252.0
A0013,1774515770000,17.2,7338.69
A0014,1767280763000,14.13,5893.84
A0014,1768374949000,32.75,6432.29
