account_id,event_time,f1,f2,f3
A0000,1770242520000,2.0782,-4.1233,-0.8664
A0000,1770270540000,3.3525,-1.9183,-1.2128
A0000,1770659340000,0.9775,-0.3529,0.6883
A0000,1771308120000,0.0204,-0.344,-1.0818
A0000,1772598060000,1.3915,1.1359,-2.2475
A0000,1773954540000,3.4386,-3.0914,-2.8507
A0000,1774311480000,-1.7598,0.634,0.2395
A0000,1774400880000,-0.2295,-1.8638,-2.6001
A0001,1770320520000,2.1591,-3.9416,-0.8482
A0001,1770652920000,1.3981,-3.0083,0.768
A0001,1770683880000,0.9682,-1.9137,0.4296
A0001,1770882780000,-0.9923,-0.8347,0.9974
A0001,1774301820000,-2.7131,2.7815,2.5801
A0001,1774651860000,-0.0615,-2.8772,-0.2217
A0001,1774719240000,0.6765,2.1438,-2.2531
A0002,1770160680000,1.8619,3.8143,-0.6285
A0002,1770696720000,-2.9855,-3.8093,-1.9517
A0002,1771626840000,-1.0416,-0.0537,-1.0404
A0002,1772006040000,1.135,-1.7162,0.1808
A0002,1773317700000,-0.9175,4.52,-0.1035
A0002,1773720300000,0.525,0.8359,-0.7379
A0002,1774261620000,-0.8096,-0.3956,-2.85
A0002,1774517820000,2.9591,-0.7972,0.2406
A0003,1770735360000,1.3042,0.94,1.2136
A0003,1770858660000,-0.367,-1.7156,0.2276
A0003,1771397400000,0.2616,-1.3315,0.0115
A0003,1771818300000,-3.9146,0.1306,1.3848
A0003,1771901280000,0.807,-2.7634,0.3511
A0003,1772282760000,1.9603,-1.1239,1.6496
A0003,1774543320000,0.6795,-1.5866,-4.3218
A0003,1774689180000,1.2825,-1.9303,-0.824
A0004,1770101100000,-2.9785,3.2651,2.6877
A0004,1770419520000,-0.8306,0.8754,-0.1234
A0004,1770427140000,3.215,2.1736,-0.6436
A0004,1771348860000,-0.2406,0.3103,-3.6198
A0004,1771428480000,5.6719,-2.831,0.3112
A0004,1772277480000,2.5706,0.9395,0.9816
A0004,1772558160000,-0.127,-0.2054,-1.881
A0004,1773831180000,2.4151,2.3332,0.432
A0004,1774705920000,0.6732,-3.278,-1.3232
A0004,1774964340000,1.0937,-0.7913,0.6974
A0005,1770978660000,1.9058,-0.2192,-1.1368
A0005,1771497180000,-1.6582,-0.8485,1.9948
A0005,1773162060000,4.8845,-0.514,3.1597
A0005,1773245640000,1.9591,-0.3854,0.3981
A0005,1773552300000,1.9908,-4.2471,-2.4447
A0005,1773789840000,-2.2392,-0.2978,0.7635
A0005,1774514040000,-0.5158,-4.5936,1.0525
A0005,1774669500000,-0.3422,-1.1506,-1.343
A0006,1770749700000,-0.325,-0.4672,0.1904
A0006,1770896340000,-0.3775,-0.6721,2.4938
A0006,1771315440000,-1.7499,-0.9204,-2.804
A0006,1771772460000,2.9904,0.7191,2.3943
A0006,1772887800000,-0.3133,-0.1072,0.3341
A0006,1774023720000,-1.6114,0.3223,-3.64
A0007,1770102780000,0.4089,-0.6546,-0.5247
A0007,1770168300000,2.3003,-1.9268,2.2912
A0007,1770511620000,0.1742,0.688,2.773
A0007,1771774860000,-0.1178,0.8063,-1.6234
A0007,1772452440000,3.376,0.7277,2.7601
A0007,1772575260000,4.2981,1.2787,0.3893
A0007,1772992680000,2.7262,-0.423,-1.97
A0007,1773605820000,-0.4289,-1.6642,0.291
A0008,1770106620000,-2.2057,-4.6749,-2.5487
A0008,1771053300000,-0.9067,0.8482,-1.6734
A0008,1772089260000,0.3567,1.6698,-2.3517
A0008,1772198160000,-1.1279,2.1549,-0.7072
A0008,1773857220000,-0.7236,2.491,0.1725
A0008,1774397760000,-1.9336,1.3803,-1.0317
A0008,1774878240000,-0.0464,1.7511,3.4917
A0008,1774997820000,-0.7689,0.8359,-0.6193
A0009,1770188880000,0.3197,-1.5745,2.5767
A0009,1770470160000,1.9012,-1.5727,-0.5416
A0009,1771914900000,-0.1475,-0.4155,0.0914
A0009,1773001020000,0.9273,-1.888,1.6755
A0009,1773693480000,-1.6187,-3.4142,0.3542
A0009,1774369860000,-2.5371,0.7836,-1.19
A0009,1774693080000,1.3549,1.8658,1.1011
A0010,1770422700000,3.5266,1.2381,-0.2644
A0010,1770799620000,0.2401,-0.773,2.0291
