row_id,f1,f2,f3,f4,f5,label
T00000,0.152491,0.198219,-0.021802,-0.21201,-0.748299,0
T00001,-0.661554,0.045072,0.150336,1.279686,-0.01563,1
T00002,-0.437386,0.97982,1.64487,2.021266,0.605438,1
T00003,0.37354,-0.860764,-0.077329,-0.209734,-0.620051,1
T00004,-0.353754,-0.796535,0.879455,1.709648,-0.528663,1
T00005,-1.22615,0.234727,-0.055214,-0.40336,-0.523568,1
T00006,-0.997647,2.614809,-0.430119,-1.956838,-0.428489,0
T00007,-0.208771,-0.214328,-0.896514,-1.726341,-1.402933,1
T00008,-1.002909,0.367905,-1.412509,-1.818575,0.853745,0
T00009,1.071709,0.049907,-0.315118,0.858319,-0.920377,1
T00010,0.788513,-0.512806,0.071016,0.710638,-0.159186,1
T00011,-0.689538,0.07054,-0.32718,-0.277717,-1.092583,1
T00012,-1.041776,0.379821,0.718439,1.235559,-0.813939,1
T00013,0.615795,0.28276,2.161799,1.40444,-0.62348,1
T00014,0.591382,-0.652218,-0.606322,-1.678726,-0.669349,1
T00015,1.056116,-0.623681,-0.810399,-1.138078,0.250336,1
T00016,-0.55929,-0.056164,-0.795453,2.201677,-0.462134,0
T00017,1.29337,-0.096037,0.057932,-0.351503,-0.583487,1
T00018,1.612795,0.301825,-0.072403,-0.269715,-1.239113,1
T00019,0.29576,-0.488252,0.502855,-0.875931,1.492066,1
T00020,-2.215943,-0.728997,0.134027,-0.027469,1.445916,1
T00021,-0.004471,-0.379081,1.478616,0.172534,2.685868,1
T00022,0.721379,-0.498381,1.202944,-0.088836,0.1434,1
T00023,-1.144464,-0.481369,-0.004653,0.245042,1.118945,0
T00024,0.19036,0.636091,-1.605483,-1.281617,0.568168,0
T00025,-0.959906,1.900323,0.856999,-1.173327,0.159786,0
T00026,-0.128757,-0.172891,-0.644919,0.489034,-0.083089,1
T00027,-1.372263,-1.132853,-0.372321,0.298837,-1.380477,1
T00028,-0.548258,0.624824,-1.198887,-1.531132,-1.120706,0
T00029,0.557277,-0.391695,-0.263714,-1.717715,1.424062,1
T00030,0.200526,0.234433,-0.306136,-0.156843,-0.657879,1
T00031,0.726291,-0.597344,0.906389,-0.236913,0.455713,1
T00032,0.303109,1.2832,-0.819456,1.667603,-1.472243,1
T00033,0.770721,-1.205232,0.83185,0.412878,0.480268,1
T00034,-0.456026,0.810383,-1.867823,1.471738,1.499467,0
T00035,-1.529785,-0.166825,-1.022094,-0.94816,-0.067702,1
T00036,-0.289199,-2.212513,1.543535,0.62113,-1.328542,1
T00037,0.196166,-0.487809,0.312946,0.703902,0.270209,1
T00038,0.677181,-0.024554,-0.451434,-0.673888,-0.017045,1
T00039,1.615499,-0.12392,0.012087,0.099584,-0.181365,1
T00040,1.707555,0.199183,0.545468,0.055779,1.362964,1
