user_id,item_id
U0000,I0007
U0000,I0009
U0000,I0013
U0000,I0040
U0000,I0046
U0000,I0048
U0000,I0055
U0000,I0059
U0001,I0002
U0001,I0007
U0001,I0013
U0001,I0016
U0001,I0049
U0002,I0007
U0002,I0016
U0002,I0017
U0002,I0018
U0002,I0024
U0002,I0032
U0002,I0039
U0002,I0054
U0002,I0056
U0002,I0058
U0003,I0001
U0003,I0003
U0003,I0005
U0003,I0006
U0003,I0008
U0003,I0016
U0003,I0031
U0003,I0035
U0003,I0038
U0003,I0059
U0004,I0001
U0004,I0002
U0004,I0005
U0004,I0010
U0004,I0019
U0004,I0031
U0004,I0033
U0004,I0038
U0004,I0049
U0004,I0053
U0005,I0003
U0005,I0007
U0005,I0023
U0005,I0028
U0005,I0051
U0005,I0054
U0005,I0057
U0006,I0003
U0006,I0013
U0006,I0021
U0006,I0027
U0006,I0030
U0006,I0039
U0006,I0043
U0006,I0045
U0006,I0046
U0006,I0058
U0007,I0019
U0007,I0033
U0007,I0045
U0007,I0048
U0007,I0053
U0008,I0001
U0008,I0012
U0008,I0016
U0008,I0027
U0008,I0029
U0008,I0032
U0008,I0035
U0008,I0058
U0009,I0008
U0009,I0009
U0009,I0010
U0009,I0032
U0009,I0036
U0009,I0047
U0009,I0056
U0010,I0006
U0010,I0010
U0010,I0017
U0010,I0023
U0010,I0036
U0011,I0014
U0011,I0019
U0011,I0021
U0011,I0028
U0011,I0033
U0011,I0040
U0011,I0045
U0011,I0046
U0011,I0056
U0012,I0029
U0012,I0040
U0012,I0043
U0012,I0045
U0012,I0051
U0013,I0004
U0013,I0014
U0013,I0021
U0013,I0026
U0013,I0044
U0013,I0045
U0013,I0046
U0013,I0048
U0013,I0059
U0014,I0011
U0014,I0025
U0014,I0029
U0014,I0052
U0014,I0054
U0014,I0056
U0014,I0058
U0014,I0059
U0015,I0011
U0015,I0012
U0015,I0013
U0015,I0022
U0015,I0059
U0016,I0002
U0016,I0046
U0016,I0057
U0016,I0058
U0017,I0015
U0017,I0020
U0017,I0024
U0017,I0029
U0017,I0030
U0017,I0034
U0017,I0043
U0017,I0050
U0018,I0005
U0018,I0015
U0018,I0022
U0018,I0035
U0018,I0038
U0018,I0047
U0018,I0048
U0018,I0052
U0018,I0059
U0019,I0003
U0019,I0006
U0019,I0019
U0019,I0022
U0019,I0040
U0019,I0047
U0019,I0055
U0020,I0025
U0020,I0027
U0020,I0040
U0020,I0043
U0020,I0051
U0020,I0054
U0021,I0003
U0021,I0017
U0021,I0018
U0021,I0021
U0021,I0037
U0021,I0040
U0021,I0046
U0021,I0048
U0022,I0002
U0022,I0022
U0022,I0024
U0022,I0025
U0022,I0027
U0022,I0039
U0022,I0051
U0023,I0009
U0023,I0022
U0023,I0027
U0023,I0030
U0023,I0035
U0023,I0047
U0024,I0014
U0024,I0017
U0024,I0030
U0024,I0043
U0024,I0053
U0025,I0002
U0025,I0012
U0025,I0017
U0025,I0021
U0025,I0028
U0025,I0038
U0025,I0039
U0025,I0049
U0026,I0007
U0026,I0011
U0026,I0020
U0026,I0036
U0026,I0044
U0026,I0049
U0026,I0053
U0027,I0011
U0027,I0019
U0027,I0034
U0027,I0035
U0027,I0047
U0027,I0048
U0027,I0052
U0028,I0000
U0028,I0003
U0028,I0007
U0028,I0018
U0028,I0028
U0028,I0032
U0028,I0039
U0028,I0045
U0028,I0046
U0029,I0008
U0029,I0019
U0029,I0021
U0029,I0022
U0029,I0025
U0029,I0042
U0029,I0054
U0030,I0006
U0030,I0020
U0030,I0034
U0030,I0035
U0030,I0044
U0030,I0045
U0030,I0050
U0031,I0004
U0031,I0007
U0031,I0014
U0031,I0016
U0031,I0030
U0031,I0044
U0031,I0045
U0032,I0017
U0032,I0044
U0032,I0045
U0032,I0051
U0032,I0058
U0032,I0059
U0033,I0003
U0033,I0015
U0033,I0021
U0033,I0026
U0033,I0028
U0033,I0050
U0033,I0056
U0034,I0012
U0034,I0021
U0034,I0022
U0034,I0045
U0034,I0053
U0035,I0015
U0035,I0020
U0035,I0023
U0035,I0031
U0035,I0046
U0036,I0009
U0036,I0015
U0036,I0018
U0036,I0019
U0036,I0025
U0036,I0044
U0037,I0010
U0037,I0045
U0037,I0046
U0037,I0047
U0037,I0052
U0038,I0020
U0038,I0021
U0038,I0024
U0038,I0028
U0038,I0038
U0038,I0052
U0038,I0055
U0039,I0019
U0039,I0021
U0039,I0029
U0039,I0036
U0039,I0038
U0039,I0048
U0039,I0052
U0039,I0053
