row_id,f1,f2,f3,f4,f5,label
T00000,-0.869658,2.642995,-1.177488,-0.526559,0.527314,0
T00001,-0.857594,-1.136031,0.898567,0.022959,-1.886558,1
T00002,-0.854336,-0.358515,-0.377798,2.087859,0.344524,0
T00003,0.239359,0.598706,0.502331,-0.745343,3.125456,0
T00004,2.073277,-1.623446,2.184994,0.202925,-1.257339,1
T00005,0.306842,-0.43636,0.023618,-1.16856,1.07923,1
T00006,0.346394,0.407887,-0.063151,0.511971,0.171661,0
T00007,1.977207,0.059778,0.54519,1.703359,0.739345,0
T00008,-0.442866,-0.047666,0.072172,-0.421001,-1.678449,1
T00009,0.266447,0.7941,1.202042,-1.044481,0.262654,0
T00010,-1.061036,-1.238348,0.650943,1.365273,0.285714,1
T00011,0.080213,-0.74743,0.856102,-1.295688,0.84165,1
T00012,-0.490807,2.520735,-0.037398,0.521707,0.546316,0
T00013,0.194742,0.784991,-1.106915,0.845967,0.599462,0
T00014,0.248345,-1.101953,-0.867582,0.085417,0.976309,1
T00015,0.083654,0.849406,-1.239018,-0.156901,-0.192158,0
T00016,-1.408425,-0.80904,0.844122,-0.653352,1.055838,1
T00017,0.379236,-0.224283,-1.819677,-1.62908,-0.443799,1
T00018,-1.60212,-2.303065,0.718421,-1.822768,-0.869803,1
T00019,1.738873,0.5038,-0.60773,0.321131,0.144795,0
T00020,0.85656,-1.694099,-0.030369,1.454181,-1.685884,1
T00021,-0.521431,-1.247917,-0.747256,2.104916,-1.174438,1
T00022,-0.815024,-0.954912,-0.106602,-0.176597,1.132988,1
T00023,-0.6337,0.441248,-1.19326,-0.328042,0.933371,0
T00024,-0.427224,0.569729,0.348944,0.916133,-0.354165,1
T00025,-0.993473,1.474938,1.386517,-0.898767,-0.097347,0
T00026,0.064598,0.33511,-0.201638,-1.334052,0.745389,0
T00027,-1.15547,-1.156505,0.799218,1.435582,0.470328,1
T00028,0.356516,0.197309,-0.408905,-0.203934,-0.237878,0
T00029,0.117357,0.399231,0.297863,-0.739585,0.726494,1
T00030,-1.130183,-0.42222,0.587304,-0.334501,0.163415,1
T00031,-0.476141,-0.242627,0.310324,0.11909,-1.033721,1
T00032,1.058969,0.04972,-0.602999,-1.076323,-0.40025,0
T00033,-0.808808,0.483879,-1.06072,0.623148,-1.022294,1
T00034,0.337438,0.181632,-1.445869,0.363214,-0.482483,0
T00035,0.374757,-1.546746,1.326542,-0.426448,3.400697,1
T00036,-0.770568,-0.345627,-1.137492,-0.954042,-2.160489,1
T00037,0.591617,0.084886,0.646718,0.365345,0.61889,0
T00038,0.038564,0.560813,0.344128,-1.061913,-0.82348,0
T00039,1.220593,-1.196217,1.949274,-0.061491,0.951191,1
T00040,-0.023672,0.373437,-0.09363,-0.477484,-0.440147,0
T00041,-0.041397,-0.374845,-1.312203,0.679219,-1.505969,1
T00042,-1.074982,-0.697101,1.734031,-0.078311,-1.231068,1
T00043,0.837989,-0.107042,0.796657,-1.492035,-2.1565,1
T00044,-0.723848,0.064922,-0.701819,-0.53995,-1.391749,1
T00045,-1.22154,-1.226848,0.83218,1.624975,-0.019468,1
T00046,1.112857,-2.406436,-1.112174,-1.005123,0.772981,1
T00047,-0.263307,0.054582,0.943445,0.396807,-0.143429,1
T00048,-0.743791,-1.079126,1.173159,-0.350268,0.395988,1
T00049,0.645482,0.635214,-0.960574,-0.335517,-0.595718,1
T00050,1.557774,0.656432,2.283145,0.930027,-0.529332,0
T00051,1.757111,1.610482,2.246787,1.294761,-0.07292,0
T00052,-0.296754,0.485122,-0.284482,0.329782,0.397578,1
T00053,-0.85842,1.707144,0.545697,0.306006,1.81711,0
T00054,-0.731563,0.642024,1.4028,-2.147814,-1.029219,1
T00055,0.972784,0.104603,1.39541,-0.021825,0.679229,0
T00056,-0.986397,-0.079981,-0.737402,-0.92395,-0.627508,1
T00057,-0.32823,0.980983,0.529124,0.008897,-0.961104,0
T00058,0.588018,-0.452128,-0.322361,-1.697732,-0.640485,1
T00059,0.03245,-2.145461,0.233743,0.115054,0.913558,1
T00060,0.60494,1.505269,-1.243952,0.637503,0.846453,0
T00061,1.555628,0.790182,0.258109,2.113247,2.321869,0
T00062,-0.720466,0.387116,0.393081,-1.300919,1.166423,0
T00063,-0.59603,0.16525,1.218168,0.712418,0.916023,0
T00064,1.294396,1.554545,0.358086,0.76746,0.174894,0
T00065,-0.616841,0.468676,0.552085,0.076379,1.838435,1
T00066,0.679353,-0.517318,-0.153161,-2.224772,-1.001675,1
T00067,1.220498,1.589375,-0.213861,-0.811066,0.537129,0
T00068,-0.588586,-0.679976,0.677993,1.234191,1.94433,1
T00069,-1.217988,0.967698,-1.130287,0.264761,-0.732488,1
T00070,0.501676,0.910544,2.457785,-1.743612,1.588835,0
T00071,-0.436025,-0.503108,-0.198887,1.091808,-1.479179,1
T00072,1.532145,-1.959935,0.276048,-1.160113,0.765895,1
T00073,0.218749,0.537019,1.368609,-0.329835,-1.2447,1
T00074,-0.493302,0.030343,-0.640525,1.016412,-0.795166,1
T00075,0.223344,-1.050995,1.638586,-0.592107,0.561539,1
T00076,-0.2416,1.474364,-1.22874,2.44033,-1.021426,0
T00077,-1.730965,0.510281,-0.826446,-0.853801,0.067036,0
T00078,-0.868651,-0.192091,-1.317855,1.177196,-0.740957,1
T00079,-1.74967,0.250807,0.855602,1.376267,0.390304,1
T00080,1.436707,-0.29946,1.477723,0.035847,1.987061,0
T00081,0.046272,0.510677,0.725082,-0.09326,-0.242545,1
T00082,0.454339,1.380776,2.776907,-0.47737,0.562821,1
T00083,0.104292,-0.12046,-0.651837,1.302013,-0.257033,1
T00084,0.164798,0.987534,1.728052,1.907834,0.125297,0
T00085,0.207818,-0.487791,0.418919,0.530823,-2.055531,1
T00086,0.924016,1.143633,-1.02898,-0.413744,-0.077584,0
T00087,-1.041683,0.523869,0.203556,1.370574,-0.01645,0
T00088,-1.009385,1.227245,0.283625,-0.195648,-0.505186,1
T00089,1.238626,-1.301619,-1.092824,1.065165,-1.123563,0
T00090,2.343501,0.951723,0.522821,0.044256,-0.17627,0
T00091,0.550277,0.629524,1.084779,-1.782191,0.299932,0
T00092,0.301076,0.60461,0.871396,-0.853929,0.671306,0
T00093,1.135199,1.332026,-1.301619,0.72209,0.488468,0
T00094,0.499176,0.760035,-0.370475,1.605501,0.657847,1
T00095,0.726089,0.758108,-0.390741,-1.303999,-0.769438,0
T00096,1.027034,-0.357646,-0.241669,0.635355,1.430236,1
T00097,2.705844,-0.45265,0.341869,-0.156974,-0.333909,0
T00098,0.47224,0.380862,-1.32726,-0.087838,-0.386888,0
T00099,1.04528,-0.449914,0.914677,-0.735071,0.745179,0
T00100,-0.031723,0.314455,0.68179,0.611979,-0.690542,1
T00101,0.46692,0.419463,-0.428919,0.475156,0.997259,0
T00102,0.205229,0.13458,0.86749,-2.324336,1.134661,1
T00103,-2.730555,-1.417523,-0.045099,0.783382,-0.19304,1
T00104,1.844862,0.8365,0.000998,-0.94625,0.022963,0
T00105,0.988525,1.208233,1.675377,0.653525,-2.455563,0
T00106,0.155208,0.36476,-0.304803,0.770439,-0.580979,1
T00107,0.010036,-0.07412,0.845631,-0.864124,0.71928,1
T00108,-0.577905,1.404513,-1.758838,-0.810406,0.043829,0
T00109,-1.186784,0.1083,0.71375,1.135312,0.402421,1
T00110,0.277819,1.329057,0.562018,-0.974177,-0.555296,0
T00111,0.712553,0.909243,-0.740322,0.609899,-1.70319,0
T00112,-0.916358,-1.944927,-1.164929,0.101074,-1.807169,1
T00113,-1.247592,0.883151,0.840547,1.693341,2.152674,0
T00114,-0.759945,0.135086,-0.831689,-0.928776,1.032392,1
T00115,0.762704,-0.411537,-1.494762,-0.435754,0.987421,1
T00116,0.049631,-1.345413,0.347428,-0.530818,0.370461,1
T00117,-2.170324,0.46043,0.108959,-1.103582,0.028481,0
T00118,-1.31071,1.972108,1.137285,0.753509,0.663496,0
T00119,0.020157,-0.471467,-0.304904,0.204494,0.610982,1
T00120,0.949171,-0.731633,1.251235,-1.500695,-0.637534,1
T00121,-0.037714,0.353973,-1.232951,1.194507,1.587503,0
T00122,-1.377789,1.697821,1.441218,0.033141,0.594848,0
T00123,-0.023585,-0.340193,0.429974,-0.009133,0.753825,0
T00124,0.916632,1.904532,-1.622684,0.576424,0.242391,0
T00125,-1.167384,-0.013475,-0.677675,-0.583512,0.676425,1
T00126,0.415073,-0.795819,-1.430581,2.491057,0.098298,0
T00127,-0.358691,1.022638,-0.45658,-0.06867,-0.161844,0
T00128,0.698579,0.10797,-1.307706,-0.028207,0.193209,0
T00129,-0.811053,-0.37342,0.851666,-1.829142,-0.113432,1
T00130,-1.284179,-0.062254,-0.361659,-1.221779,-0.003841,1
T00131,0.671044,-0.215243,-3.126531,0.884226,-0.060453,1
T00132,-0.765865,-1.275427,0.339342,-0.434707,0.046506,1
T00133,0.536585,0.414376,-0.589113,0.166943,-1.712987,0
T00134,-1.648841,-1.875611,1.487479,1.362288,-1.530145,1
T00135,0.165655,-0.774522,0.373982,0.638731,0.692721,0
T00136,-0.316646,-1.018887,0.512684,0.075028,0.899765,0
T00137,-1.613923,-1.690566,1.824641,-0.644441,0.328971,1
T00138,-0.977521,0.536107,-0.535748,-0.270669,0.990877,0
T00139,-0.645023,0.795074,0.672169,-1.006201,-0.967033,0
T00140,0.312284,0.203509,-1.31322,1.308466,0.604604,0
T00141,1.717974,-0.522154,0.073565,-0.531138,-2.569818,0
T00142,-0.744225,-1.290511,-1.072562,-0.337404,0.643965,1
T00143,0.18687,-0.699905,-2.076875,-1.163257,-1.061815,1
T00144,-0.035711,1.313243,0.664264,-0.719832,0.607579,0
T00145,-0.652937,-0.296915,-0.890536,1.794413,1.532159,0
T00146,0.421574,0.147077,0.394141,-0.354501,-1.170061,1
T00147,1.793402,0.864826,0.870703,0.666065,0.514072,0
T00148,-0.825889,-0.709172,0.678822,-1.27239,0.413947,1
T00149,1.256959,-1.3002,1.644688,-0.931953,1.962969,1
T00150,-1.459134,-0.949596,-0.629516,0.952077,-0.102633,1
T00151,-0.3429,-0.498801,0.667497,2.367865,-0.165398,0
T00152,-0.152138,-0.408123,0.353321,-0.237851,0.989161,0
T00153,0.925918,0.737024,-0.291892,0.725153,-1.40339,0
T00154,-0.27925,0.189295,0.533862,-0.310446,0.649326,1
T00155,0.810644,0.314847,0.199255,-0.960332,-0.516913,0
