row_id,f1,f2,f3,f4,f5
S00000,-2.462431,-0.550351,0.015074,-0.339589,-1.297376
S00001,-0.632163,0.96376,2.121015,-0.849064,0.720649
S00002,1.713866,-0.752626,0.185157,0.147437,-0.228956
S00003,0.488777,-2.391583,-1.122542,-2.334117,-1.35092
S00004,-1.749138,0.173845,0.366979,1.257482,-2.388841
S00005,0.501229,-1.280206,0.371779,-0.307685,0.838528
S00006,1.965274,1.025154,-0.893937,-0.26933,0.856194
S00007,-1.140531,-1.291427,-1.047146,0.005488,-0.041293
S00008,-0.571488,0.269125,0.987226,-0.450897,-0.99296
S00009,-0.202585,-0.843892,1.69862,-0.042712,-0.626309
S00010,0.902499,1.260848,2.564714,1.86351,-0.97522
S00011,-0.484102,0.498364,0.801286,1.671122,-0.097844
S00012,-1.013024,0.920479,-0.70062,0.797772,-0.76734
S00013,-1.579609,-1.290665,-1.061776,-0.444805,1.610058
S00014,0.848642,0.759179,-0.461813,-1.356136,-0.071798
S00015,0.150346,-1.446742,0.812835,0.975678,0.043848
S00016,0.260408,0.430964,-0.150183,-0.266896,-0.515037
S00017,0.734367,2.396214,1.572511,0.259515,-0.265992
S00018,-0.806727,0.456366,1.582064,-1.129054,0.92001
S00019,-0.810312,-1.007559,0.275929,1.338103,0.9271
S00020,-1.212731,-1.090357,0.191763,0.45019,0.64503
S00021,0.70873,0.349262,-0.145773,0.871738,-1.01216
S00022,0.547974,0.614334,-0.442542,-0.67452,0.004031
S00023,0.772519,0.522267,0.940484,1.1895,-0.983986
S00024,-1.531082,0.167484,-0.953709,-0.455387,-0.208265
S00025,-0.9465,-1.938382,-0.44449,2.397622,-1.04151
S00026,-1.376274,-0.529365,-0.17399,-0.281997,0.619431
S00027,-0.798688,-0.608497,1.185381,-1.441212,-0.381438
S00028,0.192419,-0.708723,2.051761,0.630166,0.19127
S00029,0.960227,0.308513,-1.526487,0.741671,-1.419211
S00030,-1.50723,0.01543,2.752219,-0.311895,0.481461
S00031,-0.290246,-0.203935,-2.276008,-1.000562,-0.759175
S00032,0.779266,-0.42066,0.290464,-0.251964,0.079288
S00033,0.01136,-2.236868,0.344474,-1.075822,1.135227
S00034,1.444606,-0.926734,-0.652995,0.712309,-3.196372
S00035,0.943929,1.961565,-0.391129,0.354737,1.31033
S00036,-1.125121,-0.079218,2.017313,0.035337,-0.932315
S00037,-0.230251,1.86431,-0.117005,1.279168,0.326014
S00038,1.547206,0.170399,0.882595,0.358139,0.728066
S00039,1.227742,-0.683955,0.065194,-1.247887,-0.016512
S00040,-0.171107,-1.085158,-0.048955,-0.682375,1.768568
S00041,1.756102,0.036628,-1.472112,-0.035348,-0.622729
S00042,0.893274,2.089691,0.220852,1.628736,0.871147
S00043,1.977251,1.676128,-1.624073,1.711361,1.448581
S00044,-0.231692,-0.007675,-0.018277,-0.341657,1.214665
S00045,-1.411151,0.328229,-0.061385,0.736051,-0.489893
S00046,-0.282836,-0.452944,-0.597231,1.288452,2.279859
S00047,0.4233,2.018456,0.709873,-3.140827,0.731039
S00048,-0.468643,-1.549425,1.449095,0.097303,0.121584
S00049,-0.770828,1.144863,1.791222,-0.153147,1.725989
S00050,0.633918,0.890025,-0.088735,-2.5245,-1.491289
S00051,-1.526725,0.378481,-2.151508,0.929668,-0.050573
S00052,-0.085528,0.793062,0.023664,0.435324,-0.830498
S00053,-0.053301,0.040907,-0.099896,0.764044,0.038089
S00054,2.597052,0.970211,0.981387,-0.018742,-2.137115
S00055,1.920488,-0.044675,0.330379,-0.165437,-0.838788
S00056,0.89139,0.475436,0.930993,1.019114,-0.307176
S00057,-0.908326,-0.076763,0.220988,-2.27635,-1.287207
S00058,1.002044,0.886234,0.321793,1.510606,-0.803284
S00059,0.981909,0.175037,-1.148881,-0.074619,2.13309
S00060,-0.663176,0.702568,0.171735,0.001577,1.896149
S00061,-0.115806,0.247209,-1.65289,-0.278959,0.629255
S00062,-0.004936,-0.716123,0.052263,1.724764,-0.930801
S00063,0.050548,-0.250179,1.208308,1.2254,0.714678
S00064,-0.885848,1.378354,-0.022473,0.677677,0.175426
S00065,0.927991,0.366039,-0.237355,-0.103865,0.730982
S00066,-0.847391,0.469415,1.207886,-0.334255,0.508137
S00067,0.242242,-1.680992,-0.197351,0.904568,-0.31257
S00068,1.072624,-2.468158,-0.073632,-0.421119,0.106709
S00069,-0.732347,0.323254,0.326234,-0.94061,0.51227
S00070,-0.42079,0.067928,-1.478233,0.093515,0.965305
S00071,-0.517165,-0.121976,0.051553,-0.466551,-0.223162
S00072,-0.049257,-0.343876,0.791179,0.370125,-0.285426
S00073,1.462497,-0.035073,-2.118352,1.561121,0.036792
S00074,-0.530391,0.504591,-2.711827,-1.131977,-1.193007
S00075,0.284774,-1.058251,0.310518,0.899663,0.350645
S00076,1.688731,-0.364507,-1.377167,-0.895377,0.863076
S00077,-0.219185,1.836128,-0.986405,1.371328,-0.541873
S00078,0.321201,-0.779429,0.648079,0.514654,0.536268
S00079,0.075156,-0.865998,0.892787,2.189568,-0.771336
S00080,0.710379,-0.07306,-0.2484,-0.898285,-0.166148
S00081,0.194698,-0.187698,-1.188307,1.40083,1.167453
S00082,0.737285,1.552143,0.371414,0.92975,1.763757
S00083,1.534724,0.316829,-1.640738,-0.984951,1.092275
S00084,-0.957239,-0.593172,0.284629,-0.982109,-1.501466
S00085,-1.576811,0.791185,2.828106,0.270567,0.279475
S00086,1.36241,1.279892,-0.552289,0.262724,0.440268
S00087,-0.766297,0.498644,0.399964,-0.207063,0.967974
S00088,0.908641,-0.268626,-0.203332,0.778405,-0.257874
S00089,1.320347,1.428094,-1.094202,-0.407352,0.195288
S00090,-0.139998,-0.702558,-2.284777,-0.344624,1.576648
S00091,-0.214723,0.637013,0.023032,0.332135,-0.013772
S00092,-1.071439,-0.005157,-0.752087,-1.576765,0.597608
S00093,1.714515,0.348305,1.370041,0.513947,-0.47599
S00094,-1.38181,-0.471603,0.077157,-1.008789,-1.091885
S00095,-0.367542,-0.701587,0.772362,1.291937,-1.355662
S00096,-0.84716,0.712162,-0.121458,-1.649012,0.289411
S00097,0.648699,-1.398831,0.26738,0.38255,-0.633688
S00098,-0.290128,0.644079,0.472873,-0.804864,-0.673804
S00099,0.66475,-0.37386,-0.616399,1.543183,-0.471748
S00100,-0.615639,-0.650277,-0.99104,-0.059265,-0.561713
S00101,0.7531,-1.94347,-0.848036,-0.15709,-0.655721
S00102,-0.724425,0.7338,0.81737,-1.419473,-0.947891
S00103,-0.131266,-0.488789,0.15131,-0.436955,-0.426168
S00104,-0.26877,0.185314,-1.100092,0.200713,0.729524
S00105,1.037071,-1.675562,-0.370701,-1.896696,0.954073
S00106,-0.088333,-1.496123,-2.166474,-1.368896,0.159102
S00107,1.068961,1.287012,0.29336,-0.930838,0.700246
S00108,-0.31774,-1.319729,-0.83975,-1.155975,1.207953
S00109,-0.228499,-1.376894,-0.683509,1.530354,-1.087349
S00110,0.665998,-0.935423,-2.206464,-0.244499,0.093044
S00111,-0.130493,-0.645088,0.466027,1.096809,0.225719
S00112,0.823578,1.418955,-1.578229,-0.404698,-0.280733
S00113,-1.368273,-0.498042,0.401868,-1.260312,1.57381
S00114,0.821039,-0.025931,0.501978,-0.701459,-1.077995
S00115,-0.599851,-0.300225,0.425735,-1.751353,-1.515385
S00116,0.939145,-0.040128,0.558334,-1.904037,0.995204
S00117,0.699967,0.162107,0.011423,-0.841744,-0.172062
S00118,1.91435,0.798688,1.105611,-0.459311,0.170483
S00119,0.269786,1.769499,0.035598,0.48323,-1.543415
S00120,-0.34011,-1.676029,0.410856,-0.294985,-1.150598
S00121,0.114519,2.00851,-0.64706,0.878334,0.885352
S00122,0.742539,0.640759,0.277096,0.677299,-1.182429
S00123,-0.855497,-0.075782,1.049535,-1.624901,-0.353719
S00124,-1.334178,-1.875118,0.601682,0.586557,2.224007
S00125,0.139403,0.048434,-4.3e-05,1.06299,1.032831
S00126,-0.304143,0.308509,1.823119,-0.589123,-0.86584
S00127,0.193843,-1.087823,0.400299,1.407937,1.07054
S00128,0.466966,0.334171,0.839984,0.45691,0.323504
S00129,-0.292869,0.304529,-1.616783,-1.037388,0.372465
S00130,-0.313119,-1.085632,1.652247,-2.219302,-1.641719
S00131,0.49199,-0.262314,-0.967098,-0.335099,0.335932
S00132,0.473978,-1.85441,0.791047,-0.292951,0.279872
S00133,0.30871,-0.633637,-2.457975,-0.375474,-1.340454
S00134,-1.215044,-0.6169,-0.255271,0.574131,-0.174601
S00135,0.08517,0.004178,-1.048767,0.128394,-0.850234
S00136,-2.073017,-0.281804,0.164157,1.615262,1.821783
S00137,0.393814,-0.699848,-0.331563,0.068781,0.357884
S00138,-1.361437,2.636417,0.630097,-0.378363,-0.930984
S00139,-0.178467,0.632224,0.141732,1.608182,0.203408
S00140,-0.131765,0.713059,0.966116,0.775402,0.200516
S00141,-0.948961,-0.019186,2.112487,0.577585,-1.014714
S00142,-0.592775,-0.81743,0.920067,-1.30068,-1.28757
S00143,-1.209758,0.263724,-1.398297,-0.134719,-2.229186
S00144,1.934503,1.724396,0.590873,0.883289,0.195351
S00145,-0.366113,-0.042704,-0.520088,-1.457166,0.240264
