row_id,status,balance,updated_at
R00163,active,5804.24,1770471000000
R00309,active,6453.3,1770128820000
R00081,dormant,5002.43,1770298680000
R00296,dormant,6829.19,1770326940000
R00376,dormant,4562.76,1770599280000
R00275,active,2219.03,1770365460000
R00137,closed,7007.39,1770633300000
R00290,closed,5872.41,1770154080000
R00191,closed,1399.58,1770504840000
R00184,closed,6458.73,1770556740000
R00263,closed,5563.48,1770531660000
R00133,active,5071.16,1770538800000
R00070,active,1416.47,1770612180000
R00220,dormant,5597.86,1770230760000
R00045,active,3520.89,1770638520000
R00010,active,8539.55,1770336060000
R00023,active,4449.94,1770551340000
R00150,dormant,8199.94,1770068520000
R00256,dormant,8112.69,1770312000000
R00042,active,7947.75,1770410040000
R00098,dormant,3858.9,1770274080000
R00192,closed,580.39,1770425220000
R00298,closed,3638.86,1770777780000
R00320,active,5982.62,1770512100000
R00372,active,5671.68,1770583800000
R00228,closed,5368.58,1770176100000
R00257,active,3260.91,1770391080000
R00177,dormant,5990.66,1770520620000
R00287,closed,8343.56,1770297420000
R00297,active,4109.44,1770573120000
R00348,active,506.42,1770285360000
R00381,active,6840.91,1770180600000
R00178,dormant,5910.05,1770267120000
R00146,dormant,3653.37,1770623100000
R00025,closed,4608.07,1770469920000
R00333,dormant,7794.23,1770535560000
R00020,active,9399.19,1770055080000
R00350,active,3669.04,1770235920000
R00266,active,7337.87,1770538380000
R00271,dormant,2745.97,1770507360000
R00199,active,5212.72,1770056520000
R00203,closed,824.31,1770104520000
R00369,dormant,891.26,1770226140000
R00134,closed,6850.97,1770692520000
R00245,closed,7474.04,1770492780000
R00143,closed,4744.97,1770466560000
R00066,active,3047.39,1770459660000
R00187,active,9206.12,1770361620000
R00190,active,510.36,1770464400000
R00390,closed,2630.86,1770034260000
R00346,dormant,4404.07,1770264240000
R00354,dormant,8003.35,1770420480000
R00285,dormant,5226.54,1770637680000
R00325,closed,6960.3,1770026820000
R00258,active,5095.51,1770526500000
R00387,dormant,3279.58,1770747300000
R00068,dormant,3361.05,1770702360000
R00368,closed,5489.69,1770149700000
R00104,dormant,3069.64,1770608400000
R00012,dormant,2779.07,1770323220000
R00159,closed,4416.72,1770409740000
R00389,closed,1735.32,1770407100000
R00122,dormant,3818.57,1770274020000
R00218,active,5850.01,1770593040000
R00223,dormant,3285.76,1770264180000
R00319,active,6828.2,1770100380000
R00338,closed,3656.67,1770271740000
R00246,closed,3995.08,1770372780000
R00391,closed,7886.75,1770596220000
R00236,dormant,4714.88,1770282960000
R00047,active,2832.97,1770257880000
R00017,closed,9205.87,1770676500000
R00219,closed,6314.96,1770639720000
R00305,active,5681.87,1770034440000
R00031,dormant,5385.8,1770461460000
R00088,active,6692.0,1770207480000
R00087,dormant,4617.79,1770230100000
R00006,closed,7545.07,1770661680000
R00166,closed,4931.05,1770150540000
R00306,closed,4527.32,1770244020000
R00051,active,5929.24,1770417180000
R00224,closed,7391.73,1770441960000
R00301,active,4250.08,1770615780000
R00334,active,1727.7,1770461040000
R00277,dormant,4175.0,1770505800000
R00128,active,5124.47,1770473460000
R00115,closed,7320.64,1770448740000
R00303,closed,5263.02,1770377220000
R00129,dormant,3624.29,1770542760000
R00141,dormant,2113.66,1770057300000
