account_id,event_time,sessions_7d
A0000,1767324907000,15
A0000,1767870979000,25
A0000,1768474808000,8
A0000,1769106505000,32
A0000,1769681974000,27
A0000,1770312354000,37
A0000,1770944737000,19
A0000,1771488576000,30
A0000,1772146587000,20
A0000,1772768750000,27
A0000,1773356866000,3
A0000,1773949136000,1
A0000,1774562220000,35
A0001,1767242433000,5
A0001,1767917586000,2
A0001,1768444562000,0
A0001,1769127881000,18
A0001,1769705103000,32
A0001,1770256832000,1
A0001,1770880152000,23
A0001,1771546433000,12
A0001,1772130792000,2
A0001,1772684934000,32
A0001,1773315793000,38
A0001,1773904360000,6
A0001,1774540341000,24
A0002,1767273023000,19
A0002,1767885032000,9
A0002,1768438486000,5
A0002,1769077482000,6
A0002,1769705301000,17
A0002,1770253768000,27
A0002,1770926273000,20
A0002,1771473360000,11
A0002,1772098656000,35
A0002,1772739926000,17
A0002,1773300050000,23
A0002,1773884026000,19
A0002,1774529850000,19
A0003,1767284560000,18
A0003,1767868553000,6
A0003,1768518831000,29
A0003,1769078028000,14
A0003,1769738447000,36
A0003,1770301964000,14
A0003,1770924697000,35
A0003,1771522726000,11
A0003,1772107840000,33
A0003,1772706369000,7
A0003,1773340338000,13
A0003,1773991825000,2
A0003,1774572724000,13
A0004,1767305294000,31
A0004,1767873378000,28
A0004,1768517196000,33
A0004,1769120613000,29
A0004,1769707404000,7
A0004,1770370932000,3
A0004,1770934946000,30
A0004,1771513807000,23
A0004,1772130599000,3
A0004,1772745086000,13
A0004,1773348018000,17
A0004,1773946520000,19
A0004,1774523918000,27
A0005,1767352906000,0
A0005,1767919602000,28
A0005,1768527654000,29
A0005,1769168652000,14
A0005,1769733604000,39
A0005,1770332744000,8
A0005,1770949184000,15
A0005,1771610724000,1
A0005,1772204604000,11
A0005,1772809823000,10
A0005,1773399566000,27
A0005,1773970039000,36
A0005,1774610041000,28
A0006,1767333462000,15
A0006,1767949804000,22
A0006,1768506292000,30
A0006,1769106525000,39
A0006,1769726956000,9
A0006,1770381996000,2
A0006,1770973150000,35
A0006,1771536032000,30
A0006,1772149368000,10
A0006,1772800532000,8
A0006,1773403934000,1
A0006,1774022605000,22
A0006,1774560449000,4
A0007,1767375118000,19
A0007,1767980865000,1
A0007,1768565316000,13
A0007,1769158409000,14
A0007,1769753083000,19
A0007,1770339369000,8
A0007,1770959056000,34
A0007,1771624195000,20
A0007,1772192953000,12
A0007,1772834819000,19
A0007,1773435128000,22
A0007,1774010411000,15
A0007,1774589101000,14
A0008,1767316476000,0
A0008,1767957549000,21
A0008,1768566537000,33
A0008,1769180593000,28
A0008,1769766786000,37
A0008,1770400057000,4
A0008,1770933485000,9
A0008,1771600354000,35
A0008,1772222472000,31
A0008,1772756152000,38
A0008,1773352399000,21
A0008,1774025456000,38
A0008,1774563682000,19
A0009,1767315952000,26
A0009,1767882075000,3
A0009,1768539760000,13
A0009,1769142682000,22
A0009,1769700115000,13
A0009,1770316661000,12
A0009,1770963006000,2
A0009,1771583120000,17
A0009,1772170076000,7
A0009,1772735521000,25
A0009,1773357039000,1
A0009,1773935460000,29
A0009,1774602262000,14
A0010,1767293670000,34
A0010,1767871699000,7
A0010,1768533849000,17
A0010,1769136998000,39
A0010,1769699566000,24
A0010,1770285054000,2
A0010,1770924737000,8
A0010,1771506378000,16
A0010,1772093499000,27
A0010,1772745116000,14
A0010,1773311515000,2
A0010,1773926336000,30
A0010,1774509715000,31
A0011,1767294879000,22
A0011,1767909460000,1
A0011,1768564702000,32
A0011,1769150722000,28
A0011,1769709249000,23
A0011,1770376810000,2
A0011,1770920266000,29
A0011,1771519839000,33
A0011,1772127589000,17
A0011,1772767033000,15
A0011,1773368798000,36
A0011,1773944927000,16
A0011,1774556612000,31
A0012,1767298746000,19
A0012,1767877329000,20
A0012,1768448407000,3
A0012,1769074972000,18
A0012,1769663184000,29
A0012,1770286363000,28
A0012,1770904759000,26
A0012,1771514623000,18
A0012,1772074014000,14
A0012,1772743803000,2
A0012,1773314757000,7
A0012,1773950177000,23
A0012,1774503542000,10
A0013,1767317336000,10
A0013,1767918985000,30
A0013,1768523485000,28
A0013,1769127960000,3
