account_id,event_time,amount,balance
A0003,1770470196000,4.88,7015.89
A0004,1772104758000,177.41,5892.32
A0006,1767279776000,20.92,4415.09
A0006,1772280321000,44.06,4697.42
A0008,1768738196000,20.6,6022.04
A0008,1772378794000,41.44,6126.74
A0009,1767240990000,58.46,6128.59
A0009,1771415498000,62.87,5892.64
A0012,1769754253000,3.92,7639.02
A0015,1768265565000,7.74,6238.09
A0015,1769744722000,9.47,5890.85
A0016,1767435515000,135.79,3267.62
A0017,1769890168000,173.58,5332.44
A0022,1769723591000,9.21,5552.29
A0022,1771775304000,45.39,7462.24
A0023,1770245754000,133.22,2036.88
A0025,1768811141000,10.71,6005.06
A0027,1767263508000,37.2,7847.36
A0028,1772439755000,9.41,2739.36
A0029,1768406101000,6.15,6265.19
A0030,1768488781000,15.26,3885.31
A0031,1767285352000,31.96,5193.48
A0032,1769483883000,3.96,6994.03
A0034,1770704066000,26.3,3045.38
A0036,1769187983000,25.17,4209.28
A0036,1770950041000,60.57,5131.11
A0038,1771069605000,36.01,3919.46
A0039,1767242168000,28.51,2240.33
A0042,1770149128000,32.49,3845.36
A0043,1768053890000,13.68,3785.56
A0043,1771371995000,35.84,3815.85
A0044,1768951552000,25.3,6211.75
A0044,1773055285000,136.65,6103.67
A0046,1769516679000,14.14,2220.79
A0046,1772913741000,110.0,1989.35
A0048,1767274515000,17.19,5301.1
A0049,1771895485000,51.0,4737.37
A0051,1770242358000,17.5,1025.95
A0054,1768392142000,92.4,7174.0
A0054,1769262002000,23.73,6313.15
A0054,1770306717000,50.88,5990.44
A0054,1770926852000,34.67,5570.6
A0055,1769892910000,84.47,3880.52
A0055,1772837862000,9.81,4253.78
A0060,1767271183000,12.12,3437.0
A0061,1771708948000,154.87,2490.01
A0063,1767299426000,12.58,4652.52
A0063,1771046648000,21.31,4532.1
A0063,1771906742000,15.57,4899.94
A0065,1771325984000,10.87,9970.6
A0071,1770244586000,44.13,4605.61
A0073,1772176929000,15.46,2720.62
A0077,1771992778000,131.71,2013.94
A0078,1770277916000,318.44,8094.86
A0085,1770579525000,153.73,2374.33
A0086,1767276442000,56.59,2542.4
A0090,1773371079000,54.05,1451.54
A0093,1769921687000,10.17,4512.86
A0095,1770044113000,17.65,5624.51
A0096,1768178811000,556.2,4804.2
A0096,1769085934000,30.04,4805.87
A0097,1769195748000,27.58,3823.59
A0097,1771409657000,38.17,3462.97
A0098,1770351110000,22.9,3991.96
A0098,1770907146000,28.67,4260.96
A0099,1767256333000,122.27,5155.15
A0099,1769207728000,3.5,5414.12
