account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772347445000,10.89,4277.87,568,gold,30,90.82,0
A0001,1772745146000,270.48,3834.47,372,bronze,8,85.93,0
A0002,1773419429000,46.89,5659.31,461,silver,13,89.91,0
A0003,1771987914000,47.46,5599.28,324,silver,15,92.97,0
A0004,1772335341000,42.59,3967.57,593,silver,8,90.2,0
A0005,1772727004000,19.6,8209.82,503,silver,24,88.52,0
A0006,1773050124000,11.44,6646.75,799,bronze,27,7.69,1
A0007,1772730072000,75.65,5869.16,323,bronze,15,7.22,1
A0008,1773134015000,126.96,3829.57,623,silver,24,91.62,0
A0009,1772633351000,37.11,7897.93,688,gold,3,86.46,0
A0010,1772342319000,45.91,1369.33,815,gold,10,12.48,1
A0011,1772696087000,15.86,7061.46,638,gold,3,5.82,1
A0012,1772762272000,55.89,4482.19,821,gold,35,13.16,1
A0013,1772555911000,17.74,1662.84,300,silver,3,6.66,1
A0014,1773465863000,47.97,3654.9,350,silver,34,92.57,0
A0015,1773537257000,151.63,4815.92,445,gold,37,6.64,1
A0016,1772691821000,5.38,698.25,502,silver,38,92.24,0
A0017,1772187395000,100.92,6732.39,850,gold,6,5.77,1
A0018,1771984194000,67.29,2933.62,400,bronze,17,14.71,1
A0019,1773463045000,60.97,496.85,344,bronze,7,14.85,1
A0020,1773466645000,26.15,6580.63,679,silver,0,91.54,0
A0021,1772381823000,27.73,6412.07,503,bronze,5,89.74,0
A0022,1773163601000,48.67,5227.97,300,bronze,2,5.03,1
A0023,1773440977000,52.39,4259.02,789,gold,35,14.75,1
A0024,1772169863000,161.95,-225.18,446,silver,28,14.02,1
A0025,1772868206000,31.04,5048.99,368,silver,2,5.29,1
A0026,1772130496000,18.38,5253.31,494,silver,36,92.9,0
A0027,1772839742000,13.61,4530.36,676,bronze,4,5.18,1
A0028,1772357791000,24.11,2787.93,561,bronze,2,7.65,1
A0029,1773164576000,237.22,3152.8,528,gold,17,5.39,1
A0030,1772285479000,34.08,8483.43,665,gold,16,12.04,1
A0031,1772886619000,57.93,-1017.8,740,silver,39,11.54,1
A0032,1772819672000,21.78,5040.24,550,bronze,19,9.19,1
A0033,1771981075000,22.94,5626.97,679,bronze,11,9.62,1
A0034,1772453702000,16.03,5927.95,409,gold,37,93.85,0
A0035,1772826077000,10.57,8726.46,557,bronze,21,7.56,1
A0036,1773589590000,40.38,8649.17,442,bronze,12,13.56,1
A0037,1772434883000,85.72,5819.2,567,gold,3,94.48,0
A0038,1772952699000,204.37,5967.61,434,silver,15,86.18,0
A0039,1772461440000,13.79,4485.27,368,bronze,38,10.21,1
A0040,1772528065000,52.84,3970.35,389,gold,29,6.79,1
A0041,1772121038000,115.8,5816.38,783,silver,25,10.69,1
A0042,1772864552000,68.32,5656.03,740,bronze,3,5.15,1
A0043,1773559217000,34.58,3507.81,850,bronze,2,11.9,1
A0044,1773126713000,16.33,7266.48,366,silver,12,93.18,0
A0045,1773147359000,65.06,6884.62,430,gold,12,92.53,0
A0046,1773237853000,11.7,6385.65,720,gold,35,7.86,1
A0047,1773030204000,50.44,3967.11,657,bronze,14,9.68,1
A0048,1773528962000,169.92,6545.48,573,bronze,25,5.11,1
A0049,1773322101000,20.42,5044.51,837,bronze,31,7.02,1
A0050,1773267664000,64.39,2879.47,590,gold,6,13.11,1
A0051,1772833808000,22.53,3283.5,350,silver,7,12.26,1
A0052,1773560096000,12.79,6017.68,350,silver,26,10.44,1
A0053,1772242368000,28.63,4031.36,832,gold,26,9.7,1
A0054,1773270733000,54.33,4602.96,661,bronze,29,92.42,0
A0055,1772519913000,36.25,5470.47,408,bronze,22,90.25,0
A0056,1773240562000,150.36,1052.97,432,silver,8,12.01,1
A0057,1772772121000,71.97,3566.89,484,silver,37,11.11,1
A0058,1772433275000,31.35,463.16,633,gold,21,7.25,1
A0059,1773001343000,16.98,3316.89,304,gold,35,8.5,1
A0060,1772443413000,13.02,7103.42,557,silver,6,11.58,1
A0061,1772341985000,11.65,5764.13,734,silver,6,13.23,1
A0062,1772537432000,36.09,4115.99,443,gold,1,89.89,0
A0063,1773404719000,15.89,3725.9,639,bronze,35,92.1,0
A0064,1773038262000,27.43,8362.01,613,silver,29,13.38,1
A0065,1773226606000,10.85,7596.65,341,bronze,4,10.14,1
A0066,1773613461000,15.76,-595.44,334,gold,20,13.5,1
A0067,1773193078000,16.45,1801.88,575,gold,19,88.01,0
A0068,1773087335000,30.78,3665.78,333,gold,7,8.38,1
A0069,1773397135000,43.56,4898.79,576,silver,8,8.97,1
A0070,1772310634000,16.1,5694.42,415,gold,20,11.71,1
A0071,1772959222000,134.59,5373.53,761,bronze,20,92.47,0
A0072,1772067348000,73.03,1308.02,850,silver,39,91.49,0
A0073,1772787522000,87.08,5934.84,499,gold,33,9.83,1
A0074,1772004797000,57.76,869.79,536,gold,0,87.73,0
A0075,1772700125000,17.63,5124.46,349,gold,21,14.92,1
A0076,1773299570000,48.66,4863.8,574,gold,36,90.5,0
A0077,1772795983000,20.11,8263.22,392,bronze,22,88.34,0
A0078,1772603220000,17.48,3516.38,324,silver,39,9.1,1
A0079,1773386014000,10.15,6022.34,351,gold,14,5.19,1
A0080,1773605646000,27.81,4575.33,439,gold,39,92.24,0
A0081,1772552735000,18.86,4357.43,660,bronze,17,6.14,1
A0082,1773475610000,136.86,4556.53,521,gold,39,5.93,1
A0083,1772904522000,19.82,3988.64,746,silver,38,88.37,0
A0084,1773344713000,24.44,-53.17,377,gold,11,11.42,1
A0085,1772767292000,90.22,6010.95,497,silver,23,7.17,1
A0086,1772952951000,12.82,5594.51,720,bronze,17,86.66,0
A0087,1773092401000,7.91,5338.76,536,gold,21,9.3,1
A0088,1772522735000,33.4,499.64,662,bronze,19,10.72,1
A0089,1773033694000,6.18,6099.09,483,silver,16,88.98,0
A0090,1772563753000,76.04,4921.54,472,silver,39,93.14,0
A0091,1773201630000,31.78,6598.59,806,bronze,35,90.93,0
A0092,1772947207000,101.82,6561.58,805,gold,16,8.88,1
A0093,1772033629000,38.92,9361.93,563,gold,6,7.08,1
A0094,1772048362000,10.6,3199.7,836,bronze,12,7.01,1
A0095,1772102712000,79.36,4022.1,533,silver,15,8.93,1
A0096,1773549904000,30.11,3169.51,437,gold,15,12.31,1
A0097,1773009018000,29.88,5820.97,300,gold,22,90.25,0
A0098,1773156231000,14.09,5331.77,406,silver,10,86.96,0
A0099,1773003728000,25.88,6469.69,462,silver,37,14.25,1
