account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1772347445000,359.04,4393.1,568,gold,11,90.82,0
A0001,1772745146000,135.49,3729.24,372,bronze,32,85.93,0
A0002,1773419429000,6.6,4854.29,459,silver,32,89.91,0
A0003,1771987914000,13.48,6077.29,324,silver,30,92.97,0
A0004,1772335341000,11.01,4308.11,624,bronze,24,90.2,0
A0005,1772727004000,29.12,7484.37,447,bronze,14,88.52,0
A0006,1773050124000,121.89,7134.7,799,bronze,15,7.69,1
A0007,1772730072000,153.64,5065.81,323,bronze,7,7.22,1
A0008,1773134015000,162.96,4436.08,623,silver,2,91.62,0
A0009,1772633351000,57.98,7255.31,766,bronze,6,86.46,0
A0010,1772342319000,84.77,1320.11,815,gold,33,12.48,1
A0011,1772696087000,19.47,6284.68,614,silver,14,5.82,1
A0012,1772762272000,18.28,4877.37,825,bronze,7,13.16,1
A0013,1772555911000,111.15,1988.93,300,silver,8,6.66,1
A0014,1773465863000,232.86,4005.26,350,silver,8,92.57,0
A0015,1773537257000,60.78,4426.41,445,gold,18,6.64,1
A0016,1772691821000,27.71,817.38,502,silver,0,92.24,0
A0017,1772187395000,18.02,6516.62,850,gold,18,5.77,1
A0018,1771984194000,48.72,3046.79,341,gold,34,14.71,1
A0019,1773463045000,83.25,1214.93,344,bronze,10,14.85,1
A0020,1773466645000,4.01,6286.29,679,silver,17,91.54,0
A0021,1772381823000,16.86,6058.81,503,bronze,5,89.74,0
A0022,1773163601000,11.8,4981.17,300,bronze,21,5.03,1
A0023,1773440977000,20.61,4153.33,789,gold,31,14.75,1
A0024,1772169863000,110.61,-116.18,387,bronze,2,14.02,1
A0025,1772868206000,11.4,5395.7,430,silver,9,5.29,1
A0026,1772130496000,56.45,5052.34,530,gold,28,92.9,0
A0027,1772839742000,16.96,4508.96,676,bronze,13,5.18,1
A0028,1772357791000,25.87,3057.95,561,bronze,21,7.65,1
A0029,1773164576000,52.73,2767.87,528,gold,26,5.39,1
A0030,1772285479000,421.73,8474.77,665,gold,28,12.04,1
A0031,1772886619000,60.73,-919.64,791,bronze,38,11.54,1
A0032,1772819672000,42.23,5284.13,550,bronze,26,9.19,1
A0033,1771981075000,24.75,5077.35,679,bronze,13,9.62,1
A0034,1772453702000,33.59,5545.0,409,gold,8,93.85,0
A0035,1772826077000,23.15,8094.21,480,gold,6,7.56,1
A0036,1773589590000,50.56,8023.91,442,bronze,28,13.56,1
A0037,1772434883000,20.4,5804.93,567,gold,34,94.48,0
A0038,1772952699000,54.06,6410.25,434,silver,5,86.18,0
A0039,1772461440000,31.73,4166.94,368,bronze,33,10.21,1
A0040,1772528065000,159.39,4312.54,389,gold,15,6.79,1
A0041,1772121038000,3.24,5556.99,827,gold,20,10.69,1
A0042,1772864552000,33.22,4905.3,740,bronze,32,5.15,1
A0043,1773559217000,31.83,4195.63,850,bronze,27,11.9,1
