row_id,f1,f2,f3,f4,f5
S00000,-0.431781,-0.35658,0.806391,1.226494,0.322994
S00001,0.773317,-1.079135,-1.098472,-0.983091,0.538675
S00002,0.100779,1.000437,1.450956,-2.420628,0.508142
S00003,0.897946,-0.881222,-1.57079,1.48501,-2.855849
S00004,-1.063564,0.13722,0.784457,0.052693,0.397271
S00005,-0.943728,0.25344,0.194569,0.869549,0.634831
S00006,-1.132983,-0.221153,0.882298,-1.021876,-0.281891
S00007,0.999485,1.432911,0.202254,-0.268743,-0.495162
S00008,-0.298046,0.269291,-3.166311,-1.082521,-0.882649
S00009,0.379278,-1.387891,0.585308,-1.317784,-0.636227
S00010,-0.498689,0.731588,-2.142336,0.128773,1.781027
S00011,1.119291,-0.412357,-0.232138,0.870949,-0.371975
S00012,0.796528,-0.337701,-0.14613,0.375344,-0.908092
S00013,1.136904,0.236711,0.222279,0.223066,0.458344
S00014,1.540771,0.773676,0.042447,1.176319,-0.174436
S00015,0.363068,-0.099015,-0.772652,-0.926467,-0.101779
S00016,-0.849146,0.703788,-1.038019,0.544063,-0.071459
S00017,0.625562,-0.868921,-0.602731,0.764154,-0.255752
S00018,0.329709,-1.011395,0.10776,0.112041,-0.417916
S00019,1.288742,-0.21778,-0.571257,0.53015,1.12433
S00020,-0.257149,-0.375139,1.303623,0.048659,0.258972
S00021,1.374429,1.523502,0.373019,-0.799948,0.853081
S00022,0.366344,-0.159775,0.188147,-0.128759,-0.814161
S00023,0.515256,0.144815,1.366911,3.377052,0.90577
S00024,0.690131,1.026243,0.867671,1.002783,-0.555463
S00025,0.928026,-1.192555,0.832792,0.623831,0.446488
S00026,0.39446,1.404622,-1.045942,0.814553,-0.594186
S00027,-0.93239,-0.336583,-0.65066,-0.488339,0.191842
S00028,-0.691496,0.382404,-1.586923,1.629303,-0.420608
S00029,0.910011,-0.255556,0.909771,0.47856,0.085954
S00030,-2.183676,1.780283,-0.43208,1.680417,-0.486398
S00031,-0.283317,-0.304982,-0.325317,-2.255292,0.359208
S00032,0.860646,-0.963841,0.737126,0.14782,-1.322716
S00033,-0.371118,0.857341,-0.846228,0.227013,-0.817138
S00034,-0.402197,0.99898,0.470674,1.835368,-0.075474
S00035,0.181774,-1.707933,-0.216048,0.480866,0.618836
S00036,1.12716,-0.129875,-0.642372,1.189527,0.591254
S00037,-0.291352,1.305586,-1.016235,-0.503442,-1.758488
S00038,0.188035,0.406087,0.57826,0.769258,0.466227
S00039,0.370285,0.412502,-1.188223,-0.041882,1.572284
S00040,-0.128583,-0.995597,2.372209,-0.203906,-1.377951
S00041,0.357565,-0.229501,0.571392,-0.116461,-0.453618
S00042,-0.152574,0.331854,-0.914045,0.520445,0.808223
S00043,-0.422063,-0.086701,-0.210583,1.211525,1.927075
S00044,0.681656,-0.455011,-0.840556,-0.432267,0.811773
S00045,0.065561,1.297015,-0.305776,-0.99383,-0.285188
S00046,-0.139694,0.76214,1.387347,-0.362829,0.45214
S00047,1.164541,-0.665071,-1.507717,1.010099,-0.10119
S00048,0.097667,-0.313575,0.612775,-0.34775,-1.926505
S00049,-0.064261,-0.570735,1.244943,0.676049,0.172333
S00050,-1.100374,0.221109,-0.738679,0.73198,0.903395
S00051,-1.782046,0.23484,0.401004,-1.005378,0.85295
S00052,-0.347647,0.423476,-1.077173,-0.206131,-0.189629
S00053,-0.580044,-0.904972,0.244982,-1.094093,2.317013
S00054,-0.614478,1.702328,-0.849696,0.643567,-0.293024
S00055,-0.587556,-1.517861,-0.918284,-1.822331,1.940751
S00056,-0.869664,1.099462,0.5011,-0.166713,-0.211281
S00057,-0.220724,-0.5846,-0.359488,1.90728,-0.495178
S00058,-1.413723,-1.404805,0.258482,-0.289747,0.357256
S00059,0.242295,0.110878,1.564965,0.796878,0.196236
S00060,1.192498,-0.743514,0.317436,0.672346,0.387321
S00061,-0.744024,1.510753,-0.022911,0.376815,-1.292134
S00062,-0.131968,0.328134,0.734795,1.188811,-1.517862
S00063,-0.419598,-2.672446,-0.321496,1.489928,-0.419277
S00064,-0.055216,1.994491,0.474386,1.457787,0.158196
S00065,-1.135155,-0.334656,-1.776265,-0.470986,1.409725
S00066,0.394288,-1.338414,-1.263061,-0.774429,0.483929
S00067,0.850333,0.3939,1.011928,-1.442858,-0.39761
S00068,0.201328,-0.391152,1.128714,0.019939,-1.035226
S00069,1.771825,0.88005,1.231285,1.017571,-0.080514
S00070,-0.015679,1.007932,-0.552371,0.948865,0.280544
S00071,1.441255,0.259928,0.925074,-0.427206,-0.264822
S00072,1.126607,1.034109,1.20552,-0.873006,-1.162118
S00073,0.299117,-0.989349,0.071625,-0.965349,-1.946694
S00074,-0.455773,-0.904949,0.515326,0.140264,0.595135
S00075,-0.485056,-0.515309,0.39149,-2.12185,1.315755
S00076,0.252192,-0.261313,-0.69978,-1.144894,-2.049894
S00077,-0.75253,0.360762,-1.042138,-0.095574,-0.74444
S00078,0.065818,0.616237,0.132724,1.421998,0.97281
S00079,-0.648005,-0.465003,-1.153836,1.292929,0.47517
S00080,0.520562,0.731754,-0.184613,-0.184382,0.063394
S00081,-0.080323,-1.46083,-0.222635,0.056419,-0.771824
S00082,-0.100031,-1.171196,-0.066723,0.004758,-0.569909
S00083,0.044166,-0.179713,0.5912,-1.47577,1.349498
S00084,-1.395314,-1.006001,0.49064,-0.172337,-0.155452
S00085,-0.527142,-0.773946,-0.680658,1.085508,0.450294
S00086,0.351268,-0.018233,0.946698,-0.779297,0.448513
S00087,0.08215,0.512945,0.927407,0.266324,0.036284
S00088,1.208193,-0.595032,-0.897273,-0.860934,0.196954
S00089,0.391573,2.164804,-0.564454,1.736215,0.015088
S00090,-0.737474,0.315663,0.718306,0.056883,1.537612
S00091,-0.577679,0.788827,0.65366,-1.632639,0.110474
S00092,2.451815,-0.784683,-0.389922,0.183671,1.112472
S00093,1.960522,0.787446,1.215518,-0.4944,-0.695471
S00094,-0.871407,0.780358,-1.733976,-0.143377,0.644547
S00095,-0.776083,-0.291913,0.130958,-0.302144,-0.657144
S00096,0.661333,-1.042733,-1.244259,-0.66024,0.563102
S00097,-0.826103,1.041046,-0.275886,-0.697363,1.028618
S00098,-0.362805,-0.126612,0.550279,-1.106938,-1.429439
S00099,-0.266501,-0.430348,0.377218,0.994355,-0.117641
S00100,0.775345,0.416718,-1.675354,-1.587648,0.579957
S00101,0.377145,-0.278915,-0.846681,-0.212524,1.342137
S00102,1.250233,0.300484,0.195051,0.566128,0.345148
S00103,0.629558,1.603277,0.927989,-2.462242,1.074985
S00104,-1.04002,0.089551,-0.294857,0.289112,1.539138
S00105,0.033315,-0.244736,0.260017,1.706344,-0.451447
S00106,0.945889,0.485657,0.11479,0.118903,0.794516
S00107,-0.304334,-1.29501,1.61564,-1.898267,-0.20402
S00108,0.102111,1.139087,-0.219093,0.026284,1.30986
