row_id,account_id,event_time,amount,currency
R00000,A0045,1772327880000,19.49,USD
R00001,A0051,1772329620000,71.45,SEK
R00002,A0053,1772336220000,28.09,SEK
R00003,A0015,1772343660000,11.2,GBP
R00004,A0042,1772351220000,22.73,GBP
R00005,A0027,1772351220000,9.97,USD
R00006,A0009,1772352960000,63.85,SEK
R00007,A0052,1772355240000,6.8,EUR
R00008,A0004,1772359860000,52.26,USD
R00009,A0007,1772362440000,26.05,GBP
R00010,A0045,1772364240000,14.03,USD
R00011,A0039,1772371740000,25.23,GBP
R00012,A0011,1772375700000,35.07,USD
R00013,A0021,1772384520000,24.35,SEK
R00014,A0005,1772391120000,5.02,EUR
R00015,A0052,1772391300000,17.21,EUR
R00016,A0057,1772392260000,20.4,GBP
R00017,A0048,1772392800000,11.61,EUR
R00018,A0021,1772392980000,3.9,GBP
R00019,A0018,1772407440000,36.48,USD
R00020,A0031,1772407560000,40.61,EUR
R00021,A0006,1772408160000,9.08,SEK
R00022,A0011,1772414580000,42.48,USD
R00023,A0000,1772426400000,18.44,SEK
R00024,A0059,1772440920000,15.45,SEK
R00025,A0040,1772441460000,60.21,SEK
R00026,A0056,1772448300000,36.32,GBP
R00027,A0002,1772451360000,15.76,GBP
R00028,A0013,1772468820000,10.78,EUR
R00029,A0052,1772476440000,32.86,GBP
R00030,A0008,1772486400000,53.36,USD
R00031,A0002,1772487060000,33.71,SEK
R00032,A0011,1772489460000,41.87,GBP
R00033,A0004,1772489880000,78.53,USD
R00034,A0036,1772499840000,14.76,EUR
R00035,A0036,1772511780000,7.28,EUR
R00036,A0027,1772512560000,43.27,USD
R00037,A0042,1772525340000,59.48,SEK
R00038,A0004,1772530560000,12.3,EUR
R00039,A0012,1772536080000,23.23,SEK
R00040,A0038,1772544900000,32.39,GBP
R00041,A0005,1772547000000,19.3,GBP
R00042,A0010,1772556780000,15.5,EUR
R00043,A0050,1772568360000,11.49,USD
R00044,A0012,1772575020000,7.39,USD
R00045,A0024,1772596860000,157.03,GBP
R00046,A0003,1772597820000,4.03,GBP
R00047,A0020,1772598180000,39.83,EUR
R00048,A0042,1772614020000,17.52,USD
R00049,A0058,1772615640000,57.05,EUR
R00050,A0007,1772617260000,10.81,USD
R00051,A0008,1772621700000,37.81,GBP
R00052,A0043,1772624460000,71.46,EUR
R00053,A0030,1772631180000,16.37,USD
R00054,A0029,1772636280000,8.48,USD
R00055,A0057,1772652720000,19.9,SEK
R00056,A0001,1772655060000,22.84,EUR
R00057,A0007,1772656380000,25.14,GBP
R00058,A0029,1772660040000,22.04,GBP
R00059,A0002,1772661660000,40.99,EUR
R00060,A0038,1772665620000,11.48,SEK
R00061,A0055,1772668380000,29.65,EUR
R00062,A0024,1772668560000,7.52,EUR
R00063,A0030,1772671140000,40.0,GBP
R00064,A0016,1772673660000,39.19,SEK
R00065,A0040,1772675880000,70.65,SEK
R00066,A0000,1772682840000,11.33,EUR
R00067,A0056,1772684220000,66.3,EUR
R00068,A0050,1772690460000,27.49,SEK
R00069,A0027,1772699220000,5.91,EUR
R00070,A0044,1772710980000,128.86,EUR
R00071,A0059,1772724660000,32.55,GBP
R00072,A0048,1772735100000,4.16,USD
R00073,A0021,1772740620000,8.41,EUR
R00074,A0008,1772749320000,11.3,EUR
R00075,A0034,1772756520000,17.26,GBP
R00076,A0039,1772764920000,30.43,EUR
R00077,A0026,1772767200000,41.76,USD
R00078,A0050,1772767260000,4.91,SEK
R00079,A0052,1772769360000,43.46,EUR
R00080,A0021,1772769420000,18.05,USD
R00081,A0009,1772770320000,11.5,SEK
R00082,A0059,1772771820000,19.25,SEK
R00083,A0009,1772772060000,41.97,SEK
R00084,A0003,1772773500000,19.5,SEK
R00085,A0059,1772774640000,12.66,EUR
R00086,A0034,1772784240000,51.61,GBP
R00087,A0052,1772786100000,50.7,SEK
R00088,A0029,1772788920000,9.23,EUR
R00089,A0025,1772789760000,13.97,GBP
R00090,A0057,1772803140000,19.97,USD
R00091,A0032,1772810700000,17.33,GBP
R00092,A0031,1772819400000,5.1,GBP
R00093,A0043,1772833260000,103.84,USD
R00094,A0057,1772834820000,39.91,GBP
R00095,A0027,1772842500000,27.54,USD
R00096,A0011,1772850360000,5.3,SEK
R00097,A0050,1772853540000,8.81,USD
R00098,A0042,1772861640000,10.69,GBP
R00099,A0046,1772864340000,4.67,USD
R00100,A0028,1772874780000,47.6,SEK
R00101,A0022,1772880660000,52.72,EUR
R00102,A0001,1772886000000,5.1,EUR
R00103,A0055,1772899440000,6.65,USD
R00104,A0040,1772902860000,29.97,USD
R00105,A0043,1772903580000,70.58,USD
R00106,A0047,1772905380000,8.6,USD
R00107,A0052,1772920680000,81.85,GBP
R00108,A0019,1772933520000,15.0,EUR
R00109,A0046,1772941920000,8.66,GBP
R00110,A0021,1772959740000,18.88,EUR
