row_id,status,balance,updated_at
R00086,active,2133.65,1769904000000
R00131,dormant,7509.53,1769905380000
R00374,active,4551.76,1769905800000
R00248,dormant,3900.0,1769906940000
R00045,active,6682.58,1769907540000
R00195,closed,4622.74,1769908860000
R00326,dormant,3172.55,1769909580000
R00213,closed,4455.72,1769910600000
R00113,active,7174.2,1769912100000
R00371,active,4567.87,1769913840000
R00261,active,1637.05,1769914440000
R00306,closed,4180.65,1769915220000
R00178,dormant,4167.91,1769915640000
R00246,dormant,1143.18,1769917920000
R00002,active,2856.9,1769923980000
R00085,active,3562.56,1769926260000
R00124,dormant,6340.55,1769928000000
R00234,closed,1433.63,1769929800000
R00381,dormant,6397.39,1769932140000
R00109,active,7848.86,1769933760000
R00339,closed,5887.65,1769935920000
R00367,active,6553.62,1769937240000
R00238,active,7069.37,1769938080000
R00134,dormant,4481.48,1769940120000
R00004,closed,899.65,1769942760000
R00308,active,2300.07,1769943000000
R00246,closed,1561.69,1769944740000
R00302,dormant,5211.58,1769946960000
R00018,active,5952.55,1769951520000
R00319,active,2291.5,1769952840000
R00352,closed,2809.95,1769955240000
R00041,active,3181.29,1769960580000
R00284,dormant,7359.84,1769961120000
R00135,closed,7412.61,1769964780000
R00147,closed,3127.09,1769968260000
R00158,closed,6512.34,1769969220000
R00323,active,3845.38,1769970960000
R00344,active,6553.15,1769972880000
R00181,active,1257.59,1769974200000
R00250,active,2415.57,1769974440000
R00270,active,3757.27,1769975220000
R00051,dormant,4982.82,1769977380000
R00016,closed,6412.89,1769978640000
R00359,dormant,3304.48,1769979120000
R00160,closed,5294.56,1769979780000
R00285,closed,4447.94,1769980140000
R00119,dormant,3584.66,1769980440000
R00107,closed,6711.83,1769981100000
R00132,active,4197.97,1769981700000
R00159,closed,6143.51,1769984220000
R00243,dormant,7676.47,1769986560000
R00394,active,6909.21,1769986860000
R00388,active,5595.35,1769991480000
R00046,dormant,4691.46,1769991780000
R00397,active,6600.22,1769992620000
R00221,active,5277.91,1769993340000
R00176,dormant,5217.52,1769994840000
R00025,dormant,3802.45,1769995800000
R00126,closed,5301.95,1769999040000
R00090,closed,693.48,1769999880000
R00309,dormant,7192.11,1770001920000
R00399,dormant,5143.14,1770002340000
R00195,closed,3769.68,1770004560000
R00090,closed,-1034.28,1770006540000
R00241,dormant,5026.28,1770013380000
