entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,4.3294,5.8225,6.5736,4.3765,8.464,1.7684
E0001,2026-01-01T00:00:00Z,3.903,5.1183,7.4415,2.8495,6.0268,5.1184
E0002,2026-01-01T00:00:00Z,4.8538,4.6915,9.1344,2.9537,7.3471,3.609
E0003,2026-01-01T00:00:00Z,4.0159,4.2298,9.153,3.5936,6.3905,4.5841
E0004,2026-01-01T00:00:00Z,2.7938,3.5235,5.2714,2.1686,6.4729,4.8291
E0005,2026-01-01T00:00:00Z,5.3677,3.629,6.953,3.9551,8.1853,5.3835
E0006,2026-01-01T00:00:00Z,3.6863,5.0113,7.2799,3.6365,7.6241,5.0577
E0007,2026-01-01T00:00:00Z,5.4752,2.8965,7.236,3.4127,6.8455,7.712
E0008,2026-01-01T00:00:00Z,5.3036,4.5891,6.04,3.8321,9.2106,6.4449
E0009,2026-01-01T00:00:00Z,3.28,4.7378,8.0009,4.1704,7.4441,2.9546
E0010,2026-01-01T00:00:00Z,5.5222,4.1727,6.2547,6.4383,8.8642,5.5615
E0011,2026-01-01T00:00:00Z,5.2341,4.6405,7.2877,4.4497,7.1972,6.8808
E0012,2026-01-01T00:00:00Z,4.2983,3.5659,4.3564,2.6932,8.5874,2.897
E0013,2026-01-01T00:00:00Z,2.7775,3.8465,9.5205,3.1223,8.2084,7.8672
E0014,2026-01-01T00:00:00Z,4.7587,2.941,6.2618,2.0455,9.0,4.3517
E0015,2026-01-01T00:00:00Z,5.1295,3.4338,7.5274,1.9745,9.5767,2.3251
E0016,2026-01-01T00:00:00Z,4.3832,2.6236,7.5218,2.405,9.4153,5.2994
E0017,2026-01-01T00:00:00Z,3.4743,4.6964,7.5434,2.1835,9.7021,4.1495
E0018,2026-01-01T00:00:00Z,3.1351,3.9516,6.5327,5.1457,6.3464,5.3586
E0019,2026-01-01T00:00:00Z,4.4473,3.1823,6.4786,3.4277,7.6449,4.8695
E0020,2026-01-01T00:00:00Z,3.76,1.8128,8.9955,4.3656,8.8353,3.8486
E0021,2026-01-01T00:00:00Z,5.8082,3.2862,6.6078,4.0408,7.1904,2.8172
E0022,2026-01-01T00:00:00Z,4.2379,4.466,5.75,2.9491,7.9537,7.0561
E0023,2026-01-01T00:00:00Z,5.0363,2.9686,8.1339,3.7042,9.0463,4.0634
E0024,2026-01-01T00:00:00Z,3.8748,2.9843,7.4585,2.0094,7.4318,6.014
E0025,2026-01-01T00:00:00Z,5.0441,2.0355,6.31,4.6962,7.9656,2.8295
E0026,2026-01-01T00:00:00Z,3.5635,3.8348,9.1885,2.4974,6.3096,3.5364
E0027,2026-01-01T00:00:00Z,4.619,3.6678,9.3939,1.4081,7.3894,2.0127
E0028,2026-01-01T00:00:00Z,5.0156,3.8852,6.3556,5.7085,7.9514,5.4427
E0029,2026-01-01T00:00:00Z,4.724,5.0203,7.5179,4.2818,7.2764,4.6612
E0030,2026-01-01T00:00:00Z,4.4187,3.3854,7.6285,3.5381,8.1773,0.4159
E0031,2026-01-01T00:00:00Z,4.3638,5.1026,7.2963,3.6279,9.5567,4.0395
E0032,2026-01-01T00:00:00Z,5.3373,3.066,4.9888,3.8244,6.8368,3.8294
E0033,2026-01-01T00:00:00Z,2.9457,3.546,5.7416,4.7824,8.3004,5.6377
E0034,2026-01-01T00:00:00Z,4.8655,3.822,9.5118,4.2324,7.1925,4.3324
E0035,2026-01-01T00:00:00Z,3.9586,3.2145,7.5475,3.3717,6.9859,4.4681
E0036,2026-01-01T00:00:00Z,5.2489,5.2641,5.647,2.0308,8.5963,3.8413
E0037,2026-01-01T00:00:00Z,3.9836,4.5299,8.4042,4.7472,8.4802,3.2301
E0038,2026-01-01T00:00:00Z,2.7757,3.5697,6.7108,5.0114,8.7056,7.2458
E0039,2026-01-01T00:00:00Z,4.2858,3.5816,7.781,6.211,7.5798,2.3465
E0040,2026-01-01T00:00:00Z,2.4064,3.8253,5.2507,0.9005,6.8869,6.7124
E0041,2026-01-01T00:00:00Z,4.1567,3.9552,8.9173,2.7936,8.6231,4.2689
E0042,2026-01-01T00:00:00Z,5.1674,3.7544,8.3639,5.257,9.1369,4.3867
E0043,2026-01-01T00:00:00Z,2.4405,3.8501,8.3474,2.8265,9.3918,3.5221
E0044,2026-01-01T00:00:00Z,4.1104,3.3749,6.8923,2.6074,7.1463,4.5496
E0045,2026-01-01T00:00:00Z,5.4855,1.9687,9.0719,3.5754,9.0613,8.8579
E0046,2026-01-01T00:00:00Z,4.399,4.4492,7.9977,4.2551,10.2993,7.6537
E0047,2026-01-01T00:00:00Z,4.3327,2.4442,7.6131,4.3234,8.0482,6.2199
E0048,2026-01-01T00:00:00Z,3.422,4.7236,7.2393,3.575,9.9051,3.3188
E0049,2026-01-01T00:00:00Z,4.5993,2.378,6.8106,3.4323,7.9845,5.2471
E0050,2026-01-01T00:00:00Z,4.8928,3.3079,6.4135,3.4005,7.3274,4.4512
E0051,2026-01-01T00:00:00Z,4.2369,4.0381,8.1404,4.4473,10.0018,4.6733
E0052,2026-01-01T00:00:00Z,5.5316,3.9332,7.8864,3.6634,7.9839,4.9062
E0053,2026-01-01T00:00:00Z,3.9088,4.3305,6.3303,4.6351,7.4836,2.1769
E0054,2026-01-01T00:00:00Z,4.8084,4.3153,7.2149,3.6688,6.3705,6.3097
E0055,2026-01-01T00:00:00Z,4.6566,4.6899,6.8679,4.267,8.597,4.0509
E0056,2026-01-01T00:00:00Z,5.0606,3.837,9.0258,3.8664,6.4533,1.8897
E0057,2026-01-01T00:00:00Z,4.2085,4.5271,7.4396,3.7024,6.7558,3.9792
E0058,2026-01-01T00:00:00Z,3.9141,4.1269,8.5134,5.409,7.5293,5.1355
E0059,2026-01-01T00:00:00Z,3.2933,4.2027,8.2807,4.4871,9.3318,5.257
E0060,2026-01-01T00:00:00Z,4.7903,3.2863,5.8081,3.922,6.9206,5.3994
E0061,2026-01-01T00:00:00Z,3.3201,3.5525,7.5443,4.1722,6.9596,4.7987
E0062,2026-01-01T00:00:00Z,3.0823,4.0439,5.4688,4.4717,7.4726,5.3757
E0063,2026-01-01T00:00:00Z,3.1579,3.2902,6.5422,3.0485,7.6179,3.8591
E0064,2026-01-01T00:00:00Z,4.8132,2.8841,5.821,5.334,8.4186,5.8636
