account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773578048000,2.03,6583.49,807,gold,37,91.38,0
A0001,1773637247000,23.41,3849.19,581,bronze,29,12.23,1
A0002,1772646308000,195.4,5199.25,649,bronze,15,94.52,0
A0003,1772538873000,9.0,5976.2,332,bronze,23,7.66,1
A0004,1772229082000,9.33,4053.7,358,gold,36,90.6,0
A0005,1772988530000,110.85,9242.21,390,gold,35,13.4,1
A0006,1772261586000,5.9,2413.41,373,gold,30,90.51,0
A0007,1772432626000,36.78,5204.84,639,gold,37,91.09,0
A0008,1772649861000,22.81,8190.76,473,gold,13,11.27,1
A0009,1772689234000,12.47,6813.34,592,silver,8,86.55,0
A0010,1772051862000,47.43,4629.75,537,gold,9,13.68,1
A0011,1772534921000,76.07,3857.55,420,silver,18,9.05,1
A0012,1772953278000,3.78,3888.4,555,silver,9,6.68,1
A0013,1773395096000,54.87,10749.16,626,silver,38,89.44,0
A0014,1773049803000,24.37,2608.43,804,silver,14,12.12,1
A0015,1772353992000,61.35,1900.28,472,bronze,33,94.91,0
A0016,1773457528000,16.6,1664.75,659,bronze,25,12.19,1
A0017,1772114377000,116.6,277.76,693,silver,3,10.08,1
A0018,1773679018000,54.72,6158.97,585,silver,37,6.18,1
A0019,1772279422000,24.78,8342.12,810,silver,26,11.54,1
A0020,1773664801000,44.1,7290.03,681,bronze,27,10.82,1
A0021,1772097281000,21.75,5594.55,366,gold,32,86.63,0
A0022,1772595498000,13.15,4222.49,565,bronze,11,9.59,1
A0023,1772006643000,15.1,4492.26,822,bronze,24,89.8,0
A0024,1773652857000,57.42,4944.76,464,bronze,2,85.5,0
A0025,1772230811000,31.96,2137.52,749,silver,7,86.32,0
A0026,1772074615000,6.43,4161.21,729,gold,32,10.42,1
A0027,1772517177000,34.02,3900.69,531,gold,25,9.56,1
A0028,1773387375000,25.0,6426.47,332,gold,9,7.76,1
A0029,1773475158000,13.83,6216.33,846,silver,11,10.64,1
A0030,1772817960000,221.6,9442.03,430,gold,35,9.49,1
A0031,1773478430000,14.54,7949.08,551,bronze,38,89.48,0
A0032,1772229908000,39.07,700.93,731,bronze,14,8.28,1
A0033,1773480801000,107.42,1523.87,387,bronze,5,94.75,0
A0034,1772328369000,14.52,6600.46,648,gold,28,92.1,0
A0035,1773657936000,77.75,5313.99,747,gold,24,88.7,0
A0036,1773465856000,28.52,5151.3,441,silver,0,89.28,0
A0037,1772421285000,65.28,5701.51,396,bronze,12,90.41,0
A0038,1772598893000,32.68,2111.14,434,silver,36,93.93,0
A0039,1772508238000,301.58,5100.93,395,silver,2,86.34,0
A0040,1772082729000,155.8,2590.44,473,bronze,19,93.2,0
A0041,1773368617000,138.81,4059.5,345,gold,28,85.57,0
A0042,1772749040000,16.66,3940.44,705,bronze,36,11.06,1
A0043,1773410976000,61.26,6509.74,638,bronze,2,86.75,0
A0044,1772907780000,8.47,1656.45,627,bronze,25,11.33,1
A0045,1772058756000,22.87,5564.75,442,bronze,26,94.26,0
A0046,1772503230000,77.88,6414.38,667,silver,1,11.03,1
A0047,1772711158000,35.47,7313.5,618,silver,30,5.09,1
A0048,1772082590000,48.59,4550.51,498,silver,1,7.57,1
A0049,1772519391000,21.05,8703.88,451,gold,36,89.49,0
A0050,1772014076000,157.22,4918.0,801,gold,4,5.0,1
A0051,1772714250000,1207.53,6223.15,809,bronze,34,87.69,0
A0052,1773139817000,98.54,4062.74,707,bronze,23,86.46,0
A0053,1772091157000,156.68,6756.79,400,gold,0,89.1,0
A0054,1772410218000,29.25,4965.38,669,silver,6,5.67,1
A0055,1772720648000,37.18,5185.78,442,bronze,14,93.9,0
A0056,1772216045000,53.16,1669.7,483,silver,31,90.26,0
A0057,1773575570000,99.11,6919.27,652,silver,25,5.58,1
A0058,1773352473000,176.16,3037.26,832,bronze,24,13.25,1
A0059,1772507614000,9.66,2835.63,596,bronze,6,8.67,1
A0060,1772426933000,58.95,4995.95,571,gold,7,88.9,0
A0061,1772895347000,32.42,3060.16,439,gold,27,94.57,0
A0062,1772768983000,82.16,3265.85,655,bronze,34,8.14,1
A0063,1772630152000,7.29,3635.83,382,silver,10,5.74,1
A0064,1773644527000,12.64,4997.63,556,bronze,30,12.42,1
A0065,1773222203000,12.98,6428.54,340,gold,33,6.73,1
A0066,1772934925000,31.55,4023.13,805,bronze,2,7.78,1
A0067,1772531671000,74.22,6699.32,324,silver,35,88.98,0
A0068,1772535892000,37.8,3217.01,336,bronze,3,85.71,0
A0069,1773699342000,8.72,6666.14,346,bronze,8,7.2,1
A0070,1772437919000,42.85,2294.88,597,silver,6,11.28,1
A0071,1772449152000,27.64,6086.97,822,gold,18,10.66,1
A0072,1773454717000,15.75,5082.3,372,gold,20,13.23,1
A0073,1772772128000,56.69,7455.75,808,gold,16,87.81,0
A0074,1772251989000,28.73,2756.38,798,bronze,30,12.89,1
A0075,1772105420000,44.93,6080.37,684,bronze,14,90.24,0
A0076,1772030311000,65.89,3879.82,439,bronze,28,9.91,1
A0077,1772281389000,29.2,7037.78,605,silver,32,7.52,1
A0078,1773165818000,31.22,5501.26,521,gold,35,8.99,1
A0079,1773211704000,18.69,8076.15,537,gold,13,94.72,0
A0080,1772855330000,66.29,3209.29,546,bronze,30,88.38,0
A0081,1772114417000,516.81,3537.52,468,silver,4,89.06,0
A0082,1773033921000,860.05,1108.53,653,bronze,22,8.21,1
A0083,1773302445000,29.63,4016.03,344,gold,16,5.42,1
A0084,1772730074000,29.73,4953.51,806,gold,34,87.56,0
A0085,1772850752000,41.19,5420.11,343,bronze,10,14.73,1
A0086,1773665490000,36.19,9053.85,350,silver,32,87.56,0
A0087,1772362015000,18.02,8086.22,311,gold,11,85.28,0
A0088,1772461928000,32.54,5647.13,730,silver,23,90.87,0
A0089,1772204532000,76.58,4286.98,305,bronze,2,87.22,0
A0090,1773590241000,11.59,6736.66,850,silver,8,14.28,1
A0091,1772543830000,86.76,5961.29,840,silver,38,92.42,0
A0092,1772255588000,24.34,5706.65,500,silver,6,86.26,0
A0093,1773390279000,24.9,5408.48,755,bronze,12,87.91,0
A0094,1772652971000,14.49,877.41,304,bronze,38,9.51,1
A0095,1772886241000,59.16,2851.68,838,gold,18,12.72,1
A0096,1773282426000,152.83,2248.5,536,silver,11,86.32,0
A0097,1771983705000,3.92,7502.07,752,gold,17,91.92,0
A0098,1772144617000,56.95,4680.64,364,silver,23,85.22,0
A0099,1772709132000,58.62,5968.95,621,gold,33,10.65,1
