user_id,item_id
U0000,I0001
U0000,I0006
U0000,I0011
U0000,I0024
U0000,I0038
U0000,I0041
U0000,I0042
U0000,I0043
U0000,I0056
U0001,I0002
U0001,I0005
U0001,I0014
U0001,I0030
U0001,I0031
U0001,I0044
U0001,I0045
U0001,I0048
U0002,I0005
U0002,I0022
U0002,I0025
U0002,I0030
U0002,I0034
U0002,I0035
U0002,I0047
U0002,I0056
U0003,I0008
U0003,I0013
U0003,I0023
U0003,I0028
U0003,I0039
U0003,I0044
U0004,I0001
U0004,I0007
U0004,I0024
U0004,I0028
U0004,I0036
U0004,I0040
U0004,I0042
U0004,I0046
U0004,I0057
U0004,I0059
U0005,I0022
U0005,I0025
U0005,I0030
U0005,I0036
U0005,I0037
U0005,I0042
U0005,I0056
U0006,I0013
U0006,I0014
U0006,I0018
U0006,I0038
U0006,I0040
U0006,I0045
U0006,I0048
U0006,I0049
U0006,I0050
U0006,I0053
U0007,I0005
U0007,I0009
U0007,I0035
U0007,I0037
U0007,I0042
U0007,I0044
U0007,I0047
U0007,I0050
U0007,I0051
U0008,I0006
U0008,I0011
U0008,I0020
U0008,I0021
U0008,I0023
U0008,I0026
U0008,I0029
U0008,I0041
U0008,I0045
U0009,I0000
U0009,I0003
U0009,I0014
U0009,I0034
U0009,I0047
U0009,I0056
U0010,I0008
U0010,I0019
U0010,I0022
U0010,I0030
U0010,I0034
U0010,I0043
U0010,I0047
U0010,I0055
U0011,I0005
U0011,I0006
U0011,I0008
U0011,I0029
U0011,I0048
U0011,I0049
U0011,I0053
U0012,I0017
U0012,I0036
U0012,I0040
U0012,I0041
U0012,I0051
U0012,I0056
U0013,I0008
U0013,I0011
U0013,I0018
U0013,I0036
U0013,I0043
U0013,I0057
U0014,I0010
U0014,I0017
U0014,I0018
U0014,I0024
U0014,I0035
U0014,I0044
U0015,I0006
U0015,I0013
U0015,I0015
U0015,I0023
U0015,I0027
U0015,I0028
U0015,I0036
U0015,I0038
U0015,I0045
U0016,I0001
U0016,I0011
U0016,I0014
U0016,I0018
U0016,I0026
U0016,I0035
U0016,I0048
U0017,I0017
U0017,I0035
U0017,I0040
U0017,I0053
U0017,I0056
U0018,I0003
U0018,I0042
U0018,I0043
U0018,I0051
U0018,I0053
U0018,I0055
U0019,I0014
U0019,I0015
U0019,I0032
U0019,I0047
U0019,I0052
U0019,I0059
U0020,I0001
U0020,I0016
U0020,I0020
U0020,I0021
U0020,I0027
U0020,I0031
U0020,I0033
U0020,I0039
U0020,I0051
U0021,I0001
U0021,I0004
U0021,I0006
U0021,I0007
U0021,I0019
U0021,I0021
U0021,I0043
U0021,I0046
U0021,I0058
U0022,I0012
U0022,I0018
U0022,I0022
U0022,I0038
U0022,I0050
U0022,I0058
U0023,I0008
U0023,I0009
U0023,I0015
U0023,I0030
U0023,I0037
U0024,I0005
U0024,I0008
U0024,I0013
U0024,I0029
U0024,I0037
U0024,I0039
U0024,I0057
U0025,I0020
U0025,I0024
U0025,I0028
U0025,I0042
U0025,I0053
U0025,I0056
U0025,I0057
U0026,I0001
U0026,I0039
U0026,I0044
U0026,I0059
U0027,I0007
U0027,I0025
U0027,I0029
U0027,I0038
U0027,I0057
U0028,I0009
U0028,I0015
U0028,I0023
U0028,I0030
U0028,I0044
U0029,I0006
U0029,I0018
U0029,I0027
U0029,I0030
U0029,I0050
U0030,I0019
U0030,I0023
U0030,I0032
U0030,I0041
U0030,I0045
U0031,I0019
U0031,I0024
U0031,I0026
U0031,I0027
U0031,I0030
U0031,I0047
U0032,I0006
U0032,I0008
U0032,I0009
U0032,I0018
U0032,I0033
U0032,I0043
U0032,I0049
U0033,I0008
U0033,I0012
U0033,I0013
U0033,I0018
U0033,I0021
U0033,I0024
U0033,I0027
U0033,I0045
U0033,I0051
U0034,I0000
U0034,I0003
U0034,I0013
U0034,I0016
U0034,I0018
U0034,I0030
U0034,I0036
U0034,I0057
U0034,I0059
U0035,I0026
U0035,I0038
U0035,I0042
U0035,I0044
U0035,I0048
U0035,I0049
U0036,I0015
U0036,I0018
U0036,I0024
U0036,I0025
U0036,I0038
U0036,I0046
U0036,I0050
U0036,I0052
U0036,I0058
U0037,I0008
U0037,I0017
U0037,I0031
U0037,I0033
U0037,I0044
U0037,I0050
U0038,I0006
U0038,I0012
U0038,I0038
U0038,I0044
U0038,I0052
U0039,I0016
U0039,I0025
U0039,I0027
U0039,I0035
U0039,I0039
U0039,I0048
U0039,I0055
