account_id,event_time,credit_score,tier
A0000,1767247071000,729,gold
A0000,1774819108000,806,silver
A0001,1767272523000,301,bronze
A0001,1771066141000,322,bronze
A0002,1767276850000,314,silver
A0002,1770787039000,394,gold
A0003,1767283936000,635,silver
A0003,1774040922000,556,bronze
A0004,1767267710000,808,gold
A0005,1767305100000,622,bronze
A0005,1774436048000,674,gold
A0006,1767228175000,306,silver
A0006,1768936739000,364,silver
A0007,1767266306000,789,gold
A0008,1767290614000,320,gold
A0009,1767290639000,433,bronze
A0009,1774020700000,390,bronze
A0010,1767299957000,662,gold
A0010,1769580672000,648,silver
A0011,1767305411000,739,gold
A0011,1773491277000,728,bronze
A0012,1767249234000,530,bronze
A0012,1767443938000,574,bronze
A0013,1767242990000,318,bronze
A0013,1773181556000,300,gold
A0014,1767230411000,646,silver
A0015,1767268164000,695,silver
A0015,1769909093000,756,gold
A0016,1767246164000,667,gold
A0016,1773660746000,661,silver
A0017,1767293585000,627,bronze
A0017,1770944584000,699,gold
A0018,1767242653000,536,silver
A0018,1770804273000,496,silver
A0019,1767243123000,678,gold
A0020,1767246587000,761,bronze
A0021,1767227061000,405,gold
A0021,1767692380000,368,silver
A0022,1767311431000,845,bronze
A0022,1773244749000,850,silver
A0023,1767255422000,788,silver
A0023,1774504021000,816,bronze
A0024,1767307934000,697,silver
A0024,1773355437000,726,gold
A0025,1767292512000,375,gold
A0025,1772896924000,428,bronze
A0026,1767301233000,740,bronze
A0027,1767284915000,375,silver
A0027,1774012025000,438,bronze
A0028,1767294842000,683,gold
A0028,1771953110000,621,bronze
A0029,1767295420000,686,silver
A0029,1774614156000,705,gold
A0030,1767283689000,668,bronze
A0030,1768395493000,737,silver
A0031,1767306507000,848,bronze
A0032,1767261061000,776,silver
A0033,1767271968000,406,gold
A0034,1767256784000,525,silver
A0034,1774563787000,487,bronze
A0035,1767231274000,638,bronze
A0036,1767244217000,337,gold
A0036,1771301965000,300,bronze
A0037,1767303137000,844,silver
A0037,1774565870000,850,bronze
A0038,1767298516000,597,gold
A0038,1767990297000,582,bronze
A0039,1767245836000,367,silver
A0040,1767275319000,314,bronze
A0041,1767295421000,696,silver
A0042,1767295988000,480,gold
A0042,1774283732000,471,bronze
A0043,1767286318000,786,bronze
A0043,1773115891000,752,gold
A0044,1767281920000,544,bronze
A0044,1768478214000,469,silver
A0045,1767284610000,770,bronze
A0045,1769706440000,797,silver
A0046,1767259739000,702,bronze
A0046,1773490867000,631,gold
A0047,1767310457000,453,gold
A0047,1771481173000,526,bronze
A0048,1767311452000,603,bronze
A0048,1772897054000,570,silver
A0049,1767261986000,496,bronze
A0050,1767259127000,346,gold
A0051,1767302664000,384,gold
A0051,1774876169000,369,bronze
A0052,1767231690000,723,bronze
A0052,1773312066000,792,silver
A0053,1767290183000,439,silver
A0053,1774647123000,489,bronze
A0054,1767235233000,779,bronze
A0054,1772181462000,709,gold
A0055,1767311733000,653,bronze
A0055,1773000980000,666,bronze
A0056,1767310887000,722,bronze
A0056,1772301629000,777,bronze
A0057,1767229844000,399,silver
A0057,1773972760000,409,bronze
A0058,1767289198000,516,gold
A0058,1773190979000,496,silver
A0059,1767238413000,536,bronze
A0059,1772056589000,616,gold
A0060,1767268457000,651,silver
A0060,1773871605000,652,gold
A0061,1767269946000,307,silver
A0061,1767915278000,300,bronze
A0062,1767261711000,771,silver
A0062,1773800573000,846,silver
A0063,1767261645000,656,gold
A0063,1773505564000,635,bronze
A0064,1767225712000,520,bronze
A0064,1770246777000,576,gold
A0065,1767263152000,608,silver
A0065,1769898508000,684,silver
A0066,1767287837000,393,bronze
A0067,1767290257000,306,bronze
A0068,1767267666000,444,bronze
A0068,1773051731000,523,bronze
A0069,1767301066000,801,silver
A0069,1774409722000,752,bronze
A0070,1767272379000,713,bronze
A0070,1774180326000,692,silver
A0071,1767302789000,735,gold
A0072,1767269087000,564,bronze
A0072,1771501024000,580,bronze
A0073,1767292266000,710,bronze
A0073,1767676934000,651,silver
A0074,1767299448000,768,bronze
A0074,1773409557000,845,bronze
A0075,1767264038000,647,bronze
A0075,1772644343000,595,bronze
A0076,1767247728000,391,gold
A0076,1774683904000,364,gold
A0077,1767228749000,735,silver
A0077,1770020962000,697,silver
A0078,1767304912000,553,gold
A0078,1774038891000,606,silver
A0079,1767254807000,650,silver
A0079,1773260689000,707,silver
A0080,1767249638000,731,gold
A0080,1769311163000,664,gold
A0081,1767279127000,655,gold
A0081,1769497855000,649,silver
A0082,1767287838000,758,bronze
A0082,1767415579000,790,silver
A0083,1767254394000,440,bronze
A0083,1772631560000,500,silver
A0084,1767269891000,435,silver
A0084,1774941318000,356,bronze
A0085,1767239310000,745,gold
A0086,1767296364000,715,silver
A0086,1769922093000,750,bronze
A0087,1767260903000,420,bronze
A0088,1767264249000,619,bronze
A0089,1767257537000,403,gold
A0090,1767304380000,472,bronze
A0090,1770615799000,440,silver
A0091,1767241064000,499,bronze
A0092,1767292664000,302,gold
A0092,1773992990000,300,silver
A0093,1767235270000,803,silver
A0093,1773645843000,826,bronze
A0094,1767234106000,648,silver
A0094,1768009515000,667,silver
A0095,1767298221000,337,gold
A0096,1767236289000,704,silver
A0097,1767267094000,700,gold
A0098,1767251004000,572,gold
A0098,1768389660000,632,bronze
A0099,1767265465000,679,gold
A0099,1773265409000,675,bronze
