row_id,status,balance,updated_at
R00370,dormant,3708.76,1770260640000
R00031,closed,6507.79,1769920980000
R00044,dormant,5609.72,1770471420000
R00049,active,5262.83,1770191280000
R00179,active,6284.2,1770017520000
R00202,closed,4635.13,1770212460000
R00329,closed,6234.31,1769993040000
R00283,dormant,5769.52,1769991420000
R00260,dormant,5820.69,1770092460000
R00160,dormant,5581.6,1770502440000
R00021,active,6956.14,1770145260000
R00001,dormant,7342.21,1770376200000
R00116,active,7889.17,1770007560000
R00303,dormant,3769.63,1770061740000
R00316,dormant,1279.38,1770222360000
R00169,closed,8628.25,1769958300000
R00247,dormant,9169.14,1770077340000
R00396,closed,2912.63,1770356460000
R00298,active,6098.26,1770292860000
R00146,dormant,3469.73,1770364320000
R00233,dormant,4871.13,1770477360000
R00309,dormant,8709.77,1769952240000
R00050,active,5238.96,1769981640000
R00200,active,7846.99,1769914140000
R00318,dormant,578.72,1770271980000
R00075,dormant,4113.85,1770217020000
R00060,closed,4035.99,1770199140000
R00134,closed,3097.08,1770472140000
R00288,dormant,5015.82,1769999040000
R00356,dormant,-277.63,1770461940000
R00264,active,3888.4,1770302400000
R00274,active,7396.36,1770356100000
R00265,dormant,5531.41,1770297840000
R00030,closed,6839.7,1770141420000
R00174,closed,4602.44,1770203220000
R00005,closed,5160.11,1770382860000
R00024,dormant,4214.37,1770078240000
R00079,active,4673.64,1770215640000
R00107,dormant,4096.73,1770190620000
R00131,active,3868.2,1770083400000
R00171,active,7371.2,1770386760000
R00137,active,4661.46,1770039360000
R00347,closed,2079.08,1770453840000
R00022,dormant,2069.88,1770461280000
R00150,closed,6232.86,1770370200000
R00101,closed,3907.93,1770381000000
R00308,closed,4824.08,1770227100000
R00115,dormant,5053.73,1770230280000
R00172,dormant,8910.14,1770101220000
R00270,active,7007.53,1770140280000
R00196,dormant,2280.35,1769979840000
R00334,dormant,8037.06,1770133020000
R00019,closed,3555.02,1770485400000
R00287,active,4214.32,1770195000000
R00250,active,3850.93,1770111240000
R00366,closed,8695.03,1770018480000
R00223,active,2419.72,1770025140000
R00175,dormant,10475.15,1770339600000
R00099,dormant,4462.34,1770350640000
R00395,closed,3061.95,1769915340000
R00214,dormant,4321.73,1770408960000
R00225,dormant,4853.56,1770073320000
R00190,active,3725.74,1770363240000
R00383,active,3444.73,1770082020000
R00387,closed,6435.44,1770089460000
R00118,active,4680.99,1769977020000
R00011,dormant,6168.11,1770107220000
R00140,closed,6312.37,1770170400000
R00176,closed,5236.3,1770090600000
R00046,dormant,2336.99,1770223440000
R00128,dormant,4941.5,1770435180000
R00090,closed,2473.11,1770214680000
R00127,dormant,7884.47,1770329640000
R00236,closed,2348.06,1770268560000
R00321,closed,7168.25,1770420540000
R00301,active,7370.58,1770026400000
R00297,dormant,5999.5,1770246300000
R00231,active,4226.29,1770159960000
R00012,dormant,5023.75,1770021720000
R00358,closed,7732.36,1770248460000
R00276,dormant,8376.65,1770011880000
R00271,active,4520.99,1770380760000
R00248,dormant,3979.34,1770152460000
R00365,dormant,2098.34,1770279780000
R00043,active,6444.95,1770204060000
R00148,dormant,7236.0,1770120780000
R00178,active,4822.19,1770404100000
R00069,active,2182.31,1770026100000
R00324,closed,5477.62,1770246300000
R00382,active,6982.23,1770170700000
R00023,active,5546.12,1770321240000
R00320,active,5825.21,1770066480000
R00290,active,7496.73,1770330960000
R00016,active,-678.34,1770211500000
R00057,dormant,8381.74,1769918460000
R00263,dormant,6629.09,1770221760000
R00129,dormant,5181.29,1770257700000
R00135,dormant,2489.81,1770186180000
R00100,closed,4339.71,1770438960000
R00311,dormant,1415.16,1769945760000
R00103,active,1305.68,1770289920000
R00389,active,589.55,1770289260000
R00322,active,7413.52,1769979660000
R00117,dormant,3795.19,1770456540000
R00373,closed,4986.83,1770345540000
R00319,active,7760.72,1770397020000
R00384,active,5749.02,1770157560000
R00238,closed,2677.15,1770068160000
R00201,active,2307.89,1769956620000
R00167,closed,3781.3,1770031440000
R00085,dormant,6050.73,1770304920000
R00253,dormant,5396.92,1770289500000
R00083,dormant,3771.7,1770381300000
R00123,closed,8519.68,1770185640000
R00397,active,3881.26,1770116460000
R00055,closed,4871.27,1770179340000
R00340,closed,4433.42,1770497460000
R00189,closed,5630.43,1769934600000
R00302,dormant,5157.84,1769932260000
R00088,closed,5318.26,1769942700000
R00052,dormant,4262.22,1770458220000
R00279,closed,4257.84,1770497940000
R00295,dormant,4231.39,1770069180000
R00029,dormant,4692.41,1770207840000
R00353,active,6462.44,1770244620000
R00040,dormant,5354.52,1770205980000
R00095,active,1164.94,1770427980000
R00010,dormant,7351.0,1770050820000
R00147,dormant,6678.93,1770201660000
R00053,closed,4308.4,1770374760000
R00033,active,2533.54,1770309300000
R00342,closed,5443.48,1770445740000
R00149,closed,6212.42,1770006600000
R00182,closed,6009.52,1769968440000
R00152,dormant,1529.39,1769998200000
R00275,dormant,6347.6,1770463560000
R00341,dormant,7644.75,1770015960000
R00257,closed,3936.7,1770420300000
R00066,closed,3956.63,1770228720000
R00168,closed,4740.6,1770377280000
R00216,dormant,4084.2,1770001740000
R00018,dormant,3111.28,1770277560000
R00244,closed,5755.07,1770444840000
R00087,dormant,10515.84,1770053340000
R00246,dormant,5619.31,1770386700000
R00354,closed,5153.81,1770252000000
R00194,closed,6077.23,1770203280000
R00156,dormant,3263.97,1770383160000
R00002,active,6045.51,1769949240000
R00323,dormant,2417.01,1770414060000
R00020,dormant,3510.37,1770284460000
R00113,closed,4978.38,1770469680000
R00133,active,4047.41,1769976660000
R00034,closed,6558.68,1770252000000
R00008,active,4253.72,1770236880000
R00331,closed,5439.09,1770192540000
R00013,active,6751.8,1769994420000
R00211,active,154.79,1770214380000
R00054,dormant,3036.82,1770242460000
R00007,closed,3886.12,1770292620000
R00074,active,6236.79,1770132060000
R00048,active,10156.44,1770100740000
R00369,active,4137.42,1769983860000
R00245,dormant,4106.42,1770034500000
R00392,dormant,4245.03,1769986860000
R00299,closed,1553.2,1769932200000
R00037,closed,5808.89,1770097740000
R00110,dormant,4657.0,1770289500000
R00026,closed,7753.9,1770418800000
R00249,active,5110.55,1770370980000
R00243,closed,6215.02,1770279900000
R00132,dormant,1944.01,1770108840000
R00109,active,5936.95,1770483720000
R00229,dormant,6686.8,1770343140000
R00345,dormant,3153.64,1770304500000
R00350,closed,6739.3,1770066840000
R00273,closed,5100.51,1770292260000
R00065,closed,2853.16,1770197820000
R00374,closed,6774.41,1770029940000
R00125,active,4041.97,1770235140000
R00325,active,5992.45,1770009900000
R00367,dormant,4301.38,1770417540000
R00173,closed,4046.69,1769997780000
R00258,dormant,5074.13,1770187380000
R00310,closed,6351.34,1770427560000
R00092,dormant,2127.63,1770482400000
R00330,active,3362.51,1770409620000
R00388,dormant,4732.73,1770408420000
R00064,dormant,5205.07,1769954640000
R00292,dormant,4495.73,1770011040000
R00394,dormant,4719.75,1770111240000
R00108,closed,4319.04,1770405420000
R00306,dormant,8945.59,1770123000000
R00222,closed,4975.85,1769949120000
R00199,dormant,4934.97,1770211440000
R00006,dormant,6676.07,1770348120000
R00104,dormant,2177.25,1769968200000
R00155,dormant,3183.45,1770233760000
R00293,active,7454.22,1770249000000
R00235,active,3407.77,1770200100000
