user_id,item_id
U0000,I0001
U0000,I0010
U0000,I0015
U0000,I0028
U0000,I0030
U0000,I0043
U0000,I0058
U0001,I0001
U0001,I0006
U0001,I0016
U0001,I0023
U0001,I0025
U0001,I0055
U0002,I0007
U0002,I0014
U0002,I0018
U0002,I0028
U0002,I0044
U0003,I0010
U0003,I0014
U0003,I0023
U0003,I0024
U0003,I0037
U0003,I0042
U0003,I0044
U0003,I0049
U0003,I0057
U0004,I0014
U0004,I0026
U0004,I0059
U0005,I0000
U0005,I0014
U0005,I0031
U0005,I0051
U0005,I0058
U0006,I0006
U0006,I0018
U0006,I0024
U0006,I0029
U0006,I0039
U0006,I0045
U0006,I0057
U0007,I0005
U0007,I0020
U0007,I0022
U0007,I0030
U0007,I0049
U0007,I0052
U0007,I0055
U0007,I0057
U0008,I0010
U0008,I0019
U0008,I0022
U0008,I0036
U0008,I0038
U0008,I0044
U0008,I0045
U0008,I0051
U0009,I0011
U0009,I0034
U0009,I0036
U0009,I0047
U0009,I0054
U0009,I0058
U0010,I0003
U0010,I0022
U0010,I0030
U0010,I0038
U0010,I0044
U0011,I0000
U0011,I0014
U0011,I0015
U0011,I0026
U0011,I0030
U0011,I0042
U0011,I0046
U0011,I0052
U0011,I0053
U0011,I0054
U0012,I0007
U0012,I0013
U0012,I0018
U0012,I0050
U0012,I0058
U0013,I0003
U0013,I0021
U0013,I0027
U0013,I0034
U0013,I0056
U0014,I0003
U0014,I0008
U0014,I0014
U0014,I0033
U0014,I0037
U0014,I0056
U0015,I0003
U0015,I0028
U0015,I0035
U0015,I0051
U0015,I0053
U0015,I0055
U0016,I0000
U0016,I0004
U0016,I0048
U0016,I0054
U0017,I0015
U0017,I0020
U0017,I0024
U0017,I0027
U0017,I0028
U0017,I0038
U0017,I0040
U0017,I0050
U0017,I0057
U0018,I0001
U0018,I0008
U0018,I0012
U0018,I0022
U0018,I0023
U0018,I0024
U0018,I0030
U0018,I0047
U0018,I0049
U0019,I0023
U0019,I0027
U0019,I0029
U0019,I0036
U0019,I0040
U0020,I0005
U0020,I0016
U0020,I0018
U0020,I0026
U0020,I0029
U0020,I0040
U0020,I0043
U0020,I0056
U0021,I0009
U0021,I0010
U0021,I0013
U0021,I0021
U0021,I0031
U0021,I0050
U0021,I0054
U0021,I0058
U0022,I0014
U0022,I0030
U0022,I0033
U0022,I0037
U0022,I0058
U0023,I0036
U0023,I0040
U0023,I0047
U0023,I0048
U0023,I0050
U0023,I0051
U0023,I0057
U0024,I0001
U0024,I0007
U0024,I0018
U0024,I0037
U0024,I0042
U0024,I0047
U0025,I0001
U0025,I0003
U0025,I0031
U0025,I0036
U0025,I0057
U0026,I0009
U0026,I0016
U0026,I0028
U0026,I0042
U0026,I0047
U0026,I0048
U0026,I0057
U0027,I0003
U0027,I0004
U0027,I0017
U0027,I0020
U0027,I0021
U0027,I0026
U0027,I0027
U0027,I0035
U0027,I0052
U0027,I0057
U0028,I0001
U0028,I0023
U0028,I0028
U0028,I0050
U0028,I0055
U0029,I0000
U0029,I0003
U0029,I0015
U0029,I0024
U0029,I0030
U0030,I0008
U0030,I0022
U0030,I0030
U0030,I0037
U0030,I0045
U0030,I0046
U0030,I0047
U0030,I0048
U0031,I0012
U0031,I0014
U0031,I0019
U0031,I0021
U0031,I0026
U0031,I0040
U0031,I0041
U0031,I0054
U0031,I0055
U0032,I0001
U0032,I0006
U0032,I0015
U0032,I0028
U0032,I0037
U0032,I0042
U0032,I0046
U0033,I0000
U0033,I0022
U0033,I0036
U0033,I0054
U0033,I0058
U0034,I0001
U0034,I0009
U0034,I0027
U0034,I0028
U0034,I0039
U0035,I0004
U0035,I0005
U0035,I0008
U0035,I0019
U0035,I0027
U0035,I0030
U0035,I0044
U0035,I0059
U0036,I0012
U0036,I0020
U0036,I0022
U0036,I0026
U0036,I0030
U0036,I0041
U0036,I0043
U0036,I0050
U0036,I0054
U0037,I0003
U0037,I0005
U0037,I0024
U0037,I0046
U0037,I0051
U0038,I0012
U0038,I0015
U0038,I0023
U0038,I0025
U0038,I0026
U0038,I0042
U0038,I0048
U0038,I0054
U0038,I0058
U0039,I0005
U0039,I0015
U0039,I0031
U0039,I0042
U0039,I0046
U0039,I0056
U0039,I0059
