date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-11,3.3,5.5,61,18.6,1003.4,0.0
2025-04-14,5.9,10.7,67,19.2,1001.8,0.0
2025-04-19,15.3,8.6,87,17.8,1007.0,4.0
2025-04-21,2.8,7.0,87,9.7,1009.3,0.3
2025-04-23,4.9,7.5,89,12.7,1013.9,1.6
2025-04-25,2.9,4.4,65,13.3,1020.3,0.0
2025-04-28,3.4,11.9,67,26.2,1012.0,0.2
2025-05-01,2.0,8.6,79,13.5,1013.6,0.3
2025-05-06,2.7,6.7,59,22.0,1011.2,0.3
2025-05-13,4.2,11.8,65,8.2,1011.6,2.1
2025-05-22,2.4,6.8,84,20.0,998.3,1.3
2025-05-25,2.6,11.1,69,21.1,1006.0,0.5
2025-05-30,3.5,13.8,64,20.6,1003.0,0.3
2025-06-02,2.8,15.5,63,23.6,1000.9,3.5
2025-06-11,3.7,11.9,87,16.6,1007.2,12.6
2025-06-13,1.5,14.7,60,9.5,1026.5,0.0
2025-06-20,3.0,15.9,51,18.0,1015.7,0.0
2025-06-24,3.8,13.6,87,24.3,985.9,11.0
2025-06-27,3.7,15.3,84,22.4,1001.8,4.2
2025-07-05,2.3,14.1,90,14.1,1003.1,8.7
2025-07-17,7.2,21.7,68,12.6,1009.5,0.0
2025-07-23,7.3,21.9,74,17.8,1004.7,0.9
2025-07-28,4.9,21.6,73,7.8,1003.1,5.6
2025-08-01,4.1,17.3,88,12.0,1002.9,8.4
2025-08-05,4.0,17.9,69,21.4,999.3,4.4
2025-08-09,6.8,17.5,71,16.9,1012.2,0.0
2025-08-13,3.9,19.0,71,9.3,1017.0,0.0
2025-08-15,5.6,20.2,73,23.0,1010.8,7.0
2025-08-17,1.4,15.2,60,24.1,1011.8,0.0
2025-08-20,3.0,13.2,64,16.3,1008.2,0.4
2025-08-22,3.7,10.5,88,18.6,1001.3,27.0
2025-08-25,1.7,12.4,69,22.6,1005.7,0.5
2025-09-01,6.2,15.5,89,10.9,1011.7,0.2
2025-09-04,5.7,18.3,84,16.9,1009.1,0.0
2025-09-07,6.8,16.9,82,8.1,1020.7,0.0
2025-09-14,4.5,15.7,86,13.6,1010.8,4.4
2025-09-23,1.4,9.2,64,14.5,1017.7,0.0
2025-10-01,3.7,8.5,84,6.6,1032.8,0.2
2025-10-04,5.0,9.9,79,27.8,999.7,14.8
2025-10-07,5.7,10.9,89,18.4,1013.6,6.5
2025-10-17,3.8,3.3,80,13.2,1013.3,0.0
2025-10-20,2.8,6.7,79,17.0,1009.4,0.0
2025-10-22,7.1,10.6,94,21.4,995.4,4.3
2025-10-26,5.8,7.0,93,10.3,984.0,0.5
2025-11-07,7.9,9.0,93,9.5,1009.6,5.2
2025-11-09,12.2,5.8,93,12.6,1009.9,0.6
2025-11-11,7.3,5.6,96,9.6,1008.3,0.1
2025-11-19,4.2,-3.1,90,7.1,1001.2,2.8
2025-11-23,3.6,1.6,84,17.6,1006.5,0.0
2025-11-27,7.8,-0.2,92,21.4,1006.3,2.5
2025-12-04,8.7,4.3,94,10.4,1011.3,0.8
2025-12-06,13.0,5.7,98,13.5,1007.9,10.9
2025-12-11,3.6,6.3,94,18.0,1000.4,1.8
2025-12-13,2.2,3.4,93,17.3,1015.9,4.2
2025-12-16,5.2,6.1,88,14.9,1008.9,0.0
2025-12-18,6.2,3.9,95,18.5,1010.0,0.2
2025-12-22,2.5,-0.4,93,13.8,1022.7,0.0
2025-12-27,4.2,1.8,62,29.7,1012.5,0.0
2026-01-16,4.6,2.3,93,24.1,1016.1,0.2
2026-01-21,13.6,-0.5,91,22.2,1017.2,0.8
2026-01-24,4.3,-3.4,85,13.7,1018.5,0.5
2026-01-27,4.6,-5.6,91,13.0,1010.7,0.0
2026-01-29,2.9,-5.5,86,15.4,1014.9,0.1
2026-02-01,2.5,-6.4,85,15.3,1026.4,0.1
2026-02-03,3.7,-10.7,80,11.2,1025.6,0.0
2026-02-08,2.9,-6.2,92,12.4,1021.0,0.0
2026-02-10,4.2,-8.6,89,8.6,1001.1,0.0
2026-02-12,5.7,-7.4,88,16.2,991.6,0.0
2026-02-23,3.9,-0.6,92,12.7,1001.2,0.4
2026-02-27,7.8,5.2,95,20.6,1004.5,0.1
2026-03-06,5.1,4.0,78,14.4,1018.9,0.0
2026-03-09,9.9,4.8,80,18.4,1017.3,0.8
2026-03-11,15.9,4.6,93,17.2,1004.2,0.1
2026-03-14,7.8,3.6,98,10.7,998.4,10.6
2026-03-17,7.5,3.5,88,14.3,1017.4,0.0
2026-03-21,5.4,6.6,65,16.2,1016.1,0.0
2026-03-25,6.1,6.2,88,27.6,980.7,7.4
2026-03-30,4.0,4.1,82,25.8,1004.2,0.7
2026-04-04,3.3,3.1,89,26.9,995.2,10.8
2026-04-07,1.3,4.6,72,29.7,1017.6,0.2
2026-04-13,5.5,6.3,70,15.3,1025.1,0.0
2026-04-22,4.3,9.0,59,17.7,1014.5,0.0
2026-04-28,2.3,5.4,48,19.9,1023.6,0.2
2026-05-01,3.3,15.3,51,21.1,1016.9,0.0
2026-05-06,2.2,7.4,45,17.0,1010.4,0.0
2026-05-09,2.7,9.6,48,13.8,1021.5,0.0
2026-05-12,3.7,7.3,92,21.7,995.1,9.0
2026-05-17,4.2,10.9,69,16.8,1008.9,0.4
2026-05-26,2.7,14.9,61,24.2,1010.4,0.8
2026-05-31,4.1,16.8,53,13.9,1008.3,0.0
