row_id,f1,f2,f3,f4
R00000,-6.9671,1.924996,3.21582,5.256341
R00001,-4.187812,-1.538354,4.59243,4.877293
R00002,-4.647041,1.740654,3.271071,4.63161
R00003,-7.797175,1.940921,4.110485,3.809363
R00004,-4.938561,-2.905857,1.784702,2.128664
R00005,-2.716554,1.542075,3.397019,3.334047
R00006,-3.72062,2.55578,2.271477,6.464267
R00007,-5.214086,-0.523759,0.56912,2.88678
R00008,-1.233249,3.2832,5.212424,3.78942
R00009,-1.884473,-3.556716,6.265077,4.207975
R00010,-2.535142,-1.399399,3.1972,5.513607
R00011,-4.8656,3.01466,5.893476,4.014152
R00012,-7.301575,0.919863,5.017602,3.31171
R00013,-4.625972,-3.072101,-0.75523,4.085612
R00014,-4.820351,3.804461,-0.4073,2.705268
R00015,-4.397996,1.340757,-0.819639,5.058224
R00016,-4.642499,3.811896,1.659281,3.815503
R00017,-2.052327,2.034828,0.117095,4.242425
R00018,-6.607879,-0.841945,3.3776,1.943901
R00019,-3.892928,2.282643,4.568525,5.2927
R00020,-6.210935,0.254838,-0.701311,2.896272
R00021,-2.789692,1.345339,6.67798,2.979955
R00022,-4.44974,0.678672,2.374816,3.974515
R00023,-3.159245,2.334154,2.083093,5.636498
R00024,-2.255814,-1.22769,-0.518327,4.637474
R00025,-4.194,1.29451,-2.169223,4.014229
R00026,-1.484672,-0.798032,1.227232,3.75895
R00027,-3.213192,-1.359009,3.102754,3.978499
R00028,-5.589585,-1.795344,5.380924,2.513433
R00029,-3.46149,0.903152,0.5871,1.745033
R00030,-7.059048,-1.153194,7.717936,4.599593
R00031,-5.817394,-0.486493,-0.070188,6.503058
R00032,-3.474869,0.45883,4.946329,3.259283
R00033,-3.540072,1.635037,4.710907,1.262942
R00034,0.936359,-0.945365,3.093183,5.088933
R00035,-4.311557,-0.42401,0.663253,1.373621
R00036,-3.394227,1.701123,1.086306,5.81054
R00037,-3.321743,2.66713,2.966194,3.086624
R00038,-2.268638,-0.260599,3.655969,5.069872
R00039,-1.788672,1.373903,1.006455,3.829072
R00040,-9.356673,-0.68441,3.491116,6.04155
R00041,-0.015576,-0.487448,3.331639,5.864185
R00042,-1.537612,-0.865385,4.656577,3.567891
R00043,-4.540147,1.543521,6.509435,3.670574
R00044,-5.57371,0.301329,4.435756,4.734734
R00045,-3.041698,0.140552,6.929667,3.92739
R00046,2.079971,0.268593,6.799561,4.475468
R00047,-5.338687,-0.150456,3.304919,3.904547
R00048,0.487782,1.919941,0.906889,3.634917
R00049,-4.523278,-0.281064,3.650856,1.96309
R00050,-7.129825,1.223055,3.778115,2.714241
R00051,-0.151395,2.381031,3.850755,5.435429
R00052,-5.385236,1.990161,1.197096,1.906866
R00053,-5.003527,3.092751,2.623313,4.668266
R00054,-2.777514,1.151683,8.453876,2.508442
R00055,-1.121438,2.572505,1.43339,4.378015
R00056,-5.687781,-1.053893,0.147972,4.654345
R00057,-1.705167,-0.875715,3.131757,4.350013
R00058,-6.489574,4.066275,2.396266,4.134874
R00059,-5.683372,0.351776,-0.03895,2.982855
R00060,-3.88803,1.698635,1.891501,5.365824
R00061,-3.539414,-0.371204,3.771383,5.537628
R00062,-4.252422,-1.171727,4.836137,6.159259
R00063,-0.484873,-3.308002,4.651796,4.110723
