row_id,account_id,event_time,amount,currency
R00000,A0021,1772326800000,16.13,EUR
R00001,A0052,1772328360000,10.09,USD
R00002,A0006,1772331420000,5.88,EUR
R00003,A0053,1772333280000,58.84,USD
R00004,A0010,1772333400000,10.31,EUR
R00005,A0041,1772342280000,0.78,GBP
R00006,A0054,1772362320000,21.6,EUR
R00007,A0033,1772374680000,10.1,GBP
R00008,A0000,1772383320000,77.13,USD
R00009,A0035,1772400180000,30.82,GBP
R00010,A0052,1772407320000,10.63,SEK
R00011,A0008,1772409180000,11.99,USD
R00012,A0029,1772411460000,30.29,GBP
R00013,A0041,1772412840000,38.7,EUR
R00014,A0048,1772413140000,11.91,SEK
R00015,A0034,1772413380000,13.73,GBP
R00016,A0029,1772416260000,154.24,GBP
R00017,A0000,1772423520000,29.53,USD
R00018,A0046,1772423700000,19.02,SEK
R00019,A0048,1772436780000,47.53,EUR
R00020,A0055,1772438160000,33.18,GBP
R00021,A0013,1772439780000,72.8,USD
R00022,A0053,1772462640000,38.51,GBP
R00023,A0030,1772463840000,28.43,USD
R00024,A0035,1772475180000,4.68,USD
R00025,A0059,1772476200000,25.25,EUR
R00026,A0011,1772482260000,23.98,GBP
R00027,A0049,1772482260000,12.79,EUR
R00028,A0034,1772486520000,1.62,SEK
R00029,A0011,1772491380000,13.52,GBP
R00030,A0022,1772492520000,127.99,SEK
R00031,A0009,1772500320000,42.5,USD
R00032,A0032,1772511120000,21.08,SEK
R00033,A0013,1772512260000,46.37,EUR
R00034,A0000,1772519340000,19.53,GBP
R00035,A0054,1772525580000,36.95,SEK
R00036,A0034,1772532480000,4.93,GBP
R00037,A0026,1772541480000,11.4,GBP
R00038,A0031,1772547900000,26.6,EUR
R00039,A0045,1772550420000,22.94,EUR
R00040,A0059,1772561640000,9.06,USD
R00041,A0046,1772561880000,107.53,EUR
R00042,A0045,1772570160000,12.64,GBP
R00043,A0038,1772572080000,18.93,USD
R00044,A0055,1772572380000,10.69,SEK
R00045,A0014,1772582040000,8.07,USD
R00046,A0058,1772584560000,43.21,SEK
R00047,A0021,1772592480000,11.5,SEK
R00048,A0041,1772594400000,27.87,SEK
R00049,A0031,1772597580000,30.75,USD
R00050,A0001,1772602380000,6.31,SEK
R00051,A0033,1772611860000,8.85,GBP
R00052,A0048,1772617200000,32.29,SEK
R00053,A0017,1772627100000,13.37,GBP
R00054,A0027,1772643540000,30.54,USD
R00055,A0030,1772644320000,22.04,USD
R00056,A0025,1772654700000,6.47,EUR
R00057,A0052,1772660820000,74.82,SEK
R00058,A0014,1772662980000,23.93,GBP
R00059,A0058,1772672100000,9.2,SEK
R00060,A0020,1772680860000,30.61,GBP
R00061,A0009,1772682840000,14.76,GBP
R00062,A0056,1772684700000,27.76,GBP
R00063,A0022,1772685900000,8.13,GBP
R00064,A0014,1772699220000,6.56,SEK
R00065,A0020,1772702340000,83.87,SEK
R00066,A0005,1772709840000,1.87,EUR
R00067,A0030,1772722560000,10.18,SEK
R00068,A0004,1772727240000,13.49,GBP
R00069,A0041,1772728740000,27.53,SEK
R00070,A0008,1772735940000,8.03,SEK
R00071,A0054,1772740080000,39.21,SEK
R00072,A0039,1772740740000,63.75,SEK
R00073,A0032,1772752020000,8.66,USD
R00074,A0030,1772755920000,4.3,SEK
R00075,A0057,1772756160000,14.68,USD
R00076,A0044,1772766540000,144.69,GBP
R00077,A0020,1772778360000,7.99,USD
R00078,A0031,1772778900000,26.95,GBP
R00079,A0041,1772779440000,44.3,USD
R00080,A0045,1772780400000,11.87,GBP
R00081,A0001,1772786460000,9.41,USD
R00082,A0041,1772795640000,16.67,SEK
R00083,A0024,1772796600000,23.24,GBP
R00084,A0058,1772811000000,11.46,SEK
R00085,A0040,1772819220000,61.09,GBP
R00086,A0046,1772826540000,9.98,USD
R00087,A0030,1772832840000,18.09,GBP
R00088,A0043,1772840640000,10.12,SEK
R00089,A0050,1772852040000,60.29,SEK
R00090,A0049,1772852640000,29.6,SEK
R00091,A0042,1772856900000,15.55,SEK
R00092,A0029,1772860020000,28.15,USD
R00093,A0021,1772860380000,11.41,GBP
R00094,A0026,1772861760000,11.69,GBP
R00095,A0014,1772862780000,7.06,EUR
R00096,A0037,1772865180000,14.59,GBP
R00097,A0031,1772866800000,54.69,EUR
R00098,A0014,1772882340000,21.88,USD
R00099,A0022,1772884560000,30.64,GBP
R00100,A0000,1772888520000,2.12,GBP
R00101,A0013,1772888520000,23.31,SEK
R00102,A0052,1772891700000,2.16,EUR
R00103,A0002,1772895600000,35.99,EUR
R00104,A0047,1772897220000,16.28,USD
R00105,A0012,1772901420000,21.94,USD
R00106,A0018,1772901660000,23.13,USD
R00107,A0022,1772906160000,23.05,EUR
R00108,A0028,1772907780000,16.12,EUR
R00109,A0036,1772911800000,39.2,USD
R00110,A0029,1772918580000,45.16,EUR
R00111,A0013,1772923740000,47.83,SEK
R00112,A0036,1772929560000,6.68,GBP
R00113,A0031,1772929560000,57.27,EUR
R00114,A0008,1772929860000,40.83,GBP
R00115,A0007,1772934240000,30.19,GBP
R00116,A0027,1772943420000,75.58,SEK
R00117,A0032,1772950380000,108.24,SEK
R00118,A0001,1772955120000,24.7,EUR
R00119,A0029,1772955600000,21.13,EUR
R00120,A0021,1772961240000,11.51,EUR
R00121,A0029,1772962620000,5.09,GBP
R00122,A0004,1772973780000,7.5,GBP
R00123,A0024,1772975460000,7.27,EUR
R00124,A0012,1772980140000,60.02,SEK
R00125,A0015,1772991360000,16.61,SEK
R00126,A0054,1772997960000,144.01,SEK
R00127,A0027,1773007440000,14.21,EUR
R00128,A0052,1773007800000,6.82,EUR
R00129,A0030,1773008400000,18.54,GBP
R00130,A0042,1773011160000,35.59,GBP
R00131,A0007,1773011940000,13.0,GBP
R00132,A0014,1773017340000,8.68,EUR
R00133,A0034,1773018720000,35.39,SEK
R00134,A0037,1773023160000,5.17,SEK
R00135,A0035,1773023340000,17.05,USD
R00136,A0030,1773026760000,51.95,SEK
R00137,A0025,1773028920000,19.35,USD
R00138,A0033,1773035220000,62.22,USD
R00139,A0055,1773038280000,7.0,GBP
R00140,A0046,1773055140000,41.43,USD
R00141,A0057,1773060660000,20.58,EUR
R00142,A0020,1773069900000,8.97,USD
R00143,A0053,1773070980000,55.54,SEK
R00144,A0037,1773074460000,10.99,USD
R00145,A0009,1773084240000,7.94,GBP
R00146,A0037,1773090780000,15.31,SEK
R00147,A0006,1773093300000,23.22,SEK
R00148,A0020,1773102180000,57.35,USD
R00149,A0058,1773103200000,5.98,SEK
R00150,A0018,1773116880000,23.9,EUR
R00151,A0005,1773118620000,16.72,EUR
R00152,A0043,1773150360000,12.74,GBP
R00153,A0029,1773153060000,28.25,SEK
R00154,A0050,1773155940000,89.17,SEK
R00155,A0014,1773156240000,5.89,EUR
R00156,A0037,1773157200000,26.85,USD
R00157,A0056,1773176640000,20.4,GBP
R00158,A0052,1773176640000,17.85,GBP
R00159,A0042,1773177060000,21.57,USD
R00160,A0021,1773177240000,21.13,SEK
R00161,A0024,1773181440000,30.55,SEK
R00162,A0015,1773190920000,64.55,GBP
R00163,A0038,1773192480000,60.19,SEK
R00164,A0006,1773200520000,8.21,GBP
R00165,A0052,1773204660000,17.32,GBP
R00166,A0055,1773214500000,3.28,SEK
R00167,A0019,1773217740000,36.99,EUR
R00168,A0058,1773228600000,20.08,GBP
R00169,A0030,1773238980000,4.14,USD
R00170,A0027,1773243240000,35.54,GBP
R00171,A0018,1773248340000,684.79,SEK
R00172,A0005,1773271560000,14.44,GBP
R00173,A0000,1773290400000,13.27,GBP
R00174,A0051,1773297420000,18.63,USD
R00175,A0046,1773306000000,11.0,SEK
R00176,A0012,1773322380000,3.8,EUR
R00177,A0059,1773325860000,24.01,USD
R00178,A0003,1773330960000,1.71,USD
R00179,A0006,1773338700000,14.97,EUR
R00180,A0049,1773338880000,27.4,GBP
R00181,A0023,1773346380000,7.13,USD
R00182,A0008,1773352800000,144.85,USD
R00183,A0012,1773360000000,24.74,SEK
R00184,A0040,1773362100000,3.29,SEK
R00185,A0022,1773365220000,50.76,SEK
R00186,A0024,1773367800000,142.21,GBP
R00187,A0059,1773381540000,48.18,USD
R00188,A0029,1773382200000,101.15,EUR
R00189,A0007,1773386400000,6.78,USD
R00190,A0024,1773394200000,16.66,SEK
R00191,A0002,1773398580000,29.65,USD
R00192,A0053,1773404520000,11.0,SEK
R00193,A0019,1773420300000,28.11,SEK
R00194,A0041,1773422580000,24.01,SEK
R00195,A0044,1773423480000,21.89,USD
R00196,A0056,1773434460000,12.5,USD
R00197,A0037,1773440580000,17.82,SEK
R00198,A0016,1773452340000,10.08,USD
R00199,A0026,1773471420000,128.22,USD
R00200,A0043,1773471900000,25.1,SEK
R00201,A0054,1773476280000,11.96,GBP
R00202,A0056,1773477540000,19.32,GBP
R00203,A0034,1773478500000,36.48,GBP
R00204,A0000,1773489600000,23.17,EUR
R00205,A0001,1773489720000,8.34,EUR
R00206,A0008,1773490500000,14.82,USD
R00207,A0003,1773492360000,22.14,USD
R00208,A0022,1773512580000,18.35,SEK
R00209,A0004,1773513360000,9.96,SEK
R00210,A0035,1773515640000,117.49,USD
R00211,A0043,1773518280000,2.25,USD
R00212,A0034,1773519300000,13.49,GBP
R00213,A0045,1773521460000,11.3,EUR
R00214,A0008,1773528300000,130.03,EUR
R00215,A0045,1773528540000,111.57,GBP
R00216,A0033,1773533520000,6.53,USD
R00217,A0000,1773535980000,15.13,EUR
R00218,A0023,1773538260000,17.2,USD
R00219,A0041,1773573120000,7.5,SEK
R00220,A0051,1773583020000,24.48,GBP
R00221,A0034,1773586860000,46.11,SEK
R00222,A0002,1773598680000,25.38,USD
R00223,A0019,1773612780000,106.88,SEK
R00224,A0041,1773616500000,13.02,USD
R00225,A0041,1773616980000,35.8,SEK
R00226,A0043,1773635340000,8.64,GBP
R00227,A0012,1773637140000,4.03,USD
R00228,A0052,1773662640000,30.13,EUR
R00229,A0022,1773663180000,14.82,GBP
R00230,A0000,1773665760000,26.52,EUR
R00231,A0058,1773668580000,6.74,EUR
R00232,A0032,1773677580000,1.98,SEK
R00233,A0023,1773678180000,10.22,EUR
R00234,A0005,1773687420000,169.3,SEK
R00235,A0017,1773687600000,22.61,GBP
R00236,A0055,1773694020000,7.57,USD
R00237,A0022,1773700800000,8.99,SEK
R00238,A0004,1773707880000,106.12,SEK
R00239,A0015,1773715500000,22.06,GBP
R00240,A0009,1773715680000,24.75,USD
R00241,A0046,1773716580000,94.53,SEK
R00242,A0055,1773723540000,47.36,SEK
R00243,A0047,1773726060000,20.47,EUR
R00244,A0038,1773726240000,4.34,USD
R00245,A0008,1773726420000,52.72,GBP
R00246,A0035,1773727500000,35.8,SEK
R00247,A0032,1773738240000,71.14,EUR
R00248,A0016,1773739920000,76.4,USD
R00249,A0001,1773744480000,10.96,EUR
R00250,A0003,1773751620000,5.09,SEK
R00251,A0051,1773753840000,22.52,GBP
R00252,A0006,1773753960000,40.34,USD
R00253,A0041,1773763020000,13.41,USD
R00254,A0052,1773765600000,46.37,SEK
R00255,A0002,1773767700000,38.82,USD
R00256,A0059,1773771060000,44.48,EUR
R00257,A0005,1773771660000,9.02,USD
R00258,A0009,1773773940000,54.93,GBP
R00259,A0000,1773774420000,22.84,GBP
R00260,A0012,1773778020000,24.77,USD
R00261,A0045,1773778020000,6.39,GBP
R00262,A0046,1773794880000,44.91,GBP
R00263,A0043,1773802500000,21.44,USD
R00264,A0027,1773805620000,16.9,USD
R00265,A0058,1773820980000,1.12,EUR
R00266,A0036,1773827940000,22.05,EUR
R00267,A0035,1773829260000,30.51,GBP
R00268,A0034,1773840540000,67.03,GBP
R00269,A0006,1773844140000,4.58,USD
R00270,A0034,1773848580000,16.54,SEK
R00271,A0030,1773851520000,6.63,GBP
R00272,A0034,1773855540000,2.27,EUR
R00273,A0053,1773860520000,41.43,EUR
R00274,A0033,1773870540000,13.94,SEK
R00275,A0058,1773878460000,9.18,USD
R00276,A0004,1773883080000,73.22,GBP
R00277,A0006,1773888060000,153.45,SEK
R00278,A0024,1773890220000,60.23,GBP
R00279,A0008,1773902640000,2.53,USD
R00280,A0029,1773903540000,71.8,SEK
R00281,A0036,1773904080000,64.81,EUR
R00282,A0027,1773910620000,55.76,EUR
R00283,A0009,1773911220000,6.47,GBP
R00284,A0028,1773913800000,12.67,EUR
R00285,A0043,1773914520000,62.49,GBP
R00286,A0030,1773922620000,3.85,GBP
R00287,A0041,1773934740000,28.22,SEK
R00288,A0020,1773940260000,52.6,GBP
R00289,A0048,1773956160000,55.94,SEK
R00290,A0043,1773959880000,25.9,USD
R00291,A0048,1773973860000,8.8,USD
R00292,A0041,1773978840000,5.32,GBP
