row_id,a_val
R00000,8.6465
R00001,10.9609
R00004,7.7389
R00005,9.6993
R00007,7.463
R00008,0.9629
R00012,9.673
R00013,7.512
R00014,10.2455
R00015,6.0232
R00016,5.45
R00018,11.7902
R00019,0.5436
R00020,3.5449
R00021,10.8306
R00023,8.4101
R00024,6.8255
R00025,7.9745
R00026,7.8965
R00028,8.4744
R00029,2.284
R00030,10.2286
R00032,13.3563
R00034,13.3168
R00035,9.1194
R00038,14.7302
R00039,11.4808
R00040,7.6193
R00041,16.0417
R00042,18.6356
R00043,11.2521
R00044,7.4649
R00045,11.5961
R00046,10.022
R00047,13.6229
R00048,13.1381
R00049,14.9296
R00050,6.1789
R00051,5.1286
R00052,6.8868
R00053,21.2296
R00054,18.3962
R00055,8.8449
R00056,12.1643
R00057,7.8033
R00058,13.0328
R00059,2.0576
R00060,8.8687
R00061,14.2689
R00065,1.1785
R00066,11.2514
R00067,8.4189
R00071,3.1426
R00074,11.1622
R00076,10.953
R00077,9.3015
R00078,17.3435
R00079,11.1217
R00080,7.8706
R00081,12.8458
R00083,8.7403
R00085,19.2585
R00086,7.0274
R00089,10.2233
R00091,10.9897
R00094,15.3309
R00095,2.8757
R00096,11.4095
R00097,15.2696
R00098,7.6619
R00099,9.0003
R00100,5.369
R00101,9.6087
R00102,12.0913
R00103,13.5897
R00104,7.6876
R00105,10.9378
R00107,3.268
R00108,9.5787
R00109,14.4306
R00110,10.1272
R00112,8.4417
R00113,13.7748
R00114,9.2464
R00115,8.8006
R00116,16.6955
R00117,4.8871
R00118,14.5327
R00119,13.4979
R00121,17.0991
R00123,2.0904
R00125,8.3909
R00127,4.8709
R00128,8.6846
R00129,6.1088
R00130,11.1267
R00132,8.0026
R00133,12.3621
R00134,8.4549
R00135,11.2595
R00136,7.0957
R00138,5.6168
R00139,11.1354
R00140,9.5041
R00141,20.889
R00142,7.6554
R00143,14.5815
R00144,4.9267
R00145,6.4482
R00146,14.1675
R00147,0.5537
R00148,6.6661
R00149,18.9919
R00150,12.3185
R00151,9.9584
R00152,10.3859
R00153,11.3513
R00154,6.3231
R00155,14.1434
R00156,7.5033
R00157,3.8499
R00158,16.7283
R00159,10.3885
R00160,14.6278
R00162,13.8877
R00163,9.9302
R00164,13.3281
R00165,10.5867
R00166,16.0156
R00168,10.2895
R00169,14.6664
R00171,7.6634
R00172,12.994
R00173,11.7671
R00174,7.9923
R00175,14.3613
R00177,16.1836
R00178,6.5154
R00179,3.7456
R00180,5.8877
R00181,10.9538
R00185,8.9618
R00186,8.5209
R00187,19.4059
R00188,14.9093
R00189,18.9884
R00190,11.7126
R00192,9.2768
R00193,17.8884
R00194,15.4325
R00195,5.525
R00196,17.0434
R00197,12.0535
R00198,6.3989
R00199,5.2567
R00204,14.9584
R00205,6.9616
R00206,2.054
R00207,9.9773
R00208,9.522
R00209,9.2925
R00212,1.8249
R00213,10.3917
R00214,8.9941
R00215,9.0913
R00216,9.5227
R00217,8.7857
R00218,12.1171
R00219,15.5229
R00220,10.8617
R00221,5.9673
R00223,9.2533
R00224,9.0099
R00225,11.567
R00226,4.7769
R00227,4.6852
R00228,11.0808
R00229,8.6139
R00230,9.3411
R00231,6.0319
R00232,13.8233
R00234,10.8428
R00235,14.9411
R00236,1.9411
R00237,10.0877
R00238,12.1098
R00239,4.7075
R00241,11.9995
R00242,7.2128
R00243,7.9632
R00244,12.1478
R00245,8.4803
R00247,9.2691
R00249,9.6802
R00250,9.7745
R00252,3.5239
R00253,10.9353
R00254,4.2872
R00255,7.5215
R00256,5.3273
R00257,4.5844
R00258,11.5786
R00259,7.6735
R00260,7.4902
R00261,11.6602
R00262,2.2086
R00264,5.1398
R00267,10.0736
R00269,14.4156
R00271,12.4658
R00272,14.228
R00273,13.9711
R00274,3.2255
R00277,10.3864
R00278,3.9904
R00279,14.0755
R00280,9.6882
R00281,16.6956
R00282,5.9635
R00283,12.1317
R00284,15.3243
R00286,20.5469
R00287,14.4417
R00288,11.9977
R00289,13.3819
R00290,7.1443
R00291,15.6297
R00292,12.822
R00293,10.3246
R00294,4.2888
R00296,9.5298
R00298,8.298
R00299,11.1847
R00300,14.5549
R00301,8.1383
R00302,9.2806
R00303,7.2131
R00304,9.0737
R00305,17.0864
R00306,15.0896
R00307,7.6223
R00308,9.016
R00310,11.4861
R00311,0.6452
R00312,9.3213
R00313,6.6822
R00316,7.4129
R00317,3.6528
R00318,7.303
R00319,11.1056
