entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,7.8649,2.8483,2.7769,4.3224,8.4763,3.0161
E0001,2026-01-01T00:00:00Z,10.7194,3.4821,1.9527,3.878,10.5372,5.9264
E0002,2026-01-01T00:00:00Z,5.9372,1.5425,2.7601,5.1938,9.0608,5.1615
E0003,2026-01-01T00:00:00Z,6.7523,2.3574,3.746,5.0922,6.3714,3.9053
E0004,2026-01-01T00:00:00Z,7.0813,2.1948,2.1032,4.7815,6.7808,2.6452
E0005,2026-01-01T00:00:00Z,10.1023,1.6995,4.7186,4.3307,9.7561,4.1299
E0006,2026-01-01T00:00:00Z,8.6088,1.7931,3.4727,4.9856,7.3022,3.9917
E0007,2026-01-01T00:00:00Z,7.0589,3.9446,1.3824,5.1376,8.8562,4.5449
E0008,2026-01-01T00:00:00Z,8.7562,1.5833,1.7334,6.3446,8.3474,4.924
E0009,2026-01-01T00:00:00Z,6.8034,1.1953,5.228,5.7145,8.2626,3.1013
E0010,2026-01-01T00:00:00Z,7.9496,4.5988,4.4584,2.59,8.0912,6.3271
E0011,2026-01-01T00:00:00Z,8.3352,4.588,3.6857,3.9095,9.2934,4.2959
E0012,2026-01-01T00:00:00Z,9.0756,1.6063,2.8918,3.8863,10.0447,4.5382
E0013,2026-01-01T00:00:00Z,8.3159,2.833,4.22,4.1368,9.8154,3.5095
E0014,2026-01-01T00:00:00Z,8.4964,2.8792,2.5918,4.9561,9.2694,3.5655
E0015,2026-01-01T00:00:00Z,5.7724,1.6089,4.8918,2.7823,6.4115,4.4254
E0016,2026-01-01T00:00:00Z,10.5607,1.749,7.9009,4.5338,8.0738,3.8307
E0017,2026-01-01T00:00:00Z,6.1094,3.4941,2.8895,6.1608,11.7142,5.6901
E0018,2026-01-01T00:00:00Z,8.3376,2.3578,0.6692,4.6206,10.8465,5.2083
E0019,2026-01-01T00:00:00Z,5.6753,3.0936,1.3529,1.5872,7.3242,4.0827
E0020,2026-01-01T00:00:00Z,8.3802,4.7756,5.483,5.9815,9.3079,2.58
E0021,2026-01-01T00:00:00Z,7.2663,2.6606,3.2542,4.746,8.9869,4.1222
