entity_id,f1,f2,f3,f4,f5
E0000,7.117233,5.651727,4.972521,4.510188,2.234642
E0001,20.428252,37.478659,5.98445,6.098145,1.874186
E0002,11.138435,1.851539,13.289924,11.148004,3.523615
E0003,28.724667,6.627728,30.97498,9.621949,1.794222
E0004,23.601907,4.467955,10.209908,13.715262,1.879615
E0005,2.755245,24.14516,8.725941,7.755506,1.98936
E0006,6.744068,8.792353,8.291205,8.971076,1.474689
E0007,11.019814,14.752581,4.069293,9.424876,1.852942
E0008,21.078226,5.175375,5.779511,8.597395,2.112114
E0009,9.862486,4.768232,5.4235,8.104168,1.435064
E0010,6.18813,1.622893,5.705104,6.689366,1.74752
E0011,4.422755,7.978081,2.867405,9.812372,2.460243
E0012,40.841959,12.869824,24.305579,47.248464,2.65484
E0013,1.435728,3.299913,2.717553,6.734065,2.270501
E0014,10.686361,9.900804,31.424561,4.261087,2.397884
E0015,8.665133,5.298465,9.243461,38.103233,1.831246
E0016,4.739249,1.924406,12.810307,6.873195,2.238648
E0017,7.682912,12.60531,2.494059,5.30517,2.426887
E0018,8.283016,7.431493,3.792139,8.025962,1.732213
E0019,7.174109,8.396143,12.918403,6.642534,2.134717
E0020,25.357142,3.553989,9.878768,7.526199,1.623605
E0021,3.170651,8.895761,17.990841,4.165481,1.966147
E0022,7.808611,3.159293,5.911477,24.620558,0.931118
E0023,3.31025,11.894092,7.744361,11.537064,3.120133
E0024,4.486942,4.80498,8.952856,2.941877,2.551767
E0025,23.504323,7.641542,2.246614,1.793805,2.471778
E0026,6.013825,9.96874,6.748491,6.681454,1.000304
E0027,17.225516,9.111968,2.134279,23.086687,2.744121
E0028,8.882055,7.251908,2.716313,6.852648,2.281052
E0029,6.707012,2.978576,2.579744,9.026523,2.269124
E0030,3.659077,6.698323,15.00567,7.322434,1.817559
E0031,6.535632,2.270354,6.309093,7.141571,1.353936
E0032,15.893653,20.902902,4.261315,3.862643,2.763908
E0033,16.260254,15.417866,9.380024,4.715428,1.771606
E0034,22.744472,5.241501,9.297121,4.959605,1.418397
E0035,5.426737,3.442211,18.692379,9.235038,2.629911
E0036,4.658248,33.722003,11.642784,2.89904,2.014211
E0037,7.517185,18.168211,128.425829,9.891664,2.670033
E0038,11.642113,14.606403,12.373482,4.253511,2.144043
E0039,4.252151,5.095986,2.56559,4.262084,1.536462
E0040,13.752355,1.493651,21.032951,13.178927,1.960789
E0041,11.371774,24.058252,36.945917,6.054386,1.713061
E0042,7.468474,25.693496,3.212909,2.352379,1.829851
E0043,7.967662,3.908668,12.564448,4.366646,2.100243
E0044,19.926089,21.618864,25.806674,3.468372,1.920533
E0045,4.220363,2.707844,18.775461,9.153364,2.42153
E0046,10.783737,4.679569,11.943368,1.588516,1.032163
E0047,5.369428,11.560175,4.803239,3.252427,2.503383
E0048,9.969428,5.966687,3.4942,8.177869,2.556251
E0049,9.311157,10.301696,14.296839,34.449467,2.078952
E0050,3.200798,12.204374,12.358301,90.670103,2.898379
E0051,5.063944,13.186826,9.128166,17.018036,2.317287
E0052,9.016893,8.496674,7.305696,13.283382,1.500457
E0053,8.275605,6.06962,4.7246,6.048157,3.467162
