row_id,account_id,event_time,amount,currency
R00000,A0034,1772328120000,11.5,GBP
R00001,A0025,1772332260000,15.57,GBP
R00002,A0058,1772332620000,17.61,SEK
R00003,A0057,1772336520000,27.82,EUR
R00004,A0030,1772342160000,77.8,USD
R00005,A0007,1772343780000,4.87,EUR
R00006,A0037,1772368920000,78.98,EUR
R00007,A0019,1772370540000,47.42,SEK
R00008,A0042,1772372280000,146.91,EUR
R00009,A0000,1772372340000,5.19,SEK
R00010,A0035,1772376480000,38.61,GBP
R00011,A0038,1772387460000,13.4,GBP
R00012,A0029,1772393760000,22.49,SEK
R00013,A0048,1772393760000,77.08,USD
R00014,A0000,1772404980000,20.85,SEK
R00015,A0020,1772406600000,10.45,SEK
R00016,A0025,1772419260000,5.41,USD
R00017,A0021,1772420220000,71.32,USD
R00018,A0012,1772422080000,11.45,GBP
R00019,A0050,1772425800000,28.1,EUR
R00020,A0050,1772435280000,16.6,USD
R00021,A0043,1772446380000,27.4,EUR
R00022,A0025,1772451540000,55.3,USD
R00023,A0056,1772463480000,24.34,EUR
R00024,A0004,1772472000000,37.33,GBP
R00025,A0010,1772472840000,14.72,GBP
R00026,A0040,1772496120000,100.85,USD
R00027,A0003,1772505240000,52.56,GBP
R00028,A0035,1772508660000,37.77,EUR
R00029,A0004,1772511300000,50.85,USD
R00030,A0046,1772511540000,119.95,EUR
R00031,A0039,1772539200000,91.16,USD
R00032,A0018,1772546460000,16.16,SEK
R00033,A0000,1772548260000,29.21,SEK
R00034,A0055,1772555940000,4.1,EUR
R00035,A0031,1772568840000,10.22,SEK
R00036,A0040,1772569140000,237.32,USD
R00037,A0044,1772573460000,1.81,USD
R00038,A0024,1772577480000,125.85,EUR
R00039,A0057,1772578020000,18.31,SEK
R00040,A0033,1772579820000,17.42,USD
R00041,A0020,1772585040000,271.54,EUR
R00042,A0049,1772586000000,28.19,USD
R00043,A0011,1772592120000,12.12,EUR
R00044,A0024,1772595780000,30.89,GBP
R00045,A0045,1772607060000,19.48,USD
R00046,A0059,1772607960000,48.97,EUR
R00047,A0007,1772617200000,44.95,GBP
R00048,A0007,1772621700000,11.26,EUR
R00049,A0043,1772634600000,15.44,SEK
R00050,A0022,1772636640000,40.98,USD
R00051,A0000,1772637360000,8.28,SEK
R00052,A0054,1772639340000,32.14,EUR
R00053,A0023,1772655240000,21.5,USD
R00054,A0017,1772668140000,53.52,GBP
R00055,A0005,1772671620000,311.51,SEK
R00056,A0002,1772672220000,12.47,GBP
R00057,A0011,1772678040000,18.62,USD
R00058,A0035,1772682180000,19.86,USD
R00059,A0022,1772691360000,40.73,EUR
R00060,A0044,1772698260000,129.14,USD
R00061,A0010,1772699580000,43.93,SEK
R00062,A0048,1772699760000,13.92,GBP
R00063,A0025,1772710860000,62.63,EUR
R00064,A0007,1772716080000,3.86,SEK
R00065,A0025,1772720820000,14.82,USD
R00066,A0000,1772728740000,43.41,SEK
