account_id,event_time,f1,f2,f3
A0000,1770362760000,1.2356,1.4675,-1.5396
A0000,1771017300000,1.0155,2.7297,4.7448
A0000,1771958100000,-1.6814,0.2425,-0.3092
A0000,1772305740000,1.3026,-2.6093,0.4522
A0000,1773979380000,-0.1342,0.3465,0.0189
A0000,1774147140000,0.1035,2.0261,1.8257
A0001,1770177960000,2.0427,-1.9129,-0.2361
A0001,1771249560000,1.7274,-1.1869,-1.3546
A0001,1771879020000,-3.4474,-0.9315,0.0757
A0001,1773424920000,0.9303,-0.0965,-1.9233
A0001,1774412220000,-4.6343,0.8377,-2.8392
A0001,1774538340000,-1.9991,-0.4119,-1.8878
A0002,1770848220000,0.1283,0.7662,-3.2773
A0002,1771099740000,-0.1114,-1.947,-2.4884
A0002,1771128360000,-1.9303,-1.761,1.2571
A0002,1771571760000,0.7671,-0.9502,3.0357
A0002,1771869240000,1.3959,1.1177,-0.1652
A0002,1773695700000,-1.9317,1.4933,0.9527
A0002,1774522440000,-1.0796,-0.4615,-1.3149
A0003,1771083420000,3.2138,0.431,1.2328
A0003,1772215740000,0.1626,2.3534,0.7503
A0003,1772377620000,-0.384,-1.1928,-2.1437
A0003,1772567400000,1.7552,2.0332,0.9369
A0003,1773928020000,-0.5337,0.9329,0.1415
A0003,1774333020000,-2.0616,-0.7952,1.7964
A0004,1770366000000,-0.4101,-0.0768,2.1338
A0004,1770580800000,2.9132,1.8262,1.7446
A0004,1771144620000,0.5511,-2.718,6.9546
A0004,1771252320000,-0.6321,-1.3122,1.5398
A0004,1772233260000,-2.2816,0.2808,3.466
A0004,1772390640000,0.8179,1.6318,-1.1868
A0004,1772985540000,1.6399,-3.2194,-0.2819
A0004,1773573840000,-1.2714,2.561,-0.0639
A0004,1773700080000,-1.6747,0.3503,-1.2182
A0004,1774481160000,1.1915,-1.1565,1.5217
A0005,1770021720000,3.097,0.947,0.5557
A0005,1771962960000,0.1335,-1.4227,-0.5655
A0005,1772114760000,1.2825,0.3797,0.9642
A0005,1772306280000,7.4066,-4.085,1.0912
A0005,1772487660000,5.1633,0.5585,-2.7752
A0005,1774479480000,-0.0527,1.325,-0.7519
A0005,1774709160000,0.4151,-1.6711,1.7061
A0005,1774945380000,0.7137,2.607,-1.7208
A0006,1770817140000,-3.1775,-1.5925,0.9498
A0006,1771295340000,3.1107,1.6991,-2.3722
A0006,1771456920000,1.9383,2.9881,-0.3932
A0006,1772278440000,-1.5077,2.6271,-0.1258
A0006,1773070380000,-0.8966,-1.9404,-3.8722
A0006,1773909360000,3.2436,1.2043,0.2792
A0006,1774265160000,-0.0455,2.1651,4.0424
A0007,1770003360000,1.8536,0.5454,2.2482
A0007,1771087920000,1.5359,-0.3452,3.5216
A0007,1771359660000,-0.1862,0.1408,1.1541
A0007,1771680240000,2.5403,-1.9055,-2.2527
A0007,1771984980000,1.216,0.9161,2.4946
A0007,1773598860000,1.2386,0.6069,-1.4101
A0007,1774162440000,-0.243,1.7441,1.2415
A0008,1771388700000,0.8656,-0.2685,3.211
A0008,1772867340000,-0.2502,2.6375,0.3435
A0008,1773014400000,2.0448,-0.8822,-1.0327
A0008,1773661740000,-0.3384,-1.0161,1.5188
A0008,1773915600000,1.7714,-1.2662,-1.0151
A0008,1774297560000,2.4721,-3.045,-2.3483
A0008,1774929660000,-2.8756,-0.0803,-3.7727
A0008,1775042640000,3.9997,2.5899,0.3709
A0009,1771854300000,1.0179,-1.9457,-1.3456
A0009,1772024100000,-0.8001,-2.7772,-0.886
A0009,1772162520000,-2.4575,0.245,1.872
A0009,1772317920000,-0.7495,0.2828,1.7742
A0009,1773496680000,0.7119,-0.1854,3.6837
A0009,1774176540000,-1.71,-0.3974,-1.5232
A0010,1770984180000,-1.5526,2.9068,2.1252
A0010,1771073880000,-1.5367,-0.8135,-1.0885
A0010,1771628580000,0.8968,1.6207,-4.5973
A0010,1772156280000,-0.0829,-2.9996,5.0804
A0010,1773866220000,-4.0443,0.7536,-1.8617
A0010,1774086300000,-0.4777,-2.2095,-0.7816
A0010,1774192200000,-3.8794,4.5537,-2.0295
A0011,1770929880000,-0.7292,0.5231,0.6218
A0011,1770954540000,1.1315,0.4308,2.6521
A0011,1771383060000,-0.3504,-1.2124,1.4068
A0011,1773533280000,-0.0617,-0.552,-0.5265
A0011,1773656340000,-0.2175,-3.1577,-1.4504
A0011,1774242360000,-1.6692,-3.5446,-2.875
A0011,1774767720000,1.5131,2.8887,2.7912
A0012,1770439200000,1.5588,1.5187,-1.5629
A0012,1771606140000,-1.2759,-0.7348,0.6489
A0012,1772086500000,-2.3218,-1.7095,0.3176
A0012,1773050100000,0.2845,3.8864,-0.5593
A0012,1773429300000,-2.0717,0.2189,-2.0917
A0012,1773457020000,-0.213,-0.5278,-0.7775
A0012,1773644880000,-0.5539,0.0336,1.4474
A0013,1770829620000,1.8866,-1.8805,-0.8962
A0013,1772489460000,1.3446,0.1934,-2.042
A0013,1773339240000,-0.465,0.8014,-1.5138
A0013,1773762000000,-0.335,-0.3878,-2.2714
A0013,1774250580000,-1.1669,-1.8736,1.3687
A0013,1774440060000,-0.1217,-2.9315,1.5413
A0014,1770790800000,2.7978,1.0088,-2.0689
A0014,1771301100000,0.8175,-3.3133,0.119
A0014,1771912740000,-0.691,2.2827,-0.6854
A0014,1773189120000,0.7965,1.3145,4.8407
A0014,1773644340000,-0.2483,0.5547,0.2551
A0014,1773970980000,-0.084,-0.2083,1.0346
A0014,1774537140000,-0.2665,1.8711,-2.1203
A0014,1774734540000,-3.7039,0.494,0.4942
A0015,1770568440000,3.0276,-2.9804,0.3027
A0015,1770633360000,2.1492,1.7883,-2.2389
A0015,1772087700000,-1.5612,0.8178,-0.0368
A0015,1772673180000,1.6847,2.6309,2.4117
A0015,1773620160000,-1.9814,-1.6691,-0.4959
A0015,1773928260000,-0.3198,0.1295,1.9918
A0016,1770131040000,-0.1135,0.0941,-0.9931
A0016,1770229140000,3.4485,-0.1618,1.0175
A0016,1770333240000,1.7775,-3.9832,1.6802
A0016,1771651260000,1.5281,-0.5181,0.3275
A0016,1772476140000,-0.1755,0.7023,0.4655
A0016,1773606000000,-2.4273,-1.6279,-2.5087
A0016,1773852420000,-0.758,-1.0694,-2.112
A0016,1773907680000,-2.5314,-0.9249,-3.2174
A0017,1770195000000,0.884,1.6922,-1.8977
A0017,1770536520000,-2.7785,-1.8956,-1.689
A0017,1771603080000,2.105,-0.6142,0.3206
A0017,1773172560000,-0.3722,-0.7999,0.3064
A0017,1774621260000,0.7182,2.7107,-0.769
A0018,1770068700000,-1.0001,-2.5996,0.2881
A0018,1770343200000,-2.2647,1.0619,0.3809
A0018,1771268040000,-2.273,-0.6233,-3.2885
A0018,1771772940000,-0.569,-1.2978,0.7333
A0018,1772149440000,2.6288,-1.1595,0.1678
A0018,1772440080000,0.3212,1.8539,-1.5414
A0018,1773409380000,-2.7165,-2.3659,-1.2806
A0018,1774074180000,-4.4418,2.8812,-2.9292
A0018,1774383660000,-1.5969,-0.5208,-0.6766
A0019,1770337860000,-1.9186,-0.7421,-1.4954
A0019,1771279140000,-0.0961,-2.8126,-3.1404
A0019,1771296660000,0.9713,2.9897,4.1081
A0019,1772305020000,2.9917,1.777,-0.3084
A0019,1772420940000,2.0394,2.6109,3.9898
A0019,1773593580000,1.0614,0.7819,1.3337
A0019,1774629180000,3.7607,2.1759,-1.6783
A0020,1770384300000,-1.5105,-0.3293,1.6514
A0020,1771044000000,-2.7417,-1.7592,1.1733
A0020,1771709820000,0.8455,0.9556,-1.1551
A0020,1772468640000,-1.9984,6.8279,2.9838
A0020,1773579720000,-1.5216,1.3071,-2.3091
A0020,1773824100000,1.3928,0.4691,0.7182
A0020,1774218420000,-1.3031,-1.1851,1.9818
A0020,1774821660000,-0.7872,-1.0463,0.6182
A0021,1769964960000,-1.6278,1.5369,-1.2681
A0021,1770659580000,-0.907,-0.8708,-3.0687
A0021,1770773280000,1.4405,0.8792,-0.2434
A0021,1772475420000,2.6568,-2.7601,-1.1338
A0021,1773086520000,-1.6769,-0.3411,-0.8437
A0021,1774045680000,-1.0826,-1.8694,1.8182
A0021,1774884420000,1.5102,-1.8101,-1.0792
A0022,1769913900000,2.7064,2.2864,-0.0403
A0022,1770112260000,2.3623,2.3529,-0.1232
A0022,1770347340000,-0.8161,0.739,-1.7008
A0022,1771195860000,-1.0776,-2.5474,1.8442
A0022,1772321940000,2.121,2.9839,-1.6516
A0023,1770267840000,-3.8903,2.0548,-0.4901
A0023,1770851040000,3.125,-0.0039,1.8207
A0023,1771257420000,0.4682,0.9524,-2.0738
A0023,1771428000000,1.323,1.1854,-1.897
A0023,1771779180000,-3.5386,-2.5384,-1.5737
A0023,1773878400000,-0.8536,4.0292,4.3269
A0024,1770938160000,-0.7528,-2.3767,-0.372
A0024,1771620780000,-1.0462,3.9075,2.6291
A0024,1771967280000,-0.695,-1.2506,1.2021
A0024,1772204460000,1.1973,-2.506,-2.3206
A0024,1773818280000,0.0492,-2.063,1.5068
A0024,1774617900000,0.1843,-1.5699,0.2824
A0025,1769942880000,-2.171,3.3405,-1.0865
A0025,1770680460000,-1.5095,1.5895,-2.2257
A0025,1771052460000,-0.2226,0.1095,-0.6473
A0025,1771301220000,0.1546,2.4829,1.5313
A0025,1771968660000,-0.0711,3.914,0.7318
A0025,1772627220000,2.69,3.5429,3.1731
A0025,1774223460000,-3.1313,-1.4218,-0.9412
A0025,1775082360000,-2.3842,-0.7647,-2.1756
A0026,1770484800000,-1.5471,2.4314,-0.0689
A0026,1771147980000,-0.6378,1.4421,0.5141
A0026,1772257320000,0.5105,-0.5144,-0.8098
A0026,1772357220000,1.0327,-0.1123,0.4678
A0026,1772925300000,0.1747,-0.3738,0.92
A0026,1774581240000,-1.1472,2.424,1.2506
A0027,1769927640000,-0.333,1.6217,-0.1561
A0027,1770385560000,3.7826,3.0769,0.7639
A0027,1770864120000,-0.1372,1.0785,2.9099
A0027,1772413800000,-0.9571,-5.4714,1.4065
A0027,1773365640000,1.3706,-2.8373,2.4421
A0027,1773868020000,-1.0377,-2.9485,-2.8507
A0027,1774119660000,-2.5972,0.9671,1.241
A0028,1771430820000,-1.8869,-0.1931,0.418
A0028,1771500660000,0.9555,-0.927,0.8889
A0028,1772180700000,2.5376,-1.5085,-0.3668
A0028,1772308980000,-3.9977,1.5363,-1.1259
A0028,1772378100000,0.5414,-0.1427,-1.0989
A0028,1773006780000,-0.1952,0.9999,0.6391
A0028,1773989400000,2.1145,-2.1332,-2.4686
A0028,1774122480000,-0.5659,1.3543,2.9552
A0028,1775064060000,0.7731,0.3507,2.9017
A0029,1770255960000,0.5972,-0.572,1.0117
A0029,1770430680000,-1.022,0.6726,-0.788
A0029,1770808980000,0.4382,-1.179,0.495
A0029,1771910640000,-0.5208,3.9217,2.7703
A0029,1773075780000,-5.1998,-0.6448,-2.371
A0029,1773177600000,0.9459,0.963,1.2787
A0029,1773559500000,0.1018,-2.6453,0.5087
A0029,1774152780000,-0.2915,-1.1101,0.4512
A0029,1774410060000,1.5408,3.9281,-3.7822
A0030,1770100980000,-0.0168,-1.01,3.7489
A0030,1771494780000,1.0535,1.583,-2.065
A0030,1772017560000,-1.5065,-2.3963,-0.8937
A0030,1773403800000,3.0249,0.6175,0.6726
A0030,1773564780000,-3.157,1.9196,-0.8663
A0030,1773851880000,0.7503,2.2399,-0.6709
A0031,1770318120000,-0.6309,1.9022,1.2323
A0031,1771869240000,-1.425,-0.2685,-3.7729
A0031,1771953720000,0.7526,-0.7114,2.3907
A0031,1772013900000,-0.2136,1.9879,-0.0478
A0031,1772365140000,-1.0415,2.2455,-3.1621
A0031,1772477340000,4.3626,-3.5223,-0.5382
A0031,1773859200000,1.6382,0.7177,1.1565
A0032,1770022980000,-0.2535,-0.4753,-0.6625
A0032,1770959820000,0.0589,0.7498,1.9434
A0032,1771330440000,1.9086,0.5511,-2.8255
A0032,1771797240000,-1.9566,3.6764,-0.9444
A0032,1772575080000,-2.1234,1.9974,-2.0735
A0032,1773075360000,-1.29,1.4454,-1.8075
A0032,1773543660000,2.2652,3.0843,0.7683
A0032,1774050420000,-0.2865,-1.0537,-0.329
A0033,1769953860000,1.932,-1.3168,1.7647
A0033,1770406020000,1.3102,3.4664,1.8711
A0033,1770503580000,-0.3224,1.842,-3.4576
A0033,1770695160000,-2.897,-0.431,0.0526
A0033,1770921120000,0.3406,0.4597,-1.8861
A0033,1771022580000,-0.1588,3.9207,-1.3565
A0033,1771065840000,0.937,3.2308,2.7693
A0033,1771994820000,-2.7123,-0.3811,-0.8851
A0033,1773167940000,2.7127,-1.2359,0.8905
A0033,1774804800000,-1.1704,-1.5912,-0.9257
A0034,1770064740000,-0.9922,-1.9833,-2.9382
A0034,1770235200000,2.9425,-0.9994,0.6518
A0034,1770378000000,-1.2471,1.2838,3.5686
A0034,1771221420000,1.2263,0.304,1.6563
A0034,1771445700000,-1.1473,-2.358,0.8892
A0034,1771578360000,-0.6274,1.5453,-3.2844
A0034,1772250540000,0.5924,0.0011,3.1822
