row_id,status,balance,updated_at
R00090,closed,-1034.28,1770006540000
R00333,active,6758.51,1770228000000
R00106,active,9080.06,1770302580000
R00292,dormant,5505.66,1770371160000
R00016,dormant,7491.07,1770267060000
R00087,dormant,3914.7,1770423480000
R00192,closed,1440.11,1770202920000
R00246,closed,1561.69,1769944740000
R00176,closed,6209.1,1770024180000
R00354,active,3908.71,1770243660000
R00341,closed,5553.14,1770539700000
R00146,closed,3704.37,1770506520000
R00282,active,6305.87,1770274620000
R00148,closed,6330.09,1770565020000
R00358,active,7868.26,1770668460000
R00382,active,4110.81,1770626880000
R00245,closed,4374.49,1770147180000
R00295,dormant,6532.46,1770277860000
R00312,closed,4299.92,1770493980000
R00326,active,2909.43,1770167100000
R00305,closed,4699.42,1770301440000
R00062,closed,3077.76,1770422160000
R00344,dormant,7321.14,1770128100000
R00131,dormant,9182.59,1770028560000
R00199,active,3087.14,1770428580000
R00194,active,5428.97,1770737280000
R00093,closed,6230.77,1770245820000
R00205,closed,6109.65,1770191820000
R00102,active,6215.17,1770487560000
R00178,dormant,3855.97,1770161700000
R00379,dormant,-424.93,1770562440000
R00032,dormant,625.15,1770707400000
R00360,dormant,3276.48,1770698520000
R00169,active,2984.29,1770693480000
R00363,active,5563.26,1770400080000
R00055,closed,4440.08,1770478140000
R00387,dormant,8866.8,1770711120000
R00020,closed,4620.5,1770360780000
R00067,active,4641.07,1770589140000
R00085,closed,2990.81,1770086040000
R00047,dormant,5564.17,1770771240000
R00325,closed,4498.14,1770526260000
R00332,dormant,1342.35,1770387360000
R00165,active,2855.4,1770642360000
R00225,dormant,118.41,1770256380000
R00399,dormant,4400.49,1770028380000
R00395,closed,6619.44,1770487080000
R00310,closed,5795.41,1770428760000
R00383,active,4293.47,1770448440000
R00119,active,3317.41,1770018900000
R00394,active,7482.41,1770121500000
R00218,closed,6185.57,1770411360000
R00207,closed,4252.35,1770315120000
R00175,dormant,5005.81,1770492480000
R00177,active,2613.48,1770379260000
R00302,dormant,4297.06,1770144780000
R00252,closed,6778.5,1770201240000
R00340,dormant,3027.2,1770504660000
R00322,dormant,5764.44,1770267180000
R00222,active,10261.99,1770383700000
R00121,dormant,5683.16,1770386580000
R00068,active,377.9,1770600780000
R00098,dormant,2827.23,1770216420000
R00259,closed,1191.96,1770246540000
R00034,active,2656.88,1770404400000
R00116,closed,5656.68,1770058800000
R00372,closed,2583.33,1770578580000
R00188,closed,6818.69,1770455520000
R00004,closed,1152.62,1770136080000
R00276,closed,1514.1,1770508620000
R00256,dormant,3977.57,1770465360000
R00113,dormant,6757.72,1770127020000
R00231,active,4969.6,1770359580000
R00073,dormant,2942.7,1770511440000
R00036,closed,4936.56,1770542760000
R00061,closed,4880.8,1770126720000
R00183,active,2911.28,1770538800000
R00154,active,2564.24,1770429900000
R00182,dormant,6383.23,1770070140000
R00033,dormant,6811.46,1770220620000
R00244,active,3912.74,1770488100000
R00015,dormant,7111.58,1770267780000
R00195,closed,3769.68,1770004560000
R00355,dormant,3146.46,1770261180000
R00014,dormant,5151.55,1770623820000
R00022,active,6064.42,1770116640000
R00108,closed,5318.77,1770341820000
R00209,dormant,742.58,1770660120000
R00105,active,5021.02,1770237180000
R00151,active,1333.48,1770404700000
