row_id,f1,f2,f3,f4
R00400,-3.556903,1.550963,6.671318,3.774312
R00401,0.157893,2.353879,4.796688,3.616376
R00402,-4.229413,1.109495,5.621371,3.393705
R00403,-1.190887,2.587432,-1.213566,2.821951
R00404,-3.671949,1.602867,6.420694,3.336
R00405,5.774622,2.206423,1.739691,3.159796
R00406,2.842204,1.848805,3.086737,1.830844
R00407,-1.69292,1.902206,7.619719,2.140857
R00408,2.694762,1.606386,9.140772,2.961209
R00409,2.880347,2.443215,6.540529,2.292925
R00410,0.272944,1.73223,-2.881332,3.493731
R00411,3.150798,1.690079,9.809564,1.641159
R00412,-2.015673,1.637021,6.241605,2.968538
R00413,-6.718173,2.342093,3.584185,3.445595
R00414,1.080893,1.628498,4.154601,3.060246
R00415,-4.6381,1.913303,4.689239,2.785447
R00416,-1.421894,0.948907,2.4428,2.190522
R00417,0.504348,2.615945,5.790544,2.67144
R00418,-1.398708,0.969195,3.392701,2.781875
R00419,-1.946844,1.918995,5.277874,3.757702
R00420,-2.740066,2.497589,6.264459,2.545353
R00421,-3.825423,1.333203,6.833669,2.889252
R00422,-0.387289,1.517366,6.918711,2.273511
R00423,-4.211297,1.553053,4.93972,2.392123
R00424,-5.624861,1.60231,4.431862,1.384615
R00425,-2.763596,2.50836,4.193327,2.302233
R00426,0.092707,2.005534,2.496032,2.482234
R00427,0.414708,2.453607,3.090927,2.440873
R00428,-1.461481,1.785469,3.538902,3.348899
R00429,-0.804393,2.18985,2.5922,2.478176
R00430,0.513562,1.020398,2.107955,3.865159
R00431,-3.438539,1.67121,7.443617,3.20506
R00432,-2.508332,1.85058,5.226924,2.419257
R00433,0.681354,1.770365,8.665835,2.811606
R00434,-3.005109,2.361134,3.507313,3.20422
R00435,0.439951,2.11939,6.47773,2.869285
R00436,-3.57816,2.245089,8.244252,3.06475
R00437,2.755492,2.270186,7.548732,3.305348
R00438,0.356146,1.661042,5.570406,3.386028
R00439,-1.484033,2.287466,7.294194,2.960093
R00440,-4.257817,2.360295,9.20411,3.454622
R00441,3.325993,2.216585,4.685107,2.776485
R00442,-2.724352,2.033548,7.217352,3.272586
R00443,-4.405009,1.751509,4.36782,3.033276
R00444,0.553029,2.645806,6.458724,2.137994
R00445,0.66053,1.316353,5.615869,3.0672
R00446,-2.692507,1.954002,5.073525,2.364594
R00447,0.485455,3.821106,6.934809,3.132185
R00448,-0.526645,2.024071,4.414674,3.979985
R00449,-0.281149,3.603608,5.1598,3.236741
R00450,-2.978319,2.412891,3.306481,2.599982
R00451,-1.480334,2.06884,6.395613,1.628177
R00452,-0.467206,2.004786,3.681246,3.000266
R00453,-1.110999,0.548803,7.987729,3.026307
R00454,-1.374542,2.405712,5.573163,2.087629
R00455,1.672404,2.618879,5.673662,2.630957
R00456,1.653214,1.929586,6.684457,2.63267
R00457,0.403421,1.784724,3.081386,2.568767
R00458,0.375884,0.775951,3.962234,2.776308
R00459,-1.292898,2.431642,2.471434,2.92768
R00460,-2.310187,2.164054,3.247437,3.172098
R00461,3.511495,1.333623,4.502412,2.293391
R00462,3.467592,1.638468,4.350533,2.266946
R00463,0.692709,1.25953,6.114318,2.180644
R00464,-3.10361,2.501779,6.419195,2.784691
R00465,-1.455735,2.966521,4.683803,2.937316
R00466,-1.322085,2.006804,4.476795,2.00168
R00467,-0.126447,1.460208,4.565069,2.445235
R00468,-2.005727,2.439608,5.066892,2.883309
R00469,-3.792402,2.62006,4.944552,2.462582
R00470,0.497711,2.50659,4.648891,1.760176
R00471,-3.208098,1.938625,2.193137,1.255279
R00472,-1.409527,2.534486,3.467779,1.954447
R00473,-2.626032,2.54591,2.927655,3.013786
R00474,-0.63634,0.342859,5.888023,2.605334
R00475,0.312572,2.480128,5.710194,2.76381
R00476,-1.657825,1.937468,5.593017,1.78149
R00477,-2.095526,1.519999,1.463462,3.089513
R00478,-2.475894,2.073633,4.677302,2.565564
R00479,-0.909226,1.663399,6.759879,2.483296
R00480,-3.679353,2.082969,2.34332,3.31978
R00481,-1.710063,2.69083,3.986211,3.121356
R00482,-3.51874,1.851502,6.629534,2.468444
R00483,-4.187023,2.152504,4.130042,2.566236
R00484,0.046846,2.057311,4.182872,3.010161
R00485,1.828738,1.501691,5.784402,2.334704
R00486,-3.087218,0.523876,3.536736,1.647107
R00487,-2.165017,1.712729,2.673819,1.653791
R00488,-0.588972,2.489996,4.950865,2.831938
R00489,-0.729013,2.764118,5.375035,2.517357
R00490,-1.710241,2.339551,1.819644,2.995858
R00491,0.353321,2.747944,3.957606,1.185977
R00492,-1.787869,1.502251,1.332021,2.642337
R00493,-1.050207,3.222977,5.479479,3.425736
R00494,-1.609899,2.058905,0.316563,1.532638
R00495,-2.607095,1.127697,8.093238,2.167144
R00496,-2.572286,3.042219,5.44649,1.878319
R00497,-2.161644,1.788026,7.187714,2.756967
R00498,-3.858619,1.879397,3.692443,2.562119
R00499,-0.327445,2.229346,3.832376,3.405452
R00500,-1.623322,1.930927,3.139337,3.14071
R00501,-2.888487,1.815231,8.530954,1.436132
R00502,2.544768,3.0441,5.517016,2.083775
R00503,1.441545,2.464419,4.630012,3.105631
R00504,-1.342263,0.504489,3.781987,3.343275
R00505,-5.803801,2.011552,6.484863,3.437287
R00506,0.513807,1.335686,2.582232,3.591164
R00507,-0.319076,2.265501,6.366459,2.464174
R00508,-3.667078,1.464131,3.020988,3.102564
R00509,1.26332,2.952112,8.238188,2.701533
R00510,4.162829,2.77622,5.381109,3.290946
R00511,0.144935,2.625614,2.06162,2.675497
R00512,-1.49685,2.866215,7.431983,3.198303
R00513,-1.716335,1.95322,6.338604,3.530715
R00514,-0.806302,2.94748,-0.709994,2.568004
R00515,1.505456,3.589954,2.465163,1.738385
R00516,-2.641185,1.729642,2.547893,2.931914
R00517,-2.74514,1.921609,4.453905,2.825126
R00518,-0.886399,1.446095,9.846656,1.908945
R00519,3.613338,1.049918,3.778141,2.875459
R00520,-2.07145,2.337023,0.694811,3.485283
R00521,-1.193436,2.170951,0.936188,2.865273
R00522,-2.43296,0.923575,3.108451,2.921257
R00523,0.707601,1.5758,-0.16727,3.521094
R00524,-0.668836,1.290645,9.529484,1.505663
R00525,0.226781,2.460206,1.633092,1.885197
R00526,0.41084,1.632762,3.382837,3.320469
R00527,-2.399815,2.241971,2.553483,1.051644
R00528,-1.477647,2.372438,3.710758,2.975898
R00529,-1.188107,2.519191,3.683117,3.182082
R00530,-5.948084,2.42501,6.67269,2.138197
R00531,-3.373513,2.177246,6.561715,2.449711
R00532,-0.16649,2.351256,9.241736,2.119155
R00533,-2.440895,2.24892,3.742601,3.372417
R00534,-1.400877,1.40157,4.315156,1.587964
R00535,1.302118,2.064754,5.609152,2.013793
R00536,0.722967,1.950166,2.484097,2.439873
R00537,0.958649,2.067338,6.779191,3.118821
R00538,-0.273154,3.225042,3.934344,2.766691
R00539,-3.985069,1.574783,5.326807,2.041943
R00540,1.13367,2.106903,4.678019,2.71127
R00541,-1.676666,1.921424,8.380931,2.688004
R00542,-1.295152,2.87824,3.129456,2.156008
R00543,1.975723,2.272219,6.042951,2.770647
R00544,1.166722,1.786931,4.970696,1.968242
R00545,-5.176707,1.757076,4.028426,2.57827
R00546,-0.571392,2.378226,2.601073,1.578188
R00547,-2.423502,1.020165,7.087988,2.407878
R00548,-4.340956,2.624676,3.600326,2.081868
R00549,-2.803805,2.883641,0.631249,2.75031
R00550,1.199685,0.828812,6.760762,2.859019
R00551,-6.607681,0.899782,5.070506,1.813288
R00552,-4.076208,1.437815,5.086987,2.79122
R00553,0.3335,1.656163,6.83744,2.277477
R00554,0.414425,2.095112,6.595588,3.690743
R00555,0.140469,2.549086,6.384589,2.220647
R00556,1.025194,1.290834,1.607299,2.098703
R00557,-0.972875,2.943064,1.362015,3.351144
R00558,-3.428061,2.880016,4.117488,1.458028
R00559,4.559323,2.65915,7.667589,3.103682
R00560,-1.807979,0.976599,1.784676,3.320788
R00561,-1.586767,2.193738,6.317901,2.221783
R00562,-0.849941,0.731943,3.223889,2.6534
R00563,-2.517052,1.073315,8.427026,1.333391
R00564,0.22194,2.138557,0.757049,2.683088
R00565,-3.483542,2.115587,2.703642,3.286625
R00566,-0.719536,2.96027,4.145318,2.52866
R00567,-2.427805,2.105564,6.990417,4.19965
R00568,-0.327842,1.831344,4.040747,1.933245
R00569,-0.200191,1.349097,3.417494,3.356936
R00570,0.849613,2.906282,5.560648,3.055543
R00571,-0.31434,2.951231,0.379346,2.874083
R00572,-4.599732,2.610306,7.567726,2.869481
R00573,-1.094578,1.900959,3.545815,2.32928
R00574,2.822017,2.570498,5.893896,2.788815
R00575,-1.438006,1.403739,5.65172,3.195385
R00576,-3.360541,3.343337,5.4594,1.606409
R00577,-2.16344,2.881091,8.907832,1.497291
R00578,-2.376935,2.639142,3.516135,2.53017
R00579,-0.349129,1.779964,5.131952,3.182533
R00580,-3.485814,2.594348,3.309499,2.131027
R00581,-2.262856,2.423349,3.112103,1.62444
R00582,-1.992811,2.304158,5.059676,3.406402
R00583,-4.355669,2.535526,7.131661,2.526023
R00584,-6.208794,2.469565,5.262561,2.736303
R00585,0.143424,2.94143,2.904133,2.620011
R00586,-2.369695,1.687814,8.037001,1.716921
R00587,1.817516,2.014001,3.817386,1.883229
R00588,-3.259298,0.764905,6.964174,2.616333
R00589,-0.818205,2.053012,7.562703,2.013031
R00590,-4.03255,2.698203,5.615306,1.601983
R00591,-3.928631,2.967071,5.71364,2.192109
R00592,0.179336,2.652882,8.269805,3.689058
R00593,-2.176218,2.757811,6.077531,2.651431
R00594,0.792167,1.512841,3.845575,2.608519
R00595,-0.546768,2.96108,0.37569,2.942003
R00596,-0.64614,1.19516,6.139575,1.700513
R00597,3.445721,1.410446,4.84324,1.637755
R00598,-1.725937,2.354947,4.010799,1.774713
R00599,1.275994,2.993125,3.38382,0.993747
R00600,-2.89996,2.52493,4.493022,3.60026
R00601,-0.766525,2.757227,2.793299,2.661733
R00602,0.137021,1.729089,-0.245525,2.818666
R00603,0.17938,2.646825,2.877323,2.393301
R00604,1.666476,1.705446,5.258234,4.192598
R00605,0.040721,1.086876,1.630682,2.818923
R00606,0.940755,1.133424,7.125123,2.427898
R00607,-1.103438,1.535952,4.476827,2.371135
R00608,1.429615,2.193328,7.039516,2.343278
R00609,2.435229,1.83741,1.143044,1.966436
R00610,2.745268,2.621467,10.852528,2.322196
R00611,-5.673326,1.169651,6.182816,3.221863
R00612,-1.588778,1.908858,7.19438,2.505386
R00613,-0.372588,2.187341,6.235366,1.836973
R00614,-0.11949,2.559828,1.337631,0.998673
R00615,-0.003011,1.867521,6.796964,3.025803
R00616,-1.28597,1.31844,9.813036,3.054558
R00617,-0.18179,1.656606,5.617386,1.075049
R00618,3.419376,1.522242,0.621839,3.151221
R00619,-3.364007,1.800143,5.995289,3.526539
R00620,-2.333274,1.393134,4.128999,2.411396
R00621,0.75362,1.905115,6.655709,2.335456
R00622,-3.052748,2.103872,0.976234,2.929085
R00623,-0.842133,1.485371,4.329346,2.055152
R00624,-0.954613,1.674248,5.750852,3.173023
R00625,-0.599466,1.218059,2.853887,3.78585
