account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773053742000,157.88,5970.57,800,gold,17,37.6,1
A0001,1773105670000,20.52,5854.38,632,gold,31,52.72,1
A0002,1773180326000,42.36,4280.24,662,silver,14,55.61,1
A0003,1773139823000,66.71,3963.81,467,gold,5,49.32,1
A0004,1773451099000,69.27,6155.34,840,gold,37,50.46,0
A0005,1772781299000,233.2,3392.31,393,bronze,1,49.22,0
A0006,1772755225000,8.84,4937.53,532,gold,29,51.27,0
A0007,1772392153000,3.8,4954.42,460,gold,4,47.73,0
A0008,1773204440000,137.42,921.97,537,bronze,31,47.17,1
A0009,1772471479000,21.35,6232.72,850,bronze,0,52.48,0
A0010,1772564612000,49.42,3170.04,764,bronze,31,46.78,0
A0011,1772039648000,70.61,4957.55,846,gold,18,48.95,0
A0012,1772797381000,11.36,5324.96,358,silver,8,57.72,1
A0013,1772930909000,82.64,6035.06,404,bronze,17,44.25,1
A0014,1773321071000,24.14,4831.6,818,bronze,14,50.87,1
A0015,1772599399000,35.86,4282.83,581,bronze,13,51.86,0
A0016,1772371559000,21.57,2389.65,574,bronze,21,58.56,0
A0017,1773089270000,132.37,2850.18,653,bronze,13,47.41,0
A0018,1772763204000,36.86,6412.47,458,silver,10,45.64,0
A0019,1772419458000,5.4,4676.25,391,gold,39,55.78,0
A0020,1772120903000,32.92,5292.35,395,silver,34,51.33,1
A0021,1772480514000,31.56,4990.29,755,gold,35,46.05,0
A0022,1773678041000,11.93,3881.96,585,bronze,16,51.27,0
A0023,1772416888000,25.35,4112.54,518,gold,31,51.91,1
A0024,1772792441000,113.51,4446.72,802,bronze,5,44.64,0
A0025,1772989210000,23.76,5734.36,338,silver,37,50.04,0
A0026,1773643942000,25.63,6386.66,627,gold,20,51.83,1
A0027,1772307652000,7.12,3028.49,821,silver,4,52.23,1
A0028,1773693516000,83.18,2524.45,822,gold,38,51.63,1
A0029,1773697673000,56.26,3198.7,555,bronze,3,55.22,0
A0030,1772085458000,74.04,7471.37,414,silver,31,44.97,0
A0031,1773151215000,12.32,5779.97,585,bronze,37,41.64,1
A0032,1773042218000,33.64,6815.15,787,gold,30,48.99,1
A0033,1772270262000,20.92,5758.48,645,silver,5,46.6,1
A0034,1772703315000,37.26,-1419.1,606,bronze,10,50.02,1
A0035,1773507279000,19.89,6725.97,680,silver,34,51.29,1
A0036,1773680891000,147.04,2827.68,540,silver,27,50.7,0
A0037,1772650642000,134.63,6403.56,628,gold,36,51.93,0
A0038,1773471733000,21.91,4815.08,386,silver,3,52.88,0
A0039,1773292965000,10.68,6100.34,778,bronze,10,55.33,1
A0040,1772599202000,262.93,5827.55,439,gold,14,50.77,0
A0041,1773270765000,60.55,1302.32,526,bronze,20,51.11,1
A0042,1773223280000,54.52,9096.48,585,silver,33,48.12,0
A0043,1772744112000,19.33,5001.43,725,bronze,29,51.32,1
A0044,1772310647000,23.96,3026.56,447,silver,5,54.28,0
A0045,1772113923000,78.37,6918.1,406,gold,5,51.65,0
A0046,1772446099000,67.81,3775.29,417,bronze,14,49.1,0
A0047,1772338812000,265.72,3517.08,592,silver,30,51.89,0
