row_id,status,balance,updated_at
R00167,closed,3789.29,1770135480000
R00159,dormant,6253.2,1770076380000
R00313,closed,5666.81,1770171660000
R00332,closed,4081.9,1770055020000
R00297,closed,3439.0,1770114300000
R00179,closed,3592.0,1770183840000
R00359,dormant,5719.21,1770124680000
R00113,active,5787.81,1770225120000
R00208,active,8389.99,1770016260000
R00095,closed,6972.8,1769965920000
R00351,active,3661.36,1770235440000
R00129,closed,-769.28,1770448200000
R00176,dormant,4020.73,1770421440000
R00135,dormant,2293.89,1769918340000
R00267,active,1743.99,1769956020000
R00087,closed,1512.21,1770442440000
R00009,active,3484.85,1770493200000
R00126,active,4183.46,1769983080000
R00166,dormant,4165.91,1769983980000
R00222,closed,6009.42,1770490620000
R00372,dormant,4574.05,1770214440000
R00091,active,3814.43,1770290520000
R00315,closed,5043.2,1770192120000
R00264,active,3455.47,1770444420000
R00300,closed,2518.45,1770082980000
R00073,closed,6824.18,1770076080000
R00123,closed,3363.25,1770439020000
R00171,closed,7662.81,1770175740000
R00107,active,10554.95,1770244560000
R00242,active,4279.02,1770145500000
R00037,dormant,6858.66,1770243660000
R00185,dormant,2562.2,1770386760000
R00257,active,5196.32,1770285600000
R00096,active,4112.24,1770389400000
R00146,active,5649.74,1770416460000
R00314,closed,3704.92,1770387780000
R00210,active,4535.36,1770298200000
R00161,closed,4730.05,1770185640000
R00349,closed,5866.72,1770471900000
R00397,active,2590.73,1770218880000
R00246,closed,3188.43,1770157740000
R00116,dormant,5735.11,1770043740000
R00322,dormant,1646.33,1769977380000
R00238,closed,2568.85,1770025920000
R00225,closed,3470.44,1770378720000
R00278,dormant,4998.29,1770203160000
R00211,dormant,7166.41,1769988360000
R00239,closed,8051.25,1770147900000
R00336,active,4791.39,1769949000000
R00006,active,5915.45,1770345240000
R00205,active,6169.42,1770461940000
R00323,dormant,4803.11,1769952300000
R00132,active,6827.29,1770529800000
R00127,active,5772.15,1770542220000
R00386,closed,5234.73,1770415320000
R00014,closed,6499.23,1770201420000
R00399,closed,5153.8,1770118020000
R00371,dormant,7403.91,1770262800000
R00220,closed,2944.15,1770283080000
R00057,closed,4588.82,1770241500000
R00295,closed,2710.11,1770071820000
R00151,closed,3527.39,1770442440000
R00382,dormant,5968.25,1770242040000
R00226,active,1750.96,1770541080000
R00341,closed,3602.9,1770015780000
R00298,dormant,6375.3,1770185220000
R00396,closed,6705.89,1769962320000
R00279,closed,6290.7,1770439980000
R00101,active,3279.82,1770033060000
R00001,closed,6795.23,1770219480000
R00215,active,5828.92,1770033540000
R00021,active,5119.98,1770321420000
R00324,active,135.83,1770016800000
R00041,active,4277.51,1770161400000
R00125,closed,3680.81,1770265920000
R00236,closed,4778.39,1770339240000
R00069,dormant,4142.58,1770150840000
R00154,active,3472.25,1770573960000
R00207,active,5189.27,1770071880000
R00230,dormant,8412.13,1770220800000
R00013,closed,5561.87,1770006360000
R00046,active,-512.33,1769934540000
R00355,closed,10536.12,1770029520000
R00148,active,2043.63,1770344100000
R00047,closed,3031.88,1770189720000
R00079,dormant,6729.06,1770466080000
R00377,dormant,4262.28,1770267240000
R00237,dormant,7918.69,1770207960000
R00217,dormant,1665.74,1770188760000
R00221,closed,4974.6,1770422400000
R00060,active,5845.88,1770010260000
R00202,active,5864.39,1770081300000
R00228,dormant,4144.08,1770345780000
R00165,active,7353.46,1770115020000
R00260,dormant,5414.33,1770535440000
R00331,active,7482.05,1770589140000
R00276,active,5747.36,1770454260000
R00198,closed,5574.67,1770121560000
R00367,active,4547.29,1770271680000
R00110,closed,503.49,1769971800000
R00381,dormant,3868.93,1770646200000
R00157,closed,5259.33,1770363660000
R00361,active,4107.64,1770304860000
R00291,active,4861.11,1770279420000
R00204,closed,6387.44,1770153600000
R00004,closed,4208.57,1770118320000
R00383,dormant,4621.48,1770365340000
R00395,dormant,4193.82,1769936580000
R00394,dormant,6903.65,1770149340000
R00251,dormant,3145.41,1770351120000
R00141,closed,6537.2,1769912040000
R00227,dormant,4970.53,1770152820000
R00065,dormant,3063.19,1770251340000
R00053,closed,1421.64,1770343620000
R00103,active,6428.53,1770128340000
R00137,closed,6583.68,1770218160000
R00160,closed,3492.58,1769946300000
R00092,dormant,5654.94,1769968620000
R00247,dormant,5620.3,1770136200000
R00121,dormant,8558.93,1770331740000
R00024,closed,4443.99,1770318600000
R00072,dormant,8571.38,1769953740000
R00030,dormant,5138.53,1770103140000
R00191,active,6511.91,1770132960000
R00035,closed,4579.78,1770489720000
R00327,closed,3732.17,1769960460000
R00104,active,5030.36,1770134580000
R00008,dormant,3620.0,1769918760000
R00130,dormant,3068.28,1770175800000
R00153,active,6052.69,1770439680000
R00015,dormant,8206.62,1770493740000
R00184,active,5706.44,1770012000000
R00192,dormant,6959.14,1770299400000
R00112,dormant,4364.81,1770198600000
R00304,active,3382.98,1770146820000
R00028,closed,8274.47,1770148560000
R00170,active,7702.99,1770107940000
R00122,closed,4999.7,1770205260000
R00360,closed,7865.61,1770206280000
R00290,active,5791.81,1769956380000
R00155,dormant,4662.67,1769975100000
R00273,dormant,6268.08,1770353400000
R00302,active,3894.53,1770270000000
R00012,active,4116.85,1770308760000
R00002,closed,5285.64,1770205620000
R00366,active,6890.85,1770367860000
R00061,closed,4990.37,1770069900000
R00326,dormant,7065.62,1770264000000
R00131,active,6949.15,1770502380000
R00288,active,6927.37,1770215940000
R00325,dormant,5556.42,1770499800000
R00384,active,4332.45,1770289980000
R00352,dormant,8307.63,1770463440000
R00231,closed,1650.05,1770638340000
R00286,closed,6624.16,1769970960000
R00197,active,5549.43,1770430260000
R00272,active,4715.83,1770023580000
R00363,closed,5391.09,1770092820000
R00301,dormant,3903.44,1770204360000
R00268,dormant,5661.07,1770116760000
R00263,closed,3467.27,1770413400000
R00164,dormant,9338.62,1769940960000
R00062,dormant,2623.21,1770234600000
R00138,closed,2778.88,1770269100000
R00105,closed,2813.15,1770157500000
R00145,active,896.21,1770427080000
R00186,active,5032.98,1770361020000
R00347,closed,8301.3,1770238140000
R00275,closed,1817.4,1770154200000
R00088,dormant,6814.17,1770106200000
R00094,closed,3414.85,1770256260000
R00213,active,3405.91,1770502020000
R00388,dormant,2983.06,1770175440000
R00362,dormant,5358.77,1770060180000
R00093,active,4835.08,1770245520000
R00026,dormant,3146.74,1770261720000
R00018,active,3488.38,1770210660000
R00292,dormant,5265.95,1770028080000
R00064,active,2494.92,1769955540000
R00078,dormant,6142.13,1770154920000
R00114,closed,1399.27,1770368100000
R00357,dormant,2471.59,1770174180000
R00309,dormant,1177.2,1769978760000
R00233,closed,6945.1,1770344820000
R00085,active,4554.65,1769932920000
R00212,closed,7149.41,1770083400000
R00340,dormant,8419.84,1770317400000
R00375,dormant,3817.53,1770296820000
R00007,closed,3259.97,1770453060000
R00169,active,6267.37,1770147960000
R00337,closed,4590.71,1770206280000
R00234,active,3467.61,1770084660000
R00152,active,6328.13,1770490800000
R00312,dormant,5067.0,1770147780000
R00353,active,3490.24,1770421680000
R00172,active,6378.35,1770373380000
R00379,closed,4755.32,1769995740000
R00283,active,4898.79,1770462300000
R00139,active,4334.56,1770282600000
R00068,dormant,9407.98,1770104400000
R00029,active,4840.85,1770572640000
R00003,dormant,8235.16,1770159060000
R00077,dormant,6335.37,1770230760000
R00281,closed,6223.26,1770293760000
R00190,closed,4121.08,1770355980000
R00330,closed,4695.39,1770226020000
R00274,dormant,1358.92,1770073260000
R00133,closed,7581.31,1770256440000
R00294,dormant,4656.4,1770310860000
R00199,dormant,8085.91,1770456420000
R00034,active,6882.15,1770420300000
R00307,closed,3253.11,1770103920000
R00142,active,1255.89,1770728760000
R00181,dormant,2655.55,1770447960000
R00328,active,4817.85,1770343140000
R00218,dormant,6125.34,1770166560000
R00149,active,4786.87,1770135960000
R00343,closed,3797.01,1770130260000
R00253,active,4277.24,1770335280000
R00293,active,2650.88,1770373260000
R00284,closed,6259.85,1770107280000
R00075,active,2893.69,1770294360000
R00209,active,6279.84,1769904420000
R00082,active,5558.92,1770464520000
R00086,closed,8025.78,1770309420000
R00100,closed,3774.06,1770449220000
R00032,active,6861.12,1770476040000
R00084,dormant,5587.16,1770096720000
R00380,active,7902.65,1770367860000
R00027,active,5277.16,1770006300000
R00335,active,2958.57,1770350400000
R00244,active,5378.74,1769953500000
R00398,dormant,4398.68,1770244260000
R00390,active,7718.31,1770547440000
R00200,closed,5053.99,1770349500000
R00254,dormant,7922.09,1769947800000
R00338,dormant,6464.72,1770056640000
R00358,active,5193.78,1770113940000
R00040,closed,7162.8,1769988780000
R00016,active,4855.66,1770373500000
R00311,closed,705.62,1770431400000
R00201,dormant,2051.01,1770303900000
R00235,closed,3327.56,1770367260000
R00280,closed,1519.81,1769909100000
R00193,closed,3041.79,1770456420000
R00373,dormant,5825.97,1770090120000
R00056,dormant,6063.29,1770241680000
R00365,active,6474.38,1770446220000
R00282,closed,7893.96,1770342000000
R00306,closed,4060.1,1769914920000
R00048,closed,5935.43,1770145680000
R00252,closed,7865.3,1770126960000
R00175,closed,5499.09,1770282360000
R00369,active,4865.63,1770237120000
R00120,closed,8054.6,1770103500000
R00052,closed,4072.59,1770362460000
R00128,active,3287.55,1770320520000
R00050,active,4608.87,1770097020000
R00163,closed,3665.12,1770340800000
R00067,closed,5539.87,1770592620000
R00224,closed,1304.6,1770436620000
R00162,closed,6111.71,1770008520000
R00025,active,4125.8,1770061560000
R00334,closed,8725.03,1770385200000
R00320,active,6096.41,1770358800000
R00321,active,7352.67,1770039840000
R00098,closed,6082.91,1770626880000
R00232,dormant,7859.93,1770200580000
R00117,closed,7799.42,1770373500000
R00344,active,3843.93,1770449640000
R00310,closed,3229.33,1770473280000
R00106,dormant,5189.52,1770324840000
R00187,dormant,1153.62,1770360900000
R00111,dormant,4422.75,1770141000000
R00055,active,6283.84,1770490260000
R00043,active,1779.86,1770228960000
R00076,closed,5921.68,1770410580000
R00305,active,4415.91,1770072780000
R00083,closed,6037.89,1770042960000
R00255,dormant,6681.57,1770285840000
R00063,active,5632.98,1770017760000
R00378,closed,5277.82,1770361140000
R00196,active,4638.64,1770319200000
R00180,active,5894.76,1769961420000
R00219,closed,5384.8,1769968920000
R00329,closed,5294.44,1770002580000
R00168,closed,3019.73,1769978400000
R00156,dormant,5686.88,1769941620000
R00178,closed,8098.01,1770522780000
R00022,active,3559.14,1770091260000
R00124,dormant,8810.99,1769929800000
R00346,dormant,7008.52,1769945340000
R00364,dormant,3806.58,1770100200000
R00249,dormant,4740.79,1770430260000
R00119,active,7664.17,1770009660000
R00042,closed,1434.43,1770054840000
R00350,active,4900.47,1770219060000
R00308,dormant,8085.6,1770329460000
R00259,active,3765.44,1770504420000
R00317,closed,5645.86,1770267960000
R00356,active,5711.62,1769905140000
