entity_id,f1,f2,f3,f4,f5
E0000,7.767264,2.0402,2.687933,19.002643,7.640945
E0001,11.195144,2.955709,1.930508,14.592365,17.981416
E0002,9.872718,1.82398,2.318959,71.174427,2.847556
E0003,11.47899,10.0785,1.756624,2.744766,29.737853
E0004,8.3252,4.405154,2.815648,6.643592,7.645932
E0005,8.670139,26.783019,1.458871,14.043128,1.748729
E0006,8.489129,13.055974,1.928404,3.067426,2.044211
E0007,14.972504,9.175471,1.849027,13.998701,25.563544
E0008,6.071603,11.980717,3.12599,5.235016,26.543886
E0009,2.834547,6.49147,2.723214,5.205456,5.081069
E0010,18.735745,16.391347,2.751293,5.776201,16.001141
E0011,14.132102,22.74041,1.344279,10.637191,4.918787
E0012,12.420185,4.339859,1.813359,11.237058,3.835327
E0013,7.070813,36.500632,1.161901,5.04754,9.54534
E0014,2.737605,19.34033,2.457766,3.441455,3.939341
E0015,43.68798,5.648869,2.379285,1.871541,2.041408
E0016,19.901885,11.099951,2.522457,0.319686,40.756444
E0017,1.345318,4.573703,0.92152,6.659305,10.538685
E0018,7.213835,14.472102,2.122033,2.803186,7.139376
E0019,10.482037,8.54237,1.45371,2.06269,3.498125
E0020,4.87857,18.54472,2.294687,9.762662,1.326923
E0021,18.460736,9.253639,0.875885,2.453671,1.387212
E0022,13.832008,5.918337,2.689015,8.098243,5.418935
E0023,3.39254,11.363169,4.167903,1.348743,66.237806
E0024,5.582557,11.532337,2.484522,3.839286,3.125127
E0025,16.079374,4.882999,1.726625,10.380135,6.69834
E0026,10.826469,4.517375,1.792838,32.853634,21.151675
E0027,6.133388,22.06927,1.566732,5.665422,2.664005
E0028,13.489427,2.487124,3.297449,7.298955,3.577192
E0029,4.661752,10.064285,2.117046,9.596103,4.49529
E0030,1.460322,5.262866,2.011851,47.19675,4.089409
E0031,2.082188,5.812644,2.309231,4.860197,72.726549
E0032,22.487192,8.823614,2.714563,10.363447,10.351091
E0033,6.221008,7.010423,3.10652,27.694731,9.205634
E0034,11.391724,20.140577,1.458199,2.828146,11.347315
E0035,4.970627,5.60599,1.468782,11.802528,17.425101
E0036,9.479509,5.236408,2.481095,14.72937,11.361318
E0037,17.042307,2.832803,2.601644,9.687516,5.943726
E0038,4.354135,17.131632,1.86955,7.475742,2.676148
E0039,9.269888,4.405803,2.203083,9.368157,14.393896
E0040,9.396379,8.25007,2.988714,5.902352,6.375047
E0041,35.718538,19.710061,1.551853,19.818902,9.399858
E0042,3.60159,6.337336,1.88751,28.670127,5.768991
E0043,16.9252,8.223716,1.781847,6.857871,10.625108
E0044,6.763104,7.21828,3.304684,3.783455,4.921074
E0045,6.798453,11.285632,1.735988,14.958231,23.019803
E0046,5.234503,10.150096,1.713004,1.185689,5.094963
E0047,12.239019,19.86598,2.354926,3.190242,5.77676
E0048,9.523695,7.002315,1.7958,60.361934,9.521944
E0049,4.768952,9.298853,2.312707,7.349745,2.720643
E0050,3.804805,0.934194,1.578327,7.177552,10.898333
E0051,2.606592,5.973982,2.02333,27.961166,1.734533
E0052,19.321618,8.323045,2.407843,10.440438,8.927531
E0053,3.623368,12.370045,1.60514,0.684176,13.05237
E0054,5.738805,14.725742,2.562819,5.015865,1.5717
E0055,12.284909,10.58176,0.68951,9.25681,17.724282
E0056,12.831909,14.407373,2.617899,2.870071,6.038355
E0057,4.340661,7.944582,2.528579,24.920697,9.500749
E0058,1.56748,3.808958,1.195641,0.951595,21.313401
E0059,17.323391,8.155134,2.511611,2.021468,16.54828
E0060,3.005751,20.989123,2.936724,8.094916,5.741653
E0061,54.489302,2.625453,1.277913,3.723647,17.491197
E0062,11.968919,13.092695,2.340534,8.69797,65.139397
E0063,12.674623,4.373902,3.123849,6.781263,6.033719
E0064,2.422797,19.565702,3.129208,9.359325,15.642375
E0065,2.319137,3.460018,2.960272,3.611786,1.490485
E0066,1.614492,22.758269,2.850266,6.102106,6.051627
E0067,2.852719,3.609154,1.523032,7.39508,36.500197
E0068,3.424044,11.505285,1.393272,6.919855,13.517992
E0069,11.340261,20.474205,1.794974,4.086881,5.682316
E0070,9.018732,1.524403,1.238139,12.567017,3.993291
E0071,13.777419,18.491974,3.716713,12.186963,11.66123
E0072,12.897305,2.412564,1.634737,8.840306,4.970543
E0073,3.712724,13.887731,1.769016,3.23366,3.08612
E0074,2.6175,19.762346,2.37643,16.089362,7.952201
E0075,6.100935,16.964413,3.034289,14.187293,9.465455
E0076,6.776185,7.193382,2.008807,9.183622,2.050175
E0077,18.330519,5.398199,3.252666,3.355862,11.036886
