row_id,f1,f2,f3,f4,f5,label
T00000,0.568836,-0.293465,0.252587,0.494884,0.542555,0
T00001,-1.161545,-0.591395,0.792169,1.032066,0.590427,0
T00002,-1.701349,1.71008,-0.705148,-0.579619,1.398819,1
T00003,-0.151745,0.248907,-1.603573,-0.106124,-1.604141,1
T00004,-0.569192,0.065718,0.41731,0.052639,-0.796713,0
T00005,0.446274,-0.452862,-0.220883,0.19409,-0.884058,1
T00006,2.64931,1.450794,1.294517,0.595135,0.711107,0
T00007,1.338115,-0.36418,0.174822,-0.111007,-0.33238,0
T00008,0.090603,1.433772,-0.607249,0.646483,-0.818806,0
T00009,1.070831,1.612012,-1.118922,0.585719,0.454141,0
T00010,-0.244001,-1.353852,-1.883256,0.564935,-0.240782,0
T00011,1.436669,1.725557,-1.772383,0.765756,0.939002,1
T00012,0.291389,0.548712,0.812297,-0.026999,-0.537392,0
T00013,1.190132,-0.59349,-0.745895,-0.812633,0.333531,0
T00014,0.664868,-1.273992,-0.228782,-0.629321,0.507401,0
T00015,-0.915098,0.620917,2.348103,0.919581,-0.645823,1
T00016,0.615582,0.010458,-0.373752,0.507904,-0.746266,0
T00017,-0.772318,-0.434954,0.559162,-0.0811,-1.047845,0
T00018,0.382065,-1.395506,0.84004,-2.512363,0.464523,0
T00019,-0.281878,0.174291,-0.482245,0.066223,-0.192378,1
T00020,0.031939,-2.37098,1.298271,-2.013584,0.724,1
T00021,1.376706,0.577654,-1.374312,1.002065,0.975444,1
T00022,-0.319217,1.010942,-0.12765,-1.9188,1.560466,1
T00023,0.041195,-1.107347,0.516091,-1.474228,0.723623,1
T00024,0.251678,0.838271,-1.548642,0.04695,-0.686367,0
T00025,-0.725745,1.209815,-2.055609,1.615365,-0.624596,1
T00026,-1.315726,2.028881,0.994837,0.945404,-0.347942,1
T00027,-1.28402,-0.81489,0.584826,-0.258286,0.684935,1
T00028,0.155022,0.102351,1.105161,2.137671,-0.310643,0
T00029,1.894561,0.272064,-1.458791,-0.935186,-0.157967,0
T00030,0.136598,0.098584,-0.90416,-0.276456,0.370175,1
T00031,-1.16959,-0.606075,1.081582,1.008458,0.714966,1
T00032,0.201978,-1.279099,-0.098225,-2.123145,-1.826193,0
T00033,-0.591249,-1.086593,-0.791774,-0.566202,-0.666562,0
T00034,0.778085,0.99664,-0.166298,-0.997024,0.353232,1
T00035,1.281528,0.363181,-2.051215,1.938258,0.593591,0
T00036,0.006015,0.767015,-0.095484,0.099043,-0.635827,1
