user_id,item_id
U0000,I0000
U0000,I0017
U0000,I0019
U0000,I0020
U0000,I0026
U0000,I0028
U0000,I0031
U0000,I0032
U0000,I0034
U0001,I0019
U0001,I0020
U0001,I0031
U0001,I0036
U0001,I0043
U0001,I0044
U0001,I0055
U0001,I0056
U0002,I0000
U0002,I0008
U0002,I0010
U0002,I0012
U0002,I0027
U0002,I0032
U0002,I0039
U0002,I0041
U0002,I0048
U0003,I0003
U0003,I0015
U0003,I0017
U0003,I0020
U0003,I0038
U0003,I0044
U0003,I0049
U0003,I0050
U0004,I0000
U0004,I0008
U0004,I0011
U0004,I0013
U0004,I0025
U0004,I0028
U0004,I0039
U0004,I0053
U0004,I0056
U0005,I0007
U0005,I0010
U0005,I0012
U0005,I0037
U0005,I0041
U0005,I0043
U0005,I0056
U0006,I0022
U0006,I0025
U0006,I0032
U0006,I0037
U0006,I0038
U0006,I0041
U0006,I0047
U0006,I0048
U0006,I0049
U0007,I0007
U0007,I0014
U0007,I0031
U0007,I0047
U0007,I0054
U0008,I0012
U0008,I0019
U0008,I0026
U0008,I0033
U0008,I0039
U0008,I0052
U0008,I0057
U0009,I0026
U0009,I0035
U0009,I0042
U0009,I0048
U0009,I0054
U0009,I0055
U0010,I0000
U0010,I0005
U0010,I0022
U0010,I0030
U0010,I0045
U0010,I0050
U0010,I0055
U0011,I0012
U0011,I0013
U0011,I0015
U0011,I0032
U0011,I0033
U0011,I0044
U0011,I0052
U0011,I0053
U0011,I0055
U0011,I0057
U0012,I0000
U0012,I0008
U0012,I0014
U0012,I0018
U0012,I0025
U0012,I0035
U0012,I0039
U0013,I0025
U0013,I0036
U0013,I0043
U0013,I0047
U0014,I0001
U0014,I0002
U0014,I0023
U0014,I0031
U0014,I0052
U0014,I0054
U0015,I0001
U0015,I0004
U0015,I0010
U0015,I0016
U0015,I0020
U0015,I0031
U0015,I0039
U0015,I0044
U0016,I0011
U0016,I0017
U0016,I0024
U0016,I0042
U0016,I0043
U0016,I0045
U0016,I0047
U0017,I0000
U0017,I0001
U0017,I0015
U0017,I0017
U0017,I0020
U0017,I0021
U0017,I0045
U0018,I0001
U0018,I0011
U0018,I0018
U0018,I0029
U0018,I0036
U0018,I0048
U0018,I0055
U0019,I0010
U0019,I0014
U0019,I0016
U0019,I0024
U0019,I0028
U0019,I0029
U0019,I0050
U0019,I0052
U0019,I0055
U0020,I0004
U0020,I0012
U0020,I0028
U0020,I0044
U0020,I0047
U0020,I0048
U0020,I0053
U0020,I0055
U0021,I0009
U0021,I0012
U0021,I0017
U0021,I0022
U0021,I0026
U0021,I0035
U0021,I0037
U0021,I0056
U0021,I0057
U0022,I0007
U0022,I0023
U0022,I0024
U0022,I0032
U0022,I0044
U0022,I0049
U0022,I0055
U0022,I0059
U0023,I0015
U0023,I0018
U0023,I0026
U0023,I0031
U0023,I0042
U0023,I0043
U0023,I0058
U0024,I0004
U0024,I0010
U0024,I0022
U0024,I0023
U0024,I0032
U0024,I0036
U0024,I0037
U0024,I0038
U0024,I0044
U0025,I0000
U0025,I0019
U0025,I0021
U0025,I0027
U0025,I0033
U0025,I0055
U0025,I0057
U0025,I0059
U0026,I0017
U0026,I0018
U0026,I0023
U0026,I0034
U0026,I0046
U0026,I0054
U0026,I0055
U0027,I0013
U0027,I0015
U0027,I0018
U0027,I0025
U0027,I0030
U0028,I0002
U0028,I0017
U0028,I0019
U0028,I0037
U0028,I0044
U0028,I0046
U0028,I0048
U0028,I0053
U0029,I0001
U0029,I0016
U0029,I0018
U0029,I0021
U0029,I0023
U0029,I0026
U0029,I0027
U0029,I0047
U0029,I0051
U0030,I0001
U0030,I0018
U0030,I0019
U0030,I0020
U0030,I0024
U0030,I0037
U0030,I0039
U0030,I0047
U0030,I0058
U0031,I0015
U0031,I0017
U0031,I0019
U0031,I0025
U0031,I0028
U0031,I0030
U0031,I0047
U0031,I0048
U0031,I0059
U0032,I0020
U0032,I0026
U0032,I0030
U0032,I0033
U0032,I0037
U0032,I0046
U0032,I0047
U0033,I0000
U0033,I0018
U0033,I0019
U0033,I0028
U0033,I0036
U0033,I0052
U0033,I0053
U0034,I0003
U0034,I0004
U0034,I0007
U0034,I0017
U0034,I0027
U0034,I0029
U0034,I0039
U0034,I0054
U0035,I0024
U0035,I0028
U0035,I0029
U0035,I0038
U0035,I0054
U0036,I0000
U0036,I0013
U0036,I0015
U0036,I0016
U0036,I0024
U0036,I0033
U0036,I0035
U0036,I0044
U0036,I0049
U0036,I0058
U0037,I0023
U0037,I0049
U0037,I0050
U0037,I0059
U0038,I0001
U0038,I0003
U0038,I0006
U0038,I0025
U0038,I0032
U0039,I0008
U0039,I0023
U0039,I0026
U0039,I0032
U0039,I0035
U0039,I0047
U0039,I0048
U0039,I0049
