row_id,account_id,event_time,amount,currency
R00000,A0050,1772324460000,36.66,GBP
R00001,A0034,1772325060000,8.41,EUR
R00002,A0048,1772330580000,18.67,EUR
R00003,A0049,1772335500000,7.31,USD
R00004,A0026,1772336580000,11.33,SEK
R00005,A0014,1772344800000,12.47,EUR
R00006,A0052,1772350440000,7.28,GBP
R00007,A0038,1772352540000,7.35,SEK
R00008,A0016,1772354460000,27.11,EUR
R00009,A0034,1772361840000,26.46,EUR
R00010,A0056,1772370420000,37.06,GBP
R00011,A0014,1772370480000,25.15,USD
R00012,A0047,1772377320000,99.97,GBP
R00013,A0041,1772386920000,5.61,SEK
R00014,A0048,1772389620000,20.23,EUR
R00015,A0038,1772392260000,46.32,USD
R00016,A0042,1772392320000,9.77,USD
R00017,A0004,1772400120000,11.8,SEK
R00018,A0014,1772409360000,29.2,EUR
R00019,A0054,1772415480000,7.29,USD
R00020,A0055,1772418300000,24.27,GBP
R00021,A0038,1772420100000,9.23,SEK
R00022,A0002,1772422260000,9.41,USD
R00023,A0052,1772426400000,25.56,GBP
R00024,A0040,1772431500000,8.26,GBP
R00025,A0029,1772432460000,56.62,EUR
R00026,A0044,1772442660000,51.93,EUR
R00027,A0038,1772474040000,97.12,USD
R00028,A0010,1772478360000,8.54,SEK
R00029,A0018,1772478960000,29.7,USD
R00030,A0013,1772486940000,24.69,SEK
R00031,A0018,1772494380000,48.29,EUR
R00032,A0049,1772502420000,14.88,GBP
R00033,A0031,1772503980000,14.58,GBP
R00034,A0027,1772510100000,9.28,SEK
R00035,A0024,1772510280000,12.17,EUR
R00036,A0041,1772515380000,1.44,EUR
R00037,A0048,1772517360000,38.68,EUR
R00038,A0010,1772521080000,47.12,SEK
R00039,A0009,1772542500000,12.1,EUR
R00040,A0053,1772545800000,24.16,GBP
R00041,A0030,1772551560000,42.63,SEK
R00042,A0001,1772552100000,64.84,USD
R00043,A0001,1772555520000,50.23,GBP
R00044,A0001,1772557080000,15.8,GBP
R00045,A0048,1772572860000,29.74,EUR
R00046,A0016,1772577600000,13.14,SEK
R00047,A0001,1772577780000,89.53,EUR
R00048,A0053,1772578980000,50.46,EUR
R00049,A0045,1772582460000,71.4,SEK
R00050,A0016,1772585520000,3.26,SEK
R00051,A0054,1772586660000,2.02,USD
R00052,A0031,1772591820000,12.54,EUR
R00053,A0030,1772595600000,14.51,GBP
R00054,A0039,1772595720000,9.19,GBP
R00055,A0007,1772598480000,3.82,EUR
R00056,A0042,1772604120000,54.73,EUR
R00057,A0016,1772605680000,41.35,USD
R00058,A0037,1772617140000,22.02,EUR
R00059,A0048,1772621640000,34.44,GBP
R00060,A0017,1772636520000,10.35,SEK
R00061,A0006,1772637060000,23.31,GBP
R00062,A0046,1772647140000,6.97,EUR
R00063,A0050,1772649660000,14.38,GBP
R00064,A0041,1772660820000,9.16,SEK
R00065,A0044,1772666220000,20.22,SEK
R00066,A0018,1772670120000,36.46,SEK
R00067,A0023,1772686620000,18.05,GBP
R00068,A0043,1772690040000,8.32,GBP
R00069,A0038,1772694600000,15.66,SEK
R00070,A0016,1772698200000,87.26,GBP
R00071,A0006,1772703300000,13.77,GBP
R00072,A0034,1772709120000,11.75,EUR
R00073,A0011,1772728500000,47.43,SEK
R00074,A0046,1772734980000,13.88,SEK
R00075,A0056,1772737740000,45.65,USD
R00076,A0037,1772745420000,24.35,EUR
R00077,A0005,1772754780000,4.57,EUR
R00078,A0028,1772761080000,29.25,USD
R00079,A0047,1772765280000,9.62,GBP
R00080,A0009,1772767440000,19.29,USD
R00081,A0024,1772788920000,9.83,SEK
R00082,A0048,1772790960000,49.62,EUR
R00083,A0002,1772809860000,14.63,GBP
R00084,A0034,1772813940000,8.42,EUR
R00085,A0017,1772822940000,46.95,USD
R00086,A0040,1772823720000,35.76,USD
R00087,A0048,1772833320000,18.96,USD
R00088,A0006,1772835900000,16.95,GBP
R00089,A0032,1772837940000,91.98,EUR
R00090,A0018,1772846340000,12.62,GBP
