-1.487943,0
0.690194,1
-0.5582,0
-0.636217,1
0.924784,1
-0.350437,0
1.168377,0
0.231689,0
0.689515,1
0.69369,1
-0.035201,0
0.719468,0
0.194628,0
1.262809,0
0.486831,0
-0.238765,1
0.446241,0
-0.595906,0
-1.536556,1
1.307653,0
-0.186534,0
0.129215,0
-0.515867,0
0.33748,1
-1.31894,0
-1.512659,0
0.231497,0
0.947175,0
-1.707258,0
-1.049745,0
0.035761,1
0.409234,0
-0.755015,1
-0.789068,0
-0.387661,0
0.77325,0
0.59816,0
-0.065674,1
2.511034,0
0.48183,1
-0.088135,0
-1.060501,0
0.560955,0
0.914437,0
-1.535651,0
1.502523,1
0.299292,1
-1.140774,0
-1.694899,0
0.51039,0
-0.221641,0
0.019247,0
-0.809707,0
0.541223,0
0.07269,0
-1.384152,1
0.283681,0
1.139394,0
0.534983,1
1.855553,0
-1.592743,1
-0.549417,0
-0.243237,0
-0.938324,0
0.007763,0
-0.14028,0
0.702508,0
0.476065,0
1.870686,0
0.456085,1
-0.313551,1
0.351589,0
-0.136202,0
0.847677,0
1.475937,0
-1.463674,0
0.069307,0
-0.376191,1
-0.005236,0
-0.803232,0
0.866694,0
-1.816958,0
-0.221633,1
0.46257,1
-2.223333,0
0.522696,0
1.41254,0
-0.416436,0
0.640458,0
-0.256781,1
0.098203,1
0.261882,0
-1.503477,0
0.719733,0
-0.729085,1
1.659848,0
-1.206515,0
2.427842,0
2.349957,1
0.812733,1
-0.848262,1
0.40985,0
-0.787744,1
1.43002,0
-1.631997,1
-0.64485,0
0.447386,1
-0.392889,1
-0.568165,1
-1.628559,0
-1.566342,0
-1.495794,0
1.375154,1
0.069287,0
-1.674693,0
-0.351412,0
-1.097935,0
0.791358,0
1.804057,0
0.210792,0
-0.985355,1
0.149321,0
1.737098,0
-0.154082,0
1.293527,0
0.746067,0
1.044487,1
-0.892237,0
0.472442,1
0.128265,1
1.987264,0
0.877667,1
-0.575652,0
-0.479021,1
0.094094,0
0.467041,0
0.228662,1
0.201873,0
-0.364201,0
0.974823,1
1.092031,0
0.655654,1
-1.722975,0
-0.840854,0
-1.219266,0
0.633412,0
-0.357738,0
1.155954,0
0.894391,0
-0.814497,0
0.82755,1
0.126296,0
0.727549,0
-0.507752,0
-0.804429,1
0.110877,0
1.214636,1
0.39544,0
-0.855995,0
1.702481,1
-0.627678,0
0.977915,0
-0.034447,1
0.280881,1
-0.097547,0
-0.991581,0
-0.064406,1
-1.041734,0
-0.62172,1
-0.532114,1
-0.567908,0
-0.039962,0
-0.220374,0
0.231846,1
0.763432,0
-1.757173,0
1.315121,1
-0.794549,0
0.058767,0
-1.888502,0
-0.594704,0
0.512503,0
-0.35402,0
0.526894,0
-0.930386,0
-2.580842,1
-0.321845,0
-0.835731,0
-0.589033,0
-0.191636,1
0.35707,1
-1.414262,0
0.82949,1
1.231324,0
2.421001,0
0.932475,0
-0.265111,0
0.772016,0
-0.323787,0
-1.289926,0
0.188938,1
-1.95162,0
2.412394,0
0.876876,0
-0.64676,0
-0.647824,0
-0.543794,0
1.938332,0
1.095586,1
0.783957,0
0.325439,0
-1.02444,0
-0.697106,0
-0.329824,1
0.04272,1
0.425195,0
2.112024,1
-1.187709,1
1.333851,1
-0.306625,0
-0.808349,1
-0.539808,1
-1.624195,0
1.720861,0
-0.207337,0
1.592067,0
-0.022416,0
0.352384,1
-2.039917,0
-0.79773,0
-0.448966,0
-1.042369,1
-0.871589,0
0.720868,0
-0.214209,0
-0.161174,1
0.328671,0
0.764974,1
0.77988,0
-0.467337,0
1.663139,0
-0.671162,0
0.353218,1
-0.694925,1
-0.199855,1
-0.188234,0
0.130951,0
-0.693032,0
0.38526,1
0.424132,0
-0.4204,0
0.584624,0
-0.159282,0
-1.30103,0
-0.172661,0
-0.726381,0
1.04408,1
0.136283,1
-0.889519,1
-1.55677,1
0.083992,0
1.291008,0
1.103117,0
0.688419,0
-0.534809,0
0.92984,0
1.462189,1
-1.550492,0
0.130949,0
-0.836315,1
-0.967681,0
-0.783485,0
2.525261,1
0.182321,1
0.235701,0
0.733191,0
0.288311,1
0.797384,1
0.864538,0
-2.025449,0
1.901783,1
-0.246385,0
-0.884891,1
-0.905197,1
-0.765253,0
2.081808,0
-1.768395,0
0.604336,0
1.414926,1
0.275361,0
0.483799,1
0.946088,1
0.019933,0
0.387214,0
1.464762,0
-0.424705,0
-0.677624,0
-0.714768,0
1.502381,0
-1.793292,0
-2.241529,0
0.273618,1
0.252846,0
0.895877,1
2.404215,0
1.78899,1
-0.244001,0
-0.88839,1
0.450961,1
1.449808,0
0.303783,0
-2.414374,0
-1.008295,0
-0.674866,0
-0.081979,0
-1.429851,0
-0.551571,0
3.093959,0
2.690427,1
-0.215161,1
-0.078212,0
0.013346,0
-2.758306,0
-0.899085,1
-0.878626,1
-0.882287,0
-0.922902,0
0.275327,0
-0.56152,0
-0.998977,0
-0.581716,1
-0.239829,0
0.033401,0
-0.164808,0
0.617198,1
-0.896182,0
-0.722249,1
1.984725,1
2.129885,1
0.322545,0
-0.831177,1
1.038854,0
-0.815929,0
-0.469805,1
0.666716,0
1.023918,0
-0.53125,0
2.261077,0
-1.143264,1
0.035699,0
1.445122,0
0.225152,0
0.271698,1
1.42306,0
-0.643334,0
0.69347,0
0.006082,0
1.004337,0
0.509741,1
0.905358,0
0.94712,1
-0.88443,0
-0.230714,0
0.19637,1
1.684435,0
-0.280823,0
-0.826478,0
-0.032507,0
1.041914,1
-0.122523,1
-0.092623,0
-0.876602,0
-0.849566,0
0.531854,1
-0.266764,0
0.254388,0
-0.161161,1
1.18992,0
-0.932696,0
0.597114,1
1.726398,1
0.468243,0
-0.91435,1
0.546598,1
-2.357074,1
0.075925,0
-0.377663,1
-1.295965,0
0.994272,0
-1.293498,0
0.825097,1
1.069427,1
-0.682417,0
-1.281758,0
-0.345375,1
-1.659006,1
-2.05119,0
-1.823224,0
2.771323,0
0.687209,0
-0.321384,0
0.982332,1
1.259858,0
1.648418,0
0.598142,0
-0.125076,1
-0.929402,1
-1.625361,1
0.178319,0
1.583842,0
0.070408,1
-0.620047,0
-1.076344,1
1.355859,0
1.995566,1
-1.154554,1
-2.963015,0
-0.792818,1
-1.32717,1
0.199938,0
0.352187,0
1.410107,0
1.379844,0
0.411177,1
-1.150664,0
0.31543,0
0.822848,1
0.126477,0
-1.334901,0
1.078291,0
1.892451,0
0.237722,1
-0.613531,0
-0.23276,0
0.973467,0
0.154306,1
0.481237,0
0.714152,1
0.139894,1
0.297561,0
-0.016924,0
0.514657,1
0.071447,0
-0.250391,1
0.67834,0
0.03315,0
0.323305,0
0.456434,0
0.927369,1
-1.156185,0
-0.018082,0
0.383018,1
1.000333,0
-0.70541,0
-0.916672,1
-0.299511,0
-0.539499,0
0.166124,0
-0.030398,0
-0.080704,0
-0.510813,0
-1.023772,0
0.675896,0
0.381473,1
1.845569,0
1.253314,0
1.012911,1
-0.154979,0
-0.690077,0
0.893795,0
0.883598,1
-0.319272,0
-1.22127,1
0.561161,0
0.523746,0
-0.387046,0
0.902165,0
1.23296,0
0.612027,0
-1.223655,0
0.11721,0
-0.264147,0
0.798819,1
0.321095,0
0.062293,1
0.43647,0
0.036692,0
-0.284043,0
2.126762,1
-0.177579,0
0.734384,1
-0.706322,1
-1.981168,0
-0.240675,0
2.192285,0
1.443741,0
0.160996,0
0.146986,0
1.06692,0
-0.833477,0
1.451971,1
-0.11016,0
0.002921,0
0.08859,0
-0.250004,1
-1.108647,0
-1.061027,1
-0.828624,0
0.63941,1
-0.394769,0
0.175431,0
-1.633986,1
-0.040195,0
1.3918,0
2.140913,1
0.057589,0
-1.800277,1
0.371066,0
-0.047954,0
-0.885147,0
0.541055,0
-1.258085,0
-1.081909,0
-2.656054,0
-0.674619,0
-0.717704,0
0.472528,1
-1.880127,0
0.65618,1
-0.659796,0
-2.169426,0
-2.152537,0
-0.02086,1
0.233732,0
-1.580359,0
1.085899,0
-1.006236,1
1.017212,0
0.578497,0
-1.870334,0
2.662357,1
-0.472111,1
-0.270151,0
-0.722464,0
-1.421588,0
0.016542,1
-0.741247,0
0.046569,1
-0.198169,1
-0.125686,0
-1.13737,0
0.332767,1
0.597166,1
-0.055553,1
-0.594876,0
0.318564,0
-1.658208,1
1.4376,0
-0.680162,0
1.746302,0
1.533284,0
0.77632,0
-0.825186,0
0.971478,1
2.83185,0
-1.450624,0
0.743866,0
-0.335854,0
-0.748134,0
0.572835,0
-0.231197,0
-0.909457,1
-1.320331,1
-0.681042,0
-0.112329,0
-0.294762,0
-0.298277,0
-0.845747,0
-0.491464,0
1.906263,0
1.652962,0
0.355991,0
-0.516063,0
-0.544393,1
-0.36284,0
-0.548026,0
1.592328,1
-0.936862,1
1.481688,1
-0.320055,0
1.106889,1
1.637683,0
-0.739269,0
1.977514,1
-1.609014,0
-1.332806,0
-0.622773,0
-0.495734,1
0.612049,0
-0.298197,0
0.711856,0
-1.983909,0
-0.065896,1
-2.298238,1
-0.573595,0
-1.178131,0
0.312428,1
-1.193322,1
-0.086267,1
-1.109707,0
1.184502,0
0.759475,0
0.526104,0
-0.502569,1
-0.99026,0
-0.064615,1
0.444725,1
-0.51588,1
-0.027445,0
0.168467,1
-1.538495,1
-0.735089,0
-0.204758,0
-1.311765,1
0.512095,0
0.93521,0
-0.48694,0
-0.786407,0
-0.554363,0
0.374692,0
0.19641,1
0.229144,0
-0.734336,0
0.262413,0
1.059627,0
-0.883098,0
0.312219,1
0.101584,0
-1.937877,1
-1.612826,0
0.038278,0
0.240267,0
0.129595,1
0.350807,1
0.322068,1
0.494381,1
0.887008,0
0.847764,0
-3.115733,0
-0.197938,1
-1.021015,0
-1.076238,0
0.604494,1
0.275191,0
-1.8547,0
-0.423834,0
0.34722,0
-1.046113,1
0.501731,1
-1.477149,0
0.466584,1
2.260392,1
0.920894,1
0.816462,0
-0.222216,0
-0.558219,1
1.098778,1
0.464428,1
1.204437,1
-0.157788,0
1.652391,1
-1.160849,0
0.113872,0
0.732005,1
3.414224,0
-0.133632,1
2.213039,0
-0.643419,1
0.96988,0
-0.853044,0
-0.80464,0
1.501519,1
-0.381058,1
-0.608225,0
0.446346,0
-1.282373,1
0.211756,0
0.518765,0
-0.291004,0
0.648237,0
0.840361,0
1.197611,0
2.228956,0
-0.56591,0
0.829538,1
0.783614,1
-0.435577,1
-0.609448,1
-1.022076,1
-0.549469,1
0.668885,1
-0.699163,0
-1.09859,1
0.397668,1
0.352071,0
0.747446,1
-2.44683,0
-0.811196,1
0.878022,0
-1.164073,0
1.098998,0
-0.169642,0
0.17446,1
1.012152,1
-0.27186,0
0.72197,0
0.495455,1
2.060566,1
-1.294191,0
0.139697,0
-0.810119,0
1.837047,0
-0.527242,1
0.232193,0
-0.66477,1
-1.620489,0
0.194079,0
0.905195,1
-0.950009,0
-0.137897,0
1.314789,1
1.310211,0
0.283211,0
-0.224579,0
-0.188907,0
0.244276,1
-1.064471,1
0.368191,0
-0.236659,0
-0.011616,1
0.52312,1
2.194416,1
0.368782,0
1.679898,1
-0.180607,0
-1.570747,0
0.916137,0
0.26963,0
1.436073,1
0.747084,0
0.7552,1
-0.517456,1
-0.169653,0
0.412973,0
-0.115102,0
0.824689,1
-0.836097,1
0.572317,0
-0.720227,0
0.517242,0
-0.236091,0
0.741569,0
-0.977553,1
0.298212,1
0.625132,0
1.388315,1
0.103011,0
1.295651,0
0.055027,0
-0.128556,0
-0.886527,1
0.538955,1
0.846909,1
-1.303425,0
-0.422171,0
-0.441802,1
0.287348,0
-0.735757,0
0.355788,1
0.63212,0
0.764754,0
-0.775056,0
-0.641083,0
-0.127705,1
1.526847,1
-0.107818,0
0.253708,0
-1.017027,0
-0.09867,0
2.078623,0
-0.333282,0
-0.06767,0
-0.449957,0
-1.342467,0
-0.114674,0
0.253236,0
-0.851376,0
-0.45614,0
-0.273947,0
-0.510628,0
