row_id,status,balance,updated_at
R00350,active,3579.02,1770122640000
R00012,active,6658.17,1770182280000
R00396,active,5052.58,1770329820000
R00086,active,3156.88,1770384060000
R00041,active,7585.33,1770457080000
R00291,dormant,5853.24,1770518520000
R00128,closed,5560.38,1770015420000
R00118,closed,5866.5,1770285240000
R00246,closed,6389.01,1770149520000
R00093,dormant,3856.31,1770506100000
R00228,active,8483.94,1770299220000
R00355,closed,2530.82,1770303600000
R00381,dormant,6351.35,1770275340000
R00124,dormant,6742.2,1770651420000
R00311,closed,4529.63,1770155040000
R00046,dormant,9625.28,1770498960000
R00352,active,7327.33,1770419220000
R00236,dormant,1814.84,1770257340000
R00348,active,7701.22,1770683580000
R00276,closed,6586.9,1770207540000
R00337,closed,2586.63,1770354000000
R00174,active,5738.5,1770408360000
R00297,dormant,3321.92,1770475620000
R00321,closed,5871.02,1770304980000
R00022,closed,1898.95,1769973600000
R00027,active,3960.23,1770451080000
R00173,closed,4214.44,1770270660000
R00218,active,7304.79,1770310440000
R00232,active,6038.93,1770270540000
R00231,closed,8309.15,1770557460000
R00356,dormant,3627.77,1770451860000
R00159,active,9190.35,1770610020000
R00397,dormant,5351.72,1770434940000
R00150,dormant,4951.04,1770037260000
R00048,active,4845.2,1770529800000
R00157,active,7504.95,1770716880000
R00325,closed,5528.19,1770368700000
R00336,active,7619.4,1770395040000
R00360,active,7356.02,1770588360000
R00143,active,4704.4,1770422460000
R00235,dormant,9346.35,1770114480000
R00122,dormant,4802.02,1770127920000
R00309,dormant,3383.12,1770248400000
R00302,active,7442.26,1770002220000
R00275,closed,6470.83,1770394620000
R00216,active,4561.43,1770274020000
R00015,active,3226.21,1770636000000
R00110,active,3351.0,1770429300000
R00316,dormant,3845.96,1770713340000
R00045,dormant,5892.31,1770706080000
R00180,closed,6963.48,1770217860000
R00398,closed,5523.06,1770209220000
R00374,closed,3648.56,1770511620000
R00274,closed,6487.88,1770521460000
R00135,dormant,4164.59,1770132840000
R00333,closed,4978.69,1770456360000
R00071,dormant,3315.45,1770421320000
R00214,closed,1446.27,1770490620000
R00009,closed,-2243.27,1770660060000
R00266,dormant,4629.5,1770130500000
R00243,closed,6905.47,1770282000000
R00342,dormant,6506.65,1770110220000
R00225,dormant,4749.0,1770653820000
R00030,closed,6976.41,1770690300000
R00121,dormant,5267.48,1770211440000
R00259,dormant,5487.09,1770552780000
R00345,dormant,5279.61,1770187140000
R00043,active,2387.88,1770393840000
R00233,dormant,8268.93,1770536880000
R00283,closed,7571.47,1770098340000
R00013,dormant,8769.54,1770448320000
R00098,closed,3036.39,1770240300000
R00055,dormant,5055.56,1770464580000
R00177,closed,3549.1,1770040980000
R00137,active,6036.83,1770271200000
R00268,closed,8517.65,1770399420000
R00258,dormant,5178.15,1770291540000
R00146,closed,4248.82,1770561360000
R00211,active,3432.02,1770439680000
R00237,dormant,3610.72,1770144300000
R00357,dormant,7034.2,1770579180000
R00183,active,3886.35,1770375720000
R00207,active,6762.38,1770569160000
R00298,active,3269.19,1770394140000
R00280,active,7632.53,1770498180000
R00024,active,7099.22,1770511740000
R00389,dormant,1696.1,1770051240000
R00095,active,5671.87,1770094140000
R00215,closed,7064.51,1770355440000
R00267,dormant,1885.65,1770632940000
