row_id,f1,f2,f3,f4,f5,f6,label
R00000,0.300381,1.637098,0.482923,-1.440367,-0.900935,0.039299,0
R00001,1.542153,1.380275,-0.409329,-1.074177,0.580609,-0.182718,0
R00002,0.299932,0.950354,-1.519154,-0.704725,0.638734,2.62785,1
R00003,1.086017,1.028002,-0.078559,0.038238,0.276521,2.435033,1
R00004,1.192879,0.037969,0.859725,0.180718,0.03491,-0.024865,0
R00005,0.243561,-1.97303,1.043723,-0.671672,-1.244391,2.665517,1
R00006,1.05383,0.649215,0.565529,0.029247,-1.584695,-0.147466,0
R00007,0.964606,1.538193,-0.396567,0.872994,-1.819625,2.537569,1
R00008,0.630588,1.009122,0.838065,0.50492,-0.171239,2.468446,1
R00009,-2.720882,-0.536479,-0.878003,-1.226772,-1.420622,-0.162365,0
R00010,0.036773,-1.172177,1.47117,0.176163,-0.49086,0.039041,0
R00011,-1.130954,0.511481,-0.601201,-0.830182,1.814172,2.681894,1
R00012,-0.670209,0.396935,0.649987,0.431386,-1.767009,2.54288,1
R00013,-1.896415,-0.050975,-0.438838,-0.14664,-1.176568,0.067949,0
R00014,0.549014,0.961446,1.818444,-0.11344,-0.572571,2.480395,1
R00015,-0.682221,0.674466,-0.561304,1.707056,0.401064,2.443358,1
R00016,0.784633,0.042223,1.254395,1.655685,0.891184,-0.052775,0
R00017,0.553344,-0.570126,0.820504,-0.003644,0.799152,2.803067,1
R00018,0.341155,0.410092,-0.625636,0.834708,-1.469695,-0.073998,0
R00019,-1.01862,0.173077,0.608498,1.453817,-1.37286,2.240746,1
R00020,-0.356695,0.358954,-0.633402,0.727233,-0.118264,2.372705,1
R00021,-0.626212,0.299299,0.205991,-0.073583,-0.691924,-0.154809,0
R00022,1.077399,0.442682,0.621073,-2.250021,-2.958404,0.207011,0
R00023,-0.379871,0.287606,-0.297018,0.36873,-0.814844,-0.083098,0
R00024,-0.649983,1.794261,0.272112,0.10157,-0.676794,2.727986,1
R00025,0.075332,-0.045375,0.167551,-0.658621,-2.932752,0.051728,0
R00026,0.121135,-0.615693,-0.242699,-3.426694,-1.065741,-0.029635,0
R00027,-0.681524,0.006808,-0.743177,-0.404072,0.356533,0.067815,0
R00028,0.007369,0.124181,1.658222,1.286942,-1.462935,-0.085657,0
R00029,-0.626276,-1.629661,0.144505,-1.405973,-0.925235,-0.028619,0
R00030,-0.100571,-0.509873,-0.408321,0.355965,0.931896,0.143365,0
R00031,2.614966,0.819513,-0.789085,0.216014,-0.670065,-0.071109,0
R00032,1.568827,0.499298,0.393004,1.58072,-0.233005,-0.114665,0
R00033,0.29714,-1.503109,0.073241,1.473689,1.785605,-0.170467,0
R00034,-1.746037,0.732128,-0.298245,1.352491,0.205403,2.549947,1
R00035,-2.428762,0.648994,0.172486,0.94627,-0.639434,-0.073637,0
R00036,-0.055261,-0.228399,-0.437386,-0.786231,-0.772231,-0.221561,0
R00037,1.478845,-2.107364,-0.876824,2.48242,0.00169,-0.040467,0
R00038,0.67852,0.468955,2.312085,-0.461582,-1.059551,-0.151225,0
R00039,0.358204,1.229582,-0.909195,0.41843,-1.086194,0.1983,0
R00040,0.582515,1.631532,1.03871,1.997291,-0.655031,2.732138,1
R00041,-0.201577,-0.997117,0.828024,1.833189,1.60514,-0.150138,0
R00042,0.136829,-1.184144,1.127027,1.505803,-1.368895,0.071902,0
R00043,-1.303251,-0.242033,0.65957,0.538929,0.537664,2.393937,1
R00044,0.051245,2.023019,0.622986,-0.425959,-0.517695,-0.262246,0
