entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,2.4022,5.2116,6.1174,4.3136,11.7718,1.3095
E0001,2026-01-01T00:00:00Z,3.4565,5.274,5.0564,5.2129,11.5111,4.1681
E0002,2026-01-01T00:00:00Z,0.6367,4.5984,6.0958,5.7943,9.3688,1.7434
E0003,2026-01-01T00:00:00Z,3.7979,5.3908,5.5122,7.5449,6.0257,2.9838
E0004,2026-01-01T00:00:00Z,0.4042,4.2188,5.9758,5.5271,11.7638,4.0622
E0005,2026-01-01T00:00:00Z,3.3376,2.3934,6.1618,4.6352,7.382,1.1123
E0006,2026-01-01T00:00:00Z,1.8447,5.5539,5.0013,3.3465,7.5173,3.3477
E0007,2026-01-01T00:00:00Z,0.4058,5.5641,6.6702,5.4312,10.249,2.9923
E0008,2026-01-01T00:00:00Z,3.2579,3.9848,4.4467,3.167,9.8996,3.3
E0009,2026-01-01T00:00:00Z,3.2383,5.5892,5.3633,3.6205,10.2994,3.7461
E0010,2026-01-01T00:00:00Z,4.7389,5.2273,4.9779,5.6124,8.4574,1.5046
E0011,2026-01-01T00:00:00Z,2.3966,4.0504,5.8884,5.737,8.2043,0.6877
E0012,2026-01-01T00:00:00Z,3.0441,5.9586,4.4288,5.1496,10.3069,2.3699
E0013,2026-01-01T00:00:00Z,3.9055,4.3728,5.6898,4.3329,8.367,2.6386
E0014,2026-01-01T00:00:00Z,4.1318,4.876,5.12,4.0759,12.4235,3.9877
E0015,2026-01-01T00:00:00Z,1.9628,4.2209,6.5492,6.165,7.5303,6.0977
E0016,2026-01-01T00:00:00Z,2.6531,5.4623,5.6488,4.7612,8.5186,2.3919
E0017,2026-01-01T00:00:00Z,1.9755,4.0036,6.363,5.653,10.8948,3.6692
E0018,2026-01-01T00:00:00Z,3.5808,4.6195,4.6131,5.0421,8.9209,3.5704
E0019,2026-01-01T00:00:00Z,2.3265,4.9672,4.3356,4.975,10.9352,1.0453
E0020,2026-01-01T00:00:00Z,2.2953,6.0069,5.9621,4.7014,9.555,4.9086
E0021,2026-01-01T00:00:00Z,3.2211,4.7482,6.35,5.9602,9.8942,4.13
E0022,2026-01-01T00:00:00Z,3.4683,4.8792,4.6254,3.2783,4.6321,2.5501
E0023,2026-01-01T00:00:00Z,3.6561,3.9711,6.178,2.3914,5.5106,4.7978
E0024,2026-01-01T00:00:00Z,3.0199,6.1919,4.821,4.7572,9.7639,5.0998
E0025,2026-01-01T00:00:00Z,1.26,5.6137,4.788,3.7469,7.4902,0.528
E0026,2026-01-01T00:00:00Z,4.1417,5.9105,4.6409,3.3345,10.3867,4.0284
E0027,2026-01-01T00:00:00Z,2.4488,6.0991,5.5194,4.1106,10.1565,6.1897
E0028,2026-01-01T00:00:00Z,2.2915,5.7244,4.2898,5.164,10.0144,5.0878
E0029,2026-01-01T00:00:00Z,1.1509,4.5435,4.276,5.3997,6.1146,3.3138
E0030,2026-01-01T00:00:00Z,1.1096,6.9992,4.518,4.2145,6.9685,6.8346
E0031,2026-01-01T00:00:00Z,0.7928,5.1067,5.1386,4.6535,8.478,2.5604
E0032,2026-01-01T00:00:00Z,4.03,4.3831,5.0061,4.7077,6.6441,4.4413
E0033,2026-01-01T00:00:00Z,3.5144,5.5287,4.2519,4.7854,8.2356,3.0129
E0034,2026-01-01T00:00:00Z,4.1691,6.9061,5.583,4.0524,8.4335,6.4504
E0035,2026-01-01T00:00:00Z,4.0424,5.5642,4.2145,4.4604,9.1868,3.9842
E0036,2026-01-01T00:00:00Z,4.5431,4.6202,5.9177,3.2082,10.9409,1.6011
E0037,2026-01-01T00:00:00Z,4.4782,3.6435,3.8005,3.9921,10.3643,6.4835
E0038,2026-01-01T00:00:00Z,4.7107,5.854,5.2977,5.1871,11.0215,6.0305
E0039,2026-01-01T00:00:00Z,3.7379,8.7206,5.7497,3.9022,7.5094,3.8163
E0040,2026-01-01T00:00:00Z,0.904,6.4953,5.1057,4.0323,9.5458,3.3205
E0041,2026-01-01T00:00:00Z,0.9722,3.38,3.5187,2.844,9.9177,4.0466
E0042,2026-01-01T00:00:00Z,3.642,3.5658,5.2886,2.7088,8.2287,3.3333
E0043,2026-01-01T00:00:00Z,2.8343,5.8307,3.9054,3.3449,8.104,3.4434
E0044,2026-01-01T00:00:00Z,2.9286,4.7257,5.3419,3.9034,9.785,1.4892
E0045,2026-01-01T00:00:00Z,4.7688,5.8955,5.3002,6.1018,10.5753,2.0606
E0046,2026-01-01T00:00:00Z,4.5674,4.127,5.1825,3.7772,8.5393,2.3425
E0047,2026-01-01T00:00:00Z,4.0332,5.4064,5.2712,5.1069,9.7525,3.4704
E0048,2026-01-01T00:00:00Z,3.3229,5.4714,4.4403,4.4105,11.4513,4.3295
E0049,2026-01-01T00:00:00Z,2.5098,5.7697,3.9777,5.8285,8.4609,4.5565
