date,pm25_lag1,temperature,humidity,wind_speed,pressure,precipitation
2025-04-11,3.3,5.5,61,18.6,1003.4,0.0
2025-04-13,2.4,7.9,77,17.8,1003.5,0.1
2025-04-16,4.7,10.5,77,13.5,1010.8,0.0
2025-04-21,2.8,7.0,87,9.7,1009.3,0.3
2025-04-26,2.6,5.1,61,13.4,1024.0,0.0
2025-05-11,3.3,8.2,64,14.9,1019.3,0.0
2025-05-20,3.2,13.8,50,15.5,1005.6,0.0
2025-05-24,2.0,10.0,67,23.8,1008.9,0.1
2025-05-27,3.2,12.7,67,24.3,1006.8,2.2
2025-05-30,3.5,13.8,64,20.6,1003.0,0.3
2025-06-03,3.2,15.1,59,14.7,1005.3,0.0
2025-06-08,3.0,14.0,63,9.2,1000.6,0.1
2025-06-12,6.0,12.8,62,24.8,1020.2,0.0
2025-06-14,2.8,17.6,49,13.2,1021.8,0.0
2025-06-18,4.5,17.2,60,17.9,1005.3,0.9
2025-06-21,2.7,16.7,52,23.1,1010.4,0.0
2025-06-24,3.8,13.6,87,24.3,985.9,11.0
2025-07-02,3.5,19.7,69,12.2,1010.2,0.6
2025-07-09,2.5,17.5,65,8.3,1010.6,0.0
2025-07-17,7.2,21.7,68,12.6,1009.5,0.0
2025-07-22,8.3,21.2,77,20.0,1004.9,1.3
2025-07-24,8.5,22.2,76,13.3,1006.5,2.3
2025-08-10,4.9,17.4,67,17.4,1011.6,0.1
2025-08-17,1.4,15.2,60,24.1,1011.8,0.0
2025-08-23,3.1,12.0,75,22.1,1002.5,5.1
2025-08-26,1.9,12.2,78,10.0,1006.9,1.0
2025-08-30,5.0,16.0,82,11.5,1003.7,0.0
2025-09-04,5.7,18.3,84,16.9,1009.1,0.0
2025-09-13,4.7,14.9,77,18.7,1015.1,0.0
2025-09-15,4.7,14.9,84,22.5,999.0,9.5
2025-09-17,3.1,13.9,86,20.2,997.9,4.8
2025-09-21,4.3,16.6,82,22.1,997.1,1.2
2025-09-23,1.4,9.2,64,14.5,1017.7,0.0
2025-09-25,2.5,10.3,78,7.8,1029.9,0.0
2025-09-27,4.4,10.5,85,8.3,1029.9,0.0
2025-09-29,2.5,10.6,72,13.2,1029.9,0.0
2025-10-02,4.5,8.5,86,6.9,1029.4,0.2
2025-10-07,5.7,10.9,89,18.4,1013.6,6.5
2025-10-16,3.3,7.6,81,12.3,1008.9,0.0
2025-10-18,2.6,3.0,82,11.8,1019.9,0.0
2025-10-24,7.9,10.0,97,19.3,988.7,7.5
2025-11-01,2.1,7.2,86,19.5,1011.4,0.0
2025-11-05,3.8,11.3,87,18.3,1008.8,0.2
2025-11-18,2.8,-3.7,86,9.7,1001.1,0.0
2025-11-23,3.6,1.6,84,17.6,1006.5,0.0
2025-11-27,7.8,-0.2,92,21.4,1006.3,2.5
2025-12-05,11.8,4.1,99,8.9,1013.8,2.0
2025-12-08,11.5,6.2,98,19.4,998.5,6.8
2025-12-12,3.6,2.9,87,11.7,1017.8,0.0
2025-12-16,5.2,6.1,88,14.9,1008.9,0.0
2025-12-20,7.1,6.0,86,18.9,1005.1,0.0
2025-12-25,3.7,0.2,81,20.2,1026.9,0.0
2026-01-01,5.5,-0.4,91,28.0,978.6,9.3
2026-01-03,2.5,-2.2,92,24.0,983.3,5.8
2026-01-05,4.2,-7.6,85,20.5,1010.1,4.6
2026-01-09,4.7,-4.4,81,19.3,1016.3,0.1
2026-01-12,1.6,-4.9,89,12.3,1014.3,0.2
2026-01-14,5.6,0.6,92,25.0,1006.2,12.9
2026-01-16,4.6,2.3,93,24.1,1016.1,0.2
2026-01-27,4.6,-5.6,91,13.0,1010.7,0.0
2026-01-31,2.7,-5.2,81,14.3,1024.7,0.0
2026-02-09,4.5,-8.4,87,15.0,1013.2,0.0
2026-02-15,5.8,-11.3,85,13.6,1013.2,0.0
2026-02-18,3.4,-6.9,87,11.6,1008.2,0.0
2026-02-20,6.5,-5.8,74,23.9,1012.8,0.0
2026-02-22,5.5,-4.5,84,17.3,1005.3,0.0
2026-02-28,6.9,2.6,98,14.4,1010.8,2.1
2026-03-06,5.1,4.0,78,14.4,1018.9,0.0
2026-03-13,5.9,6.0,79,29.6,997.6,1.9
2026-03-15,4.1,2.1,94,13.3,1005.0,6.3
2026-03-19,6.7,6.8,81,15.4,1017.6,0.0
2026-03-22,4.0,6.0,66,17.7,1013.8,0.0
2026-03-24,6.6,5.2,77,23.3,1000.5,0.7
2026-03-27,2.6,5.1,69,14.2,1008.4,0.0
2026-04-04,3.3,3.1,89,26.9,995.2,10.8
2026-04-11,3.4,3.8,66,10.1,1020.3,0.0
2026-04-13,5.5,6.3,70,15.3,1025.1,0.0
2026-04-17,4.7,9.2,62,10.1,1020.2,0.0
2026-04-19,5.4,6.0,62,16.7,1022.0,0.0
2026-04-21,3.4,8.3,56,14.2,1022.1,0.0
2026-04-25,2.6,6.2,63,25.3,998.0,1.3
2026-04-28,2.3,5.4,48,19.9,1023.6,0.2
2026-05-03,5.1,7.8,78,12.7,1006.6,2.1
2026-05-06,2.2,7.4,45,17.0,1010.4,0.0
2026-05-10,2.5,10.2,52,18.2,1008.8,0.4
2026-05-15,4.2,10.5,72,14.8,1000.5,0.6
2026-05-19,4.0,10.9,78,13.8,1014.1,3.2
2026-05-23,3.5,18.3,64,20.0,1016.3,1.0
2026-05-29,2.0,14.5,55,10.3,1014.0,0.0
2026-06-01,3.9,15.2,66,15.7,1009.2,0.0
