row_id,f1,f2,f3,f4
R00400,3.20039,-0.547919,-0.58291,5.702164
R00401,5.003548,1.496865,-0.446046,4.600062
R00402,6.16206,4.849349,-1.266455,6.426153
R00403,3.448164,1.543205,-0.310549,4.850919
R00404,5.699161,2.499933,0.166863,4.737407
R00405,-0.818179,-1.751338,-1.152712,3.607968
R00406,5.548885,2.142462,-0.833283,6.225805
R00407,4.426854,-0.590373,-0.654527,4.957912
R00408,6.576053,1.905171,-0.775212,6.060814
R00409,4.137171,1.736852,-1.156938,7.317533
R00410,3.041819,3.08177,-0.274557,3.446503
R00411,1.252611,4.539727,-1.186737,5.288546
R00412,3.210911,1.205102,-1.902627,7.236814
R00413,5.712739,4.644969,-1.830192,3.797151
R00414,5.896453,1.728776,-2.078359,6.980352
R00415,2.890035,-2.096253,-1.480572,5.646174
R00416,0.184929,4.592835,-0.485612,5.597875
R00417,3.202984,-1.540257,-1.514007,4.896766
R00418,1.445135,2.401401,-0.066825,6.376678
R00419,3.45668,-0.909757,-1.428268,6.099216
R00420,3.039684,0.801531,-2.20782,3.670714
R00421,4.844216,2.825679,-1.822469,5.353678
R00422,-1.340006,2.877866,-0.328464,4.93443
R00423,0.439646,4.252472,-0.889515,3.997226
R00424,5.719633,4.479118,0.010598,6.08026
R00425,4.541481,0.800474,-1.665433,3.574339
R00426,4.262715,0.652795,-2.040512,4.816186
R00427,5.509748,1.668574,-0.928853,4.323359
R00428,5.686788,6.698034,-1.571021,4.030333
R00429,4.39049,1.98859,-0.527203,4.130466
R00430,2.633884,-5.373834,-1.205994,3.860785
R00431,0.423142,0.778136,-1.098826,4.790804
R00432,5.451884,2.478589,-1.287171,4.901311
R00433,3.770688,1.626452,-0.300766,4.090713
R00434,2.477403,-1.690262,-0.890841,4.77653
R00435,3.174646,1.593254,-0.636217,5.655438
R00436,4.047837,-6.414169,-1.28855,4.280599
R00437,6.61315,1.493758,-1.862114,5.714049
R00438,2.944989,1.549356,-1.605356,5.886902
R00439,2.980111,-0.62801,-1.086182,5.413968
R00440,6.681378,5.938134,0.175864,7.029357
R00441,8.289602,2.073219,-0.708812,7.547765
R00442,1.453938,-1.03435,-0.838153,5.057232
R00443,3.982927,4.531064,-1.264714,6.507496
R00444,2.28057,2.659252,-0.413632,6.214512
R00445,2.174282,2.447588,-0.489814,7.066975
R00446,4.264888,0.598262,-0.505139,5.615516
R00447,1.180042,2.737031,-0.84465,6.064539
R00448,4.270312,0.364298,-0.846185,4.431939
R00449,0.454457,-2.700023,-0.588617,5.052284
R00450,3.859672,6.93244,-1.029264,3.429491
R00451,4.990597,-1.857684,-1.453572,5.523345
R00452,-1.240851,3.076106,-0.359668,5.925777
R00453,-0.125581,2.594302,-0.743663,6.314718
R00454,3.567601,-3.447157,-0.442801,6.446392
R00455,3.743469,-0.357316,-1.097985,4.443276
R00456,-0.327364,1.712144,-0.97453,5.81786
R00457,4.321321,-0.236211,0.27769,4.578779
R00458,3.136041,2.244341,-0.020883,7.422588
R00459,0.06865,4.829173,-1.283639,6.601332
R00460,3.026418,6.781478,-1.430564,3.814975
R00461,3.524821,3.372118,-0.328419,6.1435
R00462,6.537607,2.927402,-2.221093,5.531969
R00463,4.201511,3.121939,-1.456002,5.313876
R00464,5.930676,3.712528,-1.24649,5.026827
R00465,0.070844,-0.393304,-0.913562,4.846049
R00466,1.678576,1.065933,-0.467305,4.659294
R00467,4.355275,6.245427,-1.764964,5.858273
R00468,1.000207,-7.94152,-0.705343,4.623973
R00469,3.069975,0.444706,-0.655108,6.657158
R00470,-0.250949,5.11483,-1.752191,4.858865
R00471,5.014932,2.663041,-1.16381,6.730938
R00472,0.292013,-2.718893,-0.948592,3.6929
R00473,4.011077,-0.078208,-1.087828,5.377126
R00474,5.397195,-1.562146,-1.000907,4.37214
R00475,4.006159,0.328055,-1.481797,6.104849
R00476,5.697857,2.5807,-1.923344,7.347087
R00477,0.219761,-5.384756,-0.818939,5.285689
R00478,2.606187,-2.15309,-0.77418,2.842246
R00479,4.383703,1.977894,-0.458835,6.046959
R00480,4.937989,-3.347668,-0.541068,4.093226
R00481,1.441661,-1.37273,-0.70607,6.607254
R00482,-0.646391,3.695364,-0.381422,6.038372
R00483,3.151963,-0.006492,-1.223575,3.785626
R00484,1.944414,-0.138,-0.036439,6.281158
R00485,-0.886598,4.182195,-0.84497,4.679309
R00486,-0.210816,2.635204,-1.519466,5.467403
R00487,5.505347,4.962057,-0.292882,4.704596
R00488,-0.154352,1.898422,-1.337169,5.540692
R00489,1.049424,5.161515,-1.077912,4.723994
R00490,5.34103,-2.071757,-1.190542,3.789245
R00491,2.124163,1.288694,-0.689622,3.691063
R00492,3.492883,0.715347,-0.247267,4.619253
R00493,0.947863,2.837874,-0.4346,5.708889
R00494,2.599438,0.760972,-1.043365,6.656161
R00495,6.287984,0.913765,0.120712,3.791419
