account_id,event_time,health_score
A0000,1767374301000,56.94
A0000,1774245235000,92.62
A0001,1767248541000,46.2
A0001,1772470348000,92.08
A0002,1767339184000,46.77
A0002,1773451554000,90.16
A0003,1767232835000,45.34
A0003,1773878866000,14.75
A0004,1767290603000,49.67
A0004,1773008210000,86.35
A0005,1767363333000,57.54
A0005,1773457471000,90.59
A0006,1767289782000,56.71
A0006,1772460570000,14.64
A0007,1767269462000,53.35
A0007,1773239381000,6.29
A0008,1767369862000,59.04
A0008,1773015749000,7.55
A0009,1767359241000,41.64
A0009,1774030700000,86.78
A0010,1767367582000,61.46
A0010,1772661402000,89.38
A0011,1767270781000,46.16
A0011,1772950143000,8.43
A0012,1767364773000,46.46
A0012,1773337566000,6.88
A0013,1767326106000,51.78
A0013,1772480609000,85.67
A0014,1767342842000,58.63
A0014,1774038214000,6.5
A0015,1767287501000,47.27
A0015,1773285311000,7.32
A0016,1767255257000,57.53
A0016,1774137539000,6.88
A0017,1767296484000,42.68
A0017,1773089302000,9.71
A0018,1767337826000,41.84
A0018,1772905225000,88.68
A0019,1767376307000,56.06
A0019,1773434737000,89.65
A0020,1767241202000,50.98
A0020,1772550185000,12.2
A0021,1767323344000,42.47
A0021,1772874014000,11.54
A0022,1767255542000,51.49
A0022,1773544163000,91.44
A0023,1767318404000,47.46
A0023,1773176155000,8.12
A0024,1767296402000,52.57
A0024,1774422973000,94.01
A0025,1767341365000,53.42
A0025,1773815196000,8.02
A0026,1767349859000,46.02
A0026,1774634791000,13.84
A0027,1767286106000,49.3
A0027,1773626330000,85.56
A0028,1767354033000,51.42
A0028,1773403470000,86.75
A0029,1767267875000,48.18
A0029,1773604611000,93.16
A0030,1767354206000,54.0
A0030,1773159745000,87.9
A0031,1767245467000,43.98
A0031,1774083679000,10.17
A0032,1767347006000,52.19
A0032,1773446726000,6.28
A0033,1767283469000,50.83
A0033,1773608289000,90.0
A0034,1767369459000,53.95
A0034,1773890203000,10.82
A0035,1767240587000,47.1
A0035,1773226092000,91.11
A0036,1767226434000,57.86
A0036,1773692946000,11.61
A0037,1767319633000,53.92
A0037,1773009971000,13.38
A0038,1767316372000,51.79
A0038,1773092086000,13.79
A0039,1767365265000,61.14
A0039,1774063119000,89.41
A0040,1767244130000,54.43
A0040,1772691182000,8.56
A0041,1767250068000,50.04
A0041,1774030353000,5.83
A0042,1767334359000,55.97
A0042,1773949136000,5.42
A0043,1767330663000,48.11
A0043,1773079636000,86.5
A0044,1767316436000,53.44
A0044,1773799688000,5.27
A0045,1767228967000,55.47
A0045,1772807373000,93.01
A0046,1767355707000,49.23
A0046,1774099914000,85.92
A0047,1767323134000,47.25
A0047,1773342027000,6.47
A0048,1767302798000,57.69
A0048,1773966874000,8.25
A0049,1767289171000,45.84
A0049,1774359366000,90.66
A0050,1767330402000,58.56
A0050,1774542936000,92.89
A0051,1767228464000,54.51
A0051,1774098212000,94.49
A0052,1767382359000,50.13
A0052,1772799352000,87.54
A0053,1767249629000,46.91
A0053,1773451832000,86.14
A0054,1767331506000,52.81
A0054,1773003269000,13.5
A0055,1767314775000,53.99
A0055,1773351146000,90.47
A0056,1767239431000,49.41
A0056,1773824324000,94.31
A0057,1767260515000,49.21
A0057,1772863660000,87.23
A0058,1767271454000,48.97
A0058,1773404038000,12.7
A0059,1767340670000,51.38
A0059,1774388421000,6.25
A0060,1767332989000,50.81
A0060,1773913253000,94.28
A0061,1767341977000,50.41
A0061,1773349644000,14.01
A0062,1767261768000,45.4
A0062,1772949958000,94.74
A0063,1767396259000,47.35
A0063,1773819753000,88.92
A0064,1767339763000,53.24
A0064,1773235341000,86.06
A0065,1767338261000,47.0
A0065,1773407585000,5.06
A0066,1767344521000,47.14
A0066,1774391211000,90.0
A0067,1767343823000,54.93
A0067,1774062323000,90.74
A0068,1767307853000,47.49
A0068,1772538934000,88.85
A0069,1767384210000,49.74
A0069,1774108203000,86.64
A0070,1767365578000,56.28
A0070,1773958392000,91.56
A0071,1767331143000,55.32
A0071,1774206223000,93.39
A0072,1767335704000,52.95
A0072,1773082939000,10.29
A0073,1767370700000,56.28
A0073,1773581539000,14.97
A0074,1767391080000,49.79
A0074,1773066812000,5.42
A0075,1767275578000,43.8
A0075,1772543739000,90.0
A0076,1767277812000,48.84
A0076,1773396958000,8.03
A0077,1767320875000,55.48
A0077,1772657097000,93.1
A0078,1767234644000,48.8
A0078,1772984564000,9.8
A0079,1767227855000,40.25
A0079,1773571203000,86.39
A0080,1767388507000,46.79
A0080,1773214049000,91.07
A0081,1767373410000,51.5
A0081,1773623007000,86.29
A0082,1767329711000,48.83
A0082,1773404664000,13.16
A0083,1767238683000,49.89
A0083,1773830544000,6.01
A0084,1767304000000,49.08
A0084,1773711354000,92.15
A0085,1767298233000,44.37
A0085,1774174071000,91.97
A0086,1767259844000,55.54
A0086,1774475770000,12.77
A0087,1767387406000,53.08
A0087,1772836394000,85.92
A0088,1767369626000,43.51
A0088,1772908988000,9.56
A0089,1767286722000,50.04
A0089,1773649128000,6.01
A0090,1767324739000,54.16
A0090,1773282925000,5.09
A0091,1767389284000,46.73
A0091,1773861382000,85.62
A0092,1767276289000,52.57
A0092,1773253701000,8.74
A0093,1767397678000,48.16
A0093,1773502656000,13.62
A0094,1767259817000,50.48
A0094,1773424520000,13.55
A0095,1767315144000,53.08
A0095,1773015067000,93.87
A0096,1767274464000,47.04
A0096,1773382811000,88.62
A0097,1767372524000,54.03
A0097,1773384096000,85.32
A0098,1767328887000,57.88
A0098,1773518172000,12.54
A0099,1767288827000,53.38
A0099,1773591777000,12.36
