row_id,f1,f2,f3,f4
R00400,5.076678,3.595364,5.985767,1.814065
R00401,6.460537,7.589122,4.771866,0.21953
R00402,6.814804,5.297556,6.118759,1.25039
R00403,4.332052,4.156781,4.828322,1.97111
R00404,6.439912,5.718217,5.470001,2.491156
R00405,5.292024,5.401942,4.460957,1.996895
R00406,5.653323,5.492472,6.019074,1.018946
R00407,8.146217,6.351983,5.466761,2.018745
R00408,5.772395,4.719885,6.718624,2.072193
R00409,5.298276,2.831547,6.303492,1.75094
R00410,4.708573,6.914741,5.545126,2.574209
R00411,5.793308,10.835904,4.758009,2.739072
R00412,6.522286,8.040407,4.26659,0.472926
R00413,7.996335,8.649485,5.211735,2.072351
R00414,5.446892,2.874518,5.956535,1.376587
R00415,7.699449,10.273671,3.680077,3.701119
R00416,5.009454,5.641153,5.276245,-0.160183
R00417,6.443062,5.589008,6.217889,2.956269
R00418,3.821074,8.089008,5.683301,1.106148
R00419,6.981406,7.150544,5.180352,1.880951
R00420,8.35411,5.674027,4.847906,0.882515
R00421,6.517554,6.878615,4.348368,2.866055
R00422,6.425151,2.417495,5.957506,2.483499
R00423,4.634333,8.715428,4.598333,0.357122
R00424,6.919254,6.520412,5.935456,1.673016
R00425,7.949074,7.532151,4.649572,2.348222
R00426,3.430034,8.732266,4.558128,4.496609
R00427,7.742965,8.044565,3.005796,0.785083
R00428,8.444623,8.424192,5.930001,1.745135
R00429,4.990685,7.047836,5.369638,0.983529
R00430,5.462535,10.047151,5.399942,2.893556
R00431,5.069529,6.074538,4.33006,2.304543
R00432,8.354558,9.295063,4.255444,4.015547
R00433,7.315725,8.674052,5.848051,3.400582
R00434,7.266393,5.985558,4.924396,1.833893
R00435,8.126637,3.443419,3.846087,0.766229
R00436,6.405549,2.978075,4.644421,0.942653
R00437,5.371723,7.025551,4.304505,2.257063
R00438,6.279686,9.589872,5.161702,3.007977
R00439,5.71444,4.742584,4.879808,1.937247
R00440,8.878503,6.711376,5.806504,0.949577
R00441,5.740264,10.047435,4.306468,1.948098
R00442,7.016595,9.763678,5.053242,2.862219
R00443,6.39304,8.732508,3.882471,1.551695
R00444,7.15986,11.133552,6.09179,0.851542
R00445,6.16755,7.410287,5.099774,0.804482
R00446,7.103229,4.476493,5.812066,1.45601
R00447,6.197705,5.987471,4.686973,0.984601
R00448,6.217021,0.513704,4.949945,0.625888
R00449,5.228317,6.438392,5.492477,1.075975
R00450,5.217992,10.656973,5.912173,0.782193
R00451,5.687895,2.109168,4.765659,2.441952
R00452,5.505653,9.942885,6.792777,0.794103
R00453,5.523974,9.698087,5.646964,1.67357
R00454,5.867186,7.893776,4.31928,2.390969
R00455,8.349299,14.031663,5.462441,2.461973
R00456,5.66848,6.7166,5.777066,1.98991
R00457,4.199825,8.494368,5.828953,2.931609
R00458,5.816708,5.132306,4.944748,3.315495
R00459,4.61465,6.729597,4.529386,2.632835
R00460,4.888464,7.548462,5.016929,1.767264
R00461,7.427824,4.606056,5.134998,-0.690901
R00462,5.542146,3.592762,6.322718,0.837172
R00463,5.828633,9.783489,4.392538,2.209423
R00464,7.266705,9.33099,4.969893,1.285896
R00465,7.09994,1.692603,5.312174,1.496896
R00466,7.408736,4.346225,4.416731,3.941339
R00467,4.864039,5.670435,6.319455,1.309299
R00468,6.845106,10.975129,5.626851,1.753165
R00469,4.204115,4.836907,5.769181,0.509495
R00470,6.696334,3.184174,5.56872,0.393905
R00471,7.158026,7.49192,4.036056,3.345907
R00472,6.788078,5.078519,7.314038,2.991127
R00473,3.992916,6.216719,5.041842,2.496444
R00474,6.335135,1.45816,5.586883,0.767144
R00475,5.57899,7.66096,5.852055,2.585335
R00476,6.273221,8.470466,4.707405,1.524158
R00477,6.191052,8.023948,4.239257,1.305737
R00478,5.464484,2.685178,4.937481,0.162501
R00479,5.430565,8.917512,5.023103,0.601668
R00480,7.057368,6.81016,3.450923,1.931582
R00481,8.762102,7.950185,4.055167,0.430021
R00482,4.996363,5.648575,4.988307,1.032775
R00483,8.356623,5.807147,4.083599,0.981907
R00484,6.232684,8.559989,6.737346,1.898866
R00485,4.565902,12.899149,5.179244,2.856179
R00486,9.846608,8.31371,5.626778,1.440126
R00487,4.65846,10.177582,4.213349,3.580656
R00488,4.857669,4.262595,4.129027,1.522461
R00489,6.608659,5.765103,4.715563,0.481097
