row_id,f1,f2,f3,f4
R00000,-5.534387,2.277492,0.620485,-1.999644
R00001,-5.05434,-0.943565,3.503825,-5.611788
R00002,-3.27809,-2.924453,1.829773,-1.223613
R00003,-2.276226,4.019918,-1.473483,-2.413859
R00004,-0.802049,1.018567,-0.047687,-2.497952
R00005,0.831949,2.953185,1.728025,-2.968084
R00006,-3.300523,1.568849,2.546035,0.972106
R00007,0.798655,3.072709,-0.556987,3.218525
R00008,-6.677251,3.667106,0.566527,-0.623953
R00009,-2.729108,5.320212,3.552457,0.322516
R00010,-2.324361,3.58305,2.757324,2.239789
R00011,-6.795597,0.900645,1.364691,-0.135283
R00012,-1.32136,4.329043,1.085522,2.697611
R00013,-3.279795,2.823686,2.115243,-3.273386
R00014,-1.389334,4.023017,0.483863,0.491912
R00015,-1.360241,1.902503,3.859394,0.715774
R00016,-4.937576,2.928719,3.317571,2.574847
R00017,-4.720161,2.269666,2.226366,2.59707
R00018,-7.657254,3.694271,-0.269969,4.29421
R00019,-3.962768,3.82346,2.602414,-1.939907
R00020,-3.527271,3.67313,1.097311,3.09336
R00021,-3.43859,-0.529263,1.924637,0.357298
R00022,-8.378095,4.268079,2.662552,-0.668084
R00023,-5.757185,-0.38023,1.604996,-2.642413
R00024,-4.159738,1.354771,2.148815,-3.629673
R00025,-0.035626,2.791692,1.889147,-4.328948
R00026,-6.208444,5.632953,2.861947,-0.228632
R00027,-0.86957,7.529049,2.670361,0.428245
R00028,0.09737,1.020411,1.344991,2.845097
R00029,-4.463708,2.211367,2.589265,0.692927
R00030,-3.786455,0.026736,1.869923,2.605066
R00031,-0.011768,-0.947985,0.700158,-4.620183
R00032,-1.250834,5.9943,1.355591,-0.040081
R00033,-0.856444,5.407148,1.935691,-2.87581
R00034,-2.236504,4.613652,1.627669,-1.147762
R00035,-1.697362,-2.651146,2.517499,-0.714655
R00036,-3.593139,4.019103,-0.316409,-1.215113
R00037,-5.581199,0.892877,4.634828,-0.520703
R00038,-8.747852,3.269702,2.298266,-2.009937
R00039,-5.644265,3.852606,0.35502,-5.017013
R00040,-2.516258,-0.262035,-0.421848,5.818839
R00041,-2.782551,9.997069,3.441161,0.38229
R00042,-4.958029,3.022849,1.570353,-3.912944
R00043,-1.337095,1.405455,0.823357,2.748
R00044,-4.321153,3.085108,-0.706718,-2.92437
R00045,0.241967,4.035134,3.324157,1.721334
R00046,1.707049,-0.261441,-0.169775,-2.368778
R00047,-0.029487,8.611283,1.897704,5.925481
R00048,-9.304444,0.586418,0.410351,0.882203
R00049,-0.096562,2.293848,0.976841,-2.958998
R00050,0.577739,4.000455,2.666066,1.027496
R00051,-4.09112,2.389441,1.50509,-3.69193
R00052,-4.484705,5.215833,1.487713,2.24234
R00053,-9.538727,3.243959,0.870848,-2.420309
R00054,2.023859,3.541701,2.224596,-2.494424
R00055,-4.970625,3.272181,-0.303994,-1.149444
R00056,-5.433427,5.656018,2.512714,-1.639094
R00057,-7.401443,5.895919,2.176928,-3.598038
R00058,-4.181686,2.89759,1.690366,0.014119
R00059,-1.456418,5.542473,1.975913,-2.17749
R00060,-6.356535,4.791588,2.618452,-0.503194
R00061,-4.415199,-0.431004,2.075764,-3.207126
R00062,-6.748476,-0.277793,1.949785,-2.071974
R00063,-3.522397,0.873372,1.545451,-0.716325
R00064,-3.009075,6.054199,0.871132,4.507649
R00065,1.241877,4.527819,0.449847,-4.04395
R00066,-2.166105,0.793236,2.337794,-2.560279
R00067,-0.351843,2.15056,0.682105,0.589851
R00068,-0.898696,-1.712686,2.066685,2.435905
R00069,-2.647475,0.207635,3.380583,-2.15098
