row_id,a_val
R00000,3.7875
R00001,2.7279
R00002,8.1141
R00003,5.2817
R00004,16.2881
R00005,11.1854
R00006,2.5203
R00007,9.6294
R00008,14.1946
R00012,8.9919
R00013,8.2899
R00015,8.7683
R00016,5.5009
R00017,20.9265
R00018,8.1102
R00019,6.5631
R00020,8.6107
R00021,7.4244
R00022,13.8195
R00023,2.3137
R00024,6.2211
R00026,11.4136
R00027,6.7631
R00028,2.1416
R00029,8.7126
R00030,7.3612
R00032,13.4506
R00033,12.9091
R00034,10.4059
R00035,2.367
R00036,3.7682
R00037,8.0703
R00038,4.7404
R00040,9.7708
R00041,17.6082
R00043,9.1055
R00045,2.9664
R00046,15.5583
R00047,9.8876
R00048,9.5098
R00049,9.7822
R00050,9.5186
R00052,2.2491
R00053,1.7623
R00054,8.8115
R00056,13.2248
R00057,7.1883
R00058,11.9169
R00060,15.3795
R00061,12.6385
R00062,11.4698
R00064,15.4185
R00065,15.4753
R00066,8.7353
R00067,5.9382
R00068,10.8664
R00070,5.9503
R00071,8.4688
R00072,7.7796
R00073,3.9402
R00074,9.3175
R00075,10.0812
R00076,9.5779
R00077,7.0992
R00078,10.1988
R00079,17.148
R00081,15.7881
R00084,4.5227
R00085,14.1378
R00088,11.2946
R00090,6.7955
R00091,0.9735
R00092,10.3704
R00093,6.4619
R00095,10.0941
R00096,8.2089
R00099,12.7651
R00100,8.1929
R00101,-0.0089
R00103,4.405
R00104,4.6116
R00105,8.1032
R00106,17.7665
R00108,7.8653
R00110,10.5665
R00112,7.8419
R00113,9.1869
R00114,14.5129
R00115,8.394
R00116,3.012
R00118,17.3251
R00120,13.9868
R00122,9.0109
R00123,11.5874
R00124,6.0591
R00125,13.5281
R00126,9.2838
R00127,10.0084
R00128,2.8429
R00129,16.8619
R00130,9.9464
R00132,10.4867
R00133,15.4028
R00134,10.7451
R00135,15.3286
R00136,11.6317
R00138,6.8255
R00139,12.9048
R00141,3.6644
R00142,8.1564
R00143,13.8135
R00144,11.0451
R00146,14.7279
R00147,14.0584
R00148,8.0126
R00149,7.5323
R00150,13.9525
R00151,6.847
R00152,11.8173
R00153,-1.1025
R00155,6.1542
R00156,11.0046
R00157,10.6492
R00158,11.9035
R00159,10.2893
R00160,8.965
R00161,4.283
R00162,7.9477
R00163,8.9185
R00164,4.106
R00165,9.0143
R00167,12.897
R00168,5.2124
R00169,8.3144
R00172,13.3286
R00173,16.7975
R00174,8.6165
R00175,8.553
R00177,6.6169
R00178,13.03
R00181,10.9304
R00182,10.3993
R00184,9.199
R00186,8.4964
R00187,8.4642
R00188,12.4796
R00189,13.2118
R00190,12.6351
R00191,11.7709
R00193,13.801
R00194,12.4235
R00195,10.4742
R00196,7.8562
R00197,3.0303
R00198,10.3784
R00200,9.1958
R00201,13.3581
R00202,16.8568
R00203,2.1373
R00204,11.1915
R00205,7.0569
R00206,18.9139
R00208,6.5693
R00209,12.3712
R00210,12.2235
R00211,15.658
R00212,8.575
R00213,8.0451
R00214,9.0921
R00216,12.2847
R00219,9.6827
R00220,12.8801
R00223,5.141
R00224,6.3446
R00225,0.3985
R00227,11.8187
R00228,13.3767
R00229,9.6613
R00231,11.5866
R00232,15.7455
R00233,11.9668
R00234,4.0417
R00235,10.837
R00236,10.7017
R00238,9.6146
R00239,5.3986
R00240,15.4366
R00241,8.5439
R00242,11.1933
R00243,12.0218
R00244,7.887
R00245,9.7698
R00246,4.2916
R00248,10.9792
R00249,5.8219
R00250,15.0867
R00252,14.4246
R00253,11.6204
R00254,6.0494
R00256,4.7923
R00257,13.7716
R00260,17.0682
R00261,15.6887
R00262,7.6095
R00264,9.6195
R00267,14.1683
R00268,5.7208
R00270,14.8379
R00271,6.7161
R00272,13.0258
R00273,9.97
R00274,12.1068
R00277,12.3426
R00278,14.2082
R00279,11.9341
R00280,3.6569
R00281,5.0
R00282,12.5042
R00283,7.9715
R00285,6.5294
R00286,3.9169
R00287,-0.464
R00288,7.894
R00289,6.9437
R00290,10.633
R00291,2.2591
R00292,14.173
R00293,12.9419
R00294,13.742
R00297,13.6878
R00298,11.5338
R00299,6.1669
R00300,9.1794
R00301,12.8814
R00302,8.7403
R00303,17.3541
R00304,0.104
R00305,12.5693
R00306,11.7735
R00307,4.6832
R00308,10.6718
R00309,10.7997
R00310,12.4001
R00311,14.4828
R00312,15.2734
R00313,8.5037
R00316,9.2246
R00317,11.1317
R00318,13.7182
R00319,11.3474
