entity_id,f1,f2,f3,f4,f5
E0069,7.04416,11.352199,2.0129,16.123528,10.704612
E0102,3.777912,4.059076,2.306746,11.242034,4.5426
E0217,4.250493,7.281073,11.784837,3.091229,6.650326
E0254,11.823409,32.092096,2.168885,3.49054,13.664873
E0285,9.459356,2.204169,4.003586,7.662066,15.190835
E0220,2.283732,6.69835,6.870455,3.448673,20.794758
E0096,14.928398,3.966066,1.776407,11.215357,17.969561
E0110,5.595283,5.756581,7.816162,2.145653,20.785846
E0020,6.375435,4.797147,14.997743,12.570775,4.72602
E0195,19.8239,2.749394,7.022477,1.971721,10.926628
E0224,2.999531,14.154093,2.66278,3.739088,16.0524
E0245,26.087117,21.446727,10.466446,7.573718,14.9727
E0127,23.711007,6.111479,5.355777,7.037626,29.534444
E0163,22.107123,4.290308,1.513516,10.096387,3.88807
E0100,6.921226,5.299997,77.288675,3.195277,8.196663
E0044,4.504369,23.88952,30.282225,2.983446,14.98
E0189,11.203516,8.273455,8.306322,8.831057,6.877656
E0295,15.787868,7.834305,27.183144,4.575186,14.277576
E0259,9.934726,4.937055,4.620007,7.186176,12.61635
E0004,15.530713,3.95968,3.374903,8.016198,5.756219
E0247,12.296608,10.846498,2.053957,19.776817,4.360938
E0230,11.290363,6.669971,7.706122,8.607122,2.076777
E0086,27.221435,6.171937,11.464881,19.632313,6.192692
E0214,6.051771,2.451055,28.080238,5.973648,3.622009
E0000,15.120181,16.635649,15.8124,12.961575,3.133916
E0140,6.006449,11.332996,4.441257,5.430752,2.756355
E0038,27.813487,5.339756,9.446561,6.285924,13.402874
E0161,12.992418,6.998059,3.557688,6.271525,11.131053
E0153,10.607916,14.615906,1.754027,22.822257,6.767096
E0114,15.132511,21.813087,30.064161,7.567263,9.278203
E0129,5.382974,4.129233,11.448977,13.139453,29.409075
E0218,7.902014,10.687097,26.664284,8.823116,4.68637
E0139,4.335347,5.000079,2.628494,3.56106,9.116164
E0148,8.067391,5.618554,5.587881,39.855449,8.301205
