row_id,f1,f2,f3,f4,f5,label
T00000,-0.298351,1.180106,0.775945,-1.357704,-0.347426,0
T00001,0.722304,-1.447239,-0.048467,0.215195,-1.644212,1
T00002,-0.638419,0.181678,-0.288778,0.459908,-0.453539,1
T00003,-1.304107,-0.299763,0.928667,-1.269017,-0.609853,1
T00004,-0.344434,0.83185,1.241673,-0.263112,2.289724,0
T00005,1.44997,-0.242063,0.066254,-1.821906,1.329679,0
T00006,-1.263347,-1.653617,-0.210389,-0.138841,0.404024,0
T00007,-0.861021,0.315215,-0.476057,1.512634,0.073508,0
T00008,-2.375387,-2.013673,-0.540629,1.85945,-0.707281,1
T00009,-1.58795,0.220815,0.546482,-1.193232,-0.285595,0
T00010,0.008843,1.147522,-0.674858,0.179053,1.167026,0
T00011,-0.212075,1.395917,-0.138274,0.867944,1.177215,0
T00012,1.086373,1.49548,1.428663,-1.143435,1.136798,0
T00013,1.759176,-0.437316,0.699219,-0.231714,-0.607092,0
T00014,2.552217,-0.094402,0.101159,0.744722,-1.761766,1
T00015,1.93761,1.987254,-0.932568,1.180509,1.660213,0
T00016,-0.609212,-0.4391,0.885546,1.272124,1.357091,0
T00017,0.083459,-1.276905,-0.420077,0.851959,0.946539,1
T00018,0.113842,0.078203,1.464486,-0.209371,-0.410504,1
T00019,0.388203,-0.098789,-0.380759,0.124421,0.458149,1
T00020,0.344331,1.309297,-0.12512,1.417474,-1.007902,0
T00021,-0.452936,0.695352,1.548184,-0.284555,-0.177787,1
T00022,2.460998,-0.558763,-0.923969,-1.023217,0.121856,0
T00023,-0.06562,-1.05367,-0.789376,-1.727505,1.406774,1
T00024,-0.252057,0.522854,1.753494,1.751275,-0.799738,1
T00025,0.533237,0.314384,-1.673525,0.128824,-0.164776,0
T00026,-0.037156,0.59906,-0.84369,1.147544,-1.407679,1
T00027,0.652653,-0.572176,-0.07733,-0.494418,0.73822,1
T00028,0.941874,-0.137563,-0.137772,0.301303,0.065666,1
T00029,-2.630722,-2.338348,-0.504777,-0.029416,-0.256549,1
T00030,-0.118459,-1.833944,1.387694,0.117083,-1.336349,1
T00031,0.191239,-1.158721,0.0208,0.175433,-0.575828,1
T00032,0.677833,1.271596,0.866786,-0.05981,-0.37205,1
T00033,1.952657,-0.48798,2.287001,0.62928,-1.943062,1
T00034,-0.442612,1.573773,-1.795256,0.603568,-0.278477,0
T00035,-0.803278,0.714552,1.960446,0.505889,-0.892014,1
T00036,0.61438,-0.055947,0.579133,0.498579,0.19641,1
T00037,-1.638115,-2.607483,-1.281313,1.129512,-0.155135,1
T00038,0.260096,-1.201817,0.581524,-1.481425,0.151712,1
T00039,2.376847,-1.54047,-0.035404,-1.318402,1.452357,1
T00040,2.627359,0.11019,0.448348,-1.252729,0.948487,0
T00041,-0.174887,-0.604515,-0.1042,1.895751,2.370878,0
T00042,1.135268,0.217063,1.102187,-0.516743,-0.577198,1
T00043,-0.024849,1.561609,1.296511,-0.714464,0.620426,0
T00044,-1.820744,0.877206,-1.740297,-1.704631,-0.162504,0
T00045,0.282279,-0.800755,0.286926,1.041662,2.353506,0
T00046,0.059157,0.991495,1.295835,1.151085,1.950812,0
T00047,0.553126,-0.602147,0.316296,1.482052,0.911535,1
T00048,0.191665,-0.173928,-0.019867,-0.37722,-0.155574,1
T00049,0.014139,0.027722,-0.489344,0.59562,-0.128648,0
T00050,0.806162,0.210917,-0.904655,-0.45839,1.10079,0
T00051,1.009033,0.706126,-0.253423,-1.005608,0.763591,0
T00052,-1.317435,-0.912636,1.812949,0.191661,-0.469989,1
T00053,-0.550886,0.004186,-1.144743,-0.586972,-0.189752,0
T00054,1.631531,0.046586,0.13822,-0.580484,-0.914865,1
T00055,-0.567684,-1.154236,-0.516229,0.455993,-0.29959,1
T00056,0.233086,1.710144,-0.478761,0.393977,-0.316779,0
T00057,1.045852,-0.21123,0.983987,0.148414,0.241492,1
T00058,-0.881032,-0.705636,-0.256867,0.122178,0.166126,1
T00059,-0.897296,-0.258302,-2.433107,0.350271,0.662297,0
T00060,0.595811,1.98706,-0.053597,-1.7721,-0.470467,0
T00061,-0.161855,-0.206013,-0.133947,0.146636,0.435608,0
T00062,-0.479398,-0.595107,1.456003,-0.866196,-0.95895,1
T00063,-1.079998,0.682694,0.556547,0.390925,-0.551253,0
T00064,-0.73254,-1.038398,1.020734,0.283475,0.261921,1
T00065,-0.492943,-1.053109,-1.66109,1.009878,-0.777335,1
T00066,0.738096,-0.885307,-0.656561,1.066437,0.482271,1
T00067,-0.424127,-0.558433,-1.298015,0.034122,-0.205292,1
T00068,-0.239237,-1.146287,0.530214,1.953687,-0.370961,1
T00069,-0.471671,1.672365,-0.487943,0.22357,0.340192,0
T00070,0.887697,-0.103983,1.196234,1.121482,0.635887,0
T00071,-0.577072,1.521796,0.859832,0.71894,0.159611,0
T00072,0.711439,-0.261275,-2.780608,0.263324,-0.144912,0
T00073,0.215263,0.582686,-1.493351,0.139395,-0.023448,0
T00074,0.028903,1.437326,-1.153386,0.626164,0.449723,0
T00075,1.372248,0.147083,0.211408,1.363817,-1.823436,1
T00076,-1.723206,0.378323,1.768188,3.02217,-0.722657,1
T00077,0.366015,0.66724,0.264412,-2.210737,-0.046467,0
T00078,-0.444717,0.733282,1.455135,0.426924,0.301741,0
T00079,-0.607571,-0.801217,0.367407,0.110854,-0.717122,1
T00080,-0.726855,0.208907,-1.693172,-1.917106,0.946768,0
T00081,-0.914511,-1.201206,-1.429473,-0.500631,1.578117,1
T00082,0.52744,1.740516,-0.319528,0.365052,0.229545,0
T00083,0.768752,-0.771554,-0.03857,-0.736326,-0.392704,1
T00084,-0.060595,-0.961015,-0.604548,0.450204,-0.729099,0
T00085,-0.740535,1.081872,-0.703786,2.128816,-1.347046,1
T00086,1.109998,0.397121,0.100855,0.737931,-1.227376,1
T00087,0.0785,0.502394,-1.482378,0.735139,0.978223,0
T00088,1.767878,0.962786,1.112535,0.811474,-0.364769,0
T00089,0.546196,0.715112,-0.159395,-0.658563,1.000291,0
T00090,1.418332,1.086204,0.274059,-1.303381,-1.986229,0
T00091,-0.201002,-2.36807,0.476369,1.261922,-0.3888,1
T00092,0.013144,1.430041,0.671841,-0.041633,-0.092415,0
T00093,-1.602123,-0.295242,0.318058,-1.795381,-2.637973,1
T00094,-0.890904,1.34861,1.269341,-1.112553,1.386727,0
T00095,0.858762,1.108496,0.166316,-0.065694,-0.349788,0
T00096,0.552943,-1.785528,0.53058,-0.00873,0.017426,0
T00097,-0.371829,0.124291,-0.93834,0.998412,1.709457,0
T00098,0.724282,0.931439,0.822154,0.227305,0.003113,0
T00099,-0.261253,0.297739,1.504117,0.158017,-0.517573,1
T00100,0.189347,-1.292019,0.567942,-0.321359,-1.210946,1
T00101,-0.751196,-0.71733,-1.113349,-0.927899,-0.103091,0
T00102,0.058262,-0.60775,0.073069,1.148177,1.844569,1
T00103,0.522468,-1.292936,1.716206,1.391004,-1.110992,1
T00104,-0.637115,0.380092,0.037086,-0.667408,-0.184654,0
T00105,0.888303,-0.503517,0.805833,-0.702045,1.082127,1
T00106,1.937171,0.03253,1.18416,-1.372838,-0.844653,1
T00107,-1.438744,0.699434,0.008153,0.284358,0.782138,0
T00108,-1.52881,0.273876,1.849017,-2.30032,-0.559974,0
T00109,0.667759,-0.26779,-1.285803,0.521125,-2.553293,1
T00110,-0.785086,1.485728,-0.772895,0.536518,-0.614786,0
T00111,-1.483522,1.707276,-0.852883,0.084874,0.286226,1
T00112,1.210191,1.295893,0.499912,-1.067817,1.177128,0
T00113,-0.00112,0.180113,0.651813,-0.587608,-0.426442,0
T00114,-0.33641,-0.651082,-0.29485,0.396727,-0.685147,1
T00115,-0.270239,0.040294,-0.225862,0.657909,-0.495036,0
T00116,-0.175214,-0.966213,1.36728,2.634993,-0.113172,1
T00117,0.198512,-0.509722,-0.020797,-0.703653,0.940282,0
