account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773198564000,6.94,3079.04,789,silver,7,86.29,0
A0001,1772433141000,15.83,4806.37,543,silver,9,90.72,0
A0002,1772682007000,23.11,7517.7,751,silver,27,88.78,0
A0003,1772102032000,76.74,4570.91,685,silver,37,13.04,1
A0004,1772993704000,32.16,5565.35,704,gold,35,8.31,1
A0005,1772700494000,30.0,5047.87,680,gold,36,87.67,0
A0006,1773296817000,54.78,4759.46,363,silver,37,9.18,1
A0007,1772464749000,85.62,4743.83,447,silver,13,85.23,0
A0008,1772531629000,9.34,8352.76,611,bronze,33,5.23,1
A0009,1772121758000,111.25,2699.62,399,silver,8,12.15,1
A0010,1772715426000,38.52,7951.8,373,bronze,5,13.08,1
A0011,1772620274000,8.05,3369.99,370,silver,18,11.43,1
A0012,1772836928000,12.15,6735.78,413,gold,28,7.97,1
A0013,1772099342000,137.04,6703.33,656,silver,15,8.15,1
A0014,1772869476000,18.56,4878.76,775,gold,19,85.42,0
A0015,1772653771000,185.85,1801.32,349,silver,11,13.69,1
A0016,1773340563000,27.22,7836.77,386,bronze,14,89.4,0
A0017,1773217241000,9.0,5725.81,734,silver,23,6.78,1
A0018,1772943292000,17.98,3585.4,689,gold,34,7.5,1
A0019,1772714794000,17.29,2190.38,300,silver,6,85.51,0
A0020,1772935263000,28.06,3179.22,460,bronze,8,8.56,1
A0021,1772281807000,7.3,6155.0,738,gold,2,85.63,0
A0022,1773106982000,60.82,2070.22,637,gold,15,87.44,0
A0023,1773278442000,47.36,2864.84,323,gold,24,11.95,1
A0024,1772179113000,26.13,6354.73,809,bronze,16,9.46,1
A0025,1772323177000,143.88,2158.99,485,bronze,4,14.14,1
A0026,1772989186000,4.03,4394.44,492,bronze,3,92.0,0
A0027,1772158701000,59.78,-223.48,387,bronze,11,92.77,0
A0028,1773566314000,20.95,7011.54,306,bronze,23,88.13,0
A0029,1773262110000,187.41,6632.82,850,bronze,10,5.7,1
A0030,1773548099000,82.69,5556.47,300,gold,8,5.6,1
A0031,1772212497000,174.64,3422.22,445,gold,17,8.56,1
A0032,1772149058000,18.17,6252.21,356,bronze,5,9.17,1
A0033,1773135591000,72.61,4002.45,832,bronze,28,10.08,1
A0034,1772840727000,42.75,3385.43,656,bronze,31,88.22,0
A0035,1773224137000,4.03,2546.56,632,bronze,4,90.66,0
A0036,1773383690000,39.13,2478.39,374,silver,23,8.65,1
A0037,1773169665000,100.03,2358.21,733,bronze,35,13.63,1
A0038,1773530334000,9.31,3658.34,828,gold,13,87.91,0
A0039,1773284206000,15.42,1970.74,809,bronze,38,10.25,1
A0040,1773094879000,28.27,3618.67,762,gold,5,87.24,0
A0041,1772345549000,46.45,8072.92,585,bronze,8,10.97,1
A0042,1772330107000,119.0,2559.12,751,bronze,3,9.12,1
A0043,1773682545000,19.11,3230.44,501,silver,26,13.78,1
A0044,1773673432000,17.47,2667.55,551,gold,27,94.58,0
A0045,1772018676000,45.45,4269.5,409,silver,11,86.46,0
A0046,1773447948000,57.01,8130.23,491,gold,13,89.95,0
A0047,1773665766000,102.6,6415.97,607,silver,14,9.91,1
A0048,1773614775000,106.19,5898.68,808,bronze,36,88.62,0
A0049,1773678057000,5.96,1509.52,581,bronze,12,7.7,1
A0050,1772083804000,6.0,4562.67,662,gold,0,92.9,0
A0051,1772978414000,56.54,2475.13,389,bronze,22,89.54,0
A0052,1772451119000,35.93,2326.22,403,gold,39,13.56,1
A0053,1773467159000,114.51,3528.53,589,gold,1,12.44,1
A0054,1772515698000,59.64,5070.1,300,silver,4,12.78,1
A0055,1772959821000,27.81,2542.05,595,silver,30,12.93,1
A0056,1773448020000,12.7,7643.29,353,bronze,0,6.36,1
A0057,1772691227000,8.96,3631.03,797,bronze,16,11.96,1
A0058,1772226130000,25.73,3208.26,515,silver,17,9.62,1
A0059,1772284044000,121.34,3475.71,555,bronze,35,93.66,0
A0060,1773489276000,22.03,6851.78,456,bronze,10,12.06,1
A0061,1773189443000,39.7,5109.03,326,gold,18,12.9,1
A0062,1772369903000,14.7,1934.25,433,gold,18,10.76,1
A0063,1772769465000,17.69,5693.13,723,gold,0,89.46,0
A0064,1772268881000,240.77,2357.1,770,silver,33,93.34,0
A0065,1773255830000,20.7,7327.0,398,bronze,13,13.96,1
A0066,1772419364000,17.46,5379.51,725,silver,28,12.76,1
A0067,1772975050000,21.15,3320.46,300,silver,11,88.84,0
A0068,1772016068000,8.79,8834.85,300,gold,10,11.37,1
A0069,1772428484000,10.82,5903.59,484,silver,8,13.6,1
A0070,1773125092000,62.71,7074.38,379,bronze,5,14.76,1
A0071,1773268761000,9.78,5565.64,551,gold,37,12.09,1
A0072,1772871458000,35.29,10574.32,476,silver,4,88.97,0
A0073,1772920648000,33.99,2845.33,499,gold,7,94.86,0
A0074,1772440802000,16.4,5225.09,413,bronze,12,90.42,0
A0075,1772338519000,122.3,4344.33,480,bronze,22,10.33,1
A0076,1772523675000,2.4,5373.56,671,gold,38,10.16,1
A0077,1773260169000,44.99,4700.15,447,gold,3,89.18,0
A0078,1773198037000,58.69,4452.54,507,silver,12,14.42,1
A0079,1772693114000,31.28,3990.64,530,gold,20,12.68,1
A0080,1771983145000,57.8,6710.24,555,gold,14,9.39,1
A0081,1772363056000,130.97,6557.21,775,gold,12,85.28,0
A0082,1773665470000,15.3,5882.49,620,gold,12,86.3,0
A0083,1773298258000,32.25,4231.78,476,silver,2,12.41,1
A0084,1773318004000,25.6,8402.64,628,bronze,8,8.66,1
A0085,1773346940000,21.93,1811.08,379,bronze,8,8.06,1
A0086,1772773750000,21.66,1535.1,427,gold,39,92.66,0
A0087,1772085230000,98.97,6140.32,791,gold,6,94.5,0
A0088,1772616881000,59.53,5252.95,546,gold,30,86.98,0
A0089,1773405105000,12.67,3645.33,492,silver,4,91.96,0
A0090,1773241781000,41.0,6399.51,732,gold,30,8.45,1
A0091,1773215312000,32.27,1967.35,500,gold,32,88.82,0
A0092,1773104941000,46.18,2694.99,399,gold,11,8.95,1
A0093,1772947424000,7.04,3739.65,598,bronze,13,12.7,1
A0094,1772597029000,182.16,4039.23,478,silver,38,88.87,0
A0095,1772543051000,25.68,3911.63,424,bronze,3,9.53,1
A0096,1773446940000,27.08,3503.04,523,silver,3,87.52,0
A0097,1772261077000,14.85,1697.64,322,silver,27,7.02,1
A0098,1772682866000,13.27,4328.9,707,bronze,35,9.09,1
A0099,1772115231000,17.61,7425.8,437,silver,3,12.53,1
