entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-02-24T00:00:00Z,4.4394,1.5958,6.0397,1.9353,4.0493,9.5709
E0001,2026-02-24T00:00:00Z,2.728,0.4438,3.8639,0.1829,5.1969,8.0228
E0002,2026-02-24T00:00:00Z,2.1218,1.1463,3.964,1.0466,7.3271,7.9583
E0003,2026-02-24T00:00:00Z,2.7641,4.5489,2.4586,1.1064,4.8849,9.7517
E0004,2026-02-24T00:00:00Z,3.4165,2.143,3.4979,1.2715,3.8225,7.4943
E0005,2026-02-24T00:00:00Z,0.9467,1.3977,3.7242,1.7954,3.9533,8.7253
E0006,2026-02-24T00:00:00Z,3.1277,3.065,3.8167,-0.258,4.0981,9.6599
E0007,2026-02-24T00:00:00Z,4.3062,0.6356,1.6751,-0.2623,4.1242,9.5575
E0008,2026-02-24T00:00:00Z,1.8713,3.448,1.0419,0.6682,6.0761,6.9637
E0009,2026-02-24T00:00:00Z,2.7982,2.3807,2.8555,-0.3793,5.2828,11.8389
E0010,2026-02-24T00:00:00Z,2.2147,4.0761,3.9287,1.8515,5.2975,8.4807
E0011,2026-02-24T00:00:00Z,1.7674,2.3581,2.9224,1.4664,5.853,7.5384
E0012,2026-02-24T00:00:00Z,2.53,3.2803,3.2344,1.0387,6.912,7.6809
E0013,2026-02-24T00:00:00Z,3.3538,2.5845,3.8523,0.5711,3.2742,9.0647
E0014,2026-02-24T00:00:00Z,2.297,1.5268,3.9229,-0.4569,8.6368,8.9381
E0015,2026-02-24T00:00:00Z,1.9811,2.9519,1.3614,0.38,3.4176,8.0039
E0016,2026-02-24T00:00:00Z,4.0368,2.2807,1.7485,-0.7655,5.9755,7.9766
E0017,2026-02-24T00:00:00Z,2.3756,0.4397,2.3219,0.1047,5.2764,9.6866
E0018,2026-02-24T00:00:00Z,2.2573,-0.0661,2.8402,-0.8882,4.5988,8.5198
E0019,2026-02-24T00:00:00Z,1.6896,2.9687,4.2892,-0.954,1.7419,9.2514
E0020,2026-02-24T00:00:00Z,3.3329,1.3596,4.5996,0.2246,5.1774,7.106
E0021,2026-02-24T00:00:00Z,2.3008,2.8215,4.3103,0.5527,5.2104,9.8577
E0022,2026-02-24T00:00:00Z,3.0267,3.6719,2.726,0.1842,5.6263,9.0419
E0023,2026-02-24T00:00:00Z,5.2589,4.2715,3.4687,-0.9318,9.0032,7.3427
E0024,2026-02-24T00:00:00Z,3.9673,2.2176,3.6345,2.7776,7.1314,7.9198
E0025,2026-02-24T00:00:00Z,3.9731,3.1449,2.0913,-1.6641,6.7974,10.6647
E0026,2026-02-24T00:00:00Z,4.4527,-0.8279,4.6473,-0.8924,5.2567,10.795
E0027,2026-02-24T00:00:00Z,1.9678,1.8428,1.6318,0.9069,5.6068,6.5741
E0028,2026-02-24T00:00:00Z,3.2922,3.8198,3.8011,-1.5045,4.6299,9.1365
E0029,2026-02-24T00:00:00Z,3.112,1.2329,2.6317,-0.2035,3.8717,8.2923
E0030,2026-02-24T00:00:00Z,3.1788,2.3944,4.7606,-1.5667,7.4652,7.9885
E0031,2026-02-24T00:00:00Z,4.1213,3.3695,3.3097,-1.5997,5.3145,8.2209
E0032,2026-02-24T00:00:00Z,2.3544,5.3957,4.2887,-1.5199,6.1472,8.1568
E0033,2026-02-24T00:00:00Z,3.3692,0.2441,2.1066,-1.0458,4.8354,8.602
E0034,2026-02-24T00:00:00Z,2.278,5.3098,2.8982,-0.7463,6.13,8.8904
E0035,2026-02-24T00:00:00Z,1.9023,1.8763,2.59,1.305,6.7122,7.3531
E0036,2026-02-24T00:00:00Z,0.6651,2.8441,3.9382,-0.6966,6.95,8.6065
E0037,2026-02-24T00:00:00Z,2.6702,3.5133,4.4183,0.554,7.7089,11.2343
E0038,2026-02-24T00:00:00Z,2.4154,1.6548,1.417,-1.5881,4.6365,7.8311
E0039,2026-02-24T00:00:00Z,3.7194,2.6345,4.3743,0.3631,4.7552,8.2419
E0040,2026-02-24T00:00:00Z,3.5355,1.0158,3.4091,1.1572,8.3644,8.5834
E0041,2026-02-24T00:00:00Z,2.2722,1.7377,4.9471,0.3823,6.3536,9.5449
E0042,2026-02-24T00:00:00Z,2.1896,3.4897,4.0939,-0.3024,6.4949,7.5266
E0043,2026-02-24T00:00:00Z,3.3921,0.7106,4.21,-0.5682,4.6911,8.9627
E0044,2026-02-24T00:00:00Z,3.4383,3.0863,2.9011,0.067,6.2571,8.1205
E0045,2026-02-24T00:00:00Z,2.9703,1.6247,4.4458,2.5718,5.3283,9.8789
E0046,2026-02-24T00:00:00Z,2.1231,-1.1922,2.827,-1.8436,8.0064,10.1104
E0047,2026-02-24T00:00:00Z,3.7781,4.0409,4.8251,-0.2724,5.9398,8.7894
E0048,2026-02-24T00:00:00Z,3.3243,1.7767,4.0656,-1.6467,4.7351,7.0083
E0049,2026-02-24T00:00:00Z,2.4375,2.7575,3.5031,-1.091,8.9903,10.6112
E0050,2026-02-24T00:00:00Z,3.2138,0.8177,2.9958,0.8604,3.8528,9.333
E0051,2026-02-24T00:00:00Z,3.492,4.3264,3.4415,2.5757,5.4846,11.1186
E0052,2026-02-24T00:00:00Z,2.1105,4.4171,5.0467,0.2939,6.4476,8.1998
E0053,2026-02-24T00:00:00Z,1.9112,3.976,3.7269,-0.0246,7.6574,8.8244
E0054,2026-02-24T00:00:00Z,1.2521,2.9683,1.2704,-0.2378,6.1072,8.2832
E0055,2026-02-24T00:00:00Z,2.3324,2.5864,1.2781,1.4024,2.7781,10.2822
E0056,2026-02-24T00:00:00Z,1.1605,2.4193,2.2687,0.4388,5.7112,8.0004
E0057,2026-02-24T00:00:00Z,2.7045,2.9777,3.8565,1.9166,5.0919,7.2042
E0058,2026-02-24T00:00:00Z,2.9069,4.5451,4.2669,0.8178,6.3804,6.7696
E0059,2026-02-24T00:00:00Z,3.0609,0.5401,3.345,0.6997,6.1307,9.407
E0060,2026-02-24T00:00:00Z,3.4138,3.8736,3.4982,0.7752,5.5725,7.5908
E0061,2026-02-24T00:00:00Z,2.4365,3.16,4.2863,-0.0576,6.2121,8.8328
E0062,2026-02-24T00:00:00Z,1.9373,5.2445,4.8626,-1.6902,5.2951,8.7711
E0063,2026-02-24T00:00:00Z,1.5139,5.0584,2.5459,3.7065,5.2559,9.3281
E0064,2026-02-24T00:00:00Z,2.1835,4.6977,4.8077,0.9838,6.6612,8.5477
E0065,2026-02-24T00:00:00Z,1.5513,4.4948,2.5887,0.4951,5.3116,7.0203
E0066,2026-02-24T00:00:00Z,3.4244,4.1846,3.4944,-1.495,5.8539,9.7244
E0067,2026-02-24T00:00:00Z,1.575,2.1516,3.1863,-0.2405,5.3503,8.3952
E0068,2026-02-24T00:00:00Z,2.7758,1.8726,3.3665,1.0452,5.6585,8.68
E0069,2026-02-24T00:00:00Z,4.9193,4.5002,4.0737,0.1357,4.5021,9.6474
E0070,2026-02-24T00:00:00Z,3.7234,3.194,4.9479,-0.7908,5.3286,8.0279
E0071,2026-02-24T00:00:00Z,2.685,3.1008,3.0496,0.0303,6.5213,7.6637
E0072,2026-02-24T00:00:00Z,3.7605,1.7931,3.4067,-2.4365,6.7369,7.172
E0073,2026-02-24T00:00:00Z,2.9116,-2.7289,2.8632,1.1049,6.5405,8.6373
E0074,2026-02-24T00:00:00Z,1.4293,1.4344,3.6098,0.2931,3.5402,8.3745
E0075,2026-02-24T00:00:00Z,3.4192,3.153,4.338,-0.6633,5.5415,7.0674
E0076,2026-02-24T00:00:00Z,4.2232,2.2084,3.9341,0.7299,5.5075,11.1028
E0077,2026-02-24T00:00:00Z,1.9133,3.5023,3.2763,-0.6649,6.402,9.3541
E0078,2026-02-24T00:00:00Z,2.7887,3.4079,5.502,0.5509,6.7468,8.9718
E0079,2026-02-24T00:00:00Z,1.9837,3.2356,3.3753,1.1061,3.6037,9.6534
E0080,2026-02-24T00:00:00Z,3.5313,3.1335,1.7943,0.7876,4.5624,11.0127
E0081,2026-02-24T00:00:00Z,3.7708,1.2198,3.067,-1.6132,4.7289,8.261
E0082,2026-02-24T00:00:00Z,2.3516,3.4976,2.1307,-0.4943,9.4474,9.8745
E0083,2026-02-24T00:00:00Z,4.0458,-1.0956,4.328,-0.128,6.9196,10.0272
E0084,2026-02-24T00:00:00Z,3.5734,4.1916,0.6935,0.6423,6.1961,10.1191
E0085,2026-02-24T00:00:00Z,2.2252,4.3144,3.4815,-0.8284,5.7639,7.5728
E0086,2026-02-24T00:00:00Z,1.1641,4.0604,3.1554,-0.3587,4.4447,10.1885
E0087,2026-02-24T00:00:00Z,4.3848,0.4843,3.315,-0.3371,5.2582,8.3454
E0088,2026-02-24T00:00:00Z,2.4174,4.6526,4.5511,0.8404,5.4317,11.1528
E0089,2026-02-24T00:00:00Z,3.4606,0.2464,3.4522,1.3735,5.4695,9.543
E0090,2026-02-24T00:00:00Z,3.3448,2.606,3.3825,-0.2487,4.5938,8.4122
E0091,2026-02-24T00:00:00Z,2.4085,0.3745,1.6996,0.9916,8.0586,7.3105
E0092,2026-02-24T00:00:00Z,2.8065,0.6398,3.4603,-0.4546,7.3664,7.6466
E0093,2026-02-24T00:00:00Z,3.7367,1.5825,2.1547,0.2522,5.2487,9.5384
E0094,2026-02-24T00:00:00Z,2.0903,1.1326,2.227,-0.2356,5.5176,8.8965
E0095,2026-02-24T00:00:00Z,1.7149,5.3292,3.2552,-0.776,5.7545,8.6276
E0096,2026-02-24T00:00:00Z,2.7128,3.5459,2.2626,-1.6696,6.0668,10.0122
E0097,2026-02-24T00:00:00Z,2.6868,5.5452,2.7594,1.7387,4.9368,8.0194
E0098,2026-02-24T00:00:00Z,2.7717,2.6604,3.8436,0.0257,7.5127,8.6965
E0099,2026-02-24T00:00:00Z,1.6309,2.9686,2.5422,-0.5417,3.4297,8.4192
E0100,2026-02-24T00:00:00Z,3.4295,0.981,3.3486,1.1633,6.4134,8.793
E0101,2026-02-24T00:00:00Z,0.9803,-0.0753,4.0197,0.9214,4.0663,7.4586
E0102,2026-02-24T00:00:00Z,2.8719,-0.433,3.5625,-1.1961,5.6647,9.7276
