row_id,f1,f2,f3,f4,f5,f6,label
R00000,-1.095262,1.259777,1.182234,-0.032107,1.244022,2.691459,1
R00001,0.791883,1.909098,0.50866,0.687746,-0.196861,2.472706,1
R00002,-0.516056,-0.98302,0.10001,1.134677,-1.015167,-0.314724,0
R00003,0.359846,0.770135,1.855837,-0.691065,1.466757,2.542073,1
R00004,-1.777906,0.037336,-0.02409,1.830929,-0.671056,2.495868,1
R00005,-1.266074,1.282062,-0.405506,0.002662,-0.940243,2.350105,1
R00006,0.463519,-0.512932,1.212712,-0.374436,-0.759818,-0.138139,0
R00007,-0.786628,-0.227598,-0.637922,0.470407,2.179346,0.125459,0
R00008,0.179884,-1.184966,0.991161,-1.223823,-0.505654,0.057777,0
R00009,-1.1833,0.665543,2.495493,-2.53197,-2.093604,0.218625,0
R00010,1.085978,0.415823,1.61916,0.016016,-0.242945,0.099854,0
R00011,1.595945,0.333442,0.361561,-0.842139,-0.063759,2.303782,1
R00012,-1.10153,1.234613,1.52235,1.857335,-0.312478,0.089606,0
R00013,1.114845,0.955781,0.365467,0.177873,-0.817206,0.12666,0
R00014,-0.048323,-0.522842,0.033018,-0.300551,0.771776,2.781699,1
R00015,1.300866,1.403608,-0.186167,0.988673,-0.207087,0.09904,0
R00016,0.858775,-0.690293,0.522801,-1.12713,1.487007,0.032812,0
R00017,0.65188,0.908406,0.587569,0.420074,0.86223,0.065031,0
R00018,-1.772868,0.940669,-0.443544,0.742353,0.119428,-0.20091,0
R00019,-0.700453,-0.578541,1.260993,0.633107,2.061151,-0.090077,0
R00020,0.72446,0.851336,-0.119475,1.924943,-0.211285,-0.007589,0
R00021,-2.419929,0.590412,0.280341,-0.376524,0.443369,-0.109065,0
R00022,-0.183253,-0.829387,1.135813,0.493222,-0.654748,-0.181141,0
R00023,0.68669,0.964162,1.571491,1.258697,-1.363245,0.02347,0
R00024,1.210361,-0.365714,2.23345,0.889974,-0.521853,2.349751,1
R00025,0.820628,-0.422289,-0.17434,0.806137,1.170341,2.295665,1
R00026,0.897573,-0.184605,1.038181,0.236738,-0.991257,-0.201924,0
R00027,0.877612,0.456933,1.922429,0.708745,1.428161,-0.047123,0
R00028,-1.496897,-1.433065,-0.069328,-0.500726,-0.326167,0.036646,0
R00029,-0.208845,-1.02145,0.939275,0.494692,-1.07912,-0.077362,0
R00030,0.438796,-0.506852,0.490553,-1.138232,0.300526,-0.032016,0
R00031,-2.554176,-1.614472,-0.523259,1.360954,0.625881,-0.089653,0
R00032,1.710037,1.762861,0.829242,-0.331878,-0.826863,2.527893,1
R00033,-1.150475,0.821432,0.929335,0.310809,0.484045,0.005052,0
R00034,0.911234,0.725679,2.04876,-1.181144,0.571559,2.497373,1
R00035,-2.04387,-0.215193,-0.28305,-0.694693,-0.828209,-0.053488,0
R00036,-0.133717,-1.078371,0.738728,-0.209819,-0.107052,-0.124068,0
R00037,-0.179977,0.589444,1.939343,0.132114,0.256453,2.550262,1
R00038,0.923436,-0.583799,1.177997,0.019175,0.267482,-0.056747,0
R00039,0.002029,-1.57386,-0.440891,-1.350681,-0.309069,0.062838,0
R00040,-0.105735,0.784584,-1.678476,0.286015,1.704744,0.122381,0
R00041,-0.390995,-1.180635,0.291525,0.638588,0.033851,2.329197,1
R00042,0.616866,0.345259,-0.955631,-1.666807,0.542814,-0.061915,0
R00043,-0.546714,-0.522534,-1.423664,-0.480025,-0.854354,0.119627,0
R00044,0.413865,-0.092209,-0.825326,0.368146,1.101225,-0.111976,0
R00045,0.475078,1.16875,-0.387445,0.449335,0.62896,-0.091117,0
R00046,-0.791349,-0.377991,1.024494,0.201241,0.189206,-0.073509,0
R00047,0.057024,-0.10858,-0.713662,-0.246247,-0.933154,0.253318,0
R00048,1.000349,0.730865,0.124037,-0.736168,0.075483,2.237423,1
R00049,-1.277228,1.374742,-2.792311,1.099768,-0.318166,0.088678,0
R00050,-0.426391,0.923427,0.489215,0.275794,-0.810002,-0.062746,0
R00051,-1.190883,-1.683794,-0.523961,0.12107,0.988006,-0.042852,0
R00052,-1.68256,0.148494,0.301124,-0.168701,0.080463,0.262849,0
R00053,0.524819,-0.42617,-1.217091,-0.338635,-0.382134,0.07489,0
R00054,1.150252,0.52079,-0.714515,-0.145982,-1.113525,-0.205138,0
R00055,0.3923,1.602161,0.202878,0.084107,-1.325879,2.517831,1
R00056,-1.966673,-0.453037,0.031363,0.526318,-0.223489,2.239957,1
R00057,-0.510234,1.739758,1.489062,0.129711,1.605842,2.276477,1
R00058,-0.905743,0.793831,0.051534,0.685523,0.56755,-0.011326,0
R00059,0.960635,0.198606,1.584806,-0.260639,0.514117,0.053191,0
R00060,1.140941,-1.15284,-1.151221,-2.633782,0.588173,0.100824,0
R00061,-0.208494,1.246944,1.274516,-0.889983,-1.907466,2.522503,1
R00062,0.011726,1.201478,-0.268776,0.164874,0.739027,2.501349,1
R00063,-0.702041,0.951064,-0.486579,-0.32045,1.773786,0.266282,0
R00064,0.475732,-0.921505,0.47817,0.338432,0.31231,2.554015,1
R00065,0.77374,-1.85026,-0.588553,1.260645,0.318403,0.160561,0
R00066,-0.186174,-0.133206,0.819945,0.343813,-0.452536,2.51785,1
R00067,0.312796,-1.786575,-0.287543,-2.131781,-0.77729,2.547842,1
R00068,1.863995,-1.010144,-0.123435,-1.814751,-1.150448,0.118029,0
R00069,-0.730483,0.327518,1.13976,-0.039669,0.200779,2.716508,1
R00070,-0.271244,-2.38169,-0.019382,2.905027,-0.1678,0.029682,0
R00071,-0.963812,-0.267847,-0.203332,0.39425,0.248769,-0.047186,0
R00072,-1.41565,0.251435,0.02175,-0.059728,0.857166,0.153273,0
R00073,0.830585,-1.990478,0.229174,0.876466,0.360614,2.548621,1
R00074,0.84249,-1.874064,0.447134,2.546364,-0.091634,-0.120128,0
R00075,0.094373,0.767482,-0.516578,-1.387202,-2.135415,-0.000238,0
R00076,-0.267079,-0.70554,0.497893,0.088426,-0.341833,-0.238336,0
R00077,2.23496,1.180308,0.737461,-0.714804,-0.69872,2.385609,1
R00078,0.660615,-1.372951,0.197281,0.536735,0.459875,2.47247,1
R00079,-2.631503,-0.036262,0.607632,0.528011,-0.821139,0.12991,0
R00080,1.112658,1.258629,-0.346645,-2.316155,0.197235,-0.216004,0
R00081,-0.04851,0.600176,-0.95934,-0.051794,1.740214,2.482336,1
R00082,0.669477,0.578958,-1.211161,1.264858,0.175056,-0.107211,0
R00083,0.594476,-1.010528,-0.715435,0.920668,-0.791113,0.344187,0
R00084,1.357002,0.629957,2.370457,0.308643,-0.950484,2.575106,1
R00085,1.616653,0.344571,-0.519629,-0.727732,1.148598,-0.067193,0
R00086,-0.181608,0.239581,-0.557726,-0.347129,-0.702285,-0.116586,0
R00087,-1.378932,1.120457,-1.172067,-0.041269,0.325881,-0.036434,0
R00088,-1.755192,-0.433624,-1.256815,0.675921,1.093473,-0.09381,0
R00089,-0.330502,-0.444453,-0.354117,0.725013,0.088709,-0.006183,0
R00090,0.104702,-0.536624,-1.367467,1.650397,-1.544856,2.558907,1
R00091,0.751103,-1.664918,-0.998181,0.331496,-0.891814,-0.081938,0
R00092,-0.586314,2.377762,-0.916252,-0.103805,-0.797745,0.147837,0
R00093,-0.480908,-0.741815,-0.212084,-0.312736,2.168207,0.020845,0
R00094,0.165936,2.77199,0.683741,1.094042,-0.983245,2.428009,1
R00095,1.326681,-1.637123,-0.362644,-0.358153,0.057048,0.005664,0
R00096,-0.703813,-1.392316,-1.112549,0.371481,0.071939,-0.209701,0
R00097,-0.647684,1.399817,-1.129101,2.066286,-1.691905,-0.046197,0
R00098,1.189046,0.467877,-2.16019,1.541427,0.69036,-0.11534,0
R00099,-0.225611,0.293945,-0.127922,1.568345,0.780266,0.137298,0
R00100,-0.18035,0.756423,-0.46842,-1.062936,-0.021849,2.499857,1
R00101,-0.080973,0.206264,-0.327867,-1.645416,0.331712,-0.101432,0
R00102,0.522089,-0.11606,1.228885,0.139682,-0.340226,2.401997,1
R00103,2.637041,1.515258,0.774703,-0.588396,0.364296,0.056049,0
R00104,1.42067,-1.331768,1.184084,0.544848,-2.564203,0.217974,0
R00105,-1.496472,0.112875,1.638336,-0.31236,0.20123,-0.299536,0
R00106,1.620521,0.186571,0.721528,0.326753,-2.137385,0.260024,0
R00107,-0.088783,-1.069335,-0.249601,-0.27936,-0.841333,2.554556,1
R00108,0.253134,1.553784,-0.148287,-0.567458,0.275078,-0.046445,0
R00109,-0.400603,0.574819,1.09825,1.273753,1.498804,-0.186869,0
R00110,-1.652278,1.065005,0.309474,0.10179,0.672408,-0.220772,0
R00111,-0.206141,-1.717938,0.492951,0.633381,-0.874366,0.173681,0
R00112,-0.725755,2.031671,-0.379333,-0.693002,-0.489041,2.363898,1
R00113,0.500708,0.908146,0.574894,-2.599172,0.210201,0.060778,0
R00114,0.920986,1.153471,-0.1075,1.541357,-0.468454,-0.046911,0
R00115,1.082766,1.018642,0.364952,1.053666,0.770529,2.606836,1
R00116,-1.089034,0.316114,1.115172,0.505947,1.100383,0.227987,0
R00117,-0.196711,-1.602721,0.358888,0.311979,1.271573,2.506117,1
R00118,1.503131,1.801311,0.699031,-0.689653,-0.524225,0.132001,0
R00119,-0.205534,0.307751,0.537468,-0.291174,1.035298,2.67132,1
R00120,1.538013,-0.207623,-0.421125,0.2162,-1.895776,2.751335,1
R00121,0.997096,1.052281,0.011862,-2.02555,-1.528847,0.199186,0
R00122,0.357706,-1.237106,-0.319821,0.043931,-1.424814,2.649817,1
R00123,0.226808,1.386596,-1.10818,-0.667773,0.546629,0.099794,0
R00124,-0.842775,-1.098661,0.0773,0.847436,0.057481,0.0061,0
R00125,0.814826,-1.031235,-0.375782,0.193048,-1.586187,-0.120567,0
R00126,2.063101,-1.219797,0.720824,0.702878,1.115222,0.03602,0
R00127,-1.114619,-0.131391,1.337305,-0.271104,-1.077588,-0.001055,0
R00128,0.769109,1.635841,-0.154655,-0.580973,0.344634,-0.036042,0
R00129,0.044321,-1.615509,-0.103123,1.150956,0.923932,0.038447,0
R00130,-1.806207,-0.089657,-1.647915,-0.844634,0.939605,-0.068726,0
R00131,-0.158096,-0.564299,1.072129,-1.330878,1.067418,0.061405,0
R00132,0.470665,0.360998,1.451054,-0.011635,-1.110458,-0.055689,0
R00133,-0.660046,-0.956789,-1.014235,0.986989,1.859655,-0.03062,0
R00134,0.822267,1.717721,0.984802,-0.811405,0.097264,-0.057471,0
R00135,-0.268457,-0.056264,-0.54872,-0.721561,-0.997201,0.010153,0
R00136,0.699858,1.98445,0.733871,0.685473,-0.753842,0.28933,0
R00137,0.012285,-0.548087,-0.731948,1.50803,0.524276,0.077413,0
R00138,0.409889,0.360673,1.070979,-0.515213,-0.727772,0.036668,0
R00139,-1.475427,2.356102,0.984023,0.186049,0.00126,2.535504,1
R00140,0.997325,-1.444625,0.490042,0.280893,-0.384252,-0.02342,0
R00141,-0.065215,0.70558,-0.207311,1.095748,0.922729,0.0419,0
R00142,0.841873,-0.973815,-0.042111,1.656612,-0.186492,2.642427,1
R00143,1.144352,-0.257572,1.829295,-0.125696,0.387665,2.555925,1
R00144,-0.630964,2.14255,-1.400527,0.92084,-1.401889,-0.033345,0
R00145,0.109399,0.308666,0.119496,2.866259,1.20457,-0.096163,0
R00146,0.747769,-0.598201,0.707607,-1.71717,-1.328685,0.003107,0
R00147,-2.670125,0.718627,0.59167,-0.233058,0.14655,0.074227,0
R00148,0.819115,0.77438,0.823179,-0.060696,0.974022,2.595187,1
