account_id,label_time,amount,balance,credit_score,tier,sessions_7d,health_score,churned
A0000,1773508161000,19.21,430.58,637,silver,6,46.26,0
A0001,1772752043000,27.67,5758.24,330,gold,33,62.47,1
A0002,1772901264000,23.03,4537.92,748,gold,37,55.62,0
A0003,1772024168000,23.35,4551.95,746,silver,6,58.81,0
A0004,1773578614000,26.94,5923.25,630,silver,32,54.06,1
A0005,1771986214000,23.16,6335.94,332,gold,12,45.9,0
A0006,1773412211000,20.12,6420.58,511,silver,21,49.32,1
A0007,1772189270000,141.83,5690.92,503,silver,16,48.05,1
A0008,1772974151000,7.31,6596.53,577,gold,16,46.31,0
A0009,1772876306000,35.0,9425.3,376,bronze,1,55.49,0
A0010,1773224088000,115.29,4039.01,710,silver,17,50.02,0
A0011,1772095439000,25.47,5056.39,760,silver,18,44.71,1
A0012,1772981518000,69.49,6038.95,751,gold,37,46.72,1
A0013,1772105010000,24.76,2846.28,407,silver,7,50.7,0
A0014,1773525294000,29.14,6930.47,695,gold,27,59.04,0
A0015,1772681134000,38.88,4625.26,402,silver,4,55.22,0
A0016,1773349926000,73.09,3762.5,300,silver,28,39.99,1
A0017,1773618648000,84.29,2518.24,518,gold,5,45.6,0
A0018,1772814385000,45.87,4063.98,316,gold,10,46.1,0
A0019,1773048704000,19.82,7478.82,414,gold,6,42.67,0
A0020,1772776791000,13.89,3851.34,559,silver,13,44.45,1
A0021,1772777632000,126.79,3790.02,612,silver,35,59.05,0
A0022,1773547477000,65.62,4505.08,791,gold,8,46.93,1
A0023,1773047091000,18.01,4047.39,599,bronze,1,50.15,1
A0024,1773697401000,6.32,4714.94,711,bronze,9,45.19,1
A0025,1772710633000,21.54,6083.4,559,gold,3,54.79,1
A0026,1772018661000,99.98,5210.94,411,silver,4,54.85,1
A0027,1772630936000,221.36,2765.43,327,silver,15,45.7,1
A0028,1773665533000,300.65,8165.32,670,silver,5,56.26,1
A0029,1773650525000,340.17,9173.87,626,silver,16,48.18,0
A0030,1773691563000,84.91,7226.01,448,bronze,11,50.78,1
A0031,1773346029000,484.34,6602.98,848,bronze,2,44.41,1
A0032,1772935169000,86.36,6568.46,602,bronze,25,45.83,1
A0033,1773249670000,60.14,2424.87,308,silver,26,63.37,0
A0034,1773166713000,64.82,8573.99,622,bronze,25,46.3,0
A0035,1772745636000,27.39,7133.91,811,silver,13,46.87,1
A0036,1773615957000,5.88,4618.68,690,bronze,16,44.85,1
A0037,1772321537000,85.81,4800.32,511,bronze,5,49.11,0
A0038,1773292639000,41.55,4550.41,780,bronze,30,46.55,0
A0039,1773408417000,284.39,7721.34,437,gold,1,45.87,0
A0040,1773467111000,59.99,7697.47,456,silver,12,54.5,0
A0041,1772052444000,189.1,4834.35,783,bronze,28,43.44,1
A0042,1772076533000,59.18,8218.83,406,gold,9,43.99,0
A0043,1773568509000,3.56,8500.58,531,gold,12,49.47,0
A0044,1772670112000,116.99,2909.65,526,bronze,6,48.83,0
A0045,1772045995000,22.1,6403.84,725,bronze,25,54.13,0
A0046,1772929313000,40.27,4743.15,451,gold,24,35.74,0
A0047,1772185845000,47.82,4260.74,518,silver,29,44.88,0
A0048,1772337894000,114.98,6507.55,510,gold,13,47.18,0
A0049,1773180770000,40.5,4023.7,724,silver,28,45.77,1
A0050,1772407475000,29.18,6727.87,517,gold,19,53.78,1
A0051,1772434521000,28.63,2331.94,687,bronze,21,49.0,1
A0052,1773347251000,56.6,5200.74,564,bronze,33,56.0,0
A0053,1772701031000,21.06,4153.68,355,silver,20,44.8,0
A0054,1773214147000,360.2,3861.63,701,gold,38,57.06,0
A0055,1773571460000,185.45,7805.91,389,silver,18,48.31,1
A0056,1772633029000,38.87,4345.51,850,gold,1,42.06,1
A0057,1772024350000,15.51,6757.66,452,silver,11,46.08,0
A0058,1772665931000,29.03,7868.58,746,silver,34,42.68,0
A0059,1773211046000,49.01,6287.24,667,gold,28,44.51,0
A0060,1772637992000,156.98,3908.5,376,silver,24,60.56,1
A0061,1772180711000,10.14,5591.44,300,silver,12,40.55,1
A0062,1772453397000,54.57,3978.33,399,gold,1,46.58,1
A0063,1773702183000,11.83,8021.15,539,gold,33,49.42,0
A0064,1773160884000,18.3,4937.88,448,gold,16,53.58,1
A0065,1773505761000,6.55,6661.35,416,bronze,25,44.79,0
