row_id,f1,f2,f3,f4,f5
S00000,0.548302,0.288297,0.415201,-1.341892,0.499451
S00001,-0.199279,-0.975291,-0.436182,-0.835189,-0.710731
S00002,1.505747,-0.255638,0.589884,-0.864573,0.32314
S00003,0.30938,-1.065031,-0.037372,-1.233853,0.376741
S00004,-1.499463,1.825389,-0.243924,0.620635,-0.63846
S00005,-1.057803,-1.230043,-0.273419,-1.605347,-1.030357
S00006,1.457841,-0.898384,0.311329,-0.614155,0.197773
S00007,-0.320548,0.578042,0.35377,0.958126,0.684658
S00008,0.711019,0.9724,0.19352,-0.198718,1.315715
S00009,-2.085394,0.044014,1.647285,-0.30186,-1.501916
S00010,1.196299,-0.279714,-1.961387,0.390002,-1.454369
S00011,-0.12718,-0.347443,0.334777,0.251181,0.607122
S00012,-1.708433,0.352913,-0.613976,-1.042874,-0.504268
S00013,-0.461828,0.804023,-0.24746,-1.672273,2.511944
S00014,0.100305,0.056254,1.057127,0.195258,0.415788
S00015,1.028408,-0.329164,-0.918788,1.963175,-1.740262
S00016,0.733348,0.237225,0.352586,-0.610699,-1.291671
S00017,0.282116,1.082163,0.694487,-0.101305,0.189438
S00018,-0.600849,1.763622,-0.469679,0.598521,-0.766727
S00019,0.178953,0.682021,0.191029,-0.064765,-1.497198
S00020,0.037805,0.543099,-0.915009,-0.567622,0.471292
S00021,0.11136,-0.014342,-0.309548,-0.186006,-1.849744
S00022,1.656186,0.896885,-0.406135,-0.889728,0.893534
S00023,1.399961,1.413616,-0.766854,-1.829347,0.014062
S00024,2.248665,-0.43167,0.224009,-1.201224,0.618649
S00025,-0.203708,0.776516,-0.670325,0.725005,-0.081933
S00026,0.125096,1.013056,-0.050598,-0.078033,1.693311
S00027,-1.655603,3.110412,-1.108714,-0.665301,0.502384
S00028,-0.465894,0.499508,1.890831,-0.850668,0.815863
S00029,0.899058,-0.476637,1.199789,-0.111843,-0.912531
S00030,0.053835,0.759156,-0.979701,-1.146238,0.388948
S00031,-1.150824,0.259495,0.800018,-0.836892,1.566542
S00032,1.087891,-2.368496,0.035469,-0.836654,-0.921114
S00033,0.276432,-0.977653,-1.087249,1.001519,-0.376024
S00034,0.359396,1.978933,0.694412,1.141704,0.053664
S00035,-1.780598,1.801767,-0.123205,-0.263813,0.455529
S00036,-0.091645,-1.972459,0.393805,-0.881069,-1.409383
S00037,-0.154428,-1.184349,1.181514,0.602677,-0.247334
S00038,0.133162,0.821237,0.877095,-0.262942,-0.966024
S00039,0.497297,-0.61238,-0.236654,0.745176,-1.254129
S00040,-0.420585,2.028619,-0.023343,0.302401,-0.780656
S00041,0.221407,0.051105,1.170061,0.121611,1.510207
S00042,-0.960196,-0.381764,-1.087636,-0.10055,-0.391888
S00043,0.607894,0.043986,-0.246364,0.102627,1.162554
S00044,-2.232012,0.206892,-0.337864,0.132788,-1.519733
S00045,1.1514,-0.198561,-1.632659,-0.625592,-1.498882
S00046,1.371318,2.604003,-0.747652,-0.582577,-0.991505
S00047,-0.749875,0.906785,-0.733417,-1.491669,-1.588014
S00048,-0.262856,-0.100758,1.140991,0.171931,-0.176365
S00049,-0.053341,2.010651,0.681683,0.464263,-1.123366
S00050,0.270941,-0.515344,-0.231161,1.544316,0.314109
S00051,0.653327,-0.498791,0.201668,0.876482,0.364671
S00052,0.856481,-1.293766,-1.479428,-0.538868,0.073631
S00053,-0.111929,0.00636,-0.59269,0.64976,-0.541722
S00054,-1.358994,-0.912827,1.643055,2.673915,-1.325112
S00055,-0.591877,0.221643,-0.769033,0.911876,1.369658
S00056,-0.435702,-0.767409,-0.281286,-1.470576,-0.117229
S00057,-1.080468,-0.041804,0.851231,-0.489322,-0.467434
S00058,0.708766,-0.993174,-1.172216,1.413688,0.202025
S00059,-0.605362,-1.673232,1.151876,-1.577537,0.726291
S00060,-1.952985,0.038914,-1.061946,0.056486,1.944808
S00061,-1.490452,-1.567401,1.325476,0.271285,0.770795
S00062,1.285208,1.150274,1.647014,0.086264,-1.169172
S00063,0.803926,0.726568,-0.204359,1.085546,0.5197
S00064,-1.429353,-0.86158,-0.216945,-1.008962,-1.608833
S00065,-0.663297,0.25824,1.935865,-0.256849,1.754018
S00066,-0.322296,-0.006181,0.049882,1.07401,-1.199902
S00067,0.352315,0.166954,0.559463,0.781727,0.324741
S00068,1.400868,0.670345,0.100807,1.134772,0.580052
S00069,0.09476,-1.328899,-3.550612,-0.302552,0.222492
S00070,-1.385533,0.63773,-1.568517,0.003114,0.727014
S00071,-0.551427,-0.163662,-0.79944,-0.683571,-0.081191
S00072,0.145736,-0.568069,0.83992,-0.338386,0.331729
S00073,-0.933346,0.108772,-1.554386,1.348718,0.318352
S00074,-0.410718,0.529398,0.702438,0.533384,0.316707
S00075,-1.673097,-0.163267,-0.532574,-0.75749,-1.039618
S00076,2.014855,0.248269,-0.750932,-0.720286,-1.17946
S00077,0.450134,0.079882,-0.17901,-0.013644,0.718773
S00078,-1.281753,0.685791,-1.710493,0.245615,-0.606367
S00079,-0.781192,-0.002717,-1.25462,0.070075,-1.879247
S00080,1.673473,1.063903,-0.260714,-0.271513,1.475929
S00081,2.475124,0.025354,0.288643,-0.755261,-0.935942
S00082,1.822215,0.322976,0.919217,-1.083799,0.91719
S00083,-2.111118,1.33168,-1.074359,1.488181,0.345895
S00084,0.193949,0.325222,-1.415407,0.21745,1.415351
S00085,-0.786346,0.331016,-0.340487,0.361361,-0.232439
S00086,1.028445,-0.327416,1.167489,0.670666,0.474294
S00087,-1.059302,0.502329,-0.18311,0.565778,1.213606
S00088,1.021736,-0.379114,0.306544,0.088789,-0.324241
S00089,-0.776152,-0.62044,-0.575664,-0.185119,-1.863221
S00090,-0.551713,0.777049,-0.905432,-0.540343,0.010938
S00091,-0.523528,-1.239305,-0.246115,-0.736875,1.533572
S00092,-0.450038,0.707509,0.317036,-0.969644,-0.507451
S00093,2.706266,-0.569757,-1.191216,0.499357,-1.535542
S00094,1.434793,0.958947,0.120013,-0.049709,-1.041636
S00095,-0.882691,0.280394,-0.228263,-0.150973,1.041104
S00096,0.565991,1.13525,-1.680567,-1.97271,-0.242637
S00097,-0.309276,0.500464,-1.175438,-2.439212,-2.59415
S00098,0.826819,1.086535,-0.840931,-0.338875,0.240353
S00099,-2.767836,-0.226444,0.135417,1.847402,-1.560554
S00100,0.965285,-0.59317,-1.273571,-1.479401,0.409752
S00101,0.665384,-0.2351,-0.996968,-0.436957,-2.042239
S00102,-0.961124,-0.847544,0.61902,2.394819,0.225331
S00103,-0.370849,0.810742,-0.85875,-0.632123,-0.763878
S00104,0.986664,-0.141188,0.560537,0.537285,0.074642
S00105,1.881022,0.336924,-0.138869,-1.571411,-0.489438
S00106,-0.942027,0.334858,-0.059659,-0.719066,-0.612065
S00107,3.256087,2.633771,0.128323,0.032113,0.759247
S00108,1.095099,0.204551,-0.752324,-0.355153,0.455269
S00109,-0.193072,-0.36538,0.019531,-0.793283,0.992833
S00110,-0.772806,1.13085,0.420062,-0.877692,-1.18567
S00111,1.475771,0.354158,-0.350418,-1.395023,0.122917
S00112,0.807819,-0.946565,-0.946076,0.106054,-0.646373
S00113,-0.540347,0.210578,-0.388314,0.123605,-1.259647
S00114,-0.265236,-0.936148,-1.505956,-1.25374,1.274059
S00115,-0.775238,0.683454,-1.397031,-0.752764,1.808248
S00116,0.658408,-2.017412,-0.90035,0.068174,-2.127466
S00117,0.58281,0.793223,-0.220247,1.485369,0.192512
S00118,-0.693332,-0.365938,0.457115,1.500949,-1.889884
S00119,-0.234815,-0.623449,0.829993,-0.953191,1.942022
S00120,-0.6661,-1.324205,-0.098832,0.321865,-1.98747
S00121,-0.381973,2.230083,0.496522,1.018365,-1.961484
S00122,-0.79581,0.822792,1.065514,-0.410615,0.052345
S00123,0.401221,1.161969,-1.348118,0.728719,0.534069
S00124,-0.973746,-0.613701,-0.737336,-0.021955,0.051085
S00125,0.21201,-0.863728,-0.166641,-1.62017,0.446163
S00126,0.338312,0.605551,0.273915,-1.234827,-0.467915
S00127,0.169902,0.383791,0.894702,-0.687976,-1.207743
S00128,-0.525244,-0.080611,-0.787625,-2.730523,-0.084287
S00129,0.466059,1.072991,1.807213,-0.74577,1.384641
S00130,-0.178277,-0.059273,0.20615,0.482608,1.237919
S00131,0.901888,-0.549238,-0.931815,1.435415,0.058209
S00132,-0.749233,-0.978649,0.920761,-0.65858,1.291104
S00133,-0.349054,-1.221119,-0.535785,-1.148168,0.378458
S00134,0.883053,-2.356999,-0.470072,0.677747,-1.014157
S00135,-0.471994,-3.247984,-0.694007,-0.876433,-1.38595
S00136,1.023568,-1.644513,0.131114,-0.395687,-0.881193
S00137,-2.20522,-0.331801,-0.570618,0.270004,1.198519
S00138,-1.039729,-2.515785,-0.175878,0.78325,-0.86917
S00139,-0.486726,-0.597875,-0.059761,-0.782781,-0.415886
S00140,-0.397677,-1.479511,-0.01668,-0.039845,-0.425062
S00141,-0.293981,0.524634,-1.47639,-0.205042,0.764237
S00142,0.916993,-1.0661,-0.355645,0.195669,-0.234331
S00143,0.660019,-0.455221,0.672821,-0.895865,0.48005
S00144,1.033657,-0.700256,0.527452,-0.656915,1.707253
S00145,1.954223,-0.105711,-1.111174,0.328205,0.234375
S00146,-0.69904,-0.716091,0.670043,-0.387488,1.592338
S00147,-0.532968,0.79118,0.000954,0.791279,1.178213
S00148,-0.717709,0.029626,-1.152178,-0.147086,1.971412
S00149,-0.732293,-0.247873,1.474995,0.640133,-0.361021
S00150,1.372453,-0.681063,-0.147527,0.201999,0.466937
S00151,1.191231,1.989945,0.138165,-1.076805,0.826322
S00152,-0.600775,0.969115,1.348574,-1.475765,1.564259
S00153,0.636811,-0.655128,-0.796037,1.238263,-0.048042
S00154,-0.047422,1.862665,-0.019017,-1.252691,-1.737469
S00155,0.875318,-0.062245,-0.523266,-1.411894,0.802433
S00156,-0.093399,-0.585058,0.382097,0.01301,0.511078
S00157,0.256322,-0.041993,0.117431,-0.15076,-0.731648
S00158,-1.902941,0.441584,-1.06456,-1.725735,1.554514
S00159,-0.8968,-0.805422,-1.787327,0.901591,0.836372
S00160,0.864485,0.280794,-0.136919,-1.228517,-1.754587
S00161,-0.174133,2.172721,-1.048439,-1.812653,0.376195
S00162,-0.420001,-0.84206,-0.67885,0.672516,1.099555
S00163,-0.455324,-0.285925,-3.063067,-0.688032,0.606379
S00164,-0.18441,3.343622,-1.312721,3.407877,-0.793879
S00165,0.572353,-1.836523,-0.449052,-0.496941,0.114582
S00166,-0.762726,-0.411667,1.133653,-0.065876,-0.49718
S00167,0.244827,0.252741,-1.664519,-0.738106,0.336745
S00168,-0.105679,-0.720937,0.000653,-1.20527,1.208644
S00169,-0.461605,-1.576892,1.724864,-1.279672,1.540818
S00170,-0.122939,0.392823,0.280538,0.21749,2.31834
S00171,0.79988,0.09667,-0.611769,-1.567038,0.193711
