row_id,account_id,event_time,amount,currency
R00000,A0028,1772323620000,10.16,EUR
R00001,A0031,1772324700000,16.51,USD
R00002,A0037,1772327460000,7.47,GBP
R00003,A0009,1772327640000,197.35,EUR
R00004,A0018,1772334840000,23.23,EUR
R00005,A0004,1772337240000,25.89,GBP
R00006,A0008,1772338200000,13.25,USD
R00007,A0017,1772341920000,14.38,USD
R00008,A0001,1772351280000,23.94,GBP
R00009,A0037,1772352900000,56.78,EUR
R00010,A0023,1772354100000,46.14,USD
R00011,A0049,1772390820000,32.49,USD
R00012,A0028,1772395260000,35.03,GBP
R00013,A0037,1772396040000,2.65,USD
R00014,A0035,1772396760000,7.8,GBP
R00015,A0040,1772397660000,25.48,EUR
R00016,A0010,1772398740000,62.61,EUR
R00017,A0025,1772400660000,15.59,EUR
R00018,A0025,1772410500000,53.66,USD
R00019,A0002,1772412180000,11.25,EUR
R00020,A0049,1772421180000,2.28,SEK
R00021,A0017,1772431380000,16.27,GBP
R00022,A0009,1772432400000,71.94,USD
R00023,A0043,1772452860000,12.19,SEK
R00024,A0042,1772456460000,38.08,SEK
R00025,A0056,1772457600000,53.93,SEK
R00026,A0018,1772463420000,36.29,SEK
R00027,A0056,1772465760000,45.56,EUR
R00028,A0029,1772469240000,14.36,USD
R00029,A0050,1772474040000,42.95,SEK
R00030,A0055,1772491140000,67.17,EUR
R00031,A0039,1772497260000,11.86,SEK
R00032,A0006,1772516520000,11.55,USD
R00033,A0022,1772517780000,67.25,USD
R00034,A0056,1772521920000,16.06,EUR
R00035,A0049,1772523480000,18.87,EUR
R00036,A0043,1772525580000,162.52,EUR
R00037,A0021,1772526720000,48.51,USD
R00038,A0046,1772527800000,47.24,USD
R00039,A0039,1772529480000,26.9,SEK
R00040,A0055,1772546040000,33.89,SEK
R00041,A0002,1772559900000,42.13,EUR
R00042,A0042,1772560380000,74.74,EUR
R00043,A0045,1772560680000,122.9,EUR
R00044,A0018,1772561700000,25.59,GBP
R00045,A0042,1772566200000,25.19,USD
R00046,A0011,1772566440000,20.28,SEK
R00047,A0015,1772568480000,58.64,EUR
R00048,A0022,1772571420000,48.41,USD
R00049,A0056,1772572560000,44.32,SEK
R00050,A0045,1772575860000,0.88,EUR
R00051,A0033,1772577240000,13.08,SEK
R00052,A0000,1772594940000,10.93,GBP
R00053,A0059,1772595540000,4.82,SEK
R00054,A0045,1772596860000,105.85,SEK
R00055,A0029,1772598600000,19.95,USD
R00056,A0020,1772602260000,21.4,SEK
R00057,A0000,1772603220000,21.33,GBP
R00058,A0059,1772604900000,7.12,SEK
R00059,A0045,1772607360000,10.39,SEK
R00060,A0032,1772612880000,42.84,GBP
R00061,A0054,1772621400000,26.03,EUR
R00062,A0054,1772627940000,21.61,USD
R00063,A0039,1772633220000,42.44,SEK
R00064,A0021,1772637000000,573.32,EUR
R00065,A0031,1772637900000,34.69,GBP
R00066,A0051,1772652960000,11.18,SEK
R00067,A0014,1772653320000,8.28,GBP
R00068,A0006,1772653980000,60.21,GBP
R00069,A0030,1772654520000,5.09,SEK
R00070,A0020,1772663640000,12.22,GBP
R00071,A0005,1772665680000,10.38,USD
R00072,A0043,1772666100000,7.65,USD
R00073,A0023,1772666940000,2.07,EUR
R00074,A0043,1772671200000,19.81,SEK
R00075,A0007,1772671620000,27.59,EUR
R00076,A0006,1772684100000,10.45,SEK
R00077,A0055,1772684280000,23.06,EUR
