entity_id,event_time,f1,f2,f3,f4,f5,f6
E0000,2026-01-01T00:00:00Z,2.9109,7.0361,6.2693,7.2938,8.0466,7.8865
E0001,2026-01-01T00:00:00Z,3.0033,6.602,8.2081,8.9139,8.1103,8.112
E0002,2026-01-01T00:00:00Z,2.5762,8.4219,4.4272,8.9297,7.1398,7.614
E0003,2026-01-01T00:00:00Z,2.0448,8.6644,6.7405,7.7764,6.2309,6.6175
E0004,2026-01-01T00:00:00Z,4.0108,6.3936,7.7612,8.3993,10.3688,7.0158
E0005,2026-01-01T00:00:00Z,3.515,7.3258,3.8778,8.4437,10.9086,7.1253
E0006,2026-01-01T00:00:00Z,1.5477,8.1527,4.8937,9.1584,8.5815,8.2283
E0007,2026-01-01T00:00:00Z,2.9101,10.9428,5.9933,8.2213,6.2569,7.2663
E0008,2026-01-01T00:00:00Z,1.6319,5.509,6.6304,7.1706,10.5418,7.4674
E0009,2026-01-01T00:00:00Z,3.2708,7.5103,5.9011,9.3411,8.3896,6.2665
E0010,2026-01-01T00:00:00Z,1.9156,6.366,4.099,7.5846,7.0933,7.8198
E0011,2026-01-01T00:00:00Z,2.5295,6.0141,7.0569,7.9218,8.7304,6.5592
E0012,2026-01-01T00:00:00Z,2.2445,2.8773,5.2523,8.0514,7.3416,6.5868
E0013,2026-01-01T00:00:00Z,2.3943,8.2588,4.5774,7.6513,7.3338,7.3974
E0014,2026-01-01T00:00:00Z,2.9897,9.117,5.6531,8.0201,6.3494,7.0045
E0015,2026-01-01T00:00:00Z,2.4637,7.6248,5.0263,6.9396,8.2614,7.0152
E0016,2026-01-01T00:00:00Z,3.1594,5.8808,4.7644,9.2569,10.3203,7.9976
E0017,2026-01-01T00:00:00Z,2.4609,8.667,6.3838,6.9987,5.5671,7.7894
E0018,2026-01-01T00:00:00Z,4.1396,4.4037,4.5652,7.91,6.7979,7.2028
E0019,2026-01-01T00:00:00Z,3.0514,5.7354,6.6648,8.2184,6.566,7.3421
E0020,2026-01-01T00:00:00Z,3.4389,5.7005,7.3057,8.0017,6.6394,6.4385
E0021,2026-01-01T00:00:00Z,3.1321,6.7391,5.0706,7.5539,8.7554,6.4936
E0022,2026-01-01T00:00:00Z,2.0259,6.7781,3.0486,8.3035,6.1858,7.5971
E0023,2026-01-01T00:00:00Z,2.84,6.3983,6.9701,8.7674,6.3805,6.5844
E0024,2026-01-01T00:00:00Z,2.3119,7.8557,6.7695,8.2838,5.4817,7.2234
E0025,2026-01-01T00:00:00Z,3.3608,2.1194,5.246,7.7649,8.2579,7.6733
E0026,2026-01-01T00:00:00Z,2.022,6.687,5.4887,8.4455,10.7423,8.0419
E0027,2026-01-01T00:00:00Z,2.0588,6.6879,5.9004,8.1026,8.5731,7.3684
E0028,2026-01-01T00:00:00Z,1.6708,6.4209,7.0184,9.2349,8.1504,6.9684
E0029,2026-01-01T00:00:00Z,3.2649,6.6156,6.5692,8.8983,7.4858,7.3795
E0030,2026-01-01T00:00:00Z,2.9473,8.6685,6.7703,8.6586,9.3675,7.93
E0031,2026-01-01T00:00:00Z,3.1885,3.8162,5.7689,7.6063,10.7002,6.3508
E0032,2026-01-01T00:00:00Z,1.9286,5.6879,5.0492,8.0351,6.8392,6.714
E0033,2026-01-01T00:00:00Z,3.1416,5.9938,8.1436,9.2737,6.0411,8.797
E0034,2026-01-01T00:00:00Z,3.4784,6.5679,7.4218,7.9366,7.3618,7.5947
E0035,2026-01-01T00:00:00Z,3.9006,4.0778,5.3068,7.8661,6.4207,5.9996
E0036,2026-01-01T00:00:00Z,2.2285,6.8219,5.638,8.1738,7.1195,7.3916
E0037,2026-01-01T00:00:00Z,2.3993,7.5067,8.08,8.8018,7.2661,8.4805
E0038,2026-01-01T00:00:00Z,2.2318,5.6073,5.5358,7.787,8.7761,7.9715
E0039,2026-01-01T00:00:00Z,4.1284,6.3301,5.6122,7.859,8.0189,7.6561
E0040,2026-01-01T00:00:00Z,3.887,8.5667,7.2605,8.2984,9.3749,8.3932
E0041,2026-01-01T00:00:00Z,2.1165,4.015,5.0114,7.6585,6.2672,7.8612
E0042,2026-01-01T00:00:00Z,2.9391,6.2351,4.2331,7.8276,8.6625,7.6404
E0043,2026-01-01T00:00:00Z,3.2843,7.9469,8.8215,8.0733,7.6427,7.2049
E0044,2026-01-01T00:00:00Z,3.1224,3.2965,6.5555,8.282,6.9806,7.0794
E0045,2026-01-01T00:00:00Z,2.7469,7.6938,5.1731,9.4123,6.8295,7.7646
E0046,2026-01-01T00:00:00Z,2.717,5.7346,7.1782,7.87,6.4866,7.943
E0047,2026-01-01T00:00:00Z,2.4994,6.6518,4.4958,8.3852,7.0847,6.9446
E0048,2026-01-01T00:00:00Z,3.0327,7.8762,4.7692,8.4678,6.4417,6.9153
E0049,2026-01-01T00:00:00Z,2.2373,6.1324,8.6746,8.1815,7.8106,7.8811
E0050,2026-01-01T00:00:00Z,2.2252,6.2388,6.9602,8.343,8.2178,7.0042
E0051,2026-01-01T00:00:00Z,3.2294,7.0466,7.4278,8.1435,5.9527,7.0552
E0052,2026-01-01T00:00:00Z,2.5992,6.6741,7.6064,8.7826,9.2194,7.5384
E0053,2026-01-01T00:00:00Z,2.723,5.7377,6.4617,8.2217,8.1389,6.9085
E0054,2026-01-01T00:00:00Z,2.3168,5.1237,6.2106,8.3421,10.0901,7.4692
E0055,2026-01-01T00:00:00Z,2.3172,5.1625,5.609,7.6705,7.2694,6.74
E0056,2026-01-01T00:00:00Z,2.2582,9.0962,5.5325,7.8526,8.172,6.8001
E0057,2026-01-01T00:00:00Z,3.1325,5.5209,4.8479,8.1631,7.5811,6.6272
E0058,2026-01-01T00:00:00Z,2.3598,6.4944,5.7287,8.9922,5.2171,7.2096
E0059,2026-01-01T00:00:00Z,3.3864,6.6744,4.89,9.5407,8.4734,7.3365
E0060,2026-01-01T00:00:00Z,4.1265,6.6558,5.0563,8.4844,8.5497,6.9767
E0061,2026-01-01T00:00:00Z,2.379,8.1921,4.2867,8.3729,7.1395,7.5792
E0062,2026-01-01T00:00:00Z,3.9755,7.024,7.1745,7.2716,6.3895,7.3292
E0063,2026-01-01T00:00:00Z,2.8736,5.0308,6.4703,8.7002,8.9391,7.7281
E0064,2026-01-01T00:00:00Z,3.3186,4.8108,4.4942,7.426,7.0944,7.0102
E0065,2026-01-01T00:00:00Z,2.142,5.5857,6.5336,7.2595,7.5035,6.8012
